"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
9.593145710E1,5.237298744E1,4.849994490E0,9.747267299E0,5.199999809E0,2.536000061E2,1.071634769E1,5.757111073E0
9.692971116E1,5.237297880E1,4.849925800E0,8.434166011E0,5.179999828E0,2.533999939E2,1.066982841E1,5.873560429E0
9.792999465E1,5.237296301E1,4.849845460E0,8.142715412E0,5.480000019E0,2.513000031E2,1.151276302E1,7.521943569E0
9.892969054E1,5.237294922E1,4.849784590E0,8.208822859E0,4.320000172E0,2.505000000E2,1.202415276E1,8.744377136E0
9.993204330E1,5.237293697E1,4.849717810E0,7.535305016E0,4.610000134E0,2.546000061E2,1.247413445E1,9.765739441E0
1.009292365E2,5.237292573E1,4.849651810E0,7.320407207E0,4.480000019E0,2.533999939E2,1.284453106E1,1.050306988E1
1.019312234E2,5.237290599E1,4.849554410E0,4.893137948E0,5.219999790E0,2.632000122E2,1.266824055E1,1.082444763E1
1.029310649E2,5.237290322E1,4.849467000E0,3.754106306E0,5.039999962E0,2.707000122E2,1.239635086E1,1.056874752E1
1.039302503E2,5.237289756E1,4.849370730E0,3.744582071E0,4.860000134E0,2.707000122E2,1.217726517E1,1.036708164E1
1.049307880E2,5.237288998E1,4.849284620E0,3.337233886E0,4.630000114E0,2.518000031E2,1.185213470E1,9.750798225E0
1.059304255E2,5.237288731E1,4.849207890E0,4.301968346E0,4.980000019E0,2.560000000E2,1.158667946E1,8.648267746E0
1.069311174E2,5.237288402E1,4.849122430E0,5.709995211E0,5.059999943E0,2.601000061E2,1.176276112E1,8.478791237E0
1.079314488E2,5.237287875E1,4.849049700E0,5.500900218E0,3.859999895E0,2.722000122E2,1.122022057E1,7.737592697E0
1.089305819E2,5.237287578E1,4.848973360E0,6.802853721E0,4.250000000E0,2.621000061E2,1.092780209E1,7.144269943E0
1.099307464E2,5.237286421E1,4.848918170E0,7.905405570E0,4.489999771E0,2.596000061E2,1.071369076E1,6.709492207E0
1.109306464E2,5.237285265E1,4.848857930E0,7.411396887E0,4.590000153E0,2.458999939E2,1.046460915E1,6.089737415E0
1.119327690E2,5.237284106E1,4.848796590E0,7.395659008E0,4.489999771E0,2.436000061E2,1.031103134E1,5.742775440E0
1.129297042E2,5.237282874E1,4.848734240E0,7.918310633E0,4.420000076E0,2.485000000E2,1.016240406E1,5.480408192E0
1.139299594E2,5.237281427E1,4.848678350E0,7.948104102E0,4.619999886E0,2.380000000E2,1.013465881E1,5.028013706E0
1.149301292E2,5.237279279E1,4.848612330E0,9.301307152E0,4.590000153E0,2.360000000E2,1.003657055E1,4.858704090E0
1.159299714E2,5.237277050E1,4.848554380E0,9.237033278E0,4.800000191E0,2.360000000E2,9.935046196E0,4.345162392E0
1.169303883E2,5.237274648E1,4.848493970E0,8.966517758E0,4.820000172E0,2.365000000E2,9.935046196E0,4.065835476E0
1.179311925E2,5.237272525E1,4.848430200E0,8.344319634E0,4.929999828E0,2.435000000E2,9.950352669E0,4.023872852E0
1.189313071E2,5.237270693E1,4.848364720E0,9.073503996E0,4.900000095E0,2.453000031E2,9.935046196E0,3.977189064E0
1.199317182E2,5.237269225E1,4.848296340E0,8.051104869E0,4.900000095E0,2.490000000E2,9.935046196E0,3.944809198E0
1.209302441E2,5.237268814E1,4.848206940E0,6.475668830E0,5.360000134E0,2.530000000E2,1.019579697E1,4.234096527E0
1.219281160E2,5.237267318E1,4.848136510E0,6.406637263E0,5.139999866E0,2.528000031E2,1.053952026E1,4.526647091E0
1.229315536E2,5.237266222E1,4.848073230E0,7.129485573E0,4.480000019E0,2.521000061E2,1.074828911E1,5.352690220E0
1.239307864E2,5.237264674E1,4.848001230E0,7.098599339E0,5.150000095E0,2.506000061E2,1.130901241E1,6.289724827E0
1.249293902E2,5.237263366E1,4.847933340E0,7.226166122E0,4.920000076E0,2.558000031E2,1.199229622E1,7.675878048E0
1.259323100E2,5.237261705E1,4.847866120E0,7.493620920E0,5.039999962E0,2.540000000E2,1.247362614E1,8.596129417E0
1.269297965E2,5.237260017E1,4.847800350E0,7.481657235E0,4.949999809E0,2.523999939E2,1.296187687E1,9.558321953E0
1.279298341E2,5.237258649E1,4.847728770E0,7.303434905E0,4.920000076E0,2.526999969E2,1.340389061E1,1.038460922E1
1.289316957E2,5.237256985E1,4.847661770E0,7.289273579E0,4.969999790E0,2.520000000E2,1.349507523E1,1.065273094E1
1.299309510E2,5.237255881E1,4.847591510E0,6.846041070E0,5.019999981E0,2.531999969E2,1.357713985E1,1.069672871E1
1.309305172E2,5.237255381E1,4.847512130E0,6.231058816E0,4.889999866E0,2.561000061E2,1.331379795E1,1.047767067E1
1.319292979E2,5.237254512E1,4.847445730E0,5.488881648E0,4.059999943E0,2.516000061E2,1.341826439E1,1.024438000E1
1.329345703E2,5.237253957E1,4.847369100E0,5.140440745E0,5.489999771E0,2.650000000E2,1.302771568E1,9.819443703E0
1.339326732E2,5.237252758E1,4.847304710E0,6.820440289E0,4.949999809E0,2.600000000E2,1.350415707E1,1.075914383E1
1.349297124E2,5.237251367E1,4.847240190E0,6.870004936E0,4.630000114E0,2.498999939E2,1.452132702E1,1.194967842E1
1.359314857E2,5.237249129E1,4.847155480E0,7.099965914E0,5.010000229E0,2.583999939E2,1.337840462E1,1.070339966E1
1.369300590E2,5.237247338E1,4.847073620E0,6.520425539E0,4.920000076E0,2.568999939E2,1.296996403E1,9.746735573E0
1.379317862E2,5.237246901E1,4.847003270E0,6.909111517E0,5.079999924E0,2.651000061E2,1.255485344E1,9.057115555E0
1.389306172E2,5.237246334E1,4.846937690E0,7.579475684E0,4.579999924E0,2.493000031E2,1.208614159E1,8.255024910E0
1.399305778E2,5.237247020E1,4.846851250E0,9.080289665E0,4.909999847E0,2.652999878E2,1.184106159E1,8.000450134E0
1.409315361E2,5.237246947E1,4.846788500E0,9.395498829E0,4.210000038E0,2.677000122E2,1.141379547E1,7.326333046E0
1.419316851E2,5.237247205E1,4.846725180E0,9.592548243E0,4.159999847E0,2.671000061E2,1.109851933E1,6.778647423E0
1.429332652E2,5.237247450E1,4.846661260E0,8.261398885E0,3.000000000E0,2.736000061E2,1.065895367E1,5.984571934E0
1.439314693E2,5.237247771E1,4.846624090E0,9.228483880E0,1.919999957E0,2.520000000E2,1.051427937E1,5.664606094E0
1.449309633E2,5.237247297E1,4.846605630E0,9.963757052E0,1.200000048E0,2.706000061E2,1.043031883E1,5.374647141E0
1.459310494E2,5.237246552E1,4.846600110E0,9.844602775E0,1.110000014E0,2.228999939E2,1.007831001E1,4.699815750E0
1.469332110E2,5.237247555E1,4.846590800E0,8.092109004E0,0.000000000E0,0.000000000E0,1.013974285E1,4.401954651E0
1.479318457E2,5.237247619E1,4.846588640E0,8.047003668E0,0.000000000E0,0.000000000E0,9.935046196E0,4.050049782E0
1.489322398E2,5.237247620E1,4.846589740E0,7.671393968E0,0.000000000E0,0.000000000E0,9.935046196E0,3.830059052E0
1.500715566E2,5.237254070E1,4.847333900E0,2.214678811E0,0.000000000E0,0.000000000E0,2.925300026E1,1.000000000E0
1.520316337E2,5.237244297E1,4.846780080E0,2.946265648E1,3.339999914E0,1.361000061E2,1.660830498E1,2.387880325E1
1.530285552E2,5.237227172E1,4.846750220E0,1.053899806E1,4.820000172E0,1.500000000E2,7.962012768E0,1.198526764E1
1.540305658E2,5.237224461E1,4.846785140E0,1.323472003E1,4.659999847E0,1.451000061E2,5.672643661E0,8.665699959E0
1.550293998E2,5.237221506E1,4.846820930E0,8.295063108E0,3.329999924E0,1.383999939E2,4.428192139E0,6.115500450E0
1.560309808E2,5.237219835E1,4.846845560E0,4.392771237E0,9.300000072E-1,1.388999939E2,4.568030834E0,6.263001442E0
1.570295035E2,5.237219377E1,4.846857230E0,5.826182224E0,4.399999976E-1,1.385000000E2,4.163320065E0,5.318463802E0
1.580287899E2,5.237218805E1,4.846868290E0,5.614815868E0,8.999999762E-1,1.380000000E2,3.931575775E0,4.781765938E0
1.590290718E2,5.237218088E1,4.846887830E0,3.147898197E0,1.639999986E0,1.065000000E2,3.790092468E0,4.356177330E0
1.600313147E2,5.237217154E1,4.846919140E0,2.429397393E0,2.529999971E0,1.070000000E2,3.790092468E0,4.142376900E0
1.610290812E2,5.237215722E1,4.846959740E0,2.121966768E0,3.519999981E0,1.184000015E2,3.790092468E0,4.103071690E0
1.620300198E2,5.237213674E1,4.847000980E0,2.267897014E0,3.559999943E0,1.288000031E2,3.790092468E0,4.060204029E0
1.630325157E2,5.237211337E1,4.847037170E0,2.122438440E0,3.529999971E0,1.343999939E2,3.790092468E0,3.813997507E0
1.640303076E2,5.237208821E1,4.847079470E0,1.741934512E0,4.449999809E0,1.305000000E2,3.790092468E0,3.726520538E0
1.650322732E2,5.237205813E1,4.847125800E0,1.488623284E0,4.730000019E0,1.356000061E2,3.790092468E0,3.562289953E0
1.660295710E2,5.237202595E1,4.847164040E0,1.375624242E0,4.170000076E0,1.423999939E2,3.790092468E0,3.472237587E0
1.670364329E2,5.237197379E1,4.847164510E0,2.517397047E0,5.289999962E0,1.638000031E2,3.790092468E0,3.451077700E0
1.680297768E2,5.237193533E1,4.847183170E0,3.311360262E0,4.800000191E0,1.651000061E2,3.790092468E0,3.806065321E0
1.690300979E2,5.237188684E1,4.847207830E0,2.997036519E0,5.230000019E0,1.603000031E2,3.790092468E0,4.021736622E0
1.700292925E2,5.237184400E1,4.847224140E0,3.102088418E0,4.940000057E0,1.633999939E2,3.826901674E0,4.173583984E0
1.710279989E2,5.237179678E1,4.847253390E0,4.637927809E0,5.420000076E0,1.616999969E2,3.902758121E0,4.330225468E0
1.720308565E2,5.237175445E1,4.847279190E0,5.082219324E0,5.449999809E0,1.641000061E2,4.137331963E0,4.844027996E0
1.730291338E2,5.237170622E1,4.847304440E0,4.901074997E0,5.539999962E0,1.631999969E2,4.694913387E0,5.874223232E0
1.740293685E2,5.237165902E1,4.847336640E0,5.105434191E0,5.760000229E0,1.586000061E2,5.791031837E0,6.663873672E0
1.750298081E2,5.237161124E1,4.847362370E0,5.657872315E0,5.579999924E0,1.616999969E2,7.851821899E0,7.073142052E0
1.760323680E2,5.237155884E1,4.847384620E0,5.864354675E0,5.659999847E0,1.641999969E2,6.513216019E0,6.911617279E0
1.770305276E2,5.237150902E1,4.847411430E0,5.953228551E0,5.739999771E0,1.586000061E2,5.967391491E0,6.494805336E0
1.780369699E2,5.237145763E1,4.847447290E0,7.141836916E0,5.690000057E0,1.615000000E2,5.637057781E0,6.177553177E0
1.790286894E2,5.237140735E1,4.847483140E0,7.416628472E0,5.570000172E0,1.616999969E2,5.391280651E0,5.904674053E0
1.800287725E2,5.237135523E1,4.847519440E0,7.991222395E0,6.079999924E0,1.626000061E2,5.167050362E0,5.682585716E0
1.810289305E2,5.237130443E1,4.847541320E0,8.938002192E0,5.780000210E0,1.621999969E2,5.409475803E0,5.604494095E0
1.820292924E2,5.237126519E1,4.847567220E0,8.562046630E0,4.969999790E0,1.598000031E2,5.393330097E0,5.417909622E0
1.830285921E2,5.237122044E1,4.847601400E0,9.554313235E0,5.190000057E0,1.613999939E2,5.098200798E0,5.353380680E0
1.840300459E2,5.237117492E1,4.847633070E0,9.328864903E0,5.440000057E0,1.605000000E2,5.246297836E0,5.329535007E0
1.850299393E2,5.237113040E1,4.847654460E0,9.887652735E0,5.519999981E0,1.623999939E2,4.898420334E0,5.215727806E0
1.860291428E2,5.237108317E1,4.847688960E0,1.047854886E1,5.539999962E0,1.596999969E2,5.137887001E0,5.352467060E0
1.870364057E2,5.237103603E1,4.847711040E0,1.173820011E1,5.309999943E0,1.635000000E2,5.144619465E0,5.205908775E0
1.880288279E2,5.237099028E1,4.847744290E0,1.115185149E1,5.250000000E0,1.613000031E2,4.703228474E0,4.892704010E0
1.890282576E2,5.237094658E1,4.847763320E0,1.149603950E1,5.550000191E0,1.660000000E2,4.492612839E0,4.651587963E0
1.900291824E2,5.237089674E1,4.847773930E0,1.204864906E1,5.309999943E0,1.641999969E2,4.500544071E0,4.745569229E0
1.910289168E2,5.237085095E1,4.847791050E0,1.330109719E1,5.400000095E0,1.605000000E2,4.464081764E0,4.747127056E0
1.920289663E2,5.237081013E1,4.847819970E0,1.371695024E1,5.139999866E0,1.590000000E2,4.304419518E0,4.670219898E0
1.930295487E2,5.237076598E1,4.847844450E0,1.283921694E1,4.809999943E0,1.618000031E2,4.224494934E0,4.603802681E0
1.940316715E2,5.237072433E1,4.847864760E0,1.323541051E1,4.789999962E0,1.576999969E2,4.121984959E0,4.502551556E0
1.950292956E2,5.237068249E1,4.847884100E0,1.407978441E1,4.719999790E0,1.646999969E2,4.218476772E0,4.764148235E0
1.960291091E2,5.237063953E1,4.847848610E0,1.374822163E1,4.670000076E0,2.086000061E2,4.059989452E0,4.612293243E0
1.970315203E2,5.237061852E1,4.847805100E0,1.339849653E1,4.949999809E0,2.475000000E2,3.897758484E0,4.312715054E0
1.980280938E2,5.237059873E1,4.847733860E0,1.331645726E1,4.699999809E0,2.585000000E2,3.883029461E0,4.338709831E0
1.990292423E2,5.237057530E1,4.847661710E0,1.238230054E1,4.619999886E0,2.513000031E2,3.808096409E0,4.236576557E0
2.000281597E2,5.237055964E1,4.847589120E0,1.244418718E1,4.340000153E0,2.523999939E2,3.790092468E0,4.041329384E0
2.010282391E2,5.237053792E1,4.847532980E0,1.172738833E1,4.199999809E0,2.371000061E2,3.790092468E0,4.125039577E0
2.020297638E2,5.237050137E1,4.847500890E0,1.158193271E1,4.429999828E0,2.008999939E2,3.790092468E0,4.332960129E0
2.030288440E2,5.237046794E1,4.847481930E0,9.762294749E0,4.920000076E0,1.961000061E2,3.790092468E0,4.214513302E0
2.040291567E2,5.237044468E1,4.847510810E0,7.899485887E0,5.219999790E0,1.741000061E2,3.790092468E0,3.896793127E0
2.050299658E2,5.237040500E1,4.847536770E0,6.606354445E0,5.260000229E0,1.615000000E2,3.790092468E0,3.743029594E0
2.060297460E2,5.237036691E1,4.847563360E0,5.686028333E0,5.599999905E0,1.688000031E2,3.790092468E0,3.593451738E0
2.070295412E2,5.237032788E1,4.847581830E0,4.812754302E0,5.039999962E0,1.663999939E2,3.790092468E0,3.408648014E0
2.080297582E2,5.237028488E1,4.847610360E0,4.142971741E0,4.969999790E0,1.658999939E2,3.790092468E0,3.305802107E0
2.090293754E2,5.237024744E1,4.847634480E0,3.591602628E0,4.909999847E0,1.648000031E2,3.790092468E0,3.241040468E0
2.100326175E2,5.237020153E1,4.847657590E0,3.668761086E0,5.090000153E0,1.623999939E2,3.790092468E0,3.310782909E0
2.110284923E2,5.237016172E1,4.847671810E0,2.934216406E0,4.969999790E0,1.666999969E2,3.790092468E0,3.324491978E0
2.120299862E2,5.237012455E1,4.847692500E0,2.829378886E0,5.019999981E0,1.616999969E2,3.790092468E0,3.271725655E0
2.130290270E2,5.237008049E1,4.847719650E0,2.966478802E0,4.940000057E0,1.636000061E2,9.935046196E0,3.514852047E0
2.140311655E2,5.237003570E1,4.847746120E0,2.671448393E0,5.219999790E0,1.623000031E2,9.935046196E0,3.463641405E0
2.150311205E2,5.236998776E1,4.847772010E0,2.428903463E0,5.989999771E0,1.638000031E2,1.005369377E1,3.744721174E0
2.160316244E2,5.236993582E1,4.847794150E0,2.475413248E0,6.039999962E0,1.673000031E2,9.992139816E0,3.781003714E0
2.170308939E2,5.236988043E1,4.847802340E0,1.583433546E0,6.019999981E0,1.653000031E2,1.008804893E1,3.946525812E0
2.180296056E2,5.236982726E1,4.847817720E0,1.209039250E0,5.769999981E0,1.650000000E2,1.002420330E1,3.904646873E0
2.190315977E2,5.236977849E1,4.847833610E0,1.758601617E0,5.929999828E0,1.655000000E2,1.000859928E1,3.984758854E0
