"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.544311910E1,5.238595631E1,4.880546410E0,4.520698230E0,1.509999990E0,2.533000031E2,4.567226887E0,4.871309757E0
3.643698598E1,5.238594982E1,4.880523090E0,4.561141801E0,1.980000019E0,2.485000000E2,5.166787624E0,5.026149273E0
3.743721795E1,5.238593985E1,4.880486910E0,4.878123265E0,2.980000019E0,2.466000061E2,5.231748581E0,4.985841751E0
3.843626150E1,5.238593117E1,4.880450820E0,4.814613436E0,2.099999905E0,2.493999939E2,5.489605427E0,4.924241066E0
3.943798832E1,5.238592344E1,4.880415800E0,4.288031840E0,2.319999933E0,2.498000031E2,4.794539928E0,4.866582870E0
4.043599337E1,5.238591593E1,4.880381760E0,4.495154738E0,2.130000114E0,2.385000000E2,4.549877644E0,4.771019459E0
4.143627441E1,5.238590860E1,4.880344040E0,5.476079457E0,2.500000000E0,2.460000000E2,4.371126652E0,4.700405598E0
4.243845280E1,5.238590372E1,4.880300730E0,4.988986793E0,2.529999971E0,2.536000061E2,4.079325199E0,4.478342056E0
4.343954696E1,5.238590470E1,4.880250590E0,5.128058078E0,3.240000010E0,2.711000061E2,4.314040184E0,4.665935516E0
4.443768858E1,5.238590914E1,4.880209780E0,4.835926298E0,1.690000057E0,2.825000000E2,4.112949848E0,4.598627567E0
4.543944368E1,5.238591353E1,4.880176220E0,5.177404628E0,2.170000076E0,2.822999878E2,4.502394676E0,4.857324600E0
4.643761800E1,5.238591921E1,4.880137320E0,3.951254713E0,2.400000095E0,2.791000061E2,4.271249294E0,4.857330322E0
4.743670806E1,5.238592400E1,4.880098980E0,3.841009630E0,2.069999933E0,2.757999878E2,4.243060112E0,4.887413979E0
4.843764352E1,5.238592925E1,4.880060210E0,4.610952934E0,2.380000114E0,2.805000000E2,4.254251957E0,4.878351212E0
4.943838165E1,5.238593606E1,4.880018230E0,4.823035238E0,2.450000048E0,2.793999939E2,4.359048843E0,4.880922318E0
5.043783384E1,5.238594165E1,4.879977570E0,4.638754287E0,2.460000038E0,2.791000061E2,4.503029346E0,4.516636372E0
5.143723602E1,5.238594806E1,4.879939320E0,4.431221501E0,1.899999976E0,2.768999939E2,4.182524681E0,4.313547611E0
5.243653482E1,5.238595234E1,4.879898790E0,3.543325497E0,2.819999933E0,2.747000122E2,4.407640934E0,4.492386818E0
5.343579904E1,5.238595624E1,4.879858570E0,2.119357361E0,2.259999990E0,2.807999878E2,4.317652702E0,4.585685730E0
5.443702461E1,5.238596036E1,4.879815480E0,2.316298508E0,2.759999990E0,2.765000000E2,4.280711651E0,4.594472408E0
5.543782019E1,5.238596472E1,4.879771150E0,1.885736828E0,2.569999933E0,2.791000061E2,4.495920181E0,4.560729504E0
5.643763727E1,5.238596561E1,4.879732110E0,2.538059083E0,2.299999952E0,2.698999939E2,4.433703899E0,4.630584240E0
5.743867659E1,5.238596487E1,4.879694260E0,3.049815768E0,2.609999895E0,2.692000122E2,4.330603123E0,4.620244503E0
5.843703107E1,5.238596504E1,4.879657000E0,4.509022811E0,2.210000038E0,2.710000000E2,4.245158195E0,4.536599159E0
5.943649628E1,5.238596789E1,4.879613910E0,4.512480721E0,3.089999914E0,2.738999939E2,4.259941101E0,4.519375801E0
6.044372758E1,5.238597270E1,4.879574390E0,4.872999139E0,1.879999995E0,2.772999878E2,4.283557892E0,4.531863213E0
6.143631961E1,5.238597573E1,4.879540210E0,5.566281831E0,2.279999971E0,2.768999939E2,4.903347969E0,4.703238487E0
6.243812378E1,5.238597650E1,4.879509070E0,6.702373168E0,1.750000000E0,2.738999939E2,4.586262703E0,4.758136272E0
6.343613029E1,5.238597693E1,4.879469860E0,6.595539402E0,2.960000038E0,2.720000000E2,1.036795425E1,4.602383614E0
6.443698685E1,5.238597736E1,4.879428390E0,7.035335178E0,2.109999895E0,2.725000000E2,1.038370705E1,4.434494019E0
6.543778721E1,5.238597707E1,4.879389220E0,6.342684990E0,2.539999962E0,2.660000000E2,1.031787872E1,4.551975250E0
6.643755081E1,5.238597568E1,4.879350930E0,6.049875073E0,2.240000010E0,2.627000122E2,1.030904770E1,4.627616405E0
6.743945706E1,5.238597317E1,4.879310760E0,6.780316877E0,2.809999943E0,2.632000122E2,1.032780552E1,4.763883591E0
6.843654195E1,5.238596924E1,4.879270280E0,7.139540679E0,2.519999981E0,2.612999878E2,1.031485939E1,4.767926216E0
6.943720742E1,5.238596525E1,4.879229770E0,7.066513402E0,2.710000038E0,2.621000061E2,1.034379005E1,4.626738548E0
7.043710055E1,5.238596112E1,4.879186830E0,8.188186660E0,2.900000095E0,2.612999878E2,1.036015034E1,4.644009113E0
7.143744128E1,5.238595525E1,4.879152150E0,9.347093725E0,2.069999933E0,2.553000031E2,1.043043232E1,4.485523701E0
7.243749747E1,5.238594697E1,4.879118520E0,8.429337848E0,2.670000076E0,2.496000061E2,1.032450867E1,4.451403141E0
7.343586112E1,5.238593697E1,4.879083880E0,7.780866069E0,2.289999962E0,2.423999939E2,1.033988953E1,4.248565197E0
7.443628971E1,5.238592831E1,4.879046530E0,6.943918037E0,2.940000057E0,2.503000031E2,1.011466122E1,3.984553576E0
7.543864424E1,5.238591938E1,4.879010570E0,7.648169165E0,2.410000086E0,2.556000061E2,9.998558998E0,3.982998848E0
7.643664403E1,5.238591510E1,4.878979390E0,8.169690374E0,2.039999962E0,2.651000061E2,9.938320160E0,4.026039600E0
7.743708502E1,5.238591457E1,4.878945620E0,8.324394069E0,2.500000000E0,2.697000122E2,9.935046196E0,3.911738634E0
7.843953127E1,5.238591322E1,4.878905180E0,8.949063425E0,2.700000048E0,2.672000122E2,9.935046196E0,3.800301552E0
7.943754492E1,5.238591292E1,4.878857590E0,8.800353630E0,3.170000076E0,2.662000122E2,9.935046196E0,3.845550060E0
8.043845304E1,5.238591291E1,4.878816700E0,8.428381546E0,2.140000105E0,2.647000122E2,9.935046196E0,3.749212742E0
8.143602320E1,5.238591146E1,4.878779810E0,8.726697850E0,2.430000067E0,2.633999939E2,9.935046196E0,3.503360271E0
8.243868164E1,5.238590893E1,4.878740930E0,8.414049557E0,2.440000057E0,2.622999878E2,9.935046196E0,3.306073666E0
8.343819137E1,5.238590653E1,4.878698340E0,8.477558955E0,2.750000000E0,2.618999939E2,9.935046196E0,3.194876432E0
8.443709335E1,5.238590561E1,4.878657050E0,9.374872465E0,2.220000029E0,2.667999878E2,9.935046196E0,3.169219732E0
8.543750429E1,5.238590549E1,4.878611790E0,9.615629613E0,3.180000067E0,2.640000000E2,9.935046196E0,3.151563406E0
8.643729450E1,5.238590467E1,4.878568910E0,9.315554642E0,2.089999914E0,2.635000000E2,9.935046196E0,3.140207291E0
8.743793476E1,5.238590353E1,4.878525280E0,8.228857689E0,2.960000038E0,2.615000000E2,9.935046196E0,3.147462130E0
8.843782611E1,5.238590178E1,4.878483210E0,9.774118794E0,2.130000114E0,2.655000000E2,9.935046196E0,3.243501186E0
8.943652366E1,5.238590072E1,4.878438060E0,8.646771654E0,3.289999962E0,2.627999878E2,9.935046196E0,3.561554909E0
9.043983674E1,5.238589888E1,4.878395110E0,9.882522842E0,2.150000095E0,2.618999939E2,9.935046196E0,3.686556339E0
9.143697533E1,5.238589507E1,4.878354850E0,1.019975475E1,2.849999905E0,2.565000000E2,9.935046196E0,3.740213871E0
9.243750944E1,5.238588977E1,4.878312480E0,1.033180267E1,2.529999971E0,2.548000031E2,9.935046196E0,3.827402115E0
9.343633059E1,5.238588633E1,4.878267520E0,1.040257241E1,3.119999886E0,2.607999878E2,9.935046196E0,3.744468689E0
9.443579986E1,5.238588411E1,4.878219940E0,1.043385259E1,2.920000076E0,2.642000122E2,1.014466190E1,3.838002682E0
9.543644825E1,5.238588178E1,4.878180670E0,1.013762281E1,2.299999952E0,2.548000031E2,9.935046196E0,3.829489231E0
9.643641850E1,5.238587823E1,4.878149130E0,1.050515314E1,1.940000057E0,2.543000031E2,9.935046196E0,3.874917507E0
9.743673908E1,5.238587367E1,4.878117650E0,1.032739399E1,2.289999962E0,2.566000061E2,9.935046196E0,3.675682306E0
9.843852376E1,5.238586849E1,4.878077790E0,1.132016132E1,2.970000029E0,2.608999939E2,9.935046196E0,3.621965885E0
9.943983793E1,5.238586398E1,4.878034540E0,1.040972937E1,2.640000105E0,2.647000122E2,9.935046196E0,3.828770876E0
1.004364506E2,5.238586066E1,4.877990630E0,9.273956918E0,2.730000019E0,2.642999878E2,9.935046196E0,4.069005489E0
1.014363904E2,5.238585699E1,4.877949340E0,9.189210890E0,2.339999914E0,2.652999878E2,1.021049500E1,4.388399124E0
1.024388270E2,5.238585277E1,4.877904410E0,8.692230520E0,3.119999886E0,2.621000061E2,1.037157726E1,4.644478798E0
1.034368607E2,5.238584815E1,4.877861640E0,9.591430044E0,2.670000076E0,2.632999878E2,1.033219433E1,4.653757572E0
1.044376377E2,5.238584422E1,4.877814810E0,8.602017335E0,3.059999943E0,2.598999939E2,1.030760193E1,4.718770981E0
1.054358292E2,5.238584088E1,4.877768790E0,9.315608860E0,2.839999914E0,2.630000000E2,1.033041286E1,4.683022976E0
1.064388209E2,5.238583894E1,4.877728300E0,9.827301282E0,2.400000095E0,2.622999878E2,1.030880070E1,4.698268414E0
1.074366476E2,5.238583659E1,4.877686030E0,1.021765420E1,2.960000038E0,2.643999939E2,1.031675434E1,4.611642361E0
1.084398127E2,5.238583717E1,4.877643410E0,9.433755669E0,2.539999962E0,2.705000000E2,1.029823112E1,4.490598679E0
1.094371036E2,5.238583908E1,4.877602390E0,9.890826743E0,2.769999981E0,2.733999939E2,1.027320862E1,4.562201500E0
1.104370616E2,5.238584119E1,4.877562660E0,1.088934172E1,2.339999914E0,2.775000000E2,1.023543453E1,4.499143124E0
1.114390861E2,5.238584110E1,4.877523630E0,1.077719727E1,2.710000038E0,2.695000000E2,1.046004581E1,4.420241356E0
1.124374326E2,5.238583926E1,4.877482670E0,1.086005655E1,2.599999905E0,2.677000122E2,1.051551723E1,4.246862411E0
1.134379479E2,5.238583895E1,4.877439390E0,1.027268959E1,2.910000086E0,2.711000061E2,1.061034107E1,4.193602085E0
1.144361683E2,5.238584075E1,4.877396870E0,1.107997936E1,2.579999924E0,2.757999878E2,1.038158226E1,3.965929747E0
1.154361316E2,5.238584432E1,4.877356380E0,1.113696763E1,2.710000038E0,2.792999878E2,1.017474937E1,3.797443151E0
1.164378595E2,5.238584894E1,4.877317360E0,1.225865550E1,2.599999905E0,2.805000000E2,9.935046196E0,3.567512751E0
1.174374953E2,5.238585185E1,4.877280840E0,1.207974428E1,2.289999962E0,2.785000000E2,9.935046196E0,3.478713989E0
1.184376210E2,5.238585284E1,4.877241960E0,1.172425427E1,2.720000029E0,2.733999939E2,9.935046196E0,3.523353100E0
1.194392480E2,5.238585342E1,4.877199810E0,1.181547808E1,2.559999943E0,2.706000061E2,9.935046196E0,3.497859955E0
1.204358539E2,5.238585506E1,4.877152580E0,1.154341918E1,3.150000095E0,2.726000061E2,9.935046196E0,3.560146570E0
1.214355250E2,5.238585837E1,4.877108060E0,1.115912056E1,2.440000057E0,2.760000000E2,9.935046196E0,3.377459049E0
1.224386571E2,5.238586230E1,4.877062190E0,1.134348657E1,3.259999990E0,2.747000122E2,9.954394341E0,3.467521906E0
1.234370041E2,5.238586532E1,4.877021980E0,1.117055480E1,2.009999990E0,2.751000061E2,1.041029739E1,3.491291523E0
1.244374449E2,5.238586896E1,4.876982520E0,1.125073713E1,2.930000067E0,2.771000061E2,1.028941536E1,3.488345861E0
1.254379672E2,5.238587267E1,4.876941920E0,1.062217866E1,2.480000019E0,2.817999878E2,1.031001282E1,3.362997532E0
1.264379542E2,5.238587737E1,4.876906840E0,1.086471855E1,2.349999905E0,2.823999939E2,1.034560108E1,3.386276960E0
1.274377045E2,5.238588107E1,4.876868730E0,1.164802675E1,2.829999924E0,2.797000122E2,1.030089188E1,3.399094820E0
1.284374108E2,5.238588223E1,4.876829700E0,1.125066677E1,2.450000048E0,2.763999939E2,1.049086761E1,3.432023764E0
1.294377306E2,5.238588484E1,4.876785970E0,1.135721235E1,3.069999933E0,2.761000061E2,1.027381134E1,3.445756674E0
1.304368468E2,5.238588844E1,4.876744430E0,1.179859947E1,2.079999924E0,2.780000000E2,9.935046196E0,3.266494989E0
1.314376528E2,5.238589126E1,4.876704670E0,1.259576045E1,2.950000048E0,2.778999939E2,9.935046196E0,3.338888168E0
1.324374566E2,5.238589505E1,4.876661660E0,1.237174170E1,2.390000105E0,2.788999939E2,9.935046196E0,3.525031090E0
1.334366984E2,5.238589940E1,4.876616860E0,1.181819389E1,3.019999981E0,2.778999939E2,9.935046196E0,3.655494928E0
1.344376852E2,5.238590529E1,4.876572660E0,1.150445573E1,2.579999924E0,2.788999939E2,9.935046196E0,3.638437986E0
1.354363997E2,5.238590873E1,4.876531730E0,1.128886055E1,2.589999914E0,2.761000061E2,9.935046196E0,3.613636017E0
1.364365758E2,5.238591204E1,4.876490370E0,1.147011553E1,2.579999924E0,2.752000122E2,9.935046196E0,3.677283287E0
1.374389028E2,5.238591425E1,4.876439500E0,1.155498890E1,3.630000114E0,2.718999939E2,1.011249352E1,3.753253698E0
1.384392278E2,5.238591593E1,4.876394060E0,1.161178852E1,2.450000048E0,2.717999878E2,9.935046196E0,3.643303394E0
1.394378815E2,5.238591747E1,4.876358580E0,1.160938964E1,2.339999914E0,2.698999939E2,9.935046196E0,3.494425774E0
1.404356141E2,5.238591796E1,4.876325450E0,1.179998382E1,2.299999952E0,2.685000000E2,9.935046196E0,3.596242666E0
1.414370362E2,5.238591828E1,4.876292430E0,1.147074139E1,2.180000067E0,2.668999939E2,9.935046196E0,3.620565653E0
1.424390023E2,5.238591695E1,4.876257340E0,1.100648567E1,2.640000105E0,2.635000000E2,9.935046196E0,3.523677349E0
1.434382307E2,5.238591515E1,4.876218280E0,1.175078411E1,2.589999914E0,2.655000000E2,9.935046196E0,3.449045658E0
1.444373267E2,5.238591601E1,4.876181260E0,1.168374715E1,2.289999962E0,2.687999878E2,9.935046196E0,3.283138275E0
1.454370771E2,5.238591981E1,4.876147140E0,1.264076387E1,2.130000114E0,2.743999939E2,9.935046196E0,3.151106358E0
1.464390693E2,5.238592564E1,4.876115580E0,1.292822927E1,2.000000000E0,2.795000000E2,9.935046196E0,3.603348970E0
1.474367810E2,5.238592941E1,4.876079790E0,1.141966881E1,2.549999952E0,2.712999878E2,9.935046196E0,3.605736971E0
1.484363767E2,5.238593123E1,4.876044310E0,1.182278790E1,2.019999981E0,2.701000061E2,9.935046196E0,3.565036297E0
1.494369354E2,5.238593527E1,4.876004790E0,1.135102984E1,2.940000057E0,2.747000122E2,9.935046196E0,3.374017954E0
1.504384070E2,5.238594540E1,4.875965560E0,1.119373365E1,2.569999933E0,2.935000000E2,9.935046196E0,3.390653372E0
1.514367006E2,5.238596292E1,4.875935740E0,1.086079418E1,2.670000076E0,3.117000122E2,9.935046196E0,3.338213682E0
1.524368892E2,5.238598302E1,4.875910770E0,1.121530013E1,2.349999905E0,3.206000061E2,9.935046196E0,3.265243053E0
1.534376527E2,5.238600283E1,4.875890660E0,1.070652726E1,2.150000095E0,3.256000061E2,9.935046196E0,3.193520546E0
1.544362992E2,5.238602268E1,4.875872070E0,1.178308247E1,2.509999990E0,3.258999939E2,9.935046196E0,3.343935966E0
1.554363817E2,5.238604196E1,4.875854550E0,1.138862921E1,1.799999952E0,3.262000122E2,9.935046196E0,3.504379034E0
1.564367148E2,5.238605981E1,4.875835250E0,1.221365531E1,2.410000086E0,3.206000061E2,9.935046196E0,3.693250895E0
1.574364853E2,5.238608156E1,4.875807960E0,1.032164124E1,2.690000057E0,3.225000000E2,9.935046196E0,3.531100988E0
1.584369042E2,5.238610156E1,4.875782760E0,1.009185736E1,2.250000000E0,3.223999939E2,1.008788776E1,3.591087580E0
1.594363789E2,5.238612353E1,4.875760260E0,1.020070088E1,2.799999952E0,3.278999939E2,1.051709175E1,3.738948822E0
1.604356509E2,5.238614314E1,4.875740130E0,8.984347144E0,1.870000005E0,3.268999939E2,1.070624447E1,3.867979050E0
1.614352710E2,5.238616658E1,4.875720960E0,9.284234713E0,3.220000029E0,3.276000061E2,1.083125019E1,4.037398338E0
1.624376042E2,5.238618835E1,4.875695570E0,8.929514255E0,2.559999943E0,3.227999878E2,1.084809017E1,3.931262732E0
1.634364621E2,5.238620643E1,4.875668060E0,8.500873788E0,2.750000000E0,3.196000061E2,1.096254635E1,4.177722454E0
1.644374817E2,5.238622516E1,4.875642550E0,8.595245656E0,2.440000057E0,3.192000122E2,1.095909500E1,4.128554821E0
1.654372493E2,5.238624301E1,4.875629630E0,8.893297939E0,2.140000105E0,3.371000061E2,1.098904037E1,3.984879494E0
1.664370635E2,5.238625720E1,4.875629810E0,1.020508561E1,1.029999971E0,3.591000061E2,1.087277889E1,4.114296436E0
1.674379540E2,5.238626811E1,4.875639870E0,1.005520450E1,1.009999990E0,2.460000038E1,1.091285610E1,4.269150257E0
1.684383706E2,5.238628680E1,4.875675310E0,1.038026369E1,3.210000038E0,4.750000000E1,1.090987206E1,4.427160740E0
1.694374433E2,5.238630708E1,4.875714590E0,8.544316611E0,1.990000010E0,4.959999847E1,1.082178211E1,4.782779217E0
1.704367410E2,5.238632299E1,4.875742340E0,9.226300996E0,1.860000014E0,4.540000153E1,1.088451767E1,4.891672611E0
1.714372049E2,5.238634422E1,4.875764140E0,8.616602396E0,2.710000038E0,2.839999962E1,1.085304546E1,5.027356625E0
1.724371023E2,5.238637383E1,4.875775740E0,8.459790516E0,3.259999990E0,1.030000019E1,1.088594437E1,5.258224964E0
1.734392143E2,5.238640146E1,4.875775110E0,8.311635711E0,2.710000038E0,2.000000030E-1,1.097713566E1,5.460302353E0
1.744362231E2,5.238642799E1,4.875769710E0,6.613610853E0,2.769999981E0,3.497999878E2,1.086504269E1,5.483129978E0
1.754363669E2,5.238645458E1,4.875763010E0,6.311459346E0,2.700000048E0,3.482999878E2,1.123370266E1,5.606560230E0
1.764367385E2,5.238647759E1,4.875755760E0,7.291895248E0,2.240000010E0,3.463999939E2,1.127194309E1,5.370764256E0
1.774373358E2,5.238649623E1,4.875739740E0,7.725750059E0,2.380000114E0,3.406000061E2,1.148387337E1,5.157138824E0
1.784368550E2,5.238651269E1,4.875709700E0,7.517076537E0,2.480000019E0,3.281000061E2,1.141104031E1,5.040568829E0
1.794375784E2,5.238653109E1,4.875677860E0,8.964410558E0,2.599999905E0,3.258999939E2,1.161081314E1,4.979545116E0
1.804351860E2,5.238654269E1,4.875649580E0,9.652276626E0,1.830000043E0,3.240000000E2,1.195224857E1,5.087860107E0
1.814366254E2,5.238655339E1,4.875627150E0,1.036400958E1,2.099999905E0,3.271000061E2,1.118140697E1,5.247928619E0
1.824378957E2,5.238655722E1,4.875609080E0,1.040465386E1,6.499999762E-1,3.190000000E2,1.100617027E1,5.271502972E0
1.834369345E2,5.238655996E1,4.875588230E0,9.975873594E0,1.419999957E0,3.180000000E2,1.101728439E1,5.333937645E0
1.844362690E2,5.238657102E1,4.875565430E0,1.002140811E1,2.019999981E0,3.252000122E2,1.121794605E1,5.367032051E0
1.854368962E2,5.238659344E1,4.875556930E0,1.006641765E1,2.740000010E0,3.492999878E2,1.083409500E1,5.329057693E0
1.864360816E2,5.238662098E1,4.875552590E0,1.002147100E1,2.869999886E0,3.562000122E2,1.075132275E1,5.259777546E0
1.874362152E2,5.238664650E1,4.875555830E0,1.153286138E1,2.319999933E0,1.899999976E0,1.063678741E1,5.336616039E0
1.884361465E2,5.238666928E1,4.875558720E0,1.235009486E1,2.150000095E0,3.576000061E2,1.049859905E1,5.487594604E0
1.894372146E2,5.238669121E1,4.875563130E0,1.284353652E1,2.190000057E0,3.099999905E0,1.038565063E1,5.317090511E0
1.904368235E2,5.238671477E1,4.875562790E0,1.155029558E1,2.200000048E0,1.600000024E0,1.064791584E1,5.682513237E0
1.914366473E2,5.238674158E1,4.875553440E0,1.099350417E1,2.690000057E0,3.541000061E2,1.107086945E1,5.733764648E0
1.924365560E2,5.238676789E1,4.875555840E0,1.151734634E1,2.410000086E0,3.000000119E-1,1.063312626E1,5.467301846E0
1.934362341E2,5.238679422E1,4.875559600E0,1.203148474E1,2.420000076E0,3.700000048E0,1.070339489E1,5.678774834E0
1.944361736E2,5.238682054E1,4.875567860E0,1.217440993E1,2.359999895E0,1.679999924E1,1.069139671E1,5.541313171E0
1.954374222E2,5.238684780E1,4.875579120E0,1.155464288E1,2.470000029E0,1.330000019E1,1.063545418E1,5.365430832E0
1.964364748E2,5.238687454E1,4.875592600E0,1.265490813E1,2.589999914E0,1.879999924E1,1.062671089E1,4.825774193E0
1.974370422E2,5.238689582E1,4.875598380E0,1.197800056E1,1.440000057E0,1.050000000E1,1.064066505E1,5.041617870E0
1.984364785E2,5.238692302E1,4.875608820E0,1.220765922E1,3.220000029E0,1.200000000E1,1.064047527E1,5.199045181E0
1.994356330E2,5.238695505E1,4.875618750E0,1.227704606E1,2.880000114E0,4.900000095E0,1.069575310E1,5.101839542E0
2.004362633E2,5.238698492E1,4.875624580E0,1.244237474E1,2.950000048E0,4.599999905E0,1.074957466E1,4.965130806E0
2.014376101E2,5.238701207E1,4.875628510E0,1.227169994E1,2.460000038E0,3.583999939E2,1.077584267E1,4.871243954E0
2.024390430E2,5.238704027E1,4.875626920E0,1.162623093E1,2.970000029E0,3.543999939E2,1.071249008E1,4.676626682E0
2.034372551E2,5.238706539E1,4.875617780E0,1.057163452E1,2.160000086E0,3.435000000E2,1.060677433E1,4.763021469E0
2.044435881E2,5.238708935E1,4.875607950E0,9.880439393E0,2.470000029E0,3.378999939E2,1.057963657E1,4.601979733E0
2.054375873E2,5.238711154E1,4.875591500E0,8.252104127E0,2.430000067E0,3.306000061E2,1.061553669E1,4.248872280E0
2.064371450E2,5.238713285E1,4.875579600E0,7.661184824E0,2.180000067E0,3.372000122E2,1.030737591E1,4.311161995E0
2.074366000E2,5.238715141E1,4.875572820E0,8.093213851E0,1.779999971E0,3.312999878E2,1.016247654E1,4.442190170E0
2.084368417E2,5.238716611E1,4.875564120E0,8.429838373E0,1.629999995E0,3.262999878E2,1.032595444E1,4.576694012E0
2.094372154E2,5.238718041E1,4.875548690E0,7.223428622E0,2.240000010E0,3.117999878E2,1.016137600E1,4.574073792E0
2.104383788E2,5.238719466E1,4.875526930E0,8.503465306E0,2.039999962E0,3.012999878E2,1.010531044E1,4.615275383E0
2.114383293E2,5.238720385E1,4.875503560E0,8.144272732E0,1.990000010E0,2.777000122E2,1.006164646E1,4.613780022E0
2.124414302E2,5.238720963E1,4.875476910E0,6.799355669E0,2.160000086E0,2.742999878E2,1.004986191E1,4.640453339E0
2.134367184E2,5.238721383E1,4.875446600E0,7.144253583E0,2.539999962E0,2.727000122E2,1.003138256E1,4.639567375E0
2.144365787E2,5.238721816E1,4.875414370E0,6.892104662E0,2.339999914E0,2.707000122E2,1.005918884E1,4.787138939E0
2.154368447E2,5.238722004E1,4.875383160E0,5.921080814E0,2.319999933E0,2.713999939E2,9.951072693E0,4.305123806E0
2.164364154E2,5.238721813E1,4.875352970E0,6.987222632E0,2.089999914E0,2.597000122E2,9.935046196E0,4.126820564E0
