"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.130400051E2,5.238612525E1,4.863812610E0,1.482563755E1,2.359999895E0,2.351000061E2,9.935046196E0,3.115106106E0
2.140401012E2,5.238611510E1,4.863772320E0,1.481522382E1,2.549999952E0,2.403999939E2,9.935046196E0,3.341505766E0
2.150393481E2,5.238610570E1,4.863732150E0,1.377081463E1,2.420000076E0,2.426999969E2,9.935046196E0,3.521282434E0
2.160393351E2,5.238609828E1,4.863699550E0,1.555185210E1,1.720000029E0,2.401000061E2,9.935046196E0,3.487124681E0
2.170392999E2,5.238609154E1,4.863668420E0,1.572272291E1,1.870000005E0,2.491000061E2,9.957968712E0,3.678939819E0
2.180395758E2,5.238608632E1,4.863635620E0,1.498612419E1,2.049999952E0,2.586000061E2,9.955988884E0,3.693798065E0
2.190404724E2,5.238608244E1,4.863604940E0,1.505470437E1,1.740000010E0,2.567999878E2,9.958683014E0,3.687331915E0
2.200387248E2,5.238608009E1,4.863579890E0,1.629223530E1,1.460000038E0,2.591000061E2,9.983846664E0,3.721461058E0
2.210407916E2,5.238607864E1,4.863563750E0,1.673717014E1,6.800000072E-1,2.592000122E2,9.951225281E0,3.602813482E0
2.220406128E2,5.238607717E1,4.863552960E0,1.715799919E1,7.300000191E-1,2.592000122E2,9.935046196E0,3.509653807E0
2.230413327E2,5.238607401E1,4.863537860E0,1.645235851E1,9.800000191E-1,2.592000122E2,9.935046196E0,3.593091249E0
2.240395239E2,5.238607000E1,4.863522350E0,1.511036385E1,5.000000000E-1,2.590000000E2,9.935046196E0,3.447046280E0
2.250382478E2,5.238606228E1,4.863513440E0,1.308221059E1,1.409999967E0,1.696000061E2,9.935046196E0,3.434276581E0
2.260403356E2,5.238605319E1,4.863512140E0,1.317985330E1,9.800000191E-1,2.587000122E2,9.977051735E0,3.518646240E0
2.270411182E2,5.238604549E1,4.863520140E0,1.260538425E1,1.759999990E0,2.587000122E2,1.059406853E1,4.098038673E0
2.280405152E2,5.238603879E1,4.863531010E0,1.222317901E1,1.320000052E0,2.587000122E2,1.209995937E1,5.311714172E0
2.290393174E2,5.238603877E1,4.863556020E0,1.362181416E1,2.630000114E0,1.001999969E2,1.256613255E1,6.508553982E0
2.300393911E2,5.238603717E1,4.863585300E0,1.229083533E1,1.990000010E0,1.035000000E2,1.264945316E1,7.111183643E0
2.310397825E2,5.238604024E1,4.863602200E0,1.342128162E1,9.700000286E-1,9.880000305E1,1.297342205E1,7.688169003E0
2.320400747E2,5.238604182E1,4.863618780E0,1.416140581E1,1.750000000E0,1.003000031E2,1.306355762E1,7.897351265E0
2.330396285E2,5.238604146E1,4.863638240E0,1.471720278E1,1.470000029E0,9.840000153E1,1.317993546E1,7.885393620E0
2.340390095E2,5.238603736E1,4.863661930E0,1.490880017E1,2.099999905E0,9.830000305E1,1.348742867E1,7.992510796E0
2.350401259E2,5.238603072E1,4.863681160E0,1.536772538E1,1.480000019E0,9.800000000E1,1.396559048E1,8.170319557E0
2.360390137E2,5.238602654E1,4.863691140E0,1.451945872E1,1.429999948E0,9.759999847E1,1.424032402E1,8.115590096E0
2.370399169E2,5.238602726E1,4.863692380E0,1.482933594E1,7.500000000E-1,9.709999847E1,1.500033474E1,8.197856903E0
2.380404577E2,5.238602504E1,4.863696780E0,1.526677435E1,1.330000043E0,9.700000000E1,1.468028259E1,7.706560135E0
2.390398955E2,5.238600964E1,4.863710310E0,1.622769808E1,2.220000029E0,1.406000061E2,1.418853855E1,7.409093857E0
2.400394523E2,5.238599491E1,4.863718410E0,1.650496480E1,1.139999986E0,1.491000061E2,1.262861824E1,6.557906628E0
2.410388577E2,5.238598248E1,4.863727990E0,1.673462819E1,1.710000038E0,1.453999939E2,1.247952461E1,6.221244335E0
2.420402371E2,5.238596648E1,4.863744200E0,1.726031094E1,2.009999990E0,1.358000031E2,1.179431915E1,5.642631531E0
2.430407268E2,5.238595089E1,4.863762680E0,1.884788524E1,1.929999948E0,1.351999969E2,1.192768860E1,5.755894661E0
2.440399862E2,5.238593407E1,4.863786550E0,1.868338575E1,2.349999905E0,1.305000000E2,1.143458748E1,5.268218994E0
2.450404949E2,5.238591796E1,4.863811960E0,1.836398093E1,1.919999957E0,1.213000031E2,1.105122566E1,4.824256420E0
2.460388645E2,5.238590744E1,4.863836630E0,1.930923198E1,2.119999886E0,1.209000015E2,1.102157688E1,4.744685650E0
2.470387699E2,5.238589908E1,4.863856880E0,2.002279403E1,1.169999957E0,1.205999985E2,1.095883465E1,4.638224125E0
2.480403101E2,5.238588908E1,4.863881130E0,1.928921256E1,2.440000057E0,1.108000031E2,1.085529041E1,4.489348412E0
2.490391733E2,5.238587871E1,4.863904860E0,1.817696815E1,1.580000043E0,1.211999969E2,1.076820564E1,4.279256344E0
2.500398247E2,5.238586537E1,4.863928550E0,1.765474640E1,2.180000067E0,1.138000031E2,1.103220749E1,4.422688484E0
2.510396891E2,5.238585092E1,4.863948060E0,1.746772573E1,1.419999957E0,1.218000031E2,1.131890297E1,4.439698219E0
2.520417402E2,5.238583175E1,4.863970050E0,1.636865153E1,2.390000105E0,1.235000000E2,1.175237751E1,4.537061214E0
2.530387880E2,5.238582318E1,4.864008390E0,1.734131807E1,3.009999990E0,8.180000305E1,1.092745304E1,4.310426235E0
2.540387314E2,5.238582002E1,4.864048290E0,1.774410787E1,2.549999952E0,8.769999695E1,1.086717701E1,4.267936707E0
2.550398268E2,5.238582228E1,4.864082510E0,1.795262708E1,2.210000038E0,8.230000305E1,1.097706032E1,4.208883286E0
2.560392043E2,5.238581887E1,4.864108310E0,1.824566710E1,1.629999995E0,8.709999847E1,1.053084469E1,3.793241978E0
2.570413997E2,5.238581374E1,4.864140340E0,1.741029037E1,2.190000057E0,9.090000153E1,1.051211643E1,3.871053696E0
2.580398505E2,5.238581166E1,4.864168960E0,1.790798479E1,1.500000000E0,8.619999695E1,1.042360878E1,3.739157200E0
2.590394616E2,5.238580801E1,4.864196530E0,1.841483166E1,2.119999886E0,9.059999847E1,1.049727440E1,3.867734432E0
2.600391984E2,5.238580608E1,4.864230740E0,1.826262720E1,2.000000000E0,9.069999695E1,1.040273190E1,3.782851219E0
2.610380646E2,5.238580313E1,4.864265840E0,1.868744819E1,2.210000038E0,1.009000015E2,1.036990070E1,3.836271763E0
2.620396414E2,5.238579330E1,4.864303440E0,1.799305930E1,2.640000105E0,1.033000031E2,1.055611134E1,4.018301964E0
2.630395169E2,5.238578349E1,4.864344580E0,1.790212710E1,2.670000076E0,1.079000015E2,1.099043274E1,4.262414455E0
2.640392640E2,5.238577815E1,4.864378620E0,1.925205397E1,2.119999886E0,9.969999695E1,1.068573856E1,4.270238400E0
2.650392908E2,5.238577622E1,4.864406610E0,1.893700409E1,1.519999981E0,8.940000153E1,1.085416603E1,4.377912521E0
2.660389493E2,5.238577820E1,4.864442850E0,1.813142496E1,2.559999943E0,8.109999847E1,1.107526398E1,4.504557610E0
2.670397904E2,5.238578145E1,4.864487280E0,1.706462193E1,2.480000019E0,8.650000000E1,1.093900299E1,4.550755978E0
2.680399552E2,5.238577955E1,4.864522600E0,1.824914911E1,1.539999962E0,9.300000000E1,1.077548504E1,4.632277966E0
2.690393551E2,5.238577948E1,4.864556310E0,1.851497676E1,2.220000029E0,8.659999847E1,1.069012356E1,4.582858562E0
2.700387272E2,5.238577994E1,4.864594370E0,1.888682576E1,2.190000057E0,8.819999695E1,1.048841476E1,4.260560989E0
2.710400417E2,5.238578086E1,4.864639130E0,1.796900646E1,2.920000076E0,8.430000305E1,1.037297344E1,3.967043161E0
2.720396759E2,5.238578068E1,4.864686450E0,1.708493954E1,2.289999962E0,8.669999695E1,1.032614613E1,3.897391319E0
2.730385230E2,5.238578087E1,4.864732490E0,1.818433187E1,2.339999914E0,8.540000153E1,1.036038971E1,3.967696428E0
2.740401895E2,5.238578276E1,4.864771520E0,1.789761410E1,1.840000033E0,8.290000153E1,1.031856251E1,3.935915947E0
2.750390156E2,5.238578257E1,4.864810280E0,1.781511689E1,2.480000019E0,8.209999847E1,1.029251099E1,3.909693956E0
2.760407929E2,5.238578399E1,4.864854060E0,1.769423375E1,2.559999943E0,7.509999847E1,1.026166344E1,3.876591206E0
2.770397917E2,5.238578594E1,4.864894450E0,1.814817849E1,2.309999943E0,7.730000305E1,1.024452496E1,3.884820223E0
2.780392716E2,5.238578789E1,4.864933420E0,1.873542318E1,2.400000095E0,7.890000153E1,1.022540283E1,3.835371256E0
2.790401859E2,5.238578814E1,4.864969650E0,1.870730743E1,2.200000048E0,8.330000305E1,1.018763447E1,3.679018974E0
2.800399795E2,5.238578712E1,4.865009730E0,1.853435572E1,2.670000076E0,8.909999847E1,1.013344193E1,3.540422678E0
2.810389064E2,5.238578436E1,4.865046830E0,1.824055022E1,1.809999943E0,8.900000000E1,1.007080936E1,3.416820765E0
2.820391077E2,5.238578090E1,4.865084890E0,1.756033071E1,2.730000019E0,9.069999695E1,1.004890633E1,3.404304743E0
2.830401923E2,5.238577857E1,4.865125050E0,1.782005542E1,2.259999990E0,8.709999847E1,1.004029274E1,3.424911499E0
2.840402243E2,5.238577656E1,4.865162690E0,1.731189582E1,2.430000067E0,8.580000305E1,1.010444832E1,3.604180098E0
2.850409092E2,5.238577633E1,4.865195200E0,1.755019569E1,1.769999981E0,8.169999695E1,1.001105595E1,3.383421659E0
2.860420416E2,5.238577819E1,4.865222670E0,1.790586617E1,1.809999943E0,7.030000305E1,9.935046196E0,2.983797073E0
2.870404839E2,5.238578358E1,4.865251270E0,1.745728201E1,1.980000019E0,6.909999847E1,9.935046196E0,2.781969786E0
2.880397894E2,5.238579026E1,4.865274790E0,1.696090619E1,1.500000000E0,4.779999924E1,9.935046196E0,2.784604311E0
2.890392108E2,5.238580027E1,4.865294620E0,1.651073651E1,2.279999971E0,3.790000153E1,9.935046196E0,2.750729322E0
2.900408973E2,5.238581643E1,4.865313040E0,1.667220796E1,2.369999886E0,2.450000000E1,9.935046196E0,3.084792614E0
2.910388883E2,5.238583091E1,4.865328610E0,1.616155625E1,1.830000043E0,2.679999924E1,9.935046196E0,3.531025171E0
2.920391093E2,5.238584065E1,4.865344840E0,1.672822980E1,1.590000033E0,2.639999962E1,1.009449387E1,4.060216427E0
2.930400698E2,5.238584501E1,4.865360090E0,1.672281269E1,6.600000262E-1,2.700000000E1,1.023059654E1,4.500186920E0
2.940399600E2,5.238585439E1,4.865375380E0,1.688274690E1,2.160000086E0,3.729999924E1,1.012376118E1,4.539752483E0
2.950401690E2,5.238586682E1,4.865391070E0,1.614156259E1,1.470000029E0,2.720000076E1,1.035792732E1,4.482198238E0
2.960402334E2,5.238588453E1,4.865404280E0,1.652568943E1,2.740000010E0,1.989999962E1,1.042403793E1,4.578768730E0
2.970392731E2,5.238590252E1,4.865417630E0,1.641292955E1,1.889999986E0,2.260000038E1,1.038402843E1,4.703771591E0
2.980394663E2,5.238591519E1,4.865430940E0,1.596172221E1,1.809999943E0,2.429999924E1,1.092130947E1,4.772502899E0
2.990392225E2,5.238593658E1,4.865439830E0,1.787264615E1,2.960000038E0,1.489999962E1,1.092086506E1,4.927056313E0
3.000389386E2,5.238595862E1,4.865442590E0,1.857067681E1,2.160000086E0,3.568999939E2,1.043801117E1,4.416615009E0
3.010395201E2,5.238597848E1,4.865440950E0,1.910830144E1,2.420000076E0,3.577000122E2,1.048857021E1,4.196007729E0
3.020408949E2,5.238600020E1,4.865439970E0,1.897100232E1,2.390000105E0,3.000000119E-1,1.038196087E1,4.119135857E0
3.030405204E2,5.238601454E1,4.865440890E0,1.817970223E1,1.350000024E0,6.099999905E0,1.035886955E1,4.176144600E0
3.040394314E2,5.238603098E1,4.865444410E0,1.884726891E1,2.390000105E0,8.899999619E0,1.031296444E1,4.067764759E0
3.050396187E2,5.238604752E1,4.865453350E0,1.812238283E1,1.600000024E0,1.250000000E1,1.048055458E1,3.975143671E0
3.060391131E2,5.238605193E1,4.865461040E0,1.834749117E1,2.300000042E-1,3.587999878E2,1.031837368E1,3.980832815E0
3.070393659E2,5.238606136E1,4.865474210E0,1.711301504E1,2.220000029E0,2.329999924E1,1.035975456E1,4.144617558E0
3.080388277E2,5.238607696E1,4.865490790E0,1.768195533E1,1.870000005E0,2.470000076E1,1.051523113E1,4.253384113E0
3.090401725E2,5.238609910E1,4.865510670E0,1.707811622E1,2.829999924E0,2.210000038E1,1.056284428E1,4.443693638E0
3.100407235E2,5.238612525E1,4.865534370E0,1.571342072E1,2.509999990E0,2.270000076E1,1.048199272E1,4.437460899E0
3.110417228E2,5.238614961E1,4.865556640E0,1.594424189E1,2.630000114E0,2.270000076E1,1.069479179E1,4.456164360E0
3.120456111E2,5.238617509E1,4.865578950E0,1.505610714E1,2.349999905E0,2.000000000E1,1.082909489E1,4.422459602E0
3.130394232E2,5.238619955E1,4.865602330E0,1.467370888E1,2.569999933E0,2.100000000E1,1.079885960E1,4.232608795E0
3.140386992E2,5.238622580E1,4.865626570E0,1.530950212E1,2.859999895E0,1.989999962E1,1.094656658E1,3.895488501E0
3.150399117E2,5.238625214E1,4.865652660E0,1.483854607E1,2.250000000E0,2.389999962E1,1.097587490E1,3.799795389E0
3.160402284E2,5.238627834E1,4.865676510E0,1.470035220E1,2.720000029E0,2.029999924E1,1.076424980E1,3.648706198E0
3.170401699E2,5.238630429E1,4.865701110E0,1.409401876E1,2.250000000E0,2.229999924E1,1.036411572E1,3.484709978E0
3.180399640E2,5.238632702E1,4.865721860E0,1.465277864E1,2.309999943E0,1.910000038E1,1.019588375E1,3.440094471E0
3.190394730E2,5.238635100E1,4.865744880E0,1.329607530E1,2.190000057E0,2.050000000E1,9.994224548E0,3.362486124E0
3.200390165E2,5.238637376E1,4.865763190E0,1.444412824E1,2.170000076E0,1.560000038E1,1.006363201E1,3.389852524E0
3.210386408E2,5.238639630E1,4.865778800E0,1.467378330E1,2.289999962E0,1.400000000E1,1.011940670E1,3.396638393E0
3.220408055E2,5.238641498E1,4.865793440E0,1.443394995E1,1.409999967E0,1.410000038E1,9.935046196E0,3.315507650E0
3.230399096E2,5.238643607E1,4.865805210E0,1.466750698E1,2.769999981E0,1.069999981E1,9.988727570E0,3.354958057E0
3.240395921E2,5.238645852E1,4.865814210E0,1.491766587E1,1.850000024E0,2.200000048E0,9.935046196E0,3.154415846E0
3.250406350E2,5.238647705E1,4.865818770E0,1.443161061E1,1.970000029E0,1.000000015E-1,9.935046196E0,3.139802933E0
3.260400486E2,5.238649505E1,4.865821780E0,1.434203808E1,1.659999967E0,6.999999881E-1,9.935046196E0,3.126296997E0
3.270385693E2,5.238650777E1,4.865824600E0,1.412281933E1,7.900000215E-1,2.599999905E0,9.935046196E0,3.034496069E0
3.280389027E2,5.238651411E1,4.865827150E0,1.401778823E1,5.199999809E-1,2.400000095E0,9.935046196E0,2.920984507E0
3.290405691E2,5.238652197E1,4.865831190E0,1.316709363E1,8.399999738E-1,2.500000000E0,9.935046196E0,2.907754898E0
3.300397100E2,5.238653322E1,4.865834110E0,1.330352473E1,1.320000052E0,2.599999905E0,1.034011364E1,3.007436514E0
3.310392542E2,5.238655010E1,4.865830020E0,1.354304805E1,2.170000076E0,2.500000000E0,1.082413769E1,3.202589989E0
3.320390587E2,5.238656788E1,4.865813070E0,1.312991621E1,2.329999924E0,3.147999878E2,9.935046196E0,2.951703548E0
3.330397969E2,5.238658179E1,4.865791360E0,1.359684206E1,1.879999995E0,3.147000122E2,9.935046196E0,2.925925016E0
3.340405407E2,5.238659709E1,4.865770080E0,1.333250792E1,2.400000095E0,3.162999878E2,9.935046196E0,2.871750116E0
3.350405643E2,5.238660985E1,4.865749530E0,1.336779221E1,1.750000000E0,3.147000122E2,1.099908543E1,3.170497179E0
3.360411542E2,5.238662986E1,4.865747040E0,1.405653961E1,3.109999895E0,3.515000000E2,1.069241714E1,4.003492832E0
3.370414202E2,5.238665386E1,4.865768520E0,1.482599507E1,3.329999924E0,2.739999962E1,1.090792084E1,4.961194992E0
3.380412738E2,5.238667187E1,4.865805910E0,1.502367403E1,2.680000067E0,4.590000153E1,1.166608143E1,6.092721462E0
3.390399947E2,5.238668605E1,4.865849620E0,1.515152707E1,3.279999971E0,5.379999924E1,1.260668373E1,7.311738014E0
3.400382483E2,5.238670416E1,4.865899230E0,1.513009709E1,3.799999952E0,4.959999847E1,1.403796291E1,8.659006119E0
3.410385055E2,5.238671724E1,4.865937620E0,1.570423454E1,2.140000105E0,4.940000153E1,1.559777737E1,1.013200569E1
3.420388087E2,5.238671849E1,4.865958350E0,1.614480014E1,1.159999967E0,5.659999847E1,1.586822891E1,1.130324268E1
3.430395874E2,5.238671626E1,4.865974610E0,1.542758236E1,1.139999986E0,7.280000305E1,1.719156647E1,1.243154907E1
3.440429577E2,5.238671925E1,4.866004330E0,1.608385389E1,2.900000095E0,7.130000305E1,1.821274376E1,1.341944313E1
3.450395003E2,5.238672468E1,4.866034940E0,1.675483884E1,1.850000024E0,6.309999847E1,1.912718391E1,1.406547451E1
3.460393383E2,5.238673083E1,4.866057210E0,1.680869348E1,1.929999948E0,6.029999924E1,2.080789375E1,1.482304096E1
3.470399130E2,5.238673949E1,4.866084990E0,1.705383905E1,2.470000029E0,6.300000000E1,2.233934975E1,1.553849030E1
3.480393845E2,5.238674842E1,4.866115770E0,1.708524162E1,2.390000105E0,6.480000305E1,2.514565849E1,1.627471542E1
3.490400440E2,5.238675591E1,4.866142770E0,1.710760676E1,1.950000048E0,6.509999847E1,2.800219154E1,1.683098221E1
3.500401976E2,5.238676202E1,4.866164900E0,1.770552865E1,1.789999962E0,6.569999695E1,2.836836433E1,1.736793709E1
3.510397293E2,5.238677385E1,4.866186610E0,1.954271615E1,2.369999886E0,4.550000000E1,2.439550591E1,1.673192406E1
3.520396478E2,5.238679058E1,4.866206610E0,1.857876208E1,2.170000076E0,4.690000153E1,2.186395454E1,1.560407829E1
3.530416402E2,5.238681294E1,4.866225370E0,1.844196365E1,2.730000019E0,3.300000000E1,1.879866219E1,1.393910885E1
3.540453540E2,5.238683919E1,4.866243190E0,1.919115647E1,2.480000019E0,3.029999924E1,1.661032486E1,1.236891747E1
3.550393815E2,5.238686467E1,4.866257790E0,1.890055141E1,1.970000029E0,2.270000076E1,1.450339603E1,1.059944725E1
3.560395104E2,5.238688744E1,4.866278640E0,1.697212880E1,1.990000010E0,2.879999924E1,1.317679977E1,9.017135620E0
3.570393227E2,5.238691132E1,4.866296180E0,1.701025855E1,1.720000029E0,2.920000076E1,1.233213902E1,7.944535732E0
3.580389973E2,5.238693356E1,4.866313120E0,1.653642276E1,1.779999971E0,2.189999962E1,1.172456551E1,6.948263645E0
3.590388143E2,5.238695392E1,4.866333150E0,1.619094306E1,1.759999990E0,2.289999962E1,1.132158756E1,6.172093868E0
3.600395548E2,5.238697707E1,4.866355500E0,1.509797107E1,2.309999943E0,2.400000000E1,1.097080326E1,5.655395985E0
3.610398875E2,5.238699719E1,4.866376950E0,1.560612956E1,1.759999990E0,2.339999962E1,1.093440723E1,5.353794098E0
3.620405887E2,5.238701873E1,4.866394490E0,1.451022282E1,2.089999914E0,1.330000019E1,1.067190170E1,5.038773537E0
3.630425298E2,5.238704315E1,4.866416310E0,1.383882214E1,2.299999952E0,1.850000000E1,1.044296074E1,4.692500591E0
3.640414955E2,5.238706559E1,4.866436350E0,1.305309879E1,1.879999995E0,1.210000038E1,1.036869621E1,4.406048775E0
3.650404194E2,5.238709026E1,4.866454200E0,1.253007261E1,2.660000086E0,1.119999981E1,1.041245461E1,4.396495819E0
3.660387946E2,5.238711453E1,4.866465480E0,1.300801860E1,2.119999886E0,4.000000000E0,1.055050182E1,5.105253220E0
3.670390641E2,5.238713763E1,4.866468240E0,1.318487155E1,2.509999990E0,3.557999878E2,1.051484680E1,5.122741222E0
3.680405493E2,5.238716112E1,4.866467190E0,1.287624920E1,2.210000038E0,3.502000122E2,1.072687721E1,5.372569561E0
3.690395704E2,5.238718215E1,4.866464670E0,1.183086716E1,1.970000029E0,3.432000122E2,1.064073849E1,5.387600899E0
3.700400819E2,5.238720254E1,4.866458220E0,1.135994482E1,2.369999886E0,3.362000122E2,1.048946953E1,5.291314602E0
3.710402086E2,5.238722253E1,4.866449430E0,1.087730180E1,2.190000057E0,3.273999939E2,1.030172634E1,5.037248135E0
3.720387808E2,5.238724032E1,4.866435950E0,1.077453576E1,2.400000095E0,3.191000061E2,1.022389889E1,4.928118706E0
3.730388000E2,5.238725552E1,4.866421900E0,1.097742981E1,2.029999971E0,3.186000061E2,1.028648281E1,4.811821461E0
3.740403325E2,5.238727321E1,4.866406540E0,1.103835883E1,2.569999933E0,3.193999939E2,1.056743908E1,4.740908623E0
3.750395972E2,5.238729198E1,4.866394430E0,1.051262134E1,2.210000038E0,3.297000122E2,1.070475388E1,4.758093357E0
3.760395616E2,5.238731043E1,4.866385130E0,1.011273953E1,2.339999914E0,3.310000000E2,1.062243938E1,4.724479198E0
3.770400411E2,5.238732495E1,4.866380810E0,9.292567003E0,1.500000000E0,3.363999939E2,1.056630421E1,4.702558994E0
3.780393277E2,5.238734286E1,4.866368080E0,8.851544737E0,2.759999990E0,3.255000000E2,1.044556904E1,4.541610718E0
3.790406941E2,5.238736350E1,4.866344990E0,8.286496833E0,2.549999952E0,3.191000061E2,1.049377823E1,4.540810108E0
3.800403930E2,5.238738119E1,4.866319470E0,9.633369633E0,2.529999971E0,3.102000122E2,1.039347649E1,4.371088982E0
3.810390931E2,5.238739514E1,4.866295950E0,8.100477595E0,2.099999905E0,3.073999939E2,1.036412621E1,4.309770584E0
3.820412370E2,5.238740740E1,4.866272430E0,7.798173999E0,2.279999971E0,3.062999878E2,1.037555599E1,4.283968925E0
3.830393559E2,5.238742099E1,4.866244330E0,7.825215307E0,2.680000067E0,3.047000122E2,1.057062340E1,4.252767563E0
3.840399223E2,5.238743230E1,4.866221970E0,7.573081950E0,1.870000005E0,3.063999939E2,1.010462093E1,4.051764011E0
3.850388120E2,5.238744067E1,4.866202060E0,6.800865319E0,1.779999971E0,2.981000061E2,9.935046196E0,3.953331947E0
3.860390282E2,5.238745101E1,4.866178960E0,7.306542666E0,2.509999990E0,3.013999939E2,9.935046196E0,3.674495935E0
3.870401997E2,5.238746350E1,4.866150000E0,6.267053605E0,2.740000010E0,2.981000061E2,9.935046196E0,3.667717218E0
3.880400013E2,5.238747774E1,4.866119760E0,5.585903661E0,2.700000048E0,3.042000122E2,9.935046196E0,3.460917234E0
3.890401082E2,5.238749415E1,4.866091390E0,6.319369676E0,2.740000010E0,3.066000061E2,9.935046196E0,3.247574329E0
3.900400590E2,5.238751195E1,4.866063190E0,6.760296242E0,2.640000105E0,3.107999878E2,9.935046196E0,3.051234484E0
3.910420025E2,5.238753009E1,4.866037360E0,6.555350644E0,2.630000114E0,3.135000000E2,9.935046196E0,2.827205181E0
3.920395319E2,5.238754956E1,4.866010290E0,6.787356877E0,2.890000105E0,3.155000000E2,9.935046196E0,2.714604139E0
3.930388288E2,5.238756760E1,4.865983880E0,6.475782382E0,2.549999952E0,3.163999939E2,9.935046196E0,2.819684744E0
3.940392560E2,5.238758607E1,4.865954290E0,6.646689548E0,2.930000067E0,3.132999878E2,9.935046196E0,2.766711473E0
3.950402794E2,5.238760192E1,4.865927960E0,6.975614948E0,1.980000019E0,3.133999939E2,9.935046196E0,2.724223137E0
3.960389571E2,5.238761568E1,4.865903270E0,6.415927525E0,2.460000038E0,3.118999939E2,9.935046196E0,2.742562532E0
3.970384487E2,5.238763373E1,4.865873950E0,6.161236112E0,2.970000029E0,3.162999878E2,9.935046196E0,2.762281895E0
3.980386514E2,5.238765288E1,4.865842380E0,5.757313977E0,2.980000019E0,3.143999939E2,9.935046196E0,2.781473160E0
3.990387747E2,5.238766997E1,4.865814080E0,6.138425030E0,2.420000076E0,3.166000061E2,9.935046196E0,2.814216852E0
4.000394879E2,5.238768464E1,4.865786850E0,5.903810648E0,2.589999914E0,3.117999878E2,9.935046196E0,2.786786795E0
4.010387201E2,5.238769955E1,4.865760320E0,5.454719471E0,2.170000076E0,3.123999939E2,9.935046196E0,2.779351950E0
4.020390018E2,5.238771662E1,4.865732380E0,5.485855120E0,2.829999924E0,3.152000122E2,9.935046196E0,2.716410637E0
4.030388963E2,5.238773507E1,4.865705900E0,5.573390046E0,2.440000057E0,3.207000122E2,9.935046196E0,2.992032766E0
4.040407277E2,5.238774974E1,4.865684280E0,5.524020633E0,1.950000048E0,3.193999939E2,1.024505615E1,3.305441618E0
4.050408038E2,5.238776775E1,4.865662850E0,5.542221946E0,2.920000076E0,3.247000122E2,9.958502769E0,3.404947281E0
4.060397584E2,5.238778547E1,4.865640720E0,5.456418537E0,2.210000038E0,3.250000000E2,9.937417030E0,3.344120502E0
4.070393605E2,5.238780429E1,4.865619880E0,5.160290279E0,2.730000019E0,3.262000122E2,9.935046196E0,3.241685390E0
4.080394868E2,5.238782358E1,4.865597440E0,4.608241339E0,2.259999990E0,3.222999878E2,9.935046196E0,3.324026108E0
4.090388443E2,5.238783865E1,4.865575690E0,5.985202978E0,2.150000095E0,3.201000061E2,9.935046196E0,3.236011267E0
4.100391869E2,5.238785488E1,4.865555830E0,5.623886101E0,2.150000095E0,3.286000061E2,9.935046196E0,3.178496838E0
4.110391963E2,5.238787293E1,4.865538120E0,6.188110147E0,2.470000029E0,3.322000122E2,9.935046196E0,3.039850950E0
4.120394985E2,5.238789321E1,4.865523570E0,6.133930969E0,2.579999924E0,3.427999878E2,9.935046196E0,2.873223305E0
4.130382298E2,5.238791267E1,4.865513050E0,6.057231014E0,1.919999957E0,3.432999878E2,9.935046196E0,2.822681904E0
4.140397827E2,5.238792953E1,4.865502120E0,7.555722477E0,2.140000105E0,3.371000061E2,9.935046196E0,2.801027536E0
4.150385219E2,5.238794413E1,4.865491850E0,7.981945520E0,1.490000010E0,3.371000061E2,9.935046196E0,2.826678514E0
4.160388127E2,5.238795696E1,4.865480470E0,7.905785055E0,1.730000019E0,3.368999939E2,9.935046196E0,2.805758953E0
4.170386979E2,5.238797350E1,4.865469630E0,8.091348873E0,2.240000010E0,3.373999939E2,1.016519928E1,2.862221956E0
4.180398807E2,5.238799473E1,4.865452390E0,8.440672880E0,2.640000105E0,3.361000061E2,1.008576393E1,2.864307165E0
4.190412244E2,5.238801833E1,4.865434600E0,8.605551657E0,2.509999990E0,3.357999878E2,1.016793346E1,2.861582279E0
4.200403570E2,5.238803630E1,4.865419660E0,8.243080427E0,1.649999976E0,3.397999878E2,9.935046196E0,2.725836754E0
4.210381408E2,5.238805681E1,4.865409820E0,7.632935080E0,2.380000114E0,3.541000061E2,9.935046196E0,2.739776373E0
4.220394167E2,5.238807778E1,4.865408130E0,8.870024137E0,1.820000052E0,6.400000095E0,9.935046196E0,2.663010120E0
4.230396671E2,5.238809634E1,4.865408400E0,9.840204208E0,2.329999924E0,5.000000000E0,9.935046196E0,2.620046139E0
4.240393716E2,5.238811826E1,4.865411010E0,9.629360097E0,2.410000086E0,5.699999809E0,9.935046196E0,2.735239506E0
4.250380228E2,5.238814284E1,4.865413560E0,8.844911294E0,2.740000010E0,4.300000191E0,9.935046196E0,2.730191469E0
4.260420365E2,5.238816469E1,4.865419030E0,8.671422267E0,1.990000010E0,1.439999962E1,9.935046196E0,2.777375221E0
4.270399518E2,5.238818376E1,4.865422510E0,8.720584420E0,2.170000076E0,5.400000095E0,9.935046196E0,2.765171051E0
4.280488888E2,5.238820777E1,4.865422710E0,9.194678367E0,2.759999990E0,6.000000238E-1,9.935046196E0,2.670263052E0
4.290396339E2,5.238823061E1,4.865419540E0,9.475165187E0,2.200000048E0,3.516000061E2,9.935046196E0,2.579334974E0
