"Time (s)","Illuminance (lx)"
5.093305533E2,7.063740234E3
5.093972188E2,7.516597656E3
5.094638639E2,7.516597656E3
5.095305787E2,7.177815430E3
5.095972431E2,7.063740234E3
5.096637615E2,7.076362793E3
5.097305479E2,6.789352539E3
5.097972277E2,6.053940430E3
5.098638602E2,4.801477539E3
5.099305644E2,4.801477539E3
5.099972435E2,4.801477539E3
5.100637614E2,5.131552734E3
5.101305392E2,5.678235352E3
5.101972337E2,5.777797852E3
5.102637672E2,5.777797852E3
5.103305721E2,5.777797852E3
5.103972078E2,4.710892578E3
5.104637584E2,4.559084961E3
5.105305429E2,4.559084961E3
5.105972309E2,4.559084961E3
5.106637653E2,4.906845215E3
5.107305678E2,5.197027832E3
5.107972166E2,5.632604980E3
5.108637440E2,6.184890137E3
5.109305340E2,6.184890137E3
5.109972226E2,6.184890137E3
5.110637763E2,5.394870117E3
5.111305334E2,5.096182617E3
5.111972096E2,4.845825195E3
5.112637418E2,4.845825195E3
5.113305515E2,4.845825195E3
5.113972222E2,5.892345215E3
5.114637643E2,6.204667969E3
5.115305301E2,6.204667969E3
5.115971945E2,6.204667969E3
5.116637659E2,6.168015137E3
5.117305555E2,6.129405273E3
5.117972283E2,4.480177734E3
5.118637413E2,4.229212891E3
5.119305237E2,4.229212891E3
5.119971936E2,4.229212891E3
5.120637622E2,4.273155273E3
5.121305491E2,4.948627930E3
5.121972009E2,5.559300293E3
5.122637389E2,5.846512695E3
5.123305216E2,5.846512695E3
5.123972021E2,5.846512695E3
5.124637597E2,4.241362793E3
5.125305193E2,3.937342773E3
5.125971852E2,3.618135254E3
5.126637406E2,3.618135254E3
5.127305404E2,3.618135254E3
5.127972023E2,3.920467773E3
5.128637711E2,4.648590332E3
5.129305279E2,4.802354980E3
5.129971799E2,4.802354980E3
5.130637520E2,4.802354980E3
5.131305369E2,4.543290039E3
5.131971914E2,3.130515137E3
5.132637404E2,2.844585205E3
5.133305095E2,2.844585205E3
5.133971800E2,2.844585205E3
5.134637625E2,3.320055176E3
5.135305274E2,3.708517578E3
5.135971757E2,3.752865234E3
5.136637397E2,3.942000244E3
5.137305040E2,3.942000244E3
5.137972007E2,3.942000244E3
5.138637602E2,3.114720215E3
5.139305228E2,2.758860107E3
5.139971686E2,2.478870117E3
5.140637389E2,2.478870117E3
5.141305296E2,2.478870117E3
5.141971956E2,2.514307617E3
5.142637625E2,2.700405029E3
5.143305021E2,3.428797607E3
5.143971650E2,3.428797607E3
5.144637375E2,3.428797607E3
5.145305274E2,3.332610107E3
5.145971913E2,2.543940186E3
5.146637735E2,2.125575195E3
5.147304959E2,2.024122559E3
5.147971631E2,2.024122559E3
5.148637383E2,2.024122559E3
5.149305129E2,2.407860107E3
5.149971802E2,2.986537598E3
5.150637416E2,3.227107666E3
5.151304976E2,3.227107666E3
5.151971822E2,3.227107666E3
5.152637636E2,2.326252686E3
5.153305106E2,1.963305054E3
5.153971642E2,1.734750122E3
5.154637411E2,1.734750122E3
5.155304872E2,1.734750122E3
5.155971811E2,1.930500122E3
5.156637612E2,2.309175049E3
5.157304847E2,2.724705078E3
5.157971477E2,2.724705078E3
5.158637396E2,2.724705078E3
5.159305124E2,2.302155029E3
5.159971776E2,2.089327637E3
5.160637607E2,1.879942627E3
5.161304900E2,1.784227539E3
5.161971522E2,1.784227539E3
5.162637700E2,1.784227539E3
5.163304984E2,2.012985107E3
5.163971652E2,2.409412598E3
5.164637403E2,2.638372559E3
5.165304762E2,2.796795166E3
5.165971493E2,2.796795166E3
5.166637619E2,2.796795166E3
5.167304975E2,2.456257568E3
5.167971460E2,2.281027588E3
5.168637434E2,2.281027588E3
5.169304722E2,2.281027588E3
5.169971481E2,2.793825195E3
5.170637648E2,3.484620117E3
5.171304991E2,4.659255371E3
5.171971520E2,4.659255371E3
5.172637414E2,4.659255371E3
5.173304694E2,4.482067871E3
5.173971373E2,3.119647705E3
5.174637604E2,2.737530029E3
5.175304759E2,2.639250000E3
5.175971392E2,2.639250000E3
5.176637388E2,2.639250000E3
5.177304964E2,3.583777588E3
5.177971344E2,5.568885254E3
5.178637755E2,7.431345215E3
5.179304644E2,8.701897461E3
5.179971267E2,8.701897461E3
5.180637802E2,8.701897461E3
5.181305025E2,7.629187988E3
5.181971336E2,6.414930176E3
5.182637392E2,6.414930176E3
5.183304605E2,6.414930176E3
5.183971451E2,8.579115234E3
5.184637415E2,1.130746582E4
5.185304872E2,1.274413574E4
5.185971240E2,1.376885352E4
5.186637436E2,1.376885352E4
5.187304590E2,1.376885352E4
5.187971556E2,1.141836816E4
5.188637672E2,8.511750000E3
5.189304575E2,8.511750000E3
5.189971264E2,8.511750000E3
5.190637423E2,9.513653320E3
5.191304734E2,1.222155078E4
5.191971558E2,1.390405566E4
5.192637638E2,1.636159570E4
5.193304530E2,1.636159570E4
5.193971159E2,1.636159570E4
5.194637523E2,1.322986523E4
5.195304745E2,1.119318750E4
5.195971314E2,8.805105469E3
5.196637434E2,7.822373047E3
5.197304465E2,7.822373047E3
5.197971103E2,7.822373047E3
5.198637755E2,7.822373047E3
5.199304673E2,7.822373047E3
5.199971251E2,7.164585449E3
5.200637436E2,6.855435059E3
5.201304404E2,5.793592773E3
5.201971271E2,4.813425293E3
5.202637628E2,4.114935059E3
5.203304619E2,4.114935059E3
5.203971051E2,4.114935059E3
5.204637405E2,4.326412598E3
5.205304589E2,5.669730469E3
5.205971165E2,5.750122559E3
5.206637636E2,5.750122559E3
5.207304402E2,5.669730469E3
5.207971025E2,4.650345215E3
5.208637478E2,4.398907715E3
5.209304561E2,4.245817871E3
5.209971198E2,3.756105225E3
5.210637737E2,3.756105225E3
5.211304319E2,3.756105225E3
5.211970981E2,4.067145264E3
5.212637675E2,4.875457520E3
5.213304500E2,5.272897949E3
5.213971173E2,5.272897949E3
5.214637417E2,5.272897949E3
5.215304262E2,4.651627441E3
5.215970946E2,4.353277832E3
5.216637667E2,4.074637695E3
5.217304535E2,4.074637695E3
5.217970925E2,4.074637695E3
5.218637500E2,4.286385254E3
5.219304293E2,4.882072754E3
5.219971213E2,5.378872559E3
5.220637633E2,5.378872559E3
5.221304584E2,5.378872559E3
5.221970902E2,4.755442871E3
5.222637407E2,3.865050049E3
5.223304485E2,3.566295166E3
5.223971128E2,3.566295166E3
5.224637628E2,3.566295166E3
5.225304161E2,3.830287598E3
5.225970819E2,4.640490234E3
5.226637448E2,6.024105469E3
5.227304371E2,6.024105469E3
