"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.845021980E-1,-1.111419964E1,-5.483900070E1,-1.504259968E1
9.945021980E-1,-1.115079975E1,-5.472919846E1,-1.533539963E1
1.004502198E0,-1.110200024E1,-5.463159943E1,-1.553059959E1
1.014502198E0,-1.126060009E1,-5.453400040E1,-1.576239967E1
1.024502198E0,-1.135820007E1,-5.449739838E1,-1.593319988E1
1.034502198E0,-1.143139935E1,-5.437540054E1,-1.615279961E1
1.044502198E0,-1.150459957E1,-5.431439972E1,-1.639679909E1
1.054502198E0,-1.160219955E1,-5.424119949E1,-1.655539894E1
1.064502198E0,-1.172420025E1,-5.426559830E1,-1.679940033E1
1.074502198E0,-1.190719986E1,-5.418019867E1,-1.690919876E1
1.084502198E0,-1.216339970E1,-5.411919785E1,-1.712879944E1
1.094502198E0,-1.218779945E1,-5.405820084E1,-1.727519989E1
1.104502198E0,-1.205359936E1,-5.396059799E1,-1.747039986E1
1.114502198E0,-1.219999981E1,-5.386299896E1,-1.762899971E1
1.124502198E0,-1.230980015E1,-5.371659851E1,-1.771439934E1
1.134502198E0,-1.238299942E1,-5.361899948E1,-1.788520050E1
1.144502198E0,-1.243179989E1,-5.350919724E1,-1.806819916E1
1.154502198E0,-1.243179989E1,-5.343600082E1,-1.831220055E1
1.164502198E0,-1.250500011E1,-5.336280060E1,-1.843420029E1
1.174502198E0,-1.261479950E1,-5.327739716E1,-1.856839943E1
1.184502198E0,-1.295639992E1,-5.315539932E1,-1.867819977E1
1.194502198E0,-1.304179955E1,-5.305780029E1,-1.886120033E1
1.204502198E0,-1.313939953E1,-5.265519714E1,-1.950779915E1
1.214502198E0,-1.320039940E1,-5.258200073E1,-1.966639900E1
1.224502198E0,-1.331019974E1,-5.249659729E1,-1.971520042E1
1.234502198E0,-1.340779972E1,-5.242340088E1,-1.970299911E1
1.244502198E0,-1.343219948E1,-5.233799744E1,-1.980060005E1
1.254502198E0,-1.344439983E1,-5.228919983E1,-1.986159897E1
1.264502198E0,-1.340779972E1,-5.228919983E1,-1.998359871E1
1.274502198E0,-1.338339996E1,-5.233799744E1,-1.995919991E1
1.284502198E0,-1.334679985E1,-5.265519714E1,-1.944680023E1
1.294502198E0,-1.332240009E1,-5.265519714E1,-1.932480049E1
1.304502198E0,-1.326139927E1,-5.266740036E1,-1.932480049E1
1.314502198E0,-1.327359962E1,-5.245999908E1,-1.969079971E1
1.324502198E0,-1.322480011E1,-5.248439789E1,-1.967860031E1
1.334502198E0,-1.320039940E1,-5.254539871E1,-1.960540009E1
1.344502198E0,-1.323699951E1,-5.254539871E1,-1.950779915E1
1.354502198E0,-1.321259975E1,-5.255759811E1,-1.948340034E1
1.364502198E0,-1.322480011E1,-5.256979752E1,-1.945899963E1
1.374502198E0,-1.324919987E1,-5.261859894E1,-1.943459892E1
1.384502198E0,-1.323699951E1,-5.264299774E1,-1.941020012E1
1.394502198E0,-1.313939953E1,-5.291139984E1,-1.900759888E1
1.404502198E0,-1.305399990E1,-5.296019745E1,-1.892219925E1
1.414502198E0,-1.304179955E1,-5.296019745E1,-1.890999985E1
1.424502198E0,-1.300519943E1,-5.306999969E1,-1.876359940E1
1.434502198E0,-1.298079967E1,-5.311879730E1,-1.865379906E1
1.444502198E0,-1.293200016E1,-5.324079895E1,-1.858059883E1
1.454502198E0,-1.280999947E1,-5.331399918E1,-1.850740051E1
1.464502198E0,-1.278559971E1,-5.335059738E1,-1.839760017E1
1.474502198E0,-1.272459984E1,-5.346039963E1,-1.827560043E1
1.484502198E0,-1.266359997E1,-5.350919724E1,-1.815359879E1
1.494502198E0,-1.250500011E1,-5.360680008E1,-1.801939964E1
1.504502198E0,-1.239519978E1,-5.370439911E1,-1.790959930E1
1.514502198E0,-1.222439957E1,-5.378979874E1,-1.765340042E1
1.524502198E0,-1.215119934E1,-5.386299896E1,-1.745820045E1
1.534502198E0,-1.204139996E1,-5.394839859E1,-1.725079918E1
1.544502198E0,-1.190719986E1,-5.403379822E1,-1.706780052E1
1.554502198E0,-1.182180023E1,-5.408259964E1,-1.686039925E1
1.564502198E0,-1.177299976E1,-5.419239807E1,-1.659199905E1
1.574502198E0,-1.174860001E1,-5.431439972E1,-1.638459969E1
1.584502198E0,-1.166319942E1,-5.432659912E1,-1.615279961E1
1.594502198E0,-1.162659931E1,-5.442419815E1,-1.604299927E1
1.604502198E0,-1.152899933E1,-5.449739838E1,-1.579899979E1
1.614502198E0,-1.141919994E1,-5.461940002E1,-1.555499935E1
1.624502198E0,-1.107759953E1,-5.475359726E1,-1.528660011E1
1.634502198E0,-1.096780014E1,-5.486339951E1,-1.505480003E1
1.644502198E0,-1.085799980E1,-5.500979996E1,-1.485960007E1
1.654502198E0,-1.076039982E1,-5.507080078E1,-1.459119987E1
1.664502198E0,-1.057740021E1,-5.519279861E1,-1.443260002E1
1.674502198E0,-1.041879940E1,-5.529039764E1,-1.416419983E1
1.684502198E0,-1.028460026E1,-5.538800049E1,-1.404220009E1
1.694502198E0,-1.024800014E1,-5.542459869E1,-1.388359928E1
1.704502198E0,-1.033339977E1,-5.549779892E1,-1.367619991E1
1.714502198E0,-1.017479992E1,-5.557099915E1,-1.344439983E1
1.724502198E0,-1.004059982E1,-5.529039764E1,-1.378599930E1
1.734502198E0,-9.942999840E0,-5.535139847E1,-1.360299969E1
1.744502198E0,-9.833199501E0,-5.542459869E1,-1.334679985E1
1.754502198E0,-9.723400116E0,-5.549779892E1,-1.313939953E1
1.764502198E0,-9.650199890E0,-5.558319855E1,-1.285879993E1
1.774502198E0,-9.491600037E0,-5.566859818E1,-1.273680019E1
1.784502198E0,-9.442799568E0,-5.572959900E1,-1.251719952E1
1.794502198E0,-9.406199455E0,-5.581499863E1,-1.232199955E1
1.804502198E0,-9.333000183E0,-5.621759796E1,-1.159000015E1
1.814502198E0,-9.186599731E0,-5.630299759E1,-1.138259983E1
1.824502198E0,-9.125599861E0,-5.638839722E1,-1.113859940E1
1.834502198E0,-9.088999748E0,-5.647380066E1,-1.097999954E1
1.844502198E0,-9.003600121E0,-5.652259827E1,-1.076039982E1
1.854502198E0,-8.930399895E0,-5.658359909E1,-1.050419998E1
1.864502198E0,-8.796199799E0,-5.664459991E1,-1.030900002E1
1.874502198E0,-8.735199928E0,-5.665679932E1,-1.004059982E1
1.884502198E0,-8.613200188E0,-5.674219894E1,-9.808799744E0
1.894502198E0,-8.479000092E0,-5.679100037E1,-9.613599777E0
1.904502198E0,-8.393599510E0,-5.685199738E1,-9.503799438E0
1.914502198E0,-8.259399414E0,-5.687639999E1,-9.357399940E0
1.924502198E0,-8.112999916E0,-5.688859940E1,-9.259799957E0
1.934502198E0,-8.027600288E0,-5.696179962E1,-9.125599861E0
1.944502198E0,-7.990999699E0,-5.702280045E1,-8.979199409E0
1.954502198E0,-7.893399715E0,-5.709600067E1,-8.881599426E0
1.964502198E0,-7.881199837E0,-5.710820007E1,-8.735199928E0
1.974502198E0,-7.893399715E0,-5.714479828E1,-8.576600075E0
1.984502198E0,-7.844599724E0,-5.712039948E1,-8.295999527E0
1.994502198E0,-7.759199619E0,-5.716919708E1,-8.100799561E0
2.004502198E0,-7.698199749E0,-5.721799850E1,-7.966599941E0
2.014502198E0,-7.612799644E0,-5.723019791E1,-7.795799732E0
2.024502198E0,-7.576200008E0,-5.723019791E1,-7.661599636E0
2.034502198E0,-7.454199791E0,-5.725460052E1,-7.588399887E0
2.044502198E0,-7.441999912E0,-5.731559753E1,-7.515199661E0
2.054502198E0,-7.393199921E0,-5.732780075E1,-7.502999783E0
2.064502198E0,-7.344399929E0,-5.740099716E1,-7.551799774E0
2.074502198E0,-7.332200050E0,-5.742539978E1,-7.502999783E0
2.084502198E0,-7.332200050E0,-5.743759918E1,-7.454199791E0
2.094502198E0,-7.295599937E0,-5.742539978E1,-7.478600025E0
2.104502198E0,-7.295599937E0,-5.744979858E1,-7.515199661E0
2.114502198E0,-7.344399929E0,-5.743759918E1,-7.490799904E0
2.124502198E0,-7.246799946E0,-5.743759918E1,-7.478600025E0
2.134502198E0,-7.246799946E0,-5.747419739E1,-7.454199791E0
2.144502198E0,-7.112599850E0,-5.742539978E1,-7.515199661E0
2.154502198E0,-7.173599720E0,-5.738879776E1,-7.527400017E0
2.164502198E0,-7.173599720E0,-5.740099716E1,-7.539599895E0
2.174502198E0,-7.222399712E0,-5.741320038E1,-7.576200008E0
2.184502198E0,-7.258999825E0,-5.741320038E1,-7.588399887E0
2.194502198E0,-7.137000084E0,-5.744979858E1,-7.649399757E0
2.204502198E0,-7.185800076E0,-5.740099716E1,-7.698199749E0
2.214502198E0,-7.271199703E0,-5.740099716E1,-7.746999741E0
2.224502198E0,-7.429800034E0,-5.741320038E1,-7.759199619E0
2.234502198E0,-7.417599678E0,-5.740099716E1,-7.820199966E0
2.244502198E0,-7.478600025E0,-5.703499985E1,-8.369199753E0
2.254502198E0,-7.588399887E0,-5.698619843E1,-8.466799736E0
2.264502198E0,-7.625000000E0,-5.696179962E1,-8.576600075E0
2.274502198E0,-7.832399845E0,-5.691299820E1,-8.649800301E0
2.284502198E0,-7.868999958E0,-5.692519760E1,-8.783999443E0
2.294502198E0,-7.832399845E0,-5.686420059E1,-8.954799652E0
2.304502198E0,-7.917799950E0,-5.681539917E1,-9.137800217E0
2.314502198E0,-8.052000046E0,-5.677879715E1,-9.259799957E0
2.324502198E0,-8.076399803E0,-5.708379745E1,-8.930399895E0
2.334502198E0,-8.125200272E0,-5.710820007E1,-9.015799522E0
2.344502198E0,-8.186200142E0,-5.669339752E1,-9.625800133E0
2.354502198E0,-8.271599770E0,-5.658359909E1,-9.833199501E0
2.364502198E0,-8.418000221E0,-5.651039886E1,-9.942999840E0
2.374502198E0,-8.454599380E0,-5.644939804E1,-1.006499958E1
2.384502198E0,-8.515600204E0,-5.641279984E1,-1.016259956E1
2.394502198E0,-8.576600075E0,-5.637619781E1,-1.032119942E1
2.404502198E0,-8.661999702E0,-5.631520081E1,-1.050419998E1
2.414502198E0,-8.759599686E0,-5.624200058E1,-1.073600006E1
2.424502198E0,-8.820599556E0,-5.657139969E1,-1.043099976E1
2.434502198E0,-8.918199539E0,-5.653479767E1,-1.058959961E1
2.444502198E0,-8.954799652E0,-5.643719864E1,-1.084579945E1
2.454502198E0,-9.113399506E0,-5.636399841E1,-1.106540012E1
2.464502198E0,-9.259799957E0,-5.627859879E1,-1.130939960E1
2.474502198E0,-9.357399940E0,-5.616880035E1,-1.155340004E1
2.484502198E0,-9.479399681E0,-5.608340073E1,-1.174860001E1
2.494502198E0,-9.576999664E0,-5.594919968E1,-1.193159962E1
2.504502198E0,-9.698999405E0,-5.581499863E1,-1.215119934E1
2.514502198E0,-9.857600212E0,-5.577840042E1,-1.240740013E1
2.524502198E0,-1.005280018E1,-5.569300079E1,-1.263920021E1
2.534502198E0,-1.023579979E1,-5.559539795E1,-1.283440018E1
2.544502198E0,-1.040660000E1,-5.550999832E1,-1.307839966E1
2.554502198E0,-1.046759987E1,-5.546120071E1,-1.328579998E1
2.564502198E0,-1.055299950E1,-5.541239929E1,-1.351760006E1
2.574502198E0,-1.068719959E1,-5.533919907E1,-1.374940014E1
2.584502198E0,-1.084579945E1,-5.527819824E1,-1.394460011E1
2.594502198E0,-1.095559978E1,-5.515620041E1,-1.418859959E1
2.604502198E0,-1.105319977E1,-5.509519958E1,-1.440819931E1
2.614502198E0,-1.110200024E1,-5.500979996E1,-1.476200008E1
2.624502198E0,-1.113859940E1,-5.492440033E1,-1.499380016E1
2.634502198E0,-1.132159996E1,-5.482679749E1,-1.522559929E1
2.644502198E0,-1.141919994E1,-5.465599823E1,-1.545739937E1
2.654502198E0,-1.146799946E1,-5.455839920E1,-1.568919945E1
2.664502198E0,-1.155340004E1,-5.439979935E1,-1.598199940E1
2.674502198E0,-1.167539978E1,-5.430220032E1,-1.623819923E1
2.684502198E0,-1.177299976E1,-5.416799927E1,-1.645779991E1
2.694502198E0,-1.190719986E1,-5.407040024E1,-1.655539894E1
2.704502198E0,-1.202919960E1,-5.394839859E1,-1.676280022E1
2.714502198E0,-1.213899994E1,-5.385079956E1,-1.700679970E1
2.724502198E0,-1.232199955E1,-5.375320053E1,-1.721419907E1
2.734502198E0,-1.243179989E1,-5.364339828E1,-1.740939903E1
2.744502198E0,-1.249279976E1,-5.355799866E1,-1.762899971E1
2.754502198E0,-1.259039974E1,-5.315539932E1,-1.820240021E1
2.764502198E0,-1.270020008E1,-5.304559708E1,-1.836100006E1
2.774502198E0,-1.278559971E1,-5.296019745E1,-1.856839943E1
2.784502198E0,-1.283440018E1,-5.282600021E1,-1.872699928E1
2.794502198E0,-1.287099934E1,-5.276499939E1,-1.884899902E1
2.804502198E0,-1.294419956E1,-5.270399857E1,-1.904419899E1
2.814502198E0,-1.298079967E1,-5.263079834E1,-1.920279884E1
2.824502198E0,-1.306619930E1,-5.254539871E1,-1.930039978E1
2.834502198E0,-1.315159988E1,-5.278939819E1,-1.897099876E1
2.844502198E0,-1.316379929E1,-5.275279999E1,-1.919059944E1
2.854502198E0,-1.315159988E1,-5.270399857E1,-1.927599907E1
2.864502198E0,-1.313939953E1,-5.235020065E1,-1.992259979E1
2.874502198E0,-1.316379929E1,-5.222819901E1,-2.003240013E1
2.884502198E0,-1.312720013E1,-5.217939758E1,-1.999580002E1
2.894502198E0,-1.317599964E1,-5.220380020E1,-2.004459953E1
2.904502198E0,-1.321259975E1,-5.217939758E1,-2.006900024E1
2.914502198E0,-1.317599964E1,-5.216719818E1,-2.012999916E1
2.924502198E0,-1.317599964E1,-5.219160080E1,-2.006900024E1
2.934502198E0,-1.324919987E1,-5.217939758E1,-1.999580002E1
2.944502198E0,-1.329799938E1,-5.250880051E1,-1.945899963E1
2.954502198E0,-1.340779972E1,-5.255759811E1,-1.944680023E1
2.964502198E0,-1.340779972E1,-5.256979752E1,-1.947119904E1
2.974502198E0,-1.340779972E1,-5.249659729E1,-1.943459892E1
2.984502198E0,-1.334679985E1,-5.250880051E1,-1.942239952E1
2.994502198E0,-1.332240009E1,-5.250880051E1,-1.932480049E1
3.004502198E0,-1.333459949E1,-5.249659729E1,-1.931259918E1
3.014502198E0,-1.332240009E1,-5.252099991E1,-1.942239952E1
3.024502198E0,-1.328579998E1,-5.254539871E1,-1.932480049E1
3.034502198E0,-1.318820000E1,-5.256979752E1,-1.926379967E1
3.044502198E0,-1.315159988E1,-5.260639954E1,-1.921500015E1
3.054502198E0,-1.309060001E1,-5.271619797E1,-1.911739922E1
3.064502198E0,-1.306619930E1,-5.277719879E1,-1.904419899E1
3.074502198E0,-1.302960014E1,-5.286259842E1,-1.899539948E1
3.084502198E0,-1.299300003E1,-5.291139984E1,-1.886120033E1
3.094502198E0,-1.294419956E1,-5.299679947E1,-1.860499954E1
3.104502198E0,-1.288319969E1,-5.305780029E1,-1.854399872E1
3.114502198E0,-1.279780006E1,-5.313100052E1,-1.836100006E1
3.124502198E0,-1.273680019E1,-5.324079895E1,-1.825119972E1
3.134502198E0,-1.267579937E1,-5.331399918E1,-1.805599976E1
3.144502198E0,-1.257819939E1,-5.339939880E1,-1.781200027E1
3.154502198E0,-1.246840000E1,-5.346039963E1,-1.762899971E1
3.164502198E0,-1.227320004E1,-5.359460068E1,-1.743379974E1
3.174502198E0,-1.211460018E1,-5.365559769E1,-1.726300049E1
3.184502198E0,-1.206579971E1,-5.376539993E1,-1.700679970E1
3.194502198E0,-1.200479984E1,-5.387519836E1,-1.682379913E1
3.204502198E0,-1.191940022E1,-5.392399979E1,-1.662859917E1
3.214502198E0,-1.179739952E1,-5.400939941E1,-1.645779991E1
3.224502198E0,-1.149240017E1,-5.407040024E1,-1.627479935E1
3.234502198E0,-1.134599972E1,-5.419239807E1,-1.601860046E1
3.244502198E0,-1.128499985E1,-5.424119949E1,-1.577460003E1
3.254502198E0,-1.115079975E1,-5.432659912E1,-1.561599922E1
3.264502198E0,-1.095559978E1,-5.443639755E1,-1.538420010E1
3.274502198E0,-1.080919933E1,-5.425339890E1,-1.555499935E1
3.284502198E0,-1.066279984E1,-5.435099792E1,-1.526219940E1
3.294502198E0,-1.055299950E1,-5.443639755E1,-1.506699944E1
3.304502198E0,-1.062619972E1,-5.453400040E1,-1.483519936E1
3.314502198E0,-1.056519985E1,-5.466819763E1,-1.467659950E1
3.324502198E0,-1.051639938E1,-5.475359726E1,-1.444479942E1
3.334502198E0,-1.038220024E1,-5.481459808E1,-1.413980007E1
3.344502198E0,-1.029679966E1,-5.493659973E1,-1.393239975E1
3.354502198E0,-1.013819981E1,-5.529039764E1,-1.326139927E1
3.364502198E0,-1.001620007E1,-5.541239929E1,-1.300519943E1
3.374502198E0,-9.869799614E0,-5.553439713E1,-1.274899960E1
3.384502198E0,-9.772199631E0,-5.526599884E1,-1.309060001E1
3.394502198E0,-9.613599777E0,-5.536359787E1,-1.280999947E1
3.404502198E0,-9.442799568E0,-5.549779892E1,-1.257819939E1
3.414502198E0,-9.381799698E0,-5.558319855E1,-1.243179989E1
3.424502198E0,-9.320799828E0,-5.566859818E1,-1.219999981E1
3.434502198E0,-9.247599602E0,-5.577840042E1,-1.205359936E1
3.444502198E0,-9.088999748E0,-5.585160065E1,-1.184619999E1
3.454502198E0,-8.967000008E0,-5.593700027E1,-1.157779980E1
3.464502198E0,-8.820599556E0,-5.642499924E1,-1.073600006E1
3.474502198E0,-8.710800171E0,-5.648600006E1,-1.046759987E1
3.484502198E0,-8.625399590E0,-5.649819946E1,-1.028460026E1
3.494502198E0,-8.564399719E0,-5.660799789E1,-9.967399597E0
3.504502198E0,-8.454599380E0,-5.665679932E1,-9.747799873E0
3.514502198E0,-8.344799995E0,-5.670560074E1,-9.540399551E0
3.524502198E0,-8.271599770E0,-5.674219894E1,-9.430600166E0
3.534502198E0,-8.222800255E0,-5.682759857E1,-9.271999359E0
3.544502198E0,-8.198399544E0,-5.687639999E1,-9.052399635E0
3.554502198E0,-8.100799561E0,-5.692519760E1,-8.942600250E0
3.564502198E0,-8.003199577E0,-5.702280045E1,-8.722999573E0
3.574502198E0,-7.893399715E0,-5.704719925E1,-8.600999832E0
3.584502198E0,-7.746999741E0,-5.710820007E1,-8.442399979E0
3.594502198E0,-7.661599636E0,-5.713259888E1,-8.247200012E0
3.604502198E0,-7.673799992E0,-5.718140030E1,-8.027600288E0
3.614502198E0,-7.625000000E0,-5.714479828E1,-7.881199837E0
3.624502198E0,-7.478600025E0,-5.712039948E1,-7.844599724E0
3.634502198E0,-7.381000042E0,-5.716919708E1,-7.637199879E0
3.644502198E0,-7.258999825E0,-5.719359970E1,-7.551799774E0
3.654502198E0,-7.185800076E0,-5.718140030E1,-7.454199791E0
3.664502198E0,-7.149199963E0,-5.716919708E1,-7.417599678E0
3.674502198E0,-7.112599850E0,-5.716919708E1,-7.295599937E0
3.684502198E0,-7.002799988E0,-5.723019791E1,-7.234600067E0
3.694502198E0,-6.868599892E0,-5.726679993E1,-7.124799728E0
3.704502198E0,-6.917399883E0,-5.727899933E1,-6.990599632E0
3.714502198E0,-6.917399883E0,-5.724239731E1,-6.929599762E0
3.724502198E0,-6.966199875E0,-5.721799850E1,-6.807600021E0
3.734502198E0,-6.929599762E0,-5.725460052E1,-6.758800030E0
3.744502198E0,-6.673399925E0,-5.726679993E1,-6.648999691E0
3.754502198E0,-6.685599804E0,-5.726679993E1,-6.636799812E0
3.764502198E0,-6.710000038E0,-5.723019791E1,-6.587999821E0
3.774502198E0,-6.783199787E0,-5.725460052E1,-6.563600063E0
3.784502198E0,-6.758800030E0,-5.726679993E1,-6.587999821E0
3.794502198E0,-6.819799900E0,-5.704719925E1,-6.953999996E0
3.804502198E0,-6.856400013E0,-5.705939865E1,-6.978399754E0
3.814502198E0,-6.880799770E0,-5.705939865E1,-6.953999996E0
3.824502198E0,-7.161399841E0,-5.704719925E1,-6.966199875E0
3.834502198E0,-7.124799728E0,-5.709600067E1,-7.063799858E0
3.844502198E0,-7.112599850E0,-5.707159805E1,-7.063799858E0
3.854502198E0,-7.088200092E0,-5.705939865E1,-7.210199833E0
3.864502198E0,-7.112599850E0,-5.703499985E1,-7.197999954E0
3.874502198E0,-7.051599979E0,-5.724239731E1,-6.929599762E0
3.884502198E0,-7.088200092E0,-5.724239731E1,-7.002799988E0
3.894502198E0,-7.075999737E0,-5.718140030E1,-7.063799858E0
3.904502198E0,-7.124799728E0,-5.714479828E1,-7.075999737E0
3.914502198E0,-7.173599720E0,-5.704719925E1,-7.088200092E0
3.924502198E0,-7.258999825E0,-5.702280045E1,-7.173599720E0
3.934502198E0,-7.295599937E0,-5.698619843E1,-7.185800076E0
3.944502198E0,-7.381000042E0,-5.693739700E1,-7.332200050E0
3.954502198E0,-7.466399670E0,-5.688859940E1,-7.490799904E0
3.964502198E0,-7.466399670E0,-5.683979797E1,-7.612799644E0
3.974502198E0,-7.551799774E0,-5.682759857E1,-7.734799862E0
3.984502198E0,-7.600599766E0,-5.681539917E1,-7.917799950E0
3.994502198E0,-7.746999741E0,-5.679100037E1,-8.003199577E0
4.004502198E0,-7.832399845E0,-5.674219894E1,-8.173999786E0
4.014502198E0,-7.966599941E0,-5.668119812E1,-8.381400108E0
4.024502198E0,-7.966599941E0,-5.663240051E1,-8.515600204E0
4.034502198E0,-8.015399933E0,-5.663240051E1,-8.613200188E0
4.044502198E0,-8.125200272E0,-5.662019730E1,-8.832799911E0
4.054502198E0,-8.173999786E0,-5.660799789E1,-9.027999878E0
