"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.585259430E0,-9.869799614E0,-3.006079865E1,-7.420040131E1
1.595259430E0,-9.869799614E0,-3.012179947E1,-7.422480011E1
1.605259430E0,-9.821000099E0,-3.012179947E1,-7.427359772E1
1.615259430E0,-9.845399857E0,-3.010960007E1,-7.427359772E1
1.625259430E0,-9.845399857E0,-3.012179947E1,-7.432239532E1
1.635259430E0,-9.894199371E0,-3.009739876E1,-7.431019592E1
1.645259430E0,-9.881999969E0,-3.009739876E1,-7.426139832E1
1.655259430E0,-9.845399857E0,-3.007299995E1,-7.431019592E1
1.665259430E0,-9.833199501E0,-3.004859924E1,-7.429799652E1
1.675259430E0,-9.894199371E0,-3.002419853E1,-7.421260071E1
1.685259430E0,-9.906399727E0,-3.007299995E1,-7.420040131E1
1.695259430E0,-9.881999969E0,-3.006079865E1,-7.420040131E1
1.705259430E0,-9.845399857E0,-3.009739876E1,-7.411499786E1
1.715259430E0,-9.845399857E0,-3.014620018E1,-7.413939667E1
1.725259430E0,-9.881999969E0,-3.017059898E1,-7.413939667E1
1.735259430E0,-9.845399857E0,-3.017059898E1,-7.415159607E1
1.745259430E0,-9.821000099E0,-3.018280029E1,-7.416379547E1
1.755259430E0,-9.711199760E0,-3.020719910E1,-7.424919891E1
1.765259430E0,-9.723400116E0,-3.019499969E1,-7.424919891E1
1.775259430E0,-9.772199631E0,-3.020719910E1,-7.421260071E1
1.785259430E0,-9.808799744E0,-2.978019905E1,-7.476159668E1
1.795259430E0,-9.808799744E0,-2.973139954E1,-7.473719788E1
1.805259430E0,-9.821000099E0,-2.973139954E1,-7.478599548E1
1.815259430E0,-9.857600212E0,-2.978019905E1,-7.478599548E1
1.825259430E0,-9.808799744E0,-2.974359894E1,-7.478599548E1
1.835259430E0,-9.845399857E0,-2.976799965E1,-7.479819489E1
1.845259430E0,-9.760000229E0,-2.980459976E1,-7.481040192E1
1.855259430E0,-9.747799873E0,-2.980459976E1,-7.481040192E1
1.865259430E0,-9.747799873E0,-3.019499969E1,-7.423699951E1
1.875259430E0,-9.723400116E0,-3.019499969E1,-7.420040131E1
1.885259430E0,-9.613599777E0,-3.018280029E1,-7.416379547E1
1.895259430E0,-9.637999535E0,-3.015839958E1,-7.420040131E1
1.905259430E0,-9.674599648E0,-3.018280029E1,-7.417599487E1
1.915259430E0,-9.686800003E0,-3.013399887E1,-7.415159607E1
1.925259430E0,-9.735599518E0,-3.009739876E1,-7.413939667E1
1.935259430E0,-9.711199760E0,-3.008519936E1,-7.413939667E1
1.945259430E0,-9.650199890E0,-3.007299995E1,-7.416379547E1
1.955259430E0,-9.576999664E0,-3.007299995E1,-7.426139832E1
1.965259430E0,-9.674599648E0,-3.003639984E1,-7.429799652E1
1.975259430E0,-9.625800133E0,-3.004859924E1,-7.421260071E1
1.985259430E0,-9.650199890E0,-3.006079865E1,-7.420040131E1
1.995259430E0,-9.650199890E0,-3.004859924E1,-7.413939667E1
2.005259430E0,-9.674599648E0,-3.001199913E1,-7.413939667E1
2.015259430E0,-9.650199890E0,-3.004859924E1,-7.416379547E1
2.025259430E0,-9.686800003E0,-3.006079865E1,-7.420040131E1
2.035259430E0,-9.747799873E0,-3.007299995E1,-7.415159607E1
2.045259430E0,-9.723400116E0,-3.009739876E1,-7.417599487E1
2.055259430E0,-9.686800003E0,-3.006079865E1,-7.420040131E1
2.065259430E0,-9.662400246E0,-3.006079865E1,-7.422480011E1
2.075259430E0,-9.723400116E0,-3.009739876E1,-7.424919891E1
2.085259430E0,-9.735599518E0,-3.010960007E1,-7.427359772E1
2.095259430E0,-9.735599518E0,-3.008519936E1,-7.423699951E1
2.105259430E0,-9.772199631E0,-3.009739876E1,-7.423699951E1
2.115259430E0,-9.796599388E0,-3.009739876E1,-7.421260071E1
2.125259430E0,-9.784399986E0,-3.009739876E1,-7.413939667E1
2.135259430E0,-9.808799744E0,-3.008519936E1,-7.416379547E1
2.145259430E0,-9.601399422E0,-3.009739876E1,-7.420040131E1
2.155259430E0,-9.564800262E0,-3.008519936E1,-7.422480011E1
2.165259430E0,-9.564800262E0,-3.012179947E1,-7.417599487E1
2.175259430E0,-9.625800133E0,-3.012179947E1,-7.420040131E1
2.185259430E0,-9.576999664E0,-3.007299995E1,-7.421260071E1
2.195259430E0,-9.576999664E0,-2.984119987E1,-7.450540161E1
2.205259430E0,-9.601399422E0,-2.982899857E1,-7.454199982E1
2.215259430E0,-9.650199890E0,-2.982899857E1,-7.454199982E1
2.225259430E0,-9.881999969E0,-2.982899857E1,-7.454199982E1
2.235259430E0,-9.833199501E0,-2.986559868E1,-7.449320221E1
2.245259430E0,-9.784399986E0,-2.981679916E1,-7.450540161E1
2.255259430E0,-9.650199890E0,-2.984119987E1,-7.455419922E1
2.265259430E0,-9.637999535E0,-2.985339928E1,-7.455419922E1
2.275259430E0,-9.601399422E0,-3.008519936E1,-7.428579712E1
2.285259430E0,-9.601399422E0,-3.008519936E1,-7.428579712E1
2.295259430E0,-9.613599777E0,-3.008519936E1,-7.432239532E1
2.305259430E0,-9.601399422E0,-2.975580025E1,-7.479819489E1
2.315259430E0,-9.637999535E0,-2.973139954E1,-7.484700012E1
2.325259430E0,-9.698999405E0,-2.975580025E1,-7.487139893E1
2.335259430E0,-9.784399986E0,-2.973139954E1,-7.478599548E1
2.345259430E0,-9.833199501E0,-2.976799965E1,-7.479819489E1
2.355259430E0,-9.845399857E0,-2.980459976E1,-7.483480072E1
2.365259430E0,-9.833199501E0,-2.982899857E1,-7.484700012E1
2.375259430E0,-9.808799744E0,-2.986559868E1,-7.485919952E1
2.385259430E0,-9.796599388E0,-3.018280029E1,-7.437120056E1
2.395259430E0,-9.808799744E0,-3.015839958E1,-7.439559937E1
2.405259430E0,-9.760000229E0,-3.015839958E1,-7.440779877E1
2.415259430E0,-9.821000099E0,-3.019499969E1,-7.448099518E1
2.425259430E0,-9.796599388E0,-3.018280029E1,-7.445659637E1
2.435259430E0,-9.833199501E0,-3.014620018E1,-7.435900116E1
2.445259430E0,-9.833199501E0,-3.012179947E1,-7.434680176E1
2.455259430E0,-9.808799744E0,-3.013399887E1,-7.432239532E1
2.465259430E0,-9.808799744E0,-3.019499969E1,-7.433460236E1
2.475259430E0,-9.796599388E0,-3.019499969E1,-7.427359772E1
2.485259430E0,-9.808799744E0,-3.015839958E1,-7.421260071E1
2.495259430E0,-9.735599518E0,-3.012179947E1,-7.411499786E1
2.505259430E0,-9.698999405E0,-3.010960007E1,-7.411499786E1
2.515259430E0,-9.674599648E0,-3.010960007E1,-7.415159607E1
2.525259430E0,-9.698999405E0,-3.010960007E1,-7.411499786E1
2.535259430E0,-9.747799873E0,-3.007299995E1,-7.410279846E1
2.545259430E0,-9.747799873E0,-3.002419853E1,-7.407839966E1
2.555259430E0,-9.735599518E0,-3.003639984E1,-7.409059906E1
2.565259430E0,-9.735599518E0,-3.006079865E1,-7.406620026E1
2.575259430E0,-9.796599388E0,-3.007299995E1,-7.411499786E1
2.585259430E0,-9.808799744E0,-3.007299995E1,-7.409059906E1
2.595259430E0,-9.784399986E0,-3.007299995E1,-7.416379547E1
2.605259430E0,-9.760000229E0,-3.007299995E1,-7.422480011E1
2.615259430E0,-9.747799873E0,-3.009739876E1,-7.417599487E1
2.625259430E0,-9.772199631E0,-3.014620018E1,-7.415159607E1
2.635259430E0,-9.808799744E0,-3.010960007E1,-7.417599487E1
2.645259430E0,-9.821000099E0,-3.010960007E1,-7.417599487E1
2.655259430E0,-9.723400116E0,-3.010960007E1,-7.413939667E1
2.665259430E0,-9.357399940E0,-3.014620018E1,-7.418820190E1
2.675259430E0,-9.333000183E0,-3.012179947E1,-7.407839966E1
2.685259430E0,-9.296400070E0,-3.013399887E1,-7.401739502E1
2.695259430E0,-9.333000183E0,-3.013399887E1,-7.401739502E1
2.705259430E0,-9.320799828E0,-3.010960007E1,-7.404180145E1
2.715259430E0,-9.271999359E0,-3.001199913E1,-7.421260071E1
2.725259430E0,-9.259799957E0,-3.002419853E1,-7.423699951E1
2.735259430E0,-9.284199715E0,-3.006079865E1,-7.424919891E1
2.745259430E0,-9.674599648E0,-3.001199913E1,-7.426139832E1
2.755259430E0,-9.686800003E0,-2.999979973E1,-7.426139832E1
2.765259430E0,-9.698999405E0,-3.003639984E1,-7.427359772E1
2.775259430E0,-9.430600166E0,-3.004859924E1,-7.432239532E1
2.785259430E0,-9.442799568E0,-3.004859924E1,-7.428579712E1
2.795259430E0,-9.503799438E0,-3.013399887E1,-7.411499786E1
2.805259430E0,-9.540399551E0,-3.012179947E1,-7.412719727E1
2.815259430E0,-9.552599907E0,-3.010960007E1,-7.418820190E1
2.825259430E0,-9.589200020E0,-2.991440010E1,-7.451760101E1
2.835259430E0,-9.576999664E0,-2.991440010E1,-7.460299683E1
2.845259430E0,-9.625800133E0,-2.990219879E1,-7.459079742E1
2.855259430E0,-9.881999969E0,-2.986559868E1,-7.450540161E1
2.865259430E0,-9.845399857E0,-2.987779999E1,-7.455419922E1
2.875259430E0,-9.808799744E0,-2.986559868E1,-7.454199982E1
2.885259430E0,-9.772199631E0,-2.985339928E1,-7.451760101E1
2.895259430E0,-9.784399986E0,-2.984119987E1,-7.448099518E1
2.905259430E0,-9.772199631E0,-3.004859924E1,-7.410279846E1
2.915259430E0,-9.845399857E0,-3.002419853E1,-7.400519562E1
2.925259430E0,-9.833199501E0,-3.001199913E1,-7.404180145E1
2.935259430E0,-9.784399986E0,-3.003639984E1,-7.412719727E1
2.945259430E0,-9.821000099E0,-3.003639984E1,-7.411499786E1
2.955259430E0,-9.857600212E0,-3.007299995E1,-7.411499786E1
2.965259430E0,-9.845399857E0,-3.008519936E1,-7.410279846E1
2.975259430E0,-9.845399857E0,-3.008519936E1,-7.402960205E1
2.985259430E0,-9.808799744E0,-3.009739876E1,-7.402960205E1
2.995259430E0,-9.747799873E0,-3.012179947E1,-7.407839966E1
3.005259430E0,-9.711199760E0,-3.009739876E1,-7.407839966E1
3.015259430E0,-9.760000229E0,-3.013399887E1,-7.405400085E1
3.025259430E0,-9.760000229E0,-3.010960007E1,-7.404180145E1
3.035259430E0,-9.735599518E0,-3.010960007E1,-7.401739502E1
3.045259430E0,-9.772199631E0,-3.007299995E1,-7.402960205E1
3.055259430E0,-9.735599518E0,-3.008519936E1,-7.411499786E1
3.065259430E0,-9.747799873E0,-3.006079865E1,-7.406620026E1
3.075259430E0,-9.711199760E0,-3.008519936E1,-7.409059906E1
3.085259430E0,-9.686800003E0,-3.012179947E1,-7.406620026E1
3.095259430E0,-9.674599648E0,-3.006079865E1,-7.396859741E1
3.105259430E0,-9.686800003E0,-3.007299995E1,-7.394419861E1
3.115259430E0,-9.686800003E0,-3.010960007E1,-7.399299622E1
3.125259430E0,-9.674599648E0,-3.009739876E1,-7.402960205E1
3.135259430E0,-9.723400116E0,-3.009739876E1,-7.401739502E1
3.145259430E0,-9.686800003E0,-3.013399887E1,-7.402960205E1
3.155259430E0,-9.772199631E0,-3.012179947E1,-7.395639801E1
3.165259430E0,-9.833199501E0,-3.014620018E1,-7.398079681E1
3.175259430E0,-9.857600212E0,-3.018280029E1,-7.405400085E1
3.185259430E0,-9.442799568E0,-3.019499969E1,-7.406620026E1
3.195259430E0,-9.406199455E0,-3.019499969E1,-7.405400085E1
3.205259430E0,-9.442799568E0,-3.023159981E1,-7.401739502E1
3.215259430E0,-9.430600166E0,-3.023159981E1,-7.400519562E1
3.225259430E0,-9.454999924E0,-3.020719910E1,-7.399299622E1
3.235259430E0,-9.369600296E0,-3.012179947E1,-7.407839966E1
3.245259430E0,-9.333000183E0,-3.008519936E1,-7.405400085E1
3.255259430E0,-9.369600296E0,-3.002419853E1,-7.407839966E1
3.265259430E0,-9.723400116E0,-2.996319962E1,-7.407839966E1
3.275259430E0,-9.760000229E0,-2.986559868E1,-7.410279846E1
3.285259430E0,-9.772199631E0,-2.991440010E1,-7.410279846E1
3.295259430E0,-9.772199631E0,-2.986559868E1,-7.409059906E1
3.305259430E0,-9.796599388E0,-2.988999939E1,-7.417599487E1
3.315259430E0,-9.833199501E0,-2.996319962E1,-7.411499786E1
3.325259430E0,-9.833199501E0,-2.998760033E1,-7.409059906E1
3.335259430E0,-9.845399857E0,-2.990219879E1,-7.427359772E1
3.345259430E0,-9.821000099E0,-2.997539902E1,-7.427359772E1
3.355259430E0,-9.784399986E0,-3.002419853E1,-7.426139832E1
3.365259430E0,-9.662400246E0,-2.996319962E1,-7.429799652E1
3.375259430E0,-9.625800133E0,-2.995100021E1,-7.435900116E1
3.385259430E0,-9.601399422E0,-2.979240036E1,-7.465180206E1
3.395259430E0,-9.589200020E0,-2.981679916E1,-7.467620087E1
3.405259430E0,-9.576999664E0,-2.982899857E1,-7.473719788E1
3.415259430E0,-9.479399681E0,-2.995100021E1,-7.455419922E1
3.425259430E0,-9.454999924E0,-2.997539902E1,-7.459079742E1
3.435259430E0,-9.454999924E0,-2.998760033E1,-7.459079742E1
3.445259430E0,-9.576999664E0,-2.999979973E1,-7.456639862E1
3.455259430E0,-9.589200020E0,-3.006079865E1,-7.454199982E1
3.465259430E0,-9.674599648E0,-3.020719910E1,-7.422480011E1
3.475259430E0,-9.711199760E0,-3.018280029E1,-7.420040131E1
3.485259430E0,-9.735599518E0,-3.019499969E1,-7.418820190E1
3.495259430E0,-9.808799744E0,-3.013399887E1,-7.422480011E1
3.505259430E0,-9.881999969E0,-3.007299995E1,-7.420040131E1
3.515259430E0,-9.906399727E0,-3.012179947E1,-7.417599487E1
3.525259430E0,-9.894199371E0,-3.009739876E1,-7.424919891E1
3.535259430E0,-9.881999969E0,-3.010960007E1,-7.426139832E1
3.545259430E0,-9.821000099E0,-3.013399887E1,-7.421260071E1
3.555259430E0,-9.845399857E0,-3.012179947E1,-7.424919891E1
3.565259430E0,-9.845399857E0,-3.006079865E1,-7.427359772E1
3.575259430E0,-9.784399986E0,-3.012179947E1,-7.423699951E1
3.585259430E0,-9.784399986E0,-3.020719910E1,-7.420040131E1
3.595259430E0,-9.796599388E0,-3.017059898E1,-7.421260071E1
3.605259430E0,-9.796599388E0,-3.020719910E1,-7.415159607E1
3.615259430E0,-9.760000229E0,-3.018280029E1,-7.412719727E1
3.625259430E0,-9.735599518E0,-3.014620018E1,-7.420040131E1
3.635259430E0,-9.613599777E0,-3.018280029E1,-7.418820190E1
3.645259430E0,-9.601399422E0,-3.015839958E1,-7.415159607E1
3.655259430E0,-9.589200020E0,-3.015839958E1,-7.412719727E1
3.665259430E0,-9.564800262E0,-3.007299995E1,-7.415159607E1
3.675259430E0,-9.503799438E0,-3.006079865E1,-7.421260071E1
3.685259430E0,-9.515999794E0,-3.004859924E1,-7.422480011E1
3.695259430E0,-9.564800262E0,-3.002419853E1,-7.426139832E1
3.705259430E0,-9.637999535E0,-3.002419853E1,-7.426139832E1
3.715259430E0,-9.711199760E0,-2.998760033E1,-7.427359772E1
3.725259430E0,-9.735599518E0,-3.002419853E1,-7.429799652E1
3.735259430E0,-9.747799873E0,-3.003639984E1,-7.432239532E1
3.745259430E0,-9.760000229E0,-3.001199913E1,-7.434680176E1
3.755259430E0,-9.808799744E0,-3.002419853E1,-7.434680176E1
3.765259430E0,-9.747799873E0,-3.001199913E1,-7.433460236E1
3.775259430E0,-9.747799873E0,-3.002419853E1,-7.427359772E1
3.785259430E0,-9.674599648E0,-3.002419853E1,-7.427359772E1
3.795259430E0,-9.698999405E0,-3.006079865E1,-7.424919891E1
3.805259430E0,-9.320799828E0,-3.006079865E1,-7.427359772E1
3.815259430E0,-9.271999359E0,-3.003639984E1,-7.428579712E1
3.825259430E0,-9.247599602E0,-3.010960007E1,-7.429799652E1
3.835259430E0,-9.259799957E0,-3.007299995E1,-7.431019592E1
3.845259430E0,-9.271999359E0,-3.006079865E1,-7.434680176E1
3.855259430E0,-9.223199844E0,-3.003639984E1,-7.448099518E1
3.865259430E0,-9.198800087E0,-3.003639984E1,-7.452980042E1
3.875259430E0,-9.198800087E0,-2.999979973E1,-7.460299683E1
3.885259430E0,-9.576999664E0,-2.999979973E1,-7.455419922E1
3.895259430E0,-9.637999535E0,-2.998760033E1,-7.455419922E1
3.905259430E0,-9.711199760E0,-2.968260002E1,-7.496900177E1
3.915259430E0,-9.711199760E0,-2.973139954E1,-7.494459534E1
