"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.329276120E-1,2.569319916E1,-4.709199905E1,-1.406659985E1
5.429276120E-1,2.618120003E1,-4.670159912E1,-1.412759972E1
5.529276120E-1,2.648620033E1,-4.653079987E1,-1.434719944E1
5.629276120E-1,2.647399902E1,-4.642099762E1,-1.467659950E1
5.729276120E-1,2.618120003E1,-4.646979904E1,-1.495720005E1
5.829276120E-1,2.559560013E1,-4.670159912E1,-1.525000000E1
5.929276120E-1,2.463179970E1,-4.711639786E1,-1.571360016E1
6.029276120E-1,2.348499870E1,-4.755559921E1,-1.625040054E1
6.129276120E-1,2.224059868E1,-4.803139877E1,-1.673839951E1
6.229276120E-1,2.091079903E1,-4.851939774E1,-1.731180000E1
6.329276120E-1,1.934919930E1,-4.889759827E1,-1.806819916E1
6.429276120E-1,1.816580009E1,-4.926359940E1,-1.889780045E1
6.529276120E-1,1.666519928E1,-4.948320007E1,-1.988599968E1
6.629276120E-1,1.525000000E1,-4.962960052E1,-2.093519974E1
6.729276120E-1,1.406659985E1,-4.953199768E1,-2.192339897E1
6.829276120E-1,1.296859932E1,-4.932460022E1,-2.305799866E1
6.929276120E-1,1.199259949E1,-4.906839752E1,-2.426580048E1
7.029276120E-1,1.110200024E1,-4.872679901E1,-2.544919968E1
7.129276120E-1,1.046759987E1,-4.842179871E1,-2.642519951E1
7.229276120E-1,9.479399681E0,-4.804359818E1,-2.725479889E1
7.329276120E-1,8.967000008E0,-4.767760086E1,-2.803559875E1
7.429276120E-1,8.466799736E0,-4.733599854E1,-2.873099899E1
7.529276120E-1,8.503399849E0,-4.712859726E1,-2.934099960E1
7.629276120E-1,8.259399414E0,-4.700659943E1,-2.963379860E1
7.729276120E-1,8.076399803E0,-4.687239838E1,-2.987779999E1
7.829276120E-1,7.905600071E0,-4.675040054E1,-3.004859924E1
7.929276120E-1,7.710399628E0,-4.667720032E1,-3.014620018E1
8.029276120E-1,7.539599895E0,-4.651860046E1,-3.048779869E1
8.129276120E-1,7.283400059E0,-4.654299927E1,-3.057320023E1
8.229276120E-1,7.051599979E0,-4.648199844E1,-3.065859985E1
8.329276120E-1,6.466000080E0,-4.634779739E1,-3.084159851E1
8.429276120E-1,6.258599758E0,-4.622579956E1,-3.104899979E1
8.529276120E-1,6.099999905E0,-4.593299866E1,-3.150039864E1
8.629276120E-1,6.051199913E0,-4.575000000E1,-3.175659943E1
8.729276120E-1,6.136600018E0,-4.553039932E1,-3.211040115E1
8.829276120E-1,6.319600105E0,-4.535960007E1,-3.214699936E1
8.929276120E-1,6.563600063E0,-4.510339737E1,-3.245199966E1
9.029276120E-1,6.856400013E0,-4.488380051E1,-3.272039795E1
9.129276120E-1,7.258999825E0,-4.461539841E1,-3.295219803E1
9.229276120E-1,7.698199749E0,-4.431039810E1,-3.323279953E1
9.329276120E-1,8.137399673E0,-4.413959885E1,-3.329380035E1
9.429276120E-1,8.576600075E0,-4.379800034E1,-3.357439804E1
9.529276120E-1,9.052399635E0,-4.339540100E1,-3.380619812E1
9.629276120E-1,9.552599907E0,-4.293180084E1,-3.431859970E1
9.729276120E-1,1.012599945E1,-4.238280106E1,-3.475780106E1
9.829276120E-1,1.076039982E1,-4.180939865E1,-3.525799942E1
9.929276120E-1,1.138259983E1,-4.118719864E1,-3.564839935E1
1.002927612E0,1.228539944E1,-4.033319855E1,-3.607539749E1
1.012927612E0,1.323699951E1,-3.941819763E1,-3.655120087E1
1.022927612E0,1.428619957E1,-3.843000031E1,-3.701480103E1
1.032927612E0,1.528660011E1,-3.739299774E1,-3.751499939E1
1.042927612E0,1.636019897E1,-3.640480042E1,-3.774679947E1
1.052927612E0,1.743379974E1,-3.550199890E1,-3.794199753E1
1.062927612E0,1.851959991E1,-3.470899963E1,-3.805179977E1
1.072927612E0,1.945899963E1,-3.402579880E1,-3.813719940E1
1.082927612E0,2.005679893E1,-3.363539886E1,-3.812500000E1
1.092927612E0,2.055699921E1,-3.340359879E1,-3.796640015E1
1.102927612E0,2.095960045E1,-3.328160095E1,-3.775899887E1
1.112927612E0,2.128899956E1,-3.334259796E1,-3.747840118E1
1.122927612E0,2.156959915E1,-3.345240021E1,-3.724660110E1
1.132927612E0,2.167939949E1,-3.357439804E1,-3.702700043E1
1.142927612E0,2.175259972E1,-3.375740051E1,-3.683179855E1
1.152927612E0,2.183799934E1,-3.391600037E1,-3.673419952E1
1.162927612E0,2.214299965E1,-3.407460022E1,-3.652679825E1
1.172927612E0,2.214299965E1,-3.425759888E1,-3.641699982E1
1.182927612E0,2.206979942E1,-3.447719955E1,-3.624620056E1
1.192927612E0,2.194779968E1,-3.474559784E1,-3.602659988E1
1.202927612E0,2.174040031E1,-3.512379837E1,-3.584359741E1
1.212927612E0,2.147200012E1,-3.546540070E1,-3.566059875E1
1.222927612E0,2.111820030E1,-3.588019943E1,-3.548979950E1
1.232927612E0,2.045940018E1,-3.641699982E1,-3.527019882E1
1.242927612E0,1.949559975E1,-3.695380020E1,-3.514820099E1
1.252927612E0,1.865379906E1,-3.749060059E1,-3.501399994E1
1.262927612E0,1.775099945E1,-3.802740097E1,-3.498960114E1
1.272927612E0,1.716539955E1,-3.855199814E1,-3.503839874E1
1.282927612E0,1.599419975E1,-3.916199875E1,-3.509939957E1
1.292927612E0,1.485960007E1,-3.983300018E1,-3.503839874E1
1.302927612E0,1.366399956E1,-4.049179840E1,-3.481879807E1
1.312927612E0,1.268799973E1,-4.111399841E1,-3.446500015E1
1.322927612E0,1.171199989E1,-4.177280045E1,-3.413560104E1
1.332927612E0,1.076039982E1,-4.265119934E1,-3.345240021E1
1.342927612E0,9.796599388E0,-4.349300003E1,-3.265940094E1
1.352927612E0,8.503399849E0,-4.432259750E1,-3.175659943E1
1.362927612E0,7.698199749E0,-4.509119797E1,-3.065859985E1
1.372927612E0,6.795399666E0,-4.590859985E1,-2.959719849E1
1.382927612E0,5.880399704E0,-4.662839890E1,-2.867000008E1
1.392927612E0,4.953199863E0,-4.731159973E1,-2.788920021E1
1.402927612E0,3.977200031E0,-4.795819855E1,-2.708399963E1
1.412927612E0,3.037799835E0,-4.838520050E1,-2.653499985E1
1.422927612E0,2.159399986E0,-4.882439804E1,-2.607139969E1
1.432927612E0,1.378600001E0,-4.915379715E1,-2.577859879E1
1.442927612E0,7.197999954E-1,-4.937339783E1,-2.554679871E1
1.452927612E0,2.317999899E-1,-4.948320007E1,-2.549799919E1
1.462927612E0,-1.097999960E-1,-4.954420090E1,-2.547360039E1
1.472927612E0,-3.781999946E-1,-4.934899902E1,-2.577859879E1
1.482927612E0,-5.123999715E-1,-4.921479797E1,-2.601039886E1
1.492927612E0,-5.123999715E-1,-4.901959991E1,-2.630319977E1
1.502927612E0,-4.391999841E-1,-4.881219864E1,-2.663259888E1
1.512927612E0,-3.050000072E-1,-4.849499893E1,-2.704739952E1
1.522927612E0,-1.464000046E-1,-4.812899780E1,-2.770619965E1
1.532927612E0,-7.320000231E-2,-4.770199966E1,-2.838939857E1
1.542927612E0,-1.097999960E-1,-4.726279831E1,-2.919459915E1
1.552927612E0,-2.317999899E-1,-4.694559860E1,-2.975580025E1
1.562927612E0,-7.319999933E-1,-4.636000061E1,-3.064639854E1
1.572927612E0,-1.439599991E0,-4.576219940E1,-3.159799957E1
1.582927612E0,-2.305799961E0,-4.518880081E1,-3.257399750E1
1.592927612E0,-3.355000019E0,-4.460319901E1,-3.336700058E1
1.602927612E0,-4.526199818E0,-4.413959885E1,-3.398920059E1
1.612927612E0,-5.575399876E0,-4.368819809E1,-3.455039978E1
1.622927612E0,-6.551399708E0,-4.322459793E1,-3.496519852E1
1.632927612E0,-7.307799816E0,-4.290739822E1,-3.531900024E1
1.642927612E0,-7.698199749E0,-4.266339874E1,-3.555080032E1
1.652927612E0,-7.685999870E0,-4.234619904E1,-3.581919861E1
1.662927612E0,-7.454199791E0,-4.200460052E1,-3.609980011E1
1.672927612E0,-7.027199745E0,-4.167519760E1,-3.652679825E1
1.682927612E0,-6.417200089E0,-4.128479767E1,-3.703919983E1
1.692927612E0,-5.807199955E0,-4.078459930E1,-3.756380081E1
1.702927612E0,-5.209399700E0,-4.018679810E1,-3.818600082E1
1.712927612E0,-4.855599880E0,-3.947919846E1,-3.883259964E1
1.722927612E0,-4.648200035E0,-3.877159882E1,-3.941819763E1
1.732927612E0,-4.757999897E0,-3.808839798E1,-3.997940063E1
1.742927612E0,-5.172800064E0,-3.723439789E1,-4.068700027E1
1.752927612E0,-5.758399963E0,-3.638039780E1,-4.137019730E1
1.762927612E0,-6.587999821E0,-3.550199890E1,-4.200460052E1
1.772927612E0,-7.490799904E0,-3.470899963E1,-4.251699829E1
1.782927612E0,-8.552199364E0,-3.405019760E1,-4.294400024E1
1.792927612E0,-9.723400116E0,-3.359880066E1,-4.322459793E1
1.802927612E0,-1.082139969E1,-3.330599976E1,-4.341979980E1
1.812927612E0,-1.191940022E1,-3.309859848E1,-4.350519943E1
1.822927612E0,-1.283440018E1,-3.312300110E1,-4.333440018E1
1.832927612E0,-1.360299969E1,-3.323279953E1,-4.300500107E1
1.842927612E0,-1.432279968E1,-3.336700058E1,-4.268779755E1
1.852927612E0,-1.500599957E1,-3.347679901E1,-4.252919769E1
1.862927612E0,-1.556719971E1,-3.358660126E1,-4.233399963E1
1.872927612E0,-1.587220001E1,-3.350119781E1,-4.228519821E1
1.882927612E0,-1.626259995E1,-3.284239960E1,-4.288299942E1
1.892927612E0,-1.657979965E1,-3.251300049E1,-4.301720047E1
1.902927612E0,-1.689699936E1,-3.208599854E1,-4.317580032E1
1.912927612E0,-1.720199966E1,-3.168339920E1,-4.346859741E1
1.922927612E0,-1.740939903E1,-3.130519867E1,-4.372480011E1
1.932927612E0,-1.743379974E1,-3.097579956E1,-4.395660019E1
1.942927612E0,-1.732399940E1,-3.065859985E1,-4.420059967E1
1.952927612E0,-1.726300049E1,-3.042679977E1,-4.438359833E1
1.962927612E0,-1.698239899E1,-3.068299866E1,-4.400539780E1
1.972927612E0,-1.667740059E1,-3.047559929E1,-4.412739944E1
1.982927612E0,-1.626259995E1,-3.034140015E1,-4.435919952E1
1.992927612E0,-1.582339954E1,-2.988999939E1,-4.498139954E1
2.002927612E0,-1.531099987E1,-2.970699883E1,-4.520100021E1
2.012927612E0,-1.490839958E1,-2.948740005E1,-4.537179947E1
2.022927612E0,-1.449359989E1,-2.925559998E1,-4.559140015E1
2.032927612E0,-1.396899986E1,-2.899939919E1,-4.582320023E1
2.042927612E0,-1.351760006E1,-2.874320030E1,-4.606719971E1
2.052927612E0,-1.304179955E1,-2.851140022E1,-4.634779739E1
2.062927612E0,-1.257819939E1,-2.823079872E1,-4.655519867E1
2.072927612E0,-1.193159962E1,-2.820639992E1,-4.628680038E1
2.082927612E0,-1.118739986E1,-2.784039879E1,-4.646979904E1
2.092927612E0,-1.033339977E1,-2.752319908E1,-4.666500092E1
2.102927612E0,-9.552599907E0,-2.723040009E1,-4.681139755E1
2.112927612E0,-8.661999702E0,-2.684000015E1,-4.705540085E1
2.122927612E0,-7.698199749E0,-2.649839973E1,-4.725059891E1
2.132927612E0,-6.722199917E0,-2.615679932E1,-4.745800018E1
2.142927612E0,-5.770599842E0,-2.583959961E1,-4.761660004E1
2.152927612E0,-5.050799847E0,-2.555900002E1,-4.777519989E1
2.162927612E0,-4.367599964E0,-2.529059982E1,-4.789719772E1
2.172927612E0,-3.745399952E0,-2.501000023E1,-4.801919937E1
2.182927612E0,-3.049999952E0,-2.470499992E1,-4.816559982E1
2.192927612E0,-2.342400074E0,-2.446100044E1,-4.821439743E1
2.202927612E0,-1.390799999E0,-2.407059860E1,-4.818999863E1
2.212927612E0,-3.537999988E-1,-2.372900009E1,-4.816559982E1
2.222927612E0,9.637999535E-1,-2.336299896E1,-4.814119720E1
2.232927612E0,2.562000036E0,-2.291160011E1,-4.809239960E1
2.242927612E0,4.282199860E0,-2.237479973E1,-4.789719772E1
2.252927612E0,6.587999821E0,-2.165499878E1,-4.755559921E1
2.262927612E0,9.137800217E0,-2.087419891E1,-4.707979965E1
2.272927612E0,1.176079941E1,-2.002019882E1,-4.651860046E1
2.282927612E0,1.434719944E1,-1.916619873E1,-4.590859985E1
2.292927612E0,1.692140007E1,-1.822679901E1,-4.515219879E1
2.302927612E0,1.970299911E1,-1.720199966E1,-4.427379990E1
2.312927612E0,2.211859894E1,-1.617720032E1,-4.334659958E1
2.322927612E0,2.441219902E1,-1.522559929E1,-4.244379807E1
2.332927612E0,2.618120003E1,-1.434719944E1,-4.149219894E1
2.342927612E0,2.787699890E1,-1.334679985E1,-4.050399780E1
2.352927612E0,2.960939980E1,-1.240740013E1,-3.946699905E1
2.362927612E0,3.115880013E1,-1.157779980E1,-3.840559769E1
2.372927612E0,3.262279892E1,-1.079699993E1,-3.723439789E1
2.382927612E0,3.373299789E1,-1.012599945E1,-3.608760071E1
2.392927612E0,3.509939957E1,-9.515999794E0,-3.470899963E1
2.402927612E0,3.646579742E1,-8.674200058E0,-3.378179932E1
2.412927612E0,3.780780029E1,-8.295999527E0,-3.241539764E1
2.422927612E0,3.890579987E1,-8.161799431E0,-3.100020027E1
2.432927612E0,3.986959839E1,-8.186200142E0,-2.938979912E1
2.442927612E0,4.090660095E1,-8.247200012E0,-2.771839905E1
2.452927612E0,4.185820007E1,-8.356999397E0,-2.610799980E1
2.462927612E0,4.279759979E1,-8.588799477E0,-2.438780022E1
2.472927612E0,4.359059906E1,-8.845000267E0,-2.275300026E1
2.482927612E0,4.444459915E1,-9.540399551E0,-2.012999916E1
2.492927612E0,4.524979782E1,-9.930799484E0,-1.782419968E1
2.502927612E0,4.603059769E1,-1.034560013E1,-1.531099987E1
2.512927612E0,4.675040054E1,-1.032119942E1,-1.334679985E1
2.522927612E0,4.727499771E1,-1.068719959E1,-1.076039982E1
2.532927612E0,4.782399750E1,-1.110200024E1,-7.783599854E0
2.542927612E0,4.817779922E1,-1.139480019E1,-4.806799889E0
2.552927612E0,4.845840073E1,-1.166319942E1,-1.781199932E0
2.562927612E0,4.856819916E1,-1.171199989E1,7.319999933E-1
2.572927612E0,4.856819916E1,-1.160219955E1,3.330600023E0
2.582927612E0,4.858039856E1,-1.135820007E1,5.599800110E0
2.592927612E0,4.851939774E1,-1.139480019E1,8.234999657E0
2.602927612E0,4.838520050E1,-1.094339943E1,1.018700027E1
2.612927612E0,4.818999863E1,-1.034560013E1,1.163879967E1
2.622927612E0,4.809239960E1,-9.821000099E0,1.299300003E1
2.632927612E0,4.799480057E1,-9.271999359E0,1.402999973E1
2.642927612E0,4.788499832E1,-8.820599556E0,1.503039932E1
2.652927612E0,4.772639847E1,-8.515600204E0,1.566479969E1
2.662927612E0,4.756779861E1,-8.283800125E0,1.625040054E1
2.672927612E0,4.742139816E1,-8.173999786E0,1.673839951E1
2.682927612E0,4.729940033E1,-8.173999786E0,1.711660004E1
2.692927612E0,4.722620010E1,-8.332599640E0,1.749480057E1
2.702927612E0,4.703099823E1,-8.491199493E0,1.799499893E1
2.712927612E0,4.675040054E1,-8.722999573E0,1.867819977E1
2.722927612E0,4.639659882E1,-8.991399765E0,1.933699989E1
2.732927612E0,4.612820053E1,-9.296400070E0,2.015439987E1
2.742927612E0,4.579879761E1,-9.625800133E0,2.100839996E1
2.752927612E0,4.538399887E1,-9.979599953E0,2.194779968E1
2.762927612E0,4.488380051E1,-1.036999989E1,2.294820023E1
2.772927612E0,4.437139893E1,-1.071159935E1,2.388759995E1
2.782927612E0,4.398099899E1,-1.108979988E1,2.458300018E1
2.792927612E0,4.363940048E1,-1.141919994E1,2.510759926E1
2.802927612E0,4.340760040E1,-1.173639965E1,2.552239990E1
2.812927612E0,4.321239853E1,-1.206579971E1,2.570539856E1
2.822927612E0,4.305379868E1,-1.234639931E1,2.581519890E1
2.832927612E0,4.289519882E1,-1.255379963E1,2.581519890E1
2.842927612E0,4.293180084E1,-1.265139961E1,2.564439964E1
2.852927612E0,4.300500107E1,-1.272459984E1,2.558339882E1
2.862927612E0,4.301720047E1,-1.271239948E1,2.555900002E1
2.872927612E0,4.320019913E1,-1.268799973E1,2.560779953E1
2.882927612E0,4.317580032E1,-1.265139961E1,2.570539856E1
2.892927612E0,4.311479950E1,-1.260260010E1,2.588839912E1
2.902927612E0,4.291959763E1,-1.270020008E1,2.618120003E1
2.912927612E0,4.280979919E1,-1.282219982E1,2.654719925E1
2.922927612E0,4.251699829E1,-1.274899960E1,2.670579910E1
2.932927612E0,4.222419739E1,-1.305399990E1,2.714499855E1
2.942927612E0,4.169960022E1,-1.346879959E1,2.788920021E1
2.952927612E0,4.090660095E1,-1.388359928E1,2.876759911E1
2.962927612E0,4.017459869E1,-1.433500004E1,2.978019905E1
2.972927612E0,3.925959778E1,-1.465219975E1,3.093919945E1
2.982927612E0,3.852759933E1,-1.487179947E1,3.204940033E1
2.992927612E0,3.762479782E1,-1.500599957E1,3.317179871E1
3.002927612E0,3.690499878E1,-1.542079926E1,3.458699799E1
3.012927612E0,3.618519974E1,-1.549399948E1,3.547760010E1
3.022927612E0,3.579479980E1,-1.549399948E1,3.590459824E1
3.032927612E0,3.568499756E1,-1.514019966E1,3.558739853E1
3.042927612E0,3.573379898E1,-1.514019966E1,3.541659927E1
3.052927612E0,3.613639832E1,-1.522559929E1,3.503839874E1
3.062927612E0,3.651459885E1,-1.529879951E1,3.450159836E1
3.072927612E0,3.713679886E1,-1.542079926E1,3.375740051E1
3.082927612E0,3.769799805E1,-1.537199974E1,3.306200027E1
3.092927612E0,3.836899948E1,-1.523779964E1,3.236660004E1
3.102927612E0,3.894239807E1,-1.509140015E1,3.169559860E1
3.112927612E0,3.949139786E1,-1.528660011E1,3.151259995E1
3.122927612E0,3.996719742E1,-1.505480003E1,3.108559990E1
3.132927612E0,4.040639877E1,-1.479859924E1,3.062199974E1
3.142927612E0,4.080899811E1,-1.453020000E1,3.017059898E1
3.152927612E0,4.110179901E1,-1.423740005E1,2.979240036E1
3.162927612E0,4.139459991E1,-1.409099960E1,2.938979912E1
3.172927612E0,4.156539917E1,-1.399339962E1,2.915799904E1
3.182927612E0,4.176060104E1,-1.388359928E1,2.901159859E1
3.192927612E0,4.193140030E1,-1.378599930E1,2.884079933E1
3.202927612E0,4.209000015E1,-1.374940014E1,2.867000008E1
3.212927612E0,4.218759918E1,-1.363959980E1,2.854800034E1
3.222927612E0,4.377359772E1,-1.196819973E1,2.786479950E1
3.232927612E0,4.409079742E1,-1.177299976E1,2.746220016E1
3.242927612E0,4.445679855E1,-1.149240017E1,2.694979858E1
3.252927612E0,4.493259811E1,-1.111419964E1,2.630319977E1
3.262927612E0,4.544499969E1,-1.068719959E1,2.547360039E1
3.272927612E0,4.599399948E1,-1.011380005E1,2.457079887E1
3.282927612E0,4.661619949E1,-9.491600037E0,2.359479904E1
3.292927612E0,4.728720093E1,-8.820599556E0,2.260659981E1
3.302927612E0,4.771419907E1,-8.210599899E0,2.188679886E1
3.312927612E0,4.811679840E1,-7.637199879E0,2.135000038E1
3.322927612E0,4.845840073E1,-7.075999737E0,2.115480042E1
3.332927612E0,4.862919998E1,-6.685599804E0,2.111820030E1
3.342927612E0,4.872679901E1,-6.380599976E0,2.138660049E1
3.352927612E0,4.860479736E1,-6.282999992E0,2.198439980E1
3.362927612E0,4.823880005E1,-6.270800114E0,2.292379951E1
3.372927612E0,4.773859787E1,-6.526999950E0,2.404619980E1
3.382927612E0,4.723839951E1,-6.868599892E0,2.532719994E1
3.392927612E0,4.690900040E1,-7.332200050E0,2.675459862E1
3.402927612E0,4.595739746E1,-8.015399933E0,2.813319969E1
3.412927612E0,4.498139954E1,-8.759599686E0,2.957279968E1
3.422927612E0,4.393219757E1,-9.601399422E0,3.100020027E1
3.432927612E0,4.287080002E1,-1.045539951E1,3.228120041E1
3.442927612E0,4.188259888E1,-1.124839973E1,3.308639908E1
3.452927612E0,4.090660095E1,-1.223659992E1,3.396479797E1
3.462927612E0,3.999160004E1,-1.323699951E1,3.463579941E1
3.472927612E0,3.883259964E1,-1.424959946E1,3.509939957E1
3.482927612E0,3.823479843E1,-1.520119953E1,3.531900024E1
3.492927612E0,3.769799805E1,-1.620159912E1,3.540439987E1
3.502927612E0,3.719779968E1,-1.732399940E1,3.529459763E1
3.512927612E0,3.681959915E1,-1.849519920E1,3.501399994E1
3.522927612E0,3.656340027E1,-1.972739983E1,3.495299911E1
3.532927612E0,3.633160019E1,-2.069120026E1,3.452600098E1
3.542927612E0,3.609980011E1,-2.147200012E1,3.362319946E1
3.552927612E0,3.592900085E1,-2.244799995E1,3.306200027E1
3.562927612E0,3.581919861E1,-2.327759933E1,3.259840012E1
3.572927612E0,3.573379898E1,-2.398519897E1,3.214699936E1
3.582927612E0,3.568499756E1,-2.441219902E1,3.179319954E1
3.592927612E0,3.555080032E1,-2.465620041E1,3.169559860E1
3.602927612E0,3.533119965E1,-2.490019989E1,3.167119980E1
3.612927612E0,3.506279755E1,-2.509539986E1,3.182979965E1
3.622927612E0,3.480659866E1,-2.546139908E1,3.248859787E1
3.632927612E0,3.459920120E1,-2.565659904E1,3.264719772E1
3.642927612E0,3.437960052E1,-2.593719864E1,3.270819855E1
3.652927612E0,3.411119843E1,-2.629100037E1,3.265940094E1
3.662927612E0,3.386719894E1,-2.671800041E1,3.253739929E1
3.672927612E0,3.372079849E1,-2.726700020E1,3.224459839E1
3.682927612E0,3.361100006E1,-2.787699890E1,3.179319954E1
3.692927612E0,3.353779984E1,-2.851140022E1,3.124419975E1
3.702927612E0,3.346459961E1,-2.914579964E1,3.069519997E1
3.712927612E0,3.334259796E1,-2.973139954E1,3.013399887E1
3.722927612E0,3.323279953E1,-3.031699944E1,2.952400017E1
3.732927612E0,3.324499893E1,-3.097579956E1,2.877979851E1
3.742927612E0,3.322060013E1,-3.169559860E1,2.795019913E1
3.752927612E0,3.318399811E1,-3.241539764E1,2.699860001E1
3.762927612E0,3.317179871E1,-3.312300110E1,2.609580040E1
3.772927612E0,3.301319885E1,-3.387939835E1,2.520520020E1
3.782927612E0,3.287899780E1,-3.457479858E1,2.437559891E1
3.792927612E0,3.274480057E1,-3.522140121E1,2.370459938E1
3.802927612E0,3.248859787E1,-3.577040100E1,2.324099922E1
3.812927612E0,3.214699936E1,-3.616080093E1,2.300919914E1
3.822927612E0,3.187859917E1,-3.642919922E1,2.299699974E1
3.832927612E0,3.151259995E1,-3.663660049E1,2.321660042E1
3.842927612E0,3.120759964E1,-3.668539810E1,2.357040024E1
3.852927612E0,3.106119919E1,-3.652679825E1,2.405839920E1
3.862927612E0,3.092700005E1,-3.634379959E1,2.468059921E1
3.872927612E0,3.080500031E1,-3.591679764E1,2.553459930E1
3.882927612E0,3.079279900E1,-3.536779785E1,2.641300011E1
3.892927612E0,3.080500031E1,-3.475780106E1,2.744999886E1
3.902927612E0,3.080500031E1,-3.413560104E1,2.845039940E1
3.912927612E0,3.074399948E1,-3.345240021E1,2.956060028E1
3.922927612E0,3.067079926E1,-3.287899780E1,3.050000000E1
3.932927612E0,3.056099892E1,-3.243980026E1,3.142720032E1
3.942927612E0,3.037800026E1,-3.207379913E1,3.211040115E1
3.952927612E0,3.026819992E1,-3.193959999E1,3.250080109E1
3.962927612E0,3.013399887E1,-3.196399879E1,3.268379974E1
3.972927612E0,2.997539902E1,-3.202499771E1,3.270819855E1
3.982927612E0,2.984119987E1,-3.214699936E1,3.270819855E1
3.992927612E0,2.981679916E1,-3.228120041E1,3.259840012E1
4.002927612E0,2.975580025E1,-3.228120041E1,3.269599915E1
4.012927612E0,3.001199913E1,-3.224459839E1,3.280579758E1
4.022927612E0,2.986559868E1,-3.218359756E1,3.306200027E1
4.032927612E0,2.943859863E1,-3.214699936E1,3.344020081E1
4.042927612E0,2.885299873E1,-3.206159973E1,3.397700119E1
4.052927612E0,2.810879898E1,-3.212260056E1,3.457479858E1
4.062927612E0,2.741339874E1,-3.201279831E1,3.480659866E1
4.072927612E0,2.671800041E1,-3.220800018E1,3.518479919E1
4.082927612E0,2.616899872E1,-3.261059952E1,3.524580002E1
4.092927612E0,2.544919968E1,-3.306200027E1,3.500180054E1
4.102927612E0,2.542479897E1,-3.376959991E1,3.415999985E1
4.112927612E0,2.554679871E1,-3.444059753E1,3.280579758E1
4.122927612E0,2.579080009E1,-3.536779785E1,3.158580017E1
4.132927612E0,2.624219894E1,-3.617300034E1,3.025599861E1
4.142927612E0,2.652279854E1,-3.702700043E1,2.941419983E1
4.152927612E0,2.670579910E1,-3.761259842E1,2.856019974E1
4.162927612E0,2.676679993E1,-3.802740097E1,2.798679924E1
4.172927612E0,2.660820007E1,-3.834460068E1,2.775499916E1
4.182927612E0,2.613239861E1,-3.840559769E1,2.805999947E1
