"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.170420418E1,1.566479969E1,-4.405419922E1,-2.488800049E0
1.171420419E1,1.565259933E1,-4.412739944E1,-2.549799919E0
1.172420419E1,1.565259933E1,-4.413959885E1,-2.525399923E0
1.173420419E1,1.551839924E1,-4.407859802E1,-2.549799919E0
1.174420419E1,1.544519997E1,-4.411520004E1,-2.586400032E0
1.175420418E1,1.533539963E1,-4.413959885E1,-2.720599890E0
1.176420418E1,1.506699944E1,-4.418840027E1,-2.879199982E0
1.177420418E1,1.489620018E1,-4.429819870E1,-3.123199940E0
1.178420418E1,1.468879986E1,-4.440800095E1,-3.391599894E0
1.179420418E1,1.451799965E1,-4.445679855E1,-3.672199965E0
1.180420419E1,1.431059933E1,-4.446899796E1,-4.013800144E0
1.181420419E1,1.418859959E1,-4.452999878E1,-4.318799973E0
1.182420419E1,1.409099960E1,-4.451779938E1,-4.684800148E0
1.183420418E1,1.444479942E1,-4.455439758E1,-4.965399742E0
1.184420418E1,1.453020000E1,-4.455439758E1,-5.148399830E0
1.185420418E1,1.457899952E1,-4.446899796E1,-5.368000031E0
1.186420349E1,1.467659950E1,-4.440800095E1,-5.538799763E0
1.187420349E1,1.481079960E1,-4.434700012E1,-5.660799980E0
1.188420349E1,1.496939945E1,-4.416399765E1,-6.063399792E0
1.189420349E1,1.515240002E1,-4.409079742E1,-6.197599888E0
1.190420349E1,1.529879951E1,-4.394440079E1,-6.295199871E0
1.191420349E1,1.516459942E1,-4.385899734E1,-6.404999733E0
1.192420349E1,1.534759998E1,-4.374919891E1,-6.526999950E0
1.193420349E1,1.549399948E1,-4.365159988E1,-6.587999821E0
1.194420349E1,1.587220001E1,-4.355400085E1,-6.722199917E0
1.195420349E1,1.605520058E1,-4.345639801E1,-6.831999779E0
1.196420349E1,1.620159912E1,-4.349300003E1,-6.722199917E0
1.197420349E1,1.627479935E1,-4.340760040E1,-6.892999649E0
1.198420349E1,1.633580017E1,-4.343199921E1,-7.051599979E0
1.199420349E1,1.631139946E1,-4.334659958E1,-7.197999954E0
1.200420349E1,1.633580017E1,-4.328559875E1,-7.417599678E0
1.201420349E1,1.629920006E1,-4.328559875E1,-7.722599983E0
1.202420349E1,1.607959938E1,-4.324900055E1,-8.003199577E0
1.203420349E1,1.592099953E1,-4.327339935E1,-8.283800125E0
1.204420349E1,1.585999966E1,-4.327339935E1,-8.600999832E0
1.205420349E1,1.579899979E1,-4.330999756E1,-8.881599426E0
1.206420349E1,1.571360016E1,-4.330999756E1,-9.113399506E0
1.207420349E1,1.559159946E1,-4.335879898E1,-9.381799698E0
1.208420349E1,1.548180008E1,-4.338319778E1,-9.650199890E0
1.209420349E1,1.549399948E1,-4.337099838E1,-9.906399727E0
1.210420349E1,1.542079926E1,-4.334659958E1,-1.017479992E1
1.211420349E1,1.539639950E1,-4.330999756E1,-1.045539951E1
1.212420349E1,1.534759998E1,-4.328559875E1,-1.068719959E1
1.213420349E1,1.531099987E1,-4.328559875E1,-1.096780014E1
1.214420349E1,1.532319927E1,-4.324900055E1,-1.127279949E1
1.215420349E1,1.535979939E1,-4.320019913E1,-1.154119968E1
1.216420349E1,1.542079926E1,-4.317580032E1,-1.176079941E1
1.217420349E1,1.542079926E1,-4.313919830E1,-1.189499950E1
1.218420349E1,1.548180008E1,-4.313919830E1,-1.199259949E1
1.219420349E1,1.550619984E1,-4.311479950E1,-1.213899994E1
1.220420349E1,1.562819958E1,-4.306599808E1,-1.222439957E1
1.221420349E1,1.572579956E1,-4.304159927E1,-1.222439957E1
1.222420349E1,1.585999966E1,-4.298059845E1,-1.228539944E1
1.223420349E1,1.599419975E1,-4.294400024E1,-1.229759979E1
1.224420349E1,1.607959938E1,-4.284639740E1,-1.226099968E1
1.225420349E1,1.626259995E1,-4.285860062E1,-1.219999981E1
1.226420349E1,1.639679909E1,-4.278540039E1,-1.217560005E1
1.227420349E1,1.661639977E1,-4.276099777E1,-1.206579971E1
1.228420349E1,1.677499962E1,-4.274879837E1,-1.195599937E1
1.229420349E1,1.698239899E1,-4.268779755E1,-1.184619999E1
1.230420349E1,1.721419907E1,-4.266339874E1,-1.174860001E1
1.231420349E1,1.748259926E1,-4.260239792E1,-1.160219955E1
1.232420349E1,1.772659874E1,-4.261459732E1,-1.148019981E1
1.233420349E1,1.784860039E1,-4.255360031E1,-1.132159996E1
1.234420349E1,1.799499893E1,-4.252919769E1,-1.110200024E1
1.235420349E1,1.851959991E1,-4.248040009E1,-1.096780014E1
1.236420349E1,1.866600037E1,-4.246820068E1,-1.074819946E1
1.237420349E1,1.881239891E1,-4.241939926E1,-1.050419998E1
1.238420349E1,1.887339973E1,-4.240719986E1,-1.018700027E1
1.239420349E1,1.892219925E1,-4.241939926E1,-9.906399727E0
1.240420349E1,1.895879936E1,-4.221199799E1,-9.735599518E0
1.241420349E1,1.911739922E1,-4.222419739E1,-9.345199585E0
1.242420349E1,1.923939896E1,-4.228519821E1,-8.930399895E0
1.243420349E1,1.899539948E1,-4.232180023E1,-8.430199623E0
1.244420349E1,1.901980019E1,-4.235839844E1,-7.954400063E0
1.245420349E1,1.901980019E1,-4.240719986E1,-7.490799904E0
1.246420349E1,1.899539948E1,-4.249259949E1,-6.905200005E0
1.247420349E1,1.895879936E1,-4.260239792E1,-6.356199741E0
1.248420349E1,1.894659996E1,-4.294400024E1,-5.758399963E0
1.249420349E1,1.881239891E1,-4.305379868E1,-5.270400047E0
1.250420349E1,1.866600037E1,-4.284639740E1,-5.270400047E0
1.251420349E1,1.843420029E1,-4.300500107E1,-4.880000114E0
1.252420349E1,1.828779984E1,-4.317580032E1,-4.428599834E0
1.253420349E1,1.809259987E1,-4.335879898E1,-4.013800144E0
1.254420349E1,1.788520050E1,-4.349300003E1,-3.757599831E0
1.255420349E1,1.762899971E1,-4.363940048E1,-3.428200006E0
1.256420349E1,1.737279892E1,-4.376139832E1,-3.110999823E0
1.257420349E1,1.710439873E1,-4.388339996E1,-2.940199852E0
1.258420349E1,1.687260056E1,-4.432259750E1,-2.305799961E0
1.259420349E1,1.665299988E1,-4.443239975E1,-2.110599995E0
1.260420349E1,1.644560051E1,-4.450559998E1,-2.037400007E0
1.261420349E1,1.622599983E1,-4.460319901E1,-1.939799905E0
1.262420349E1,1.609179878E1,-4.466419983E1,-1.829999924E0
1.263420349E1,1.600639915E1,-4.476179886E1,-1.842199922E0
1.264420349E1,1.585999966E1,-4.481060028E1,-1.707999945E0
1.265420349E1,1.567700005E1,-4.492039871E1,-1.646999955E0
1.266420349E1,1.557940006E1,-4.501799774E1,-1.610399961E0
1.267420349E1,1.546959972E1,-4.501799774E1,-1.573799968E0
1.268420349E1,1.529879951E1,-4.511560059E1,-1.537199974E0
1.269420349E1,1.516459942E1,-4.515219879E1,-1.537199974E0
1.270420349E1,1.500599957E1,-4.523759842E1,-1.610399961E0
1.271420349E1,1.484739971E1,-4.526199722E1,-1.573799968E0
1.272420349E1,1.473759937E1,-4.533519745E1,-1.707999945E0
1.273420349E1,1.476200008E1,-4.535960007E1,-1.659199953E0
1.274420349E1,1.476200008E1,-4.539619827E1,-1.622599959E0
1.275420349E1,1.479859924E1,-4.544499969E1,-1.598199964E0
1.276420349E1,1.483519936E1,-4.544499969E1,-1.439599991E0
1.277420349E1,1.488399982E1,-4.548159790E1,-1.342000008E0
1.278420349E1,1.490839958E1,-4.545719910E1,-1.220000029E0
1.279420349E1,1.493279934E1,-4.546939850E1,-1.146799922E0
1.280420349E1,1.499380016E1,-4.548159790E1,-1.049199939E0
1.281420349E1,1.493279934E1,-4.553039932E1,-1.073599935E0
1.282420349E1,1.485960007E1,-4.559140015E1,-1.171200037E0
1.283420349E1,1.471319962E1,-4.562799835E1,-1.256600022E0
1.284420349E1,1.457899952E1,-4.559140015E1,-1.451799989E0
1.285420349E1,1.450579929E1,-4.564019775E1,-1.659199953E0
1.286420349E1,1.438379955E1,-4.570119858E1,-1.890999913E0
1.287420349E1,1.427400017E1,-4.575000000E1,-2.147199869E0
1.288420349E1,1.411539936E1,-4.578659821E1,-2.452199936E0
1.289420349E1,1.401779938E1,-4.576219940E1,-2.732800007E0
1.290420349E1,1.390799999E1,-4.568899918E1,-3.025599957E0
1.291420349E1,1.388359928E1,-4.567679977E1,-3.318399906E0
1.292420349E1,1.390799999E1,-4.575000000E1,-3.647799969E0
1.293420349E1,1.379819965E1,-4.572559738E1,-4.062600136E0
1.294420349E1,1.382259941E1,-4.577439880E1,-4.440799713E0
1.295420349E1,1.381040001E1,-4.575000000E1,-4.867799759E0
1.296420349E1,1.389579964E1,-4.572559738E1,-5.270400047E0
1.297420349E1,1.417640018E1,-4.572559738E1,-5.697400093E0
1.298420349E1,1.429839993E1,-4.571339798E1,-6.063399792E0
1.299420349E1,1.449359989E1,-4.566460037E1,-6.441599846E0
1.300420349E1,1.463999939E1,-4.556699753E1,-6.819799900E0
1.301420349E1,1.493279934E1,-4.549379730E1,-7.161399841E0
1.302420349E1,1.514019966E1,-4.501799774E1,-8.052000046E0
1.303420349E1,1.540859985E1,-4.492039871E1,-8.308199883E0
1.304420349E1,1.566479969E1,-4.479840088E1,-8.600999832E0
1.305420349E1,1.575019932E1,-4.471299744E1,-8.893799782E0
1.306420349E1,1.589659977E1,-4.465200043E1,-9.296400070E0
1.307420349E1,1.592099953E1,-4.463980103E1,-9.760000229E0
1.308420349E1,1.596980000E1,-4.460319901E1,-1.011380005E1
1.309420349E1,1.593319988E1,-4.454219818E1,-1.047980022E1
1.310420349E1,1.592099953E1,-4.483499908E1,-1.034560013E1
1.311420349E1,1.578679943E1,-4.477399826E1,-1.083360004E1
1.312420349E1,1.559159946E1,-4.474959946E1,-1.130939960E1
1.313420349E1,1.540859985E1,-4.466419983E1,-1.187059975E1
1.314420349E1,1.526219940E1,-4.466419983E1,-1.230980015E1
1.315420349E1,1.514019966E1,-4.452999878E1,-1.267579937E1
1.316420349E1,1.504259968E1,-4.448119736E1,-1.318820000E1
1.317420349E1,1.501819992E1,-4.444459915E1,-1.354199982E1
1.318420349E1,1.488399982E1,-4.442020035E1,-1.383479977E1
1.319420349E1,1.482299995E1,-4.443239975E1,-1.404220009E1
1.320420349E1,1.478639984E1,-4.443239975E1,-1.412759972E1
1.321420349E1,1.470099926E1,-4.439579773E1,-1.422519970E1
1.322420349E1,1.465219975E1,-4.433480072E1,-1.434719944E1
1.323420349E1,1.460339928E1,-4.431039810E1,-1.450579929E1
1.324420349E1,1.457899952E1,-4.431039810E1,-1.460339928E1
1.325420349E1,1.457899952E1,-4.429819870E1,-1.478639984E1
1.326420349E1,1.460339928E1,-4.424939728E1,-1.489620018E1
1.327420349E1,1.473759937E1,-4.417620087E1,-1.504259968E1
1.328420349E1,1.479859924E1,-4.407859802E1,-1.523779964E1
1.329420349E1,1.493279934E1,-4.407859802E1,-1.540859985E1
1.330420349E1,1.499380016E1,-4.402980042E1,-1.559159946E1
1.331420349E1,1.503039932E1,-4.405419922E1,-1.562819958E1
1.332420349E1,1.496939945E1,-4.401760101E1,-1.566479969E1
1.333420349E1,1.488399982E1,-4.399319839E1,-1.578679943E1
1.334420349E1,1.487179947E1,-4.388339996E1,-1.595759964E1
1.335420349E1,1.478639984E1,-4.379800034E1,-1.611619949E1
1.336420349E1,1.476200008E1,-4.368819809E1,-1.628699875E1
1.337420349E1,1.473759937E1,-4.354179764E1,-1.639679909E1
1.338420349E1,1.516459942E1,-4.343199921E1,-1.646999931E1
1.339420349E1,1.538420010E1,-4.324900055E1,-1.656760025E1
1.340420349E1,1.571360016E1,-4.309040070E1,-1.657979965E1
1.341420349E1,1.603079987E1,-4.296839905E1,-1.639679909E1
1.342420349E1,1.632359886E1,-4.298059845E1,-1.607959938E1
1.343420349E1,1.662859917E1,-4.280979919E1,-1.601860046E1
1.344420349E1,1.687260056E1,-4.290739822E1,-1.555499935E1
1.345420349E1,1.718980026E1,-4.298059845E1,-1.500599957E1
1.346420349E1,1.716539955E1,-4.304159927E1,-1.444479942E1
1.347420349E1,1.745820045E1,-4.311479950E1,-1.394460011E1
1.348420349E1,1.776319885E1,-4.315139771E1,-1.350539970E1
1.349420349E1,1.814139938E1,-4.316360092E1,-1.317599964E1
1.350420349E1,1.844639969E1,-4.310260010E1,-1.293200016E1
1.351420349E1,1.876359940E1,-4.320019913E1,-1.249279976E1
1.352420349E1,1.914179993E1,-4.311479950E1,-1.222439957E1
1.353420349E1,1.945899963E1,-4.302939987E1,-1.193159962E1
1.354420349E1,1.977619934E1,-4.261459732E1,-1.207800007E1
1.355420349E1,1.997139931E1,-4.260239792E1,-1.166319942E1
1.356420349E1,2.009339905E1,-4.261459732E1,-1.111419964E1
1.357420349E1,2.009339905E1,-4.271220016E1,-1.051639938E1
1.358420349E1,2.020319939E1,-4.280979919E1,-9.881999969E0
1.359420349E1,2.022760010E1,-4.298059845E1,-9.210999489E0
1.360420349E1,2.027639961E1,-4.309040070E1,-8.661999702E0
1.361420349E1,2.020319939E1,-4.318799973E1,-8.052000046E0
1.362420349E1,2.010560036E1,-4.370039749E1,-7.100399971E0
1.363420349E1,1.997139931E1,-4.383459854E1,-6.685599804E0
1.364420349E1,1.978839874E1,-4.402980042E1,-6.392799854E0
1.365420349E1,1.958099937E1,-4.415179825E1,-6.099999905E0
1.366420349E1,1.925160027E1,-4.431039810E1,-5.892600060E0
1.367420349E1,1.894659996E1,-4.443239975E1,-5.648600101E0
1.368420349E1,1.855620003E1,-4.461539841E1,-5.514400005E0
1.369420349E1,1.823900032E1,-4.479840088E1,-5.465600014E0
1.370420349E1,1.782419968E1,-4.493259811E1,-5.392399788E0
1.371420349E1,1.755579948E1,-4.510339737E1,-5.270400047E0
1.372420349E1,1.733619881E1,-4.517659760E1,-5.221600056E0
1.373420349E1,1.720199966E1,-4.517659760E1,-5.148399830E0
1.374420349E1,1.716539955E1,-4.520100021E1,-5.001999855E0
1.375420349E1,1.722640038E1,-4.516439819E1,-4.757999897E0
1.376420349E1,1.737279892E1,-4.511560059E1,-4.440799713E0
1.377420349E1,1.758020020E1,-4.505459976E1,-4.086999893E0
1.378420349E1,1.790959930E1,-4.492039871E1,-3.757599831E0
1.379420349E1,1.825119972E1,-4.472520065E1,-3.269599915E0
1.380420349E1,1.864159966E1,-4.451779938E1,-2.696199894E0
1.381420349E1,1.906859970E1,-4.442020035E1,-2.269199848E0
1.382420349E1,1.936139870E1,-4.420059967E1,-1.817799926E0
1.383420349E1,1.971520042E1,-4.406639862E1,-1.537199974E0
1.384420349E1,1.998359871E1,-4.389559937E1,-1.281000018E0
1.385420349E1,2.021539879E1,-4.378580093E1,-1.183400035E0
1.386420349E1,2.026420021E1,-4.370039749E1,-1.012599945E0
1.387420349E1,2.022760010E1,-4.362719727E1,-1.073599935E0
1.388420349E1,2.015439987E1,-4.363940048E1,-1.183400035E0
1.389420349E1,1.998359871E1,-4.367599869E1,-1.268800020E0
1.390420349E1,2.009339905E1,-4.379800034E1,-1.366400003E0
1.391420349E1,1.989819908E1,-4.389559937E1,-1.500599980E0
1.392420349E1,1.960540009E1,-4.398099899E1,-1.695799947E0
1.393420349E1,1.927599907E1,-4.409079742E1,-1.817799926E0
1.394420349E1,1.903199959E1,-4.418840027E1,-2.013000011E0
1.395420349E1,1.877579880E1,-4.415179825E1,-2.549799919E0
1.396420349E1,1.853179932E1,-4.433480072E1,-2.732800007E0
1.397420349E1,1.829999924E1,-4.440800095E1,-2.915799856E0
1.398420349E1,1.787299919E1,-4.449340057E1,-3.171999931E0
1.399420349E1,1.766559982E1,-4.455439758E1,-3.330600023E0
1.400420349E1,1.751919937E1,-4.466419983E1,-3.428200006E0
1.401420349E1,1.759239960E1,-4.472520065E1,-3.562399864E0
1.402420349E1,1.754360008E1,-4.483499908E1,-3.745399952E0
1.403420349E1,1.755579948E1,-4.504240036E1,-3.598999977E0
1.404420349E1,1.755579948E1,-4.501799774E1,-3.867399931E0
1.405420349E1,1.760459900E1,-4.503020096E1,-4.086999893E0
1.406420349E1,1.759239960E1,-4.462759781E1,-4.831200123E0
1.407420349E1,1.755579948E1,-4.460319901E1,-5.209399700E0
1.408420349E1,1.759239960E1,-4.455439758E1,-5.648600101E0
1.409420349E1,1.750699997E1,-4.452999878E1,-6.148799896E0
1.410420349E1,1.750699997E1,-4.444459915E1,-6.575799942E0
1.411420349E1,1.745820045E1,-4.443239975E1,-6.966199875E0
1.412420349E1,1.744599915E1,-4.437139893E1,-7.466399670E0
1.413420349E1,1.743379974E1,-4.428599930E1,-7.978799820E0
1.414420349E1,1.748259926E1,-4.463980103E1,-7.929999828E0
1.415420349E1,1.749480057E1,-4.461539841E1,-8.295999527E0
1.416420349E1,1.747039986E1,-4.459099960E1,-8.747400284E0
1.417420349E1,1.738500023E1,-4.455439758E1,-9.186599731E0
1.418420349E1,1.738500023E1,-4.455439758E1,-9.613599777E0
1.419420349E1,1.739719963E1,-4.451779938E1,-1.001620007E1
1.420420349E1,1.733619881E1,-4.450559998E1,-1.036999989E1
1.421420349E1,1.721419907E1,-4.451779938E1,-1.084579945E1
1.422420349E1,1.712879944E1,-4.450559998E1,-1.132159996E1
1.423420349E1,1.701899910E1,-4.445679855E1,-1.184619999E1
1.424420349E1,1.688479996E1,-4.439579773E1,-1.224879932E1
1.425420349E1,1.672620010E1,-4.440800095E1,-1.259039974E1
1.426420349E1,1.654319954E1,-4.442020035E1,-1.294419956E1
1.427420349E1,1.639679909E1,-4.442020035E1,-1.331019974E1
1.428420349E1,1.632359886E1,-4.439579773E1,-1.357859993E1
1.429420349E1,1.628699875E1,-4.435919952E1,-1.370059967E1
1.430420349E1,1.620159912E1,-4.431039810E1,-1.377379990E1
1.431420349E1,1.620159912E1,-4.429819870E1,-1.379819965E1
1.432420349E1,1.626259995E1,-4.427379990E1,-1.378599930E1
1.433420349E1,1.636019897E1,-4.417620087E1,-1.377379990E1
1.434420349E1,1.640900040E1,-4.404199982E1,-1.381040001E1
1.435420349E1,1.646999931E1,-4.394440079E1,-1.388359928E1
1.436420349E1,1.651879883E1,-4.391999817E1,-1.394460011E1
1.437420349E1,1.659199905E1,-4.385899734E1,-1.399339962E1
1.438420349E1,1.660420036E1,-4.383459854E1,-1.407880020E1
1.439420349E1,1.659199905E1,-4.383459854E1,-1.406659985E1
1.440420349E1,1.664080048E1,-4.384679794E1,-1.409099960E1
1.441420349E1,1.664080048E1,-4.387120056E1,-1.409099960E1
1.442420349E1,1.689699936E1,-4.391999817E1,-1.396899986E1
1.443420349E1,1.692140007E1,-4.390779877E1,-1.381040001E1
1.444420349E1,1.697019958E1,-4.388339996E1,-1.365180016E1
1.445420349E1,1.697019958E1,-4.387120056E1,-1.346879959E1
1.446420349E1,1.707999992E1,-4.387120056E1,-1.326139927E1
1.447420349E1,1.720199966E1,-4.359059906E1,-1.343219948E1
1.448420349E1,1.720199966E1,-4.350519943E1,-1.323699951E1
1.449420349E1,1.728739929E1,-4.340760040E1,-1.301739979E1
1.450420349E1,1.711660004E1,-4.334659958E1,-1.278559971E1
1.451420349E1,1.720199966E1,-4.327339935E1,-1.251719952E1
