"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
9.032652502E1,5.236544279E1,4.880085910E0,1.902740398E1,5.000000000E0,3.422999878E2,1.054135609E1,5.234926701E0
9.132618382E1,5.236548476E1,4.880059610E0,1.901035807E1,5.230000019E0,3.427000122E2,1.065738392E1,5.359365940E0
9.232649486E1,5.236552734E1,4.880044410E0,1.947659582E1,5.440000057E0,3.426000061E2,1.086140060E1,5.624476910E0
9.332697340E1,5.236557176E1,4.880020000E0,1.949629763E1,5.400000095E0,3.427999878E2,1.195999813E1,6.768542290E0
9.432496798E1,5.236559646E1,4.879979610E0,2.055087451E1,4.269999981E0,3.261000061E2,1.320252991E1,8.197460175E0
9.532792476E1,5.236563771E1,4.879970110E0,2.151009463E1,4.500000000E0,3.480000000E2,1.495345211E1,9.817478180E0
9.632437757E1,5.236568075E1,4.879940930E0,2.195343675E1,5.309999943E0,3.396000061E2,1.780028152E1,1.142467785E1
9.732376366E1,5.236570126E1,4.879907230E0,2.322297741E1,3.950000048E0,3.342999878E2,2.139164543E1,1.293401527E1
9.832633746E1,5.236572503E1,4.879869040E0,2.376223443E1,4.329999924E0,3.323999939E2,2.731132126E1,1.448389435E1
9.932579913E1,5.236577669E1,4.879881590E0,2.418797368E1,4.590000153E0,3.568999939E2,3.100667191E1,1.612335014E1
1.003244945E2,5.236580727E1,4.879859130E0,2.457374598E1,4.510000229E0,3.452999878E2,3.764628983E1,1.776070213E1
1.013260382E2,5.236582989E1,4.879820120E0,2.445345499E1,3.960000038E0,3.307000122E2,4.574710083E1,1.926651382E1
1.023288768E2,5.236587914E1,4.879812170E0,2.552309989E1,5.250000000E0,3.436000061E2,2.961671829E1,1.945057297E1
1.033253865E2,5.236590943E1,4.879788290E0,2.652038218E1,5.159999847E0,3.465000000E2,3.151917076E1,2.034193802E1
1.043272929E2,5.236593739E1,4.879750710E0,2.750190619E1,4.840000153E0,3.400000000E2,3.249953461E1,2.069062042E1
1.053272251E2,5.236597831E1,4.879696080E0,2.706009876E1,5.119999886E0,3.373999939E2,3.388816833E1,2.105888557E1
1.063256618E2,5.236605716E1,4.879683770E0,2.466323012E1,5.090000153E0,3.406000061E2,3.242043686E1,2.103695297E1
1.073278570E2,5.236611597E1,4.879652120E0,2.388332643E1,5.500000000E0,3.390000000E2,3.121514130E1,2.079092789E1
1.083264059E2,5.236619000E1,4.879646030E0,2.305847607E1,5.380000114E0,3.377999878E2,3.003600121E1,2.013057327E1
1.093243290E2,5.236627673E1,4.879601670E0,1.983500087E1,5.130000114E0,3.327000122E2,2.639783859E1,1.936752129E1
1.103262498E2,5.236637658E1,4.879560320E0,1.850644335E1,5.920000076E0,3.398999939E2,2.464473915E1,1.896007729E1
1.113264078E2,5.236646125E1,4.879539430E0,1.474178009E1,5.349999905E0,3.426000061E2,2.146171761E1,1.749854660E1
1.123252074E2,5.236654647E1,4.879579690E0,1.344651335E1,5.489999771E0,3.411000061E2,1.605488396E1,1.487606812E1
1.133266492E2,5.236660863E1,4.879583350E0,1.465998198E1,4.579999924E0,3.387999878E2,1.445623016E1,1.275606918E1
1.143256462E2,5.236666456E1,4.879524500E0,1.386541005E1,5.769999981E0,3.300000000E2,1.331510735E1,1.108538723E1
1.153263388E2,5.236670930E1,4.879516150E0,1.354222609E1,5.539999962E0,3.322000122E2,1.269736099E1,9.885966301E0
1.163270114E2,5.236674487E1,4.879455700E0,1.469867434E1,5.130000114E0,3.362999878E2,1.220884037E1,8.973901749E0
1.173286803E2,5.236681608E1,4.879424140E0,1.440090487E1,6.840000153E0,3.380000000E2,1.244764328E1,8.522806168E0
1.183243713E2,5.236684352E1,4.879394680E0,1.353276243E1,4.900000095E0,3.287000122E2,1.276964664E1,8.864708900E0
1.193263991E2,5.236687156E1,4.879364630E0,1.382141981E1,4.539999962E0,3.332000122E2,1.372497368E1,1.083632660E1
1.203243470E2,5.236689929E1,4.879336380E0,1.390902799E1,4.260000229E0,3.351000061E2,1.531648922E1,1.284768009E1
1.213282845E2,5.236692492E1,4.879306730E0,1.424657136E1,4.130000114E0,3.303999939E2,1.586934566E1,1.445874500E1
1.223285887E2,5.236696647E1,4.879278040E0,1.394894486E1,5.010000229E0,3.357999878E2,1.666001892E1,1.544924068E1
1.233287880E2,5.236699151E1,4.879251560E0,1.442705320E1,5.030000210E0,3.378999939E2,1.772659492E1,1.660700798E1
1.243258643E2,5.236701611E1,4.879218970E0,1.456787711E1,5.239999771E0,3.326000061E2,1.832351875E1,1.741702461E1
1.253272762E2,5.236705278E1,4.879186710E0,1.412375728E1,5.369999886E0,3.363999939E2,1.809824371E1,1.750994682E1
1.263266850E2,5.236710237E1,4.879147920E0,1.361690774E1,4.949999809E0,3.360000000E2,1.752960014E1,1.704351044E1
1.273254355E2,5.236715940E1,4.879109050E0,1.335951933E1,5.190000057E0,3.368999939E2,1.638678169E1,1.607043266E1
1.283254956E2,5.236721945E1,4.879071050E0,1.306246282E1,5.269999981E0,3.376000061E2,1.571943092E1,1.528268814E1
1.293270555E2,5.236726752E1,4.879031200E0,1.323847185E1,4.889999866E0,3.372999878E2,1.458508110E1,1.354206848E1
1.303245960E2,5.236732819E1,4.878992860E0,1.475757813E1,4.699999809E0,3.322999878E2,1.337282085E1,1.152028847E1
1.313253620E2,5.236737805E1,4.878954450E0,1.369970380E1,5.050000191E0,3.376000061E2,1.268307018E1,1.029551888E1
1.323259649E2,5.236741795E1,4.878925830E0,1.405429668E1,4.800000191E0,3.422999878E2,1.214964676E1,9.143811226E0
1.333265330E2,5.236746746E1,4.878902240E0,1.289480690E1,5.099999905E0,3.368999939E2,1.198340988E1,8.596776962E0
1.343257997E2,5.236751781E1,4.878871730E0,1.293837826E1,4.960000038E0,3.337000122E2,1.149655724E1,7.718381882E0
1.353264712E2,5.236755886E1,4.878844250E0,1.209247293E1,4.329999924E0,3.366000061E2,1.145405197E1,7.295624733E0
1.363239177E2,5.236760011E1,4.878823630E0,1.247856649E1,4.679999828E0,3.377000122E2,1.125424480E1,7.096399784E0
1.373237035E2,5.236763582E1,4.878796560E0,1.332723396E1,4.130000114E0,3.307999878E2,1.103486633E1,6.692595005E0
1.383241368E2,5.236766868E1,4.878776360E0,1.440246388E1,3.599999905E0,3.272999878E2,1.088729954E1,6.350158691E0
1.393252723E2,5.236769698E1,4.878737790E0,1.553865086E1,3.720000029E0,3.293999939E2,1.090583706E1,6.249822140E0
1.403255150E2,5.236773380E1,4.878712360E0,1.678331693E1,4.150000095E0,3.306000061E2,1.071403980E1,5.989683628E0
1.413245564E2,5.236777168E1,4.878675970E0,1.719594690E1,4.159999847E0,3.343999939E2,1.052599812E1,5.734044075E0
1.423252146E2,5.236780403E1,4.878661510E0,1.730438256E1,4.630000114E0,3.416000061E2,1.032166862E1,5.330325603E0
1.433249707E2,5.236784755E1,4.878643450E0,1.702251204E1,5.019999981E0,3.421000061E2,1.021386051E1,5.074723721E0
1.443260785E2,5.236788594E1,4.878626230E0,1.521207033E1,4.750000000E0,3.357999878E2,1.012787056E1,4.755430222E0
1.453265965E2,5.236792189E1,4.878605960E0,1.524750965E1,4.619999886E0,3.355000000E2,1.011644936E1,4.610419750E0
1.463271965E2,5.236795371E1,4.878578210E0,1.532041440E1,3.910000086E0,3.315000000E2,1.009408569E1,4.484752178E0
1.473335170E2,5.236799568E1,4.878553280E0,1.527645276E1,4.769999981E0,3.357000122E2,1.011851120E1,4.509755611E0
1.483263316E2,5.236802952E1,4.878516670E0,1.684557104E1,4.610000134E0,3.302999878E2,1.028380013E1,4.716162205E0
1.493319208E2,5.236807381E1,4.878484550E0,1.713943810E1,5.039999962E0,3.358999939E2,1.031127262E1,4.789428711E0
1.503264768E2,5.236812189E1,4.878448300E0,1.681697510E1,5.050000191E0,3.297999878E2,1.048218918E1,4.950883865E0
1.513244897E2,5.236815922E1,4.878428640E0,1.773583956E1,4.570000172E0,3.392999878E2,1.056908703E1,5.212623596E0
1.523243442E2,5.236821007E1,4.878420380E0,1.828784735E1,5.360000134E0,3.477999878E2,1.077941799E1,5.648104191E0
1.533247065E2,5.236826770E1,4.878378310E0,1.677880996E1,4.420000076E0,3.341000061E2,1.089183903E1,5.971721172E0
1.543211957E2,5.236830079E1,4.878346960E0,1.634023980E1,4.110000134E0,3.253999939E2,1.114793396E1,6.205572605E0
1.553265023E2,5.236831842E1,4.878329290E0,1.801542531E1,2.640000105E0,3.333999939E2,1.103524685E1,6.078542233E0
1.563292419E2,5.236835232E1,4.878311330E0,1.928951053E1,3.990000010E0,3.422000122E2,1.082563686E1,5.704267502E0
1.573249676E2,5.236840903E1,4.878276540E0,1.701894042E1,4.550000191E0,3.352999878E2,1.072186375E1,5.528956413E0
1.583268007E2,5.236846135E1,4.878236520E0,1.613825366E1,4.440000057E0,3.347999878E2,1.073930168E1,5.561113834E0
1.593253315E2,5.236850714E1,4.878199660E0,1.460564303E1,5.510000229E0,3.312000122E2,1.046903133E1,5.258583546E0
1.603248042E2,5.236854508E1,4.878173600E0,1.503860376E1,4.300000191E0,3.377000122E2,1.103863907E1,5.329715252E0
1.613260162E2,5.236857591E1,4.878152280E0,1.516638144E1,4.099999905E0,3.346000061E2,1.123263645E1,5.371429443E0
1.623328027E2,5.236860452E1,4.878134600E0,1.483041298E1,4.010000229E0,3.337000122E2,1.214192486E1,5.498360634E0
1.633285428E2,5.236868571E1,4.878084170E0,1.398259779E1,5.869999886E0,3.350000000E2,1.105607128E1,5.418438435E0
1.643269052E2,5.236873824E1,4.878047060E0,1.445170549E1,5.869999886E0,3.378999939E2,1.115364170E1,5.422887325E0
1.653249193E2,5.236878419E1,4.878008130E0,1.499843959E1,4.840000153E0,3.336000061E2,1.124858284E1,5.641489029E0
1.663244584E2,5.236882510E1,4.877992330E0,1.474549736E1,4.440000057E0,3.397999878E2,1.143839073E1,5.796885490E0
1.673274834E2,5.236887806E1,4.877935060E0,1.270800219E1,5.820000172E0,3.226000061E2,6.129584789E0,5.954645634E0
1.683252362E2,5.236891172E1,4.877910010E0,1.170345747E1,5.010000229E0,3.311000061E2,6.485232353E0,6.335546017E0
1.693249391E2,5.236894138E1,4.877889520E0,1.201824570E1,5.139999866E0,3.397999878E2,6.450390339E0,6.498751640E0
1.703247441E2,5.236898071E1,4.877860440E0,1.246371884E1,4.900000095E0,3.393999939E2,6.010888577E0,6.279058456E0
1.713259322E2,5.236902281E1,4.877823420E0,1.474860779E1,5.699999809E0,3.412999878E2,5.679907799E0,6.258216381E0
1.723223794E2,5.236906128E1,4.877785740E0,1.535368168E1,4.860000134E0,3.332000122E2,5.710799694E0,6.371968269E0
1.733271689E2,5.236909532E1,4.877781960E0,1.579635441E1,4.559999943E0,3.362000122E2,6.030537605E0,6.637360096E0
1.743244768E2,5.236914048E1,4.877760840E0,1.687141801E1,5.420000076E0,3.403999939E2,5.734886646E0,6.477781296E0
1.753246320E2,5.236917379E1,4.877731540E0,1.706645530E1,5.449999809E0,3.318999939E2,5.832814217E0,6.411565304E0
1.763256350E2,5.236924339E1,4.877713960E0,1.336518820E1,5.679999828E0,3.382999878E2,5.397479057E0,5.959101677E0
1.773253457E2,5.236927390E1,4.877677010E0,1.545816633E1,5.139999866E0,3.323999939E2,5.145194054E0,5.815135002E0
1.783244030E2,5.236932368E1,4.877637990E0,1.459688574E1,5.070000172E0,3.348999939E2,4.732246399E0,5.296206951E0
1.793251503E2,5.236936002E1,4.877592780E0,1.525718907E1,5.409999847E0,3.376000061E2,4.623095512E0,5.082715988E0
1.803230644E2,5.236939968E1,4.877584670E0,1.540201565E1,4.769999981E0,3.355000000E2,4.235387802E0,4.721958637E0
1.813224212E2,5.236944522E1,4.877555070E0,1.511330534E1,5.070000172E0,3.297999878E2,4.085228920E0,4.405941963E0
1.823260178E2,5.236950067E1,4.877528690E0,1.483925930E1,5.769999981E0,3.358999939E2,4.011153221E0,4.194310665E0
1.833264910E2,5.236955493E1,4.877496920E0,1.457717135E1,6.070000172E0,3.397999878E2,4.253901482E0,4.480462551E0
1.843284151E2,5.236960386E1,4.877460400E0,1.390595449E1,5.630000114E0,3.343999939E2,4.225572109E0,4.457686424E0
1.853284468E2,5.236963932E1,4.877421310E0,1.437766149E1,5.050000191E0,3.332999878E2,4.527135849E0,4.841068268E0
1.863246571E2,5.236969385E1,4.877383440E0,1.295462067E1,5.269999981E0,3.341000061E2,4.463737488E0,4.926622391E0
1.873255750E2,5.236974354E1,4.877356810E0,1.240297848E1,5.300000191E0,3.357999878E2,4.348705769E0,4.855239868E0
1.883334015E2,5.236980681E1,4.877315270E0,1.043905430E1,5.840000153E0,3.375000000E2,4.134162426E0,4.527577877E0
1.893254927E2,5.236986190E1,4.877287360E0,8.565946800E0,5.420000076E0,3.380000000E2,4.789473057E0,4.616312981E0
1.903250210E2,5.236989748E1,4.877264560E0,8.320683426E0,5.010000229E0,3.377999878E2,5.357462406E0,4.669697285E0
1.913275346E2,5.236994503E1,4.877239920E0,8.152584288E0,5.280000210E0,3.388999939E2,6.595738411E0,5.069789886E0
1.923268447E2,5.236997591E1,4.877232560E0,7.974217770E0,4.559999943E0,3.416000061E2,6.895033360E0,5.271631718E0
1.933259313E2,5.237001694E1,4.877195790E0,8.342723511E0,5.329999924E0,3.357999878E2,6.024125099E0,5.297605038E0
1.943242930E2,5.237007331E1,4.877159630E0,7.505135494E0,5.280000210E0,3.353999939E2,5.845512390E0,5.546789646E0
1.953245816E2,5.237011210E1,4.877136670E0,7.106312095E0,4.800000191E0,3.402000122E2,6.867703915E0,6.585166931E0
1.963241471E2,5.237015011E1,4.877108600E0,6.882167253E0,4.760000229E0,3.391000061E2,8.399328232E0,7.163888454E0
1.973261864E2,5.237019865E1,4.877102900E0,6.332305582E0,5.369999886E0,3.531000061E2,9.523937225E0,7.242707253E0
1.983262139E2,5.237024299E1,4.877068540E0,5.516552242E0,4.550000191E0,3.283999939E2,7.596045494E0,7.049059868E0
1.993266815E2,5.237028637E1,4.877042930E0,6.261349496E0,4.530000210E0,3.352999878E2,7.203458786E0,6.820001602E0
2.003245298E2,5.237032451E1,4.877027700E0,5.667156124E0,4.599999905E0,3.393999939E2,7.059612751E0,6.790983200E0
2.013239914E2,5.237035905E1,4.877005680E0,5.672013804E0,3.990000010E0,3.353999939E2,6.954912186E0,6.718329906E0
2.023254983E2,5.237039627E1,4.876980750E0,5.584222205E0,3.900000095E0,3.351000061E2,6.418175220E0,6.335287094E0
2.033254236E2,5.237043047E1,4.876964430E0,5.918550482E0,3.950000048E0,3.370000000E2,5.773966312E0,5.775717258E0
2.043265754E2,5.237045810E1,4.876937420E0,5.529291529E0,4.090000153E0,3.352000122E2,5.180575848E0,5.522435188E0
2.053246563E2,5.237047964E1,4.876906360E0,6.835517254E0,3.230000019E0,3.373999939E2,5.150012016E0,5.586718082E0
2.063251397E2,5.237051675E1,4.876888340E0,7.331896984E0,4.690000057E0,3.355000000E2,5.231430054E0,5.738317490E0
2.073253883E2,5.237055393E1,4.876870240E0,7.042571200E0,4.869999886E0,3.395000000E2,5.094658852E0,5.655476570E0
2.083273232E2,5.237059384E1,4.876845030E0,6.955088403E0,4.869999886E0,3.393999939E2,5.875831127E0,5.825780392E0
2.093245136E2,5.237063058E1,4.876826460E0,7.442250984E0,4.219999790E0,3.427999878E2,7.057551384E0,6.145233154E0
2.103222443E2,5.237067904E1,4.876773060E0,8.279812720E0,5.570000172E0,3.292999878E2,7.297333717E0,6.611767292E0
2.113282770E2,5.237071224E1,4.876749580E0,8.226134947E0,3.740000010E0,3.327000122E2,7.757711411E0,6.836018085E0
2.123235628E2,5.237075846E1,4.876722210E0,8.599902462E0,4.730000019E0,3.423999939E2,7.381105900E0,6.811339378E0
2.133228506E2,5.237079405E1,4.876683080E0,8.095413320E0,4.940000057E0,3.332000122E2,7.115546227E0,6.560028553E0
2.143229340E2,5.237082293E1,4.876647450E0,9.156041264E0,4.480000019E0,3.316000061E2,6.374619007E0,6.292599201E0
2.153240634E2,5.237086082E1,4.876601220E0,9.871521949E0,4.949999809E0,3.316000061E2,6.115558147E0,6.114304066E0
2.163252266E2,5.237088996E1,4.876554570E0,1.059016389E1,4.809999943E0,3.276000061E2,6.285138130E0,6.209917068E0
2.173245126E2,5.237093957E1,4.876503480E0,1.115551178E1,5.010000229E0,3.332000122E2,5.872626781E0,5.910234928E0
2.183245032E2,5.237098119E1,4.876470900E0,1.064822731E1,4.599999905E0,3.327000122E2,6.175293922E0,6.033686161E0
