"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.200032890E-1,6.099999696E-2,-4.421279907E1,-9.729499817E1
6.300032890E-1,9.759999812E-2,-4.420059967E1,-9.730719757E1
6.400032890E-1,1.829999983E-1,-4.421279907E1,-9.736819458E1
6.500032890E-1,2.561999857E-1,-4.420059967E1,-9.734379578E1
6.600032890E-1,3.781999946E-1,-4.421279907E1,-9.738040161E1
6.700032890E-1,5.245999694E-1,-4.418840027E1,-9.740480042E1
6.800032890E-1,4.635999799E-1,-4.415179825E1,-9.740480042E1
6.900032890E-1,4.147999883E-1,-4.417620087E1,-9.744139862E1
7.000032890E-1,1.708000004E-1,-4.413959885E1,-9.747799683E1
7.100032890E-1,1.341999918E-1,-4.413959885E1,-9.750239563E1
7.200032890E-1,8.540000021E-2,-4.372480011E1,-9.791719818E1
7.300032890E-1,2.439999953E-2,-4.374919891E1,-9.791719818E1
7.400032890E-1,-4.879999906E-2,-4.374919891E1,-9.790499878E1
7.500032890E-1,-1.829999983E-1,-4.370039749E1,-9.790499878E1
7.600032890E-1,-1.951999962E-1,-4.368819809E1,-9.794159698E1
7.700032890E-1,-1.586000025E-1,-4.368819809E1,-9.788059998E1
7.800032890E-1,-1.708000004E-1,-4.363940048E1,-9.788059998E1
7.900032890E-1,-1.829999983E-1,-4.365159988E1,-9.786840057E1
8.000032890E-1,-1.829999983E-1,-4.400539780E1,-9.742919922E1
8.100032890E-1,-1.464000046E-1,-4.400539780E1,-9.749019623E1
8.200032890E-1,-1.586000025E-1,-4.372480011E1,-9.796599579E1
8.300032890E-1,-1.708000004E-1,-4.373699951E1,-9.795379639E1
8.400032890E-1,-1.219999939E-1,-4.373699951E1,-9.791719818E1
8.500032890E-1,-1.219999939E-1,-4.368819809E1,-9.797819519E1
8.600032890E-1,-9.759999812E-2,-4.366379929E1,-9.800260162E1
8.700032890E-1,-8.540000021E-2,-4.367599869E1,-9.801480103E1
8.800032890E-1,-1.341999918E-1,-4.367599869E1,-9.799039459E1
8.900032890E-1,-1.951999962E-1,-4.368819809E1,-9.794159698E1
9.000032890E-1,-1.708000004E-1,-4.396879959E1,-9.746579742E1
9.100032890E-1,-2.073999941E-1,-4.395660019E1,-9.744139862E1
9.200032890E-1,-2.439999878E-1,-4.400539780E1,-9.740480042E1
9.300032890E-1,-2.561999857E-1,-4.406639862E1,-9.741699982E1
9.400032890E-1,-3.050000072E-1,-4.409079742E1,-9.738040161E1
9.500032890E-1,-3.050000072E-1,-4.410300064E1,-9.740480042E1
9.600032890E-1,-2.928000093E-1,-4.409079742E1,-9.736819458E1
9.700032890E-1,-2.928000093E-1,-4.407859802E1,-9.739260101E1
9.800032890E-1,-3.416000009E-1,-4.407859802E1,-9.736819458E1
9.900032890E-1,-3.294000030E-1,-4.410300064E1,-9.742919922E1
1.000003289E0,-3.659999967E-1,-4.405419922E1,-9.742919922E1
1.010003289E0,-3.537999988E-1,-4.402980042E1,-9.735599518E1
1.020003289E0,-3.050000072E-1,-4.402980042E1,-9.735599518E1
1.030003289E0,-2.928000093E-1,-4.396879959E1,-9.723400116E1
1.040003289E0,-2.805999815E-1,-4.401760101E1,-9.730719757E1
1.050003289E0,-2.073999941E-1,-4.404199982E1,-9.729499817E1
1.060003289E0,-2.195999920E-1,-4.407859802E1,-9.730719757E1
1.070003289E0,-2.195999920E-1,-4.406639862E1,-9.731939697E1
1.080003289E0,-1.097999960E-1,-4.406639862E1,-9.731939697E1
1.090003289E0,-8.540000021E-2,-4.409079742E1,-9.735599518E1
1.100003289E0,-8.540000021E-2,-4.410300064E1,-9.736819458E1
1.110003289E0,-1.464000046E-1,-4.416399765E1,-9.745359802E1
1.120003289E0,-1.341999918E-1,-4.415179825E1,-9.742919922E1
1.130003289E0,-1.708000004E-1,-4.415179825E1,-9.740480042E1
1.140003289E0,-1.708000004E-1,-4.415179825E1,-9.734379578E1
1.150003289E0,-1.219999939E-1,-4.417620087E1,-9.723400116E1
1.160003289E0,-2.073999941E-1,-4.421279907E1,-9.722180176E1
1.170003289E0,-2.561999857E-1,-4.413959885E1,-9.722180176E1
1.180003289E0,-2.683999836E-1,-4.413959885E1,-9.719739532E1
1.190003289E0,-2.439999878E-1,-4.410300064E1,-9.718519592E1
1.200003289E0,-2.561999857E-1,-4.410300064E1,-9.717299652E1
1.210003289E0,-3.050000072E-1,-4.412739944E1,-9.724620056E1
1.220003289E0,-2.073999941E-1,-4.410300064E1,-9.731939697E1
1.230003289E0,-2.561999857E-1,-4.376139832E1,-9.783179474E1
1.240003289E0,-2.805999815E-1,-4.372480011E1,-9.780739594E1
1.250003289E0,-2.683999836E-1,-4.379800034E1,-9.779519653E1
1.260003289E0,-2.928000093E-1,-4.381019974E1,-9.779519653E1
1.270003289E0,-2.928000093E-1,-4.378580093E1,-9.784400177E1
1.280003289E0,-2.561999857E-1,-4.377359772E1,-9.785620117E1
1.290003289E0,-1.829999983E-1,-4.376139832E1,-9.785620117E1
1.300003289E0,-2.317999899E-1,-4.381019974E1,-9.780739594E1
1.310003289E0,-1.708000004E-1,-4.416399765E1,-9.730719757E1
1.320003289E0,-1.097999960E-1,-4.416399765E1,-9.733159637E1
1.330003289E0,-1.341999918E-1,-4.407859802E1,-9.735599518E1
1.340003289E0,-1.097999960E-1,-4.372480011E1,-9.786840057E1
1.350003289E0,-1.464000046E-1,-4.378580093E1,-9.784400177E1
1.360003289E0,-1.708000004E-1,-4.378580093E1,-9.777079773E1
1.370003289E0,-2.439999878E-1,-4.374919891E1,-9.766099548E1
1.380003289E0,-2.317999899E-1,-4.367599869E1,-9.769760132E1
1.390003289E0,-2.805999815E-1,-4.365159988E1,-9.770980072E1
1.400003289E0,-2.561999857E-1,-4.365159988E1,-9.773419952E1
1.410003289E0,-2.439999878E-1,-4.366379929E1,-9.763659668E1
1.420003289E0,-2.317999899E-1,-4.399319839E1,-9.712419891E1
1.430003289E0,-1.464000046E-1,-4.394440079E1,-9.713639832E1
1.440003289E0,-1.464000046E-1,-4.400539780E1,-9.723400116E1
1.450003289E0,-7.320000231E-2,-4.399319839E1,-9.725839996E1
1.460003289E0,-1.097999960E-1,-4.401760101E1,-9.723400116E1
1.470003289E0,-1.341999918E-1,-4.399319839E1,-9.723400116E1
1.480003289E0,-2.073999941E-1,-4.396879959E1,-9.718519592E1
1.490003289E0,-1.829999983E-1,-4.396879959E1,-9.718519592E1
1.500003289E0,-1.951999962E-1,-4.394440079E1,-9.717299652E1
1.510003289E0,-2.073999941E-1,-4.395660019E1,-9.712419891E1
1.520003289E0,-1.829999983E-1,-4.393219757E1,-9.708760071E1
1.530003289E0,-1.586000025E-1,-4.395660019E1,-9.711199951E1
1.540003289E0,-1.341999918E-1,-4.394440079E1,-9.711199951E1
1.550003289E0,-7.320000231E-2,-4.399319839E1,-9.708760071E1
1.560003289E0,-1.219999976E-2,-4.402980042E1,-9.712419891E1
1.570003289E0,2.439999953E-2,-4.406639862E1,-9.718519592E1
1.580003289E0,4.879999906E-2,-4.410300064E1,-9.714859772E1
1.590003289E0,3.660000116E-2,-4.413959885E1,-9.714859772E1
1.600003289E0,4.879999906E-2,-4.413959885E1,-9.714859772E1
1.610003289E0,7.320000231E-2,-4.418840027E1,-9.714859772E1
1.620003289E0,1.341999918E-1,-4.418840027E1,-9.713639832E1
1.630003289E0,1.341999918E-1,-4.418840027E1,-9.713639832E1
1.640003289E0,1.951999962E-1,-4.420059967E1,-9.706320190E1
1.650003289E0,2.683999836E-1,-4.422499847E1,-9.701439667E1
1.660003289E0,2.439999878E-1,-4.422499847E1,-9.697779846E1
1.670003289E0,2.805999815E-1,-4.420059967E1,-9.700219727E1
1.680003289E0,2.928000093E-1,-4.415179825E1,-9.695339966E1
1.690003289E0,2.561999857E-1,-4.409079742E1,-9.690459442E1
1.700003289E0,3.172000051E-1,-4.412739944E1,-9.691680145E1
1.710003289E0,2.805999815E-1,-4.412739944E1,-9.691680145E1
1.720003289E0,2.195999920E-1,-4.407859802E1,-9.700219727E1
1.730003289E0,9.759999812E-2,-4.409079742E1,-9.703879547E1
1.740003289E0,8.540000021E-2,-4.410300064E1,-9.709980011E1
1.750003289E0,1.219999976E-2,-4.374919891E1,-9.756340027E1
1.760003289E0,-0.000000000E0,-4.376139832E1,-9.755120087E1
1.770003289E0,2.439999953E-2,-4.377359772E1,-9.763659668E1
1.780003289E0,-9.759999812E-2,-4.381019974E1,-9.766099548E1
1.790003289E0,-1.341999918E-1,-4.381019974E1,-9.766099548E1
1.800003289E0,-2.073999941E-1,-4.384679794E1,-9.759999847E1
1.810003289E0,-1.708000004E-1,-4.382239914E1,-9.755120087E1
1.820003289E0,-1.708000004E-1,-4.377359772E1,-9.755120087E1
1.830003289E0,-7.320000231E-2,-4.411520004E1,-9.702659607E1
1.840003289E0,-1.097999960E-1,-4.415179825E1,-9.700219727E1
1.850003289E0,-1.341999918E-1,-4.413959885E1,-9.694120026E1
1.860003289E0,-1.708000004E-1,-4.376139832E1,-9.736819458E1
1.870003289E0,-1.464000046E-1,-4.376139832E1,-9.735599518E1
1.880003289E0,-9.759999812E-2,-4.376139832E1,-9.736819458E1
1.890003289E0,-1.708000004E-1,-4.372480011E1,-9.740480042E1
1.900003289E0,-1.219999939E-1,-4.377359772E1,-9.736819458E1
1.910003289E0,-1.829999983E-1,-4.374919891E1,-9.738040161E1
1.920003289E0,-1.341999918E-1,-4.374919891E1,-9.738040161E1
1.930003289E0,-1.829999983E-1,-4.373699951E1,-9.739260101E1
1.940003289E0,-1.097999960E-1,-4.409079742E1,-9.694120026E1
1.950003289E0,-7.320000231E-2,-4.407859802E1,-9.701439667E1
1.960003289E0,-3.660000116E-2,-4.411520004E1,-9.698999786E1
1.970003289E0,-2.439999953E-2,-4.411520004E1,-9.700219727E1
1.980003289E0,-2.439999953E-2,-4.411520004E1,-9.706320190E1
1.990003289E0,0.000000000E0,-4.413959885E1,-9.701439667E1
2.000003289E0,-2.439999953E-2,-4.413959885E1,-9.707540131E1
2.010003289E0,2.439999953E-2,-4.413959885E1,-9.706320190E1
2.020003289E0,0.000000000E0,-4.410300064E1,-9.711199951E1
2.030003289E0,-2.439999953E-2,-4.409079742E1,-9.700219727E1
2.040003289E0,-3.660000116E-2,-4.402980042E1,-9.700219727E1
2.050003289E0,-2.439999953E-2,-4.404199982E1,-9.698999786E1
2.060003289E0,-1.219999976E-2,-4.407859802E1,-9.697779846E1
2.070003289E0,-8.540000021E-2,-4.407859802E1,-9.701439667E1
2.080003289E0,-1.341999918E-1,-4.402980042E1,-9.698999786E1
2.090003289E0,-1.951999962E-1,-4.401760101E1,-9.698999786E1
2.100003289E0,-1.951999962E-1,-4.402980042E1,-9.695339966E1
2.110003289E0,-2.073999941E-1,-4.401760101E1,-9.697779846E1
2.120003289E0,-2.317999899E-1,-4.407859802E1,-9.701439667E1
2.130003289E0,-1.708000004E-1,-4.411520004E1,-9.698999786E1
2.140003289E0,-1.951999962E-1,-4.407859802E1,-9.701439667E1
2.150003289E0,-1.708000004E-1,-4.401760101E1,-9.702659607E1
2.160003289E0,-1.829999983E-1,-4.402980042E1,-9.706320190E1
2.170003289E0,1.219999976E-2,-4.405419922E1,-9.716079712E1
2.180003289E0,-6.099999696E-2,-4.402980042E1,-9.714859772E1
2.190003289E0,-1.219999976E-2,-4.405419922E1,-9.716079712E1
2.200003289E0,1.219999976E-2,-4.398099899E1,-9.717299652E1
2.210003289E0,-7.320000231E-2,-4.396879959E1,-9.717299652E1
2.220003289E0,4.879999906E-2,-4.391999817E1,-9.711199951E1
2.230003289E0,8.540000021E-2,-4.395660019E1,-9.711199951E1
2.240003289E0,7.320000231E-2,-4.394440079E1,-9.711199951E1
2.250003289E0,-1.341999918E-1,-4.395660019E1,-9.705099487E1
2.260003289E0,-4.879999906E-2,-4.400539780E1,-9.705099487E1
2.270003289E0,-9.759999812E-2,-4.363940048E1,-9.757559967E1
2.280003289E0,-1.341999918E-1,-4.363940048E1,-9.761219788E1
2.290003289E0,-1.219999939E-1,-4.362719727E1,-9.761219788E1
2.300003289E0,-2.561999857E-1,-4.367599869E1,-9.761219788E1
2.310003289E0,-2.439999878E-1,-4.367599869E1,-9.759999847E1
2.320003289E0,-1.219999939E-1,-4.372480011E1,-9.761219788E1
2.330003289E0,-9.759999812E-2,-4.372480011E1,-9.750239563E1
2.340003289E0,-1.219999939E-1,-4.372480011E1,-9.749019623E1
2.350003289E0,-1.341999918E-1,-4.406639862E1,-9.697779846E1
2.360003289E0,-7.320000231E-2,-4.405419922E1,-9.694120026E1
2.370003289E0,-4.879999906E-2,-4.407859802E1,-9.695339966E1
2.380003289E0,-8.540000021E-2,-4.405419922E1,-9.700219727E1
2.390003289E0,-1.219999939E-1,-4.410300064E1,-9.700219727E1
2.400003289E0,-1.708000004E-1,-4.409079742E1,-9.695339966E1
2.410003289E0,-1.829999983E-1,-4.406639862E1,-9.698999786E1
2.420003289E0,-1.586000025E-1,-4.402980042E1,-9.695339966E1
2.430003289E0,-1.464000046E-1,-4.402980042E1,-9.694120026E1
2.440003289E0,-2.073999941E-1,-4.404199982E1,-9.691680145E1
2.450003289E0,-1.829999983E-1,-4.405419922E1,-9.695339966E1
2.460003289E0,-8.540000021E-2,-4.405419922E1,-9.689239502E1
2.470003289E0,2.439999953E-2,-4.405419922E1,-9.686799622E1
2.480003289E0,7.320000231E-2,-4.404199982E1,-9.686799622E1
2.490003289E0,1.219999939E-1,-4.405419922E1,-9.689239502E1
2.500003289E0,1.341999918E-1,-4.407859802E1,-9.692900085E1
2.510003289E0,1.464000046E-1,-4.405419922E1,-9.695339966E1
2.520003289E0,1.586000025E-1,-4.409079742E1,-9.694120026E1
2.530003289E0,1.341999918E-1,-4.407859802E1,-9.688019562E1
2.540003289E0,4.879999906E-2,-4.406639862E1,-9.688019562E1
2.550003289E0,-4.879999906E-2,-4.405419922E1,-9.690459442E1
2.560003289E0,-9.759999812E-2,-4.405419922E1,-9.690459442E1
2.570003289E0,-1.219999939E-1,-4.404199982E1,-9.690459442E1
2.580003289E0,-1.219999939E-1,-4.402980042E1,-9.690459442E1
2.590003289E0,-1.341999918E-1,-4.405419922E1,-9.685579681E1
2.600003289E0,-1.586000025E-1,-4.405419922E1,-9.686799622E1
2.610003289E0,-1.464000046E-1,-4.406639862E1,-9.691680145E1
2.620003289E0,-9.759999812E-2,-4.404199982E1,-9.696559906E1
2.630003289E0,-9.759999812E-2,-4.402980042E1,-9.697779846E1
2.640003289E0,-6.099999696E-2,-4.404199982E1,-9.700219727E1
2.650003289E0,-7.320000231E-2,-4.407859802E1,-9.700219727E1
2.660003289E0,-7.320000231E-2,-4.405419922E1,-9.700219727E1
2.670003289E0,-4.879999906E-2,-4.410300064E1,-9.706320190E1
2.680003289E0,-4.879999906E-2,-4.407859802E1,-9.701439667E1
2.690003289E0,6.099999696E-2,-4.407859802E1,-9.701439667E1
2.700003289E0,-2.439999953E-2,-4.411520004E1,-9.696559906E1
2.710003289E0,-1.219999976E-2,-4.415179825E1,-9.692900085E1
2.720003289E0,-7.320000231E-2,-4.416399765E1,-9.686799622E1
2.730003289E0,-1.097999960E-1,-4.418840027E1,-9.688019562E1
2.740003289E0,-2.439999953E-2,-4.423719788E1,-9.684359741E1
2.750003289E0,-7.320000231E-2,-4.418840027E1,-9.678260040E1
2.760003289E0,-2.439999953E-2,-4.418840027E1,-9.680699921E1
2.770003289E0,-9.759999812E-2,-4.417620087E1,-9.678260040E1
2.780003289E0,-1.219999976E-2,-4.421279907E1,-9.684359741E1
2.790003289E0,-1.219999976E-2,-4.387120056E1,-9.736819458E1
2.800003289E0,-3.660000116E-2,-4.383459854E1,-9.742919922E1
2.810003289E0,1.219999976E-2,-4.381019974E1,-9.738040161E1
2.820003289E0,-9.759999812E-2,-4.376139832E1,-9.745359802E1
2.830003289E0,-9.759999812E-2,-4.374919891E1,-9.741699982E1
2.840003289E0,-1.341999918E-1,-4.371260071E1,-9.742919922E1
2.850003289E0,-1.829999983E-1,-4.371260071E1,-9.740480042E1
2.860003289E0,-1.708000004E-1,-4.365159988E1,-9.734379578E1
2.870003289E0,-2.317999899E-1,-4.394440079E1,-9.683139801E1
2.880003289E0,-1.829999983E-1,-4.400539780E1,-9.683139801E1
2.890003289E0,-1.951999962E-1,-4.362719727E1,-9.738040161E1
2.900003289E0,-1.951999962E-1,-4.370039749E1,-9.735599518E1
2.910003289E0,-1.829999983E-1,-4.373699951E1,-9.741699982E1
2.920003289E0,-1.708000004E-1,-4.377359772E1,-9.742919922E1
2.930003289E0,-1.829999983E-1,-4.374919891E1,-9.745359802E1
2.940003289E0,-2.195999920E-1,-4.377359772E1,-9.752679443E1
2.950003289E0,-1.341999918E-1,-4.378580093E1,-9.749019623E1
2.960003289E0,-1.341999918E-1,-4.378580093E1,-9.740480042E1
2.970003289E0,-9.759999812E-2,-4.417620087E1,-9.689239502E1
2.980003289E0,-4.879999906E-2,-4.416399765E1,-9.689239502E1
2.990003289E0,7.320000231E-2,-4.417620087E1,-9.684359741E1
3.000003289E0,1.464000046E-1,-4.418840027E1,-9.684359741E1
3.010003289E0,2.195999920E-1,-4.416399765E1,-9.685579681E1
3.020003289E0,2.439999878E-1,-4.412739944E1,-9.677040100E1
3.030003289E0,2.195999920E-1,-4.412739944E1,-9.677040100E1
3.040003289E0,1.951999962E-1,-4.406639862E1,-9.688019562E1
3.050003289E0,1.951999962E-1,-4.399319839E1,-9.685579681E1
3.060003289E0,9.759999812E-2,-4.396879959E1,-9.683139801E1
3.070003289E0,-2.439999953E-2,-4.396879959E1,-9.691680145E1
3.080003289E0,-7.320000231E-2,-4.399319839E1,-9.692900085E1
3.090003289E0,-1.708000004E-1,-4.402980042E1,-9.695339966E1
3.100003289E0,-1.829999983E-1,-4.406639862E1,-9.708760071E1
3.110003289E0,-2.561999857E-1,-4.410300064E1,-9.711199951E1
3.120003289E0,-3.050000072E-1,-4.411520004E1,-9.706320190E1
3.130003289E0,-3.537999988E-1,-4.417620087E1,-9.716079712E1
3.140003289E0,-3.294000030E-1,-4.416399765E1,-9.712419891E1
3.150003289E0,-3.172000051E-1,-4.416399765E1,-9.712419891E1
3.160003289E0,-3.050000072E-1,-4.410300064E1,-9.712419891E1
3.170003289E0,-2.683999836E-1,-4.407859802E1,-9.719739532E1
3.180003289E0,-2.683999836E-1,-4.409079742E1,-9.717299652E1
3.190003289E0,-2.073999941E-1,-4.404199982E1,-9.724620056E1
3.200003289E0,-1.097999960E-1,-4.407859802E1,-9.730719757E1
3.210003289E0,-9.759999812E-2,-4.407859802E1,-9.728279877E1
3.220003289E0,-4.879999906E-2,-4.413959885E1,-9.736819458E1
3.230003289E0,-6.099999696E-2,-4.415179825E1,-9.738040161E1
3.240003289E0,-4.879999906E-2,-4.415179825E1,-9.744139862E1
3.250003289E0,-6.099999696E-2,-4.415179825E1,-9.735599518E1
3.260003289E0,-7.320000231E-2,-4.417620087E1,-9.727059937E1
3.270003289E0,-8.540000021E-2,-4.417620087E1,-9.717299652E1
3.280003289E0,-1.219999939E-1,-4.416399765E1,-9.714859772E1
3.290003289E0,-1.341999918E-1,-4.410300064E1,-9.713639832E1
3.300003289E0,-1.829999983E-1,-4.405419922E1,-9.706320190E1
3.310003289E0,-1.464000046E-1,-4.402980042E1,-9.701439667E1
3.320003289E0,-1.586000025E-1,-4.405419922E1,-9.692900085E1
3.330003289E0,-1.097999960E-1,-4.406639862E1,-9.684359741E1
3.340003289E0,-8.540000021E-2,-4.401760101E1,-9.692900085E1
3.350003289E0,-8.540000021E-2,-4.401760101E1,-9.694120026E1
3.360003289E0,6.099999696E-2,-4.402980042E1,-9.691680145E1
3.370003289E0,1.219999976E-2,-4.407859802E1,-9.696559906E1
3.380003289E0,1.219999976E-2,-4.409079742E1,-9.695339966E1
3.390003289E0,-0.000000000E0,-4.407859802E1,-9.694120026E1
3.400003289E0,3.660000116E-2,-4.405419922E1,-9.695339966E1
3.410003289E0,-6.099999696E-2,-4.368819809E1,-9.746579742E1
3.420003289E0,-6.099999696E-2,-4.370039749E1,-9.742919922E1
3.430003289E0,-4.879999906E-2,-4.367599869E1,-9.741699982E1
3.440003289E0,-1.708000004E-1,-4.366379929E1,-9.739260101E1
3.450003289E0,-1.341999918E-1,-4.363940048E1,-9.735599518E1
3.460003289E0,-1.097999960E-1,-4.362719727E1,-9.746579742E1
3.470003289E0,-7.320000231E-2,-4.361499786E1,-9.755120087E1
3.480003289E0,-9.759999812E-2,-4.366379929E1,-9.752679443E1
3.490003289E0,-2.439999953E-2,-4.402980042E1,-9.708760071E1
3.500003289E0,-0.000000000E0,-4.400539780E1,-9.708760071E1
3.510003289E0,-2.439999953E-2,-4.399319839E1,-9.716079712E1
3.520003289E0,-4.879999906E-2,-4.394440079E1,-9.724620056E1
3.530003289E0,-8.540000021E-2,-4.395660019E1,-9.731939697E1
3.540003289E0,-8.540000021E-2,-4.395660019E1,-9.724620056E1
3.550003289E0,-1.097999960E-1,-4.393219757E1,-9.723400116E1
3.560003289E0,-1.219999939E-1,-4.390779877E1,-9.727059937E1
3.570003289E0,-9.759999812E-2,-4.387120056E1,-9.733159637E1
3.580003289E0,-1.219999939E-1,-4.389559937E1,-9.739260101E1
3.590003289E0,-3.660000116E-2,-4.388339996E1,-9.740480042E1
3.600003289E0,-0.000000000E0,-4.389559937E1,-9.741699982E1
3.610003289E0,1.097999960E-1,-4.387120056E1,-9.738040161E1
3.620003289E0,1.951999962E-1,-4.384679794E1,-9.740480042E1
3.630003289E0,1.951999962E-1,-4.387120056E1,-9.739260101E1
3.640003289E0,1.951999962E-1,-4.382239914E1,-9.739260101E1
3.650003289E0,1.586000025E-1,-4.385899734E1,-9.734379578E1
3.660003289E0,1.708000004E-1,-4.382239914E1,-9.729499817E1
3.670003289E0,1.219999939E-1,-4.384679794E1,-9.720959473E1
3.680003289E0,8.540000021E-2,-4.385899734E1,-9.717299652E1
3.690003289E0,3.660000116E-2,-4.387120056E1,-9.718519592E1
3.700003289E0,-3.660000116E-2,-4.389559937E1,-9.718519592E1
3.710003289E0,1.219999976E-2,-4.384679794E1,-9.716079712E1
3.720003289E0,4.879999906E-2,-4.391999817E1,-9.719739532E1
3.730003289E0,6.099999696E-2,-4.390779877E1,-9.716079712E1
3.740003289E0,0.000000000E0,-4.389559937E1,-9.711199951E1
3.750003289E0,-1.219999976E-2,-4.390779877E1,-9.705099487E1
3.760003289E0,-4.879999906E-2,-4.387120056E1,-9.698999786E1
3.770003289E0,2.683999836E-1,-4.388339996E1,-9.691680145E1
3.780003289E0,2.683999836E-1,-4.391999817E1,-9.689239502E1
3.790003289E0,1.951999962E-1,-4.395660019E1,-9.694120026E1
3.800003289E0,1.097999960E-1,-4.396879959E1,-9.690459442E1
3.810003289E0,1.341999918E-1,-4.401760101E1,-9.692900085E1
3.820003289E0,1.219999939E-1,-4.389559937E1,-9.722180176E1
3.830003289E0,1.097999960E-1,-4.388339996E1,-9.727059937E1
3.840003289E0,1.341999918E-1,-4.391999817E1,-9.727059937E1
3.850003289E0,-1.341999918E-1,-4.393219757E1,-9.723400116E1
3.860003289E0,-1.097999960E-1,-4.396879959E1,-9.717299652E1
3.870003289E0,-8.540000021E-2,-4.395660019E1,-9.711199951E1
3.880003289E0,1.586000025E-1,-4.393219757E1,-9.707540131E1
3.890003289E0,1.951999962E-1,-4.387120056E1,-9.708760071E1
3.900003289E0,1.708000004E-1,-4.405419922E1,-9.685579681E1
3.910003289E0,2.683999836E-1,-4.405419922E1,-9.684359741E1
3.920003289E0,2.928000093E-1,-4.402980042E1,-9.686799622E1
3.930003289E0,2.928000093E-1,-4.366379929E1,-9.728279877E1
3.940003289E0,2.561999857E-1,-4.359059906E1,-9.739260101E1
3.950003289E0,2.439999878E-1,-4.360279846E1,-9.744139862E1
3.960003289E0,6.099999696E-2,-4.359059906E1,-9.742919922E1
