"Time (s)","Illuminance (lx)"
9.852005429E1,3.428325195E2
9.858672205E1,3.070575256E2
9.865338517E1,2.886975098E2
9.872005283E1,2.795175171E2
9.878671762E1,2.795175171E2
9.885338179E1,2.795175171E2
9.892004939E1,2.857275085E2
9.898671929E1,2.955150146E2
9.905338043E1,3.262275085E2
9.912004793E1,3.481650085E2
9.918671439E1,3.801600037E2
9.925337772E1,4.153275146E2
9.932004408E1,4.857300110E2
9.938670981E1,5.236650391E2
9.945337793E1,5.635574951E2
9.952004101E1,6.332850342E2
9.958670809E1,6.575850220E2
9.965337580E1,6.590700073E2
9.972004142E1,6.590700073E2
9.978670752E1,6.590700073E2
9.985337491E1,6.371325073E2
9.992004429E1,6.085125122E2
9.998670184E1,5.435100098E2
1.000533710E2,5.098275146E2
1.001200400E2,4.767525330E2
1.001867026E2,4.424625244E2
1.002533666E2,3.834000244E2
1.003200380E2,3.659175110E2
1.003867003E2,3.507300110E2
1.004533656E2,3.187350159E2
1.005200333E2,3.017250061E2
1.005866991E2,2.895750122E2
1.006533668E2,2.855250244E2
1.007200347E2,2.855250244E2
1.007866951E2,2.855250244E2
1.008533629E2,2.929500122E2
1.009200280E2,3.223800049E2
1.009866983E2,3.439125061E2
1.010533632E2,3.782700195E2
1.011200254E2,4.579875183E2
1.011866924E2,4.889025269E2
1.012533583E2,5.138775024E2
1.013200245E2,5.385825195E2
1.013866901E2,5.863724976E2
1.014533550E2,6.123600464E2
1.015200215E2,6.377400513E2
1.015866885E2,6.789150391E2
1.016533574E2,6.789150391E2
1.017200264E2,6.789150391E2
1.017866918E2,6.624450073E2
1.018533525E2,5.910300293E2
1.019200181E2,5.532975464E2
1.019866870E2,5.181300049E2
1.020533539E2,4.467150269E2
1.021200190E2,4.110750122E2
1.021866829E2,3.844125061E2
1.022533480E2,3.650400085E2
1.023200170E2,3.321675110E2
1.023866801E2,3.149550171E2
1.024533489E2,2.976750183E2
1.025200120E2,2.857275085E2
1.025866791E2,2.857275085E2
1.026533468E2,2.857275085E2
1.027200116E2,2.927474976E2
1.027866793E2,3.185325012E2
1.028533443E2,3.345299988E2
1.029200100E2,3.618000183E2
1.029866713E2,4.338900146E2
1.030533414E2,4.624425049E2
1.031200072E2,4.870125122E2
1.031866736E2,5.130000000E2
1.032533372E2,5.778000488E2
1.033200075E2,6.123600464E2
1.033866695E2,6.430725098E2
1.034533356E2,6.816825562E2
1.035200033E2,6.816825562E2
1.035866666E2,6.816825562E2
1.036533387E2,6.652125244E2
1.037200007E2,6.059475098E2
1.037866701E2,5.705775146E2
1.038533317E2,5.368950195E2
1.039199977E2,4.695300293E2
1.039866676E2,4.340925293E2
1.040533298E2,4.010850220E2
1.041199977E2,3.767850037E2
1.041866612E2,3.420225220E2
1.042533287E2,3.256200256E2
1.043199945E2,3.076650085E2
1.043866623E2,2.903850098E2
1.044533260E2,2.903850098E2
1.045199940E2,2.903850098E2
1.045866594E2,2.967975159E2
1.046533258E2,3.138750000E2
1.047199889E2,3.251475220E2
1.047866549E2,3.390525208E2
1.048533216E2,3.748275146E2
1.049199885E2,3.955500183E2
1.049866577E2,4.170825195E2
1.050533210E2,4.469175110E2
1.051199864E2,5.422275391E2
1.051866512E2,5.944725342E2
1.052533180E2,6.364575195E2
1.053199835E2,6.872175293E2
1.053866475E2,6.872175293E2
1.054533167E2,6.872175293E2
1.055199822E2,6.646050415E2
1.055866482E2,6.364575195E2
1.056533174E2,6.036525269E2
1.057199799E2,5.694974976E2
1.057866473E2,5.015250244E2
1.058533195E2,4.656825256E2
1.059199771E2,4.279500122E2
1.059866453E2,3.727350159E2
