"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.359380311E1,5.238812285E1,4.870875800E0,8.217697536E0,2.029999971E0,6.550000000E1,3.851212740E0,2.973238945E0
4.459385326E1,5.238813045E1,4.870906770E0,8.797010963E0,2.380000114E0,6.619999695E1,3.938444614E0,2.970529556E0
4.559222066E1,5.238813731E1,4.870939380E0,8.740887294E0,2.160000086E0,6.800000000E1,3.812393904E0,2.839522362E0
4.659293430E1,5.238814531E1,4.870970460E0,8.512523126E0,2.309999943E0,6.409999847E1,3.919867992E0,2.943091154E0
4.759281878E1,5.238815358E1,4.871002870E0,9.169047809E0,2.599999905E0,6.900000000E1,3.790092468E0,2.859420061E0
4.859299706E1,5.238816205E1,4.871031850E0,8.987985324E0,1.970000029E0,6.000000000E1,3.790092468E0,2.815145254E0
4.959274430E1,5.238817072E1,4.871060350E0,9.650978017E0,2.220000029E0,6.290000153E1,3.790092468E0,2.814896822E0
5.059381425E1,5.238818211E1,4.871092370E0,1.034888870E1,2.259999990E0,5.759999847E1,3.790092468E0,2.748645782E0
5.159316540E1,5.238819113E1,4.871120690E0,1.045652289E1,1.759999990E0,6.819999695E1,3.790092468E0,2.835723400E0
5.259199753E1,5.238819867E1,4.871146710E0,1.107245444E1,1.679999948E0,6.029999924E1,3.790092468E0,2.634596109E0
5.359400165E1,5.238820916E1,4.871175350E0,1.112888240E1,2.210000038E0,5.990000153E1,3.790092468E0,2.919887781E0
5.459410956E1,5.238821845E1,4.871203080E0,1.174762503E1,1.720000029E0,5.750000000E1,3.790092468E0,2.999195576E0
5.559451066E1,5.238822768E1,4.871230290E0,1.193747323E1,2.039999962E0,5.840000153E1,3.795388460E0,2.943460226E0
5.659268711E1,5.238823872E1,4.871267500E0,1.260651682E1,2.740000010E0,6.309999847E1,3.790092468E0,2.853614807E0
5.759330659E1,5.238824899E1,4.871302780E0,1.310337802E1,1.879999995E0,6.519999695E1,3.790092468E0,2.716224670E0
5.859276597E1,5.238825619E1,4.871329100E0,1.276233905E1,1.370000005E0,6.600000000E1,3.790092468E0,2.783417940E0
5.959325206E1,5.238826430E1,4.871359840E0,1.306620141E1,2.220000029E0,6.459999847E1,3.790092468E0,2.922315836E0
6.059160617E1,5.238827418E1,4.871390620E0,1.313672887E1,1.529999971E0,5.959999847E1,3.839982986E0,3.062891245E0
6.159395399E1,5.238828085E1,4.871414210E0,1.345291413E1,1.309999943E0,6.370000076E1,3.790092468E0,3.057790279E0
6.259507279E1,5.238828718E1,4.871439970E0,1.326531599E1,1.929999948E0,6.409999847E1,9.959636688E0,3.000701189E0
6.359320050E1,5.238829131E1,4.871475080E0,1.333583789E1,2.329999924E0,7.850000000E1,1.002193546E1,3.004175425E0
6.459346748E1,5.238829623E1,4.871504230E0,1.405668701E1,1.399999976E0,6.900000000E1,9.935046196E0,2.875282526E0
6.559244440E1,5.238830134E1,4.871526370E0,1.501398251E1,1.620000005E0,6.700000000E1,9.935046196E0,2.769679308E0
6.659326055E1,5.238830959E1,4.871553890E0,1.535739396E1,2.130000114E0,5.729999924E1,9.935046196E0,2.559381485E0
6.759220086E1,5.238832009E1,4.871587940E0,1.422302919E1,2.339999914E0,6.209999847E1,9.935046196E0,2.500000000E0
6.859318747E1,5.238832833E1,4.871620370E0,1.480631165E1,2.000000000E0,6.350000000E1,9.935046196E0,2.500000000E0
6.959309128E1,5.238833563E1,4.871653670E0,1.537518901E1,2.259999990E0,6.320000076E1,9.935046196E0,2.500000000E0
7.059253940E1,5.238834210E1,4.871692000E0,1.568790358E1,2.279999971E0,7.159999847E1,9.935046196E0,2.500000000E0
7.159592742E1,5.238834477E1,4.871733350E0,1.499090997E1,2.019999981E0,8.330000305E1,9.935046196E0,2.500000000E0
7.259397523E1,5.238834227E1,4.871776700E0,1.515127109E1,2.549999952E0,9.840000153E1,9.935046196E0,2.500000000E0
7.359436122E1,5.238833727E1,4.871818370E0,1.414756521E1,2.140000105E0,1.095999985E2,9.935046196E0,2.500000000E0
7.459457955E1,5.238832966E1,4.871858720E0,1.408153799E1,2.690000057E0,1.105999985E2,9.935046196E0,2.500000000E0
7.559300789E1,5.238832230E1,4.871897330E0,1.390222885E1,2.190000057E0,1.115000000E2,9.935046196E0,2.523688555E0
7.659284617E1,5.238831642E1,4.871936340E0,1.360726042E1,2.569999933E0,1.065999985E2,9.935046196E0,2.500000000E0
7.759244278E1,5.238830902E1,4.871978700E0,1.378049248E1,2.660000086E0,1.076999969E2,9.935046196E0,2.500000000E0
7.859350830E1,5.238830208E1,4.872020660E0,1.374541196E1,2.539999962E0,1.081999969E2,9.935046196E0,2.500000000E0
7.959344794E1,5.238829566E1,4.872063590E0,1.356604564E1,2.799999952E0,1.070999985E2,9.935046196E0,2.500000000E0
8.059192184E1,5.238828781E1,4.872103990E0,1.358845805E1,2.329999924E0,1.080999985E2,9.935046196E0,2.500000000E0
8.159337726E1,5.238828049E1,4.872143280E0,1.346530171E1,2.509999990E0,1.065999985E2,9.935046196E0,2.500000000E0
8.259480304E1,5.238827422E1,4.872181080E0,1.312925536E1,2.150000095E0,1.089000015E2,9.935046196E0,2.500000000E0
8.359281174E1,5.238826951E1,4.872218130E0,1.273406770E1,2.259999990E0,1.066999969E2,9.935046196E0,2.500000000E0
8.459157044E1,5.238826434E1,4.872254750E0,1.274677709E1,2.259999990E0,1.086999969E2,9.935046196E0,2.500000000E0
8.559565309E1,5.238825835E1,4.872292030E0,1.306789635E1,2.480000019E0,1.108000031E2,9.935046196E0,2.530575037E0
8.659200273E1,5.238825203E1,4.872331910E0,1.337735896E1,2.279999971E0,1.031999969E2,9.935046196E0,2.668107033E0
8.759263835E1,5.238824677E1,4.872373690E0,1.325365766E1,2.900000095E0,1.046999969E2,9.935046196E0,2.745769262E0
8.859180450E1,5.238823894E1,4.872412270E0,1.348493134E1,2.329999924E0,1.073000031E2,9.935046196E0,2.760464430E0
8.959368752E1,5.238822948E1,4.872451210E0,1.338893243E1,2.920000076E0,1.105999985E2,9.979410172E0,2.945126057E0
9.059408903E1,5.238821664E1,4.872488440E0,1.203108694E1,2.220000029E0,1.295000000E2,1.008019257E1,3.149200439E0
9.159275319E1,5.238820436E1,4.872520800E0,1.215657680E1,2.349999905E0,1.176999969E2,1.008358288E1,3.135468006E0
9.259279215E1,5.238819617E1,4.872548400E0,1.327755305E1,1.519999981E0,1.066999969E2,1.008317852E1,3.133420944E0
9.359224616E1,5.238819003E1,4.872586110E0,1.374900194E1,3.240000010E0,1.025999985E2,1.024000072E1,3.516765594E0
9.459151673E1,5.238818377E1,4.872627190E0,1.334679541E1,1.919999957E0,1.056999969E2,1.020333290E1,3.421763182E0
9.560496444E1,5.238817689E1,4.872662930E0,1.297833732E1,3.160000086E0,1.043000031E2,1.026319885E1,3.469795465E0
9.659392043E1,5.238816630E1,4.872701300E0,1.200330817E1,2.420000076E0,1.160000000E2,1.028151608E1,3.381120443E0
9.759416335E1,5.238815579E1,4.872736020E0,1.161885317E1,2.839999914E0,1.088000031E2,1.026257706E1,3.398548603E0
9.859463897E1,5.238814772E1,4.872766400E0,1.202370571E1,1.990000010E0,1.030000000E2,1.022805786E1,3.272448540E0
9.959207835E1,5.238814218E1,4.872789690E0,1.329238825E1,1.559999943E0,1.114000015E2,1.022059822E1,3.220644236E0
1.005916960E2,5.238813426E1,4.872814450E0,1.370541644E1,2.049999952E0,1.119000015E2,1.030223465E1,3.248380423E0
1.015943655E2,5.238812903E1,4.872840880E0,1.510874481E1,1.419999957E0,1.115999985E2,1.062182236E1,3.597012520E0
1.025932636E2,5.238812308E1,4.872867120E0,1.449638601E1,1.980000019E0,1.050000000E2,1.062434864E1,3.697587252E0
1.035917743E2,5.238811438E1,4.872905530E0,1.500439176E1,2.480000019E0,1.075000000E2,1.063604164E1,3.842515469E0
1.045927911E2,5.238810571E1,4.872944060E0,1.352857195E1,1.490000010E0,1.104000015E2,1.063025665E1,3.823192596E0
1.055921489E2,5.238809939E1,4.872980340E0,1.322487327E1,2.210000038E0,1.081999969E2,1.070161438E1,3.890186787E0
1.065943875E2,5.238809529E1,4.873026570E0,1.299936955E1,3.000000000E0,9.769999695E1,1.073869801E1,3.984454632E0
1.075929359E2,5.238808904E1,4.873080390E0,1.242499028E1,3.000000000E0,1.030000000E2,1.075835323E1,3.989798546E0
1.085915511E2,5.238808396E1,4.873123520E0,1.143221043E1,1.960000038E0,1.045999985E2,1.094220734E1,4.091541767E0
1.095932725E2,5.238807692E1,4.873172570E0,1.208097180E1,3.730000019E0,1.081999969E2,1.143434238E1,4.608873844E0
1.105923762E2,5.238806800E1,4.873224990E0,1.143462750E1,2.859999895E0,1.056999969E2,1.104463482E1,4.402408600E0
1.115920234E2,5.238806026E1,4.873270150E0,9.882274773E0,2.940000057E0,1.075999985E2,1.089725685E1,4.187609196E0
1.125929968E2,5.238805130E1,4.873314010E0,9.376916640E0,2.769999981E0,1.098000031E2,1.091166592E1,4.132056236E0
1.135910882E2,5.238804099E1,4.873356530E0,8.696812172E0,2.960000038E0,1.073000031E2,1.096961021E1,4.459919453E0
1.145930824E2,5.238802562E1,4.873398970E0,8.002052094E0,3.039999962E0,1.115999985E2,1.096612644E1,4.346501827E0
1.155929251E2,5.238801194E1,4.873439020E0,8.928508822E0,3.000000000E0,1.159000015E2,1.103831577E1,4.520549297E0
1.165916588E2,5.238800031E1,4.873470300E0,8.129804631E0,1.950000048E0,1.230000000E2,1.077300739E1,4.230038166E0
1.175928263E2,5.238799012E1,4.873501060E0,8.676194938E0,2.559999943E0,1.165999985E2,1.063976479E1,4.081202984E0
1.185963042E2,5.238798078E1,4.873543030E0,9.012693077E0,3.210000038E0,1.081999969E2,1.067052555E1,4.214585304E0
1.195921591E2,5.238796603E1,4.873588810E0,7.262027615E0,3.059999943E0,1.078000031E2,1.089391232E1,4.636474609E0
1.205908596E2,5.238795545E1,4.873628770E0,4.645886117E0,2.789999962E0,1.089000015E2,1.102960682E1,4.855734825E0
1.215925034E2,5.238794575E1,4.873664080E0,5.583942364E0,2.559999943E0,1.049000015E2,1.089104748E1,4.706511497E0
1.225944392E2,5.238793946E1,4.873696890E0,5.200346682E0,2.210000038E0,1.049000015E2,1.089016247E1,4.588074684E0
1.235939809E2,5.238793739E1,4.873721360E0,5.419779423E0,1.529999971E0,1.045000000E2,1.095939159E1,4.654015064E0
1.245920009E2,5.238793509E1,4.873748530E0,6.041435094E0,2.309999943E0,9.800000000E1,1.131758404E1,5.136940479E0
1.255916854E2,5.238793100E1,4.873773670E0,7.254639796E0,1.690000057E0,1.069000015E2,1.166053200E1,5.517418385E0
1.265938432E2,5.238792872E1,4.873801550E0,8.942091807E0,1.809999943E0,1.045999985E2,1.170653915E1,5.770424366E0
1.275918410E2,5.238792354E1,4.873829690E0,8.063743989E0,1.940000057E0,1.104000015E2,1.155364609E1,5.605762482E0
1.285919040E2,5.238791567E1,4.873860030E0,7.867644641E0,2.029999971E0,1.076999969E2,1.140532303E1,5.577205181E0
1.295930094E2,5.238790645E1,4.873898840E0,8.179666007E0,2.950000048E0,1.105000000E2,1.128882694E1,5.321429729E0
1.305927993E2,5.238789086E1,4.873948220E0,7.396408686E0,3.049999952E0,1.119000015E2,1.153563213E1,5.648793221E0
1.315915778E2,5.238787861E1,4.873993910E0,7.265741809E0,2.380000114E0,1.079000015E2,1.139097023E1,5.550467491E0
1.325924220E2,5.238786761E1,4.874033230E0,8.367006570E0,2.269999981E0,1.131999969E2,1.136089706E1,5.564115524E0
1.335942530E2,5.238785848E1,4.874064990E0,7.852119654E0,1.750000000E0,1.105000000E2,1.118658257E1,5.287504673E0
1.345998935E2,5.238784910E1,4.874108440E0,6.888508734E0,3.539999962E0,1.115000000E2,1.120635509E1,5.225113869E0
1.355928332E2,5.238783467E1,4.874157350E0,5.816373377E0,3.339999914E0,1.171999969E2,1.114976978E1,5.156615257E0
1.365929315E2,5.238782169E1,4.874198780E0,5.954196639E0,2.890000105E0,1.160000000E2,1.102313423E1,4.972002983E0
1.375918740E2,5.238780790E1,4.874224950E0,6.149627048E0,1.929999948E0,1.184000015E2,1.112254906E1,5.021870613E0
1.385929019E2,5.238779623E1,4.874249260E0,6.327847444E0,2.150000095E0,1.155000000E2,1.112358856E1,4.964875698E0
1.395924894E2,5.238778672E1,4.874275670E0,5.766020838E0,1.960000038E0,1.135000000E2,1.099863911E1,4.730895042E0
1.405910940E2,5.238777827E1,4.874320260E0,5.394452907E0,4.000000000E0,1.023000031E2,1.091101933E1,4.643619537E0
1.415932739E2,5.238777094E1,4.874362740E0,4.943173408E0,2.329999924E0,1.064000015E2,1.112268925E1,4.832432270E0
1.425932145E2,5.238776291E1,4.874388550E0,5.229615137E0,1.889999986E0,1.048000031E2,1.162739944E1,5.290724754E0
1.435925285E2,5.238774974E1,4.874411130E0,4.907099990E0,2.319999933E0,1.278000031E2,1.191240025E1,5.493459225E0
1.445929996E2,5.238773826E1,4.874432600E0,3.921500637E0,2.029999971E0,1.259000015E2,1.195917130E1,5.689220905E0
1.455919377E2,5.238772727E1,4.874463830E0,3.734064405E0,3.279999971E0,1.163000031E2,1.218495846E1,5.763570786E0
1.465923137E2,5.238772017E1,4.874493940E0,4.225954286E0,1.759999990E0,1.081999969E2,1.217495728E1,5.569344521E0
1.475941488E2,5.238771622E1,4.874520200E0,4.060986008E0,2.640000105E0,1.109000015E2,1.206328773E1,5.563619137E0
1.485910934E2,5.238770906E1,4.874551840E0,3.542134509E0,2.650000095E0,1.143000031E2,1.188996410E1,5.536028385E0
1.495915841E2,5.238770410E1,4.874584810E0,3.877107686E0,2.980000019E0,1.120000000E2,1.165087128E1,5.356838703E0
1.505916268E2,5.238770362E1,4.874612820E0,4.033922658E0,1.850000024E0,9.140000153E1,1.151196861E1,5.177153587E0
1.515917485E2,5.238770436E1,4.874633820E0,2.667419832E0,1.909999967E0,9.400000000E1,1.138565254E1,5.134232044E0
1.525919695E2,5.238770051E1,4.874658260E0,2.592050243E0,2.160000086E0,1.046999969E2,1.138090324E1,5.149962902E0
1.535904010E2,5.238769366E1,4.874683890E0,1.603774290E0,1.600000024E0,1.221999969E2,1.127457142E1,5.028861046E0
1.545889916E2,5.238768438E1,4.874708580E0,2.079483623E0,2.250000000E0,1.205999985E2,1.117481041E1,4.773407936E0
1.555911161E2,5.238767301E1,4.874741370E0,1.030048252E0,2.490000010E0,1.204000015E2,1.141887760E1,4.857588291E0
1.565910557E2,5.238766259E1,4.874775640E0,6.852659609E-1,2.430000067E0,1.153000031E2,1.156650066E1,4.957397461E0
1.575912705E2,5.238765654E1,4.874805420E0,1.470064843E0,1.759999990E0,1.120000000E2,1.178433704E1,5.154707909E0
1.585903174E2,5.238763606E1,4.874838810E0,-4.109259786E-1,3.619999886E0,1.283000031E2,1.153174973E1,5.087573051E0
1.595907311E2,5.238761267E1,4.874876820E0,-2.844719163E-1,3.150000095E0,1.300000000E2,1.165401745E1,5.352798939E0
1.605907683E2,5.238759338E1,4.874914250E0,-5.015182771E-1,3.029999971E0,1.291999969E2,1.160740280E1,5.337405682E0
1.615897198E2,5.238757937E1,4.874953510E0,-5.376479313E-1,2.869999886E0,1.139000015E2,1.171279526E1,5.464060307E0
1.625896646E2,5.238757042E1,4.874996350E0,-1.063819641E0,2.990000010E0,1.084000015E2,1.157494450E1,5.357874870E0
1.635895663E2,5.238756418E1,4.875038970E0,-5.395115875E-1,2.990000010E0,1.099000015E2,1.173669147E1,5.590824127E0
1.645910190E2,5.238755630E1,4.875078540E0,2.208763617E-1,2.759999990E0,1.134000015E2,1.214350605E1,5.954748631E0
1.655913183E2,5.238754540E1,4.875109930E0,-9.242012553E-1,2.250000000E0,1.160999985E2,1.224218941E1,6.297643185E0
1.665899941E2,5.238753760E1,4.875139660E0,-5.228277199E-1,2.049999952E0,1.056999969E2,1.208217525E1,6.326866150E0
1.675905958E2,5.238752893E1,4.875174800E0,4.726029200E-1,2.980000019E0,1.146999969E2,1.231490612E1,6.766796589E0
1.685911128E2,5.238752051E1,4.875208220E0,4.207306630E-1,2.230000019E0,1.185999985E2,1.184745598E1,6.204668522E0
1.695919507E2,5.238751175E1,4.875236310E0,2.915232763E-1,2.069999933E0,1.200000000E2,1.156570911E1,5.832049847E0
1.705906564E2,5.238750423E1,4.875272630E0,4.299615948E-1,3.109999895E0,1.124000015E2,1.158582783E1,5.839533329E0
1.715907966E2,5.238749721E1,4.875307880E0,6.796060483E-1,2.230000019E0,1.144000015E2,1.150078392E1,5.710847378E0
1.725907166E2,5.238749275E1,4.875342220E0,2.839288700E-1,2.500000000E0,1.126999969E2,1.175770760E1,5.993163586E0
1.735908526E2,5.238748813E1,4.875369170E0,1.442080165E0,1.759999990E0,1.218000031E2,1.155597878E1,5.737903118E0
1.745912310E2,5.238748229E1,4.875392790E0,1.373604266E0,2.059999943E0,1.220999985E2,1.138985729E1,5.476799011E0
1.755932039E2,5.238747221E1,4.875424970E0,9.206669349E-1,2.809999943E0,1.236999969E2,1.121547413E1,5.212220669E0
1.765917283E2,5.238746279E1,4.875470830E0,-1.543980240E0,2.559999943E0,1.191999969E2,1.127396393E1,5.323561668E0
1.775905154E2,5.238745718E1,4.875509260E0,-1.842915931E0,1.750000000E0,1.115999985E2,1.121199226E1,5.283821583E0
1.785911514E2,5.238745251E1,4.875544870E0,-1.478460830E0,2.099999905E0,1.141999969E2,1.099273300E1,4.755465031E0
1.795910881E2,5.238744501E1,4.875577930E0,-9.103368845E-1,1.960000038E0,1.185000000E2,1.093788242E1,4.804169178E0
1.805908681E2,5.238743266E1,4.875614870E0,-6.048517866E-1,3.099999905E0,1.215000000E2,1.128769970E1,5.292419434E0
1.815921072E2,5.238742204E1,4.875642640E0,-2.355172719E-2,1.769999981E0,1.196999969E2,1.172302532E1,5.690196991E0
1.825920166E2,5.238741054E1,4.875670960E0,-1.387247548E-1,3.180000067E0,1.236999969E2,1.147858524E1,5.653515339E0
1.835904552E2,5.238740000E1,4.875706750E0,-8.951274266E-1,2.299999952E0,1.206999969E2,1.119899082E1,5.289970398E0
1.845910333E2,5.238739206E1,4.875738270E0,-8.428741405E-1,2.119999886E0,1.146999969E2,1.106957531E1,5.111578941E0
1.855917821E2,5.238738597E1,4.875768210E0,-4.579775680E-1,1.950000048E0,1.140000000E2,1.133441734E1,5.231147289E0
1.865909282E2,5.238737932E1,4.875800610E0,2.197663294E-1,2.319999933E0,1.143000031E2,1.168382645E1,5.327151775E0
1.875912439E2,5.238737345E1,4.875822240E0,5.612623706E-1,1.320000052E0,1.145999985E2,1.125925159E1,4.889596462E0
1.885914831E2,5.238735968E1,4.875836870E0,4.988125380E-1,2.430000067E0,1.498999939E2,1.096518040E1,4.559372425E0
1.895916089E2,5.238733810E1,4.875841130E0,1.645513138E0,2.490000010E0,1.846999969E2,1.062883282E1,4.202402592E0
1.905909248E2,5.238731276E1,4.875826660E0,1.687339123E0,3.130000114E0,1.991999969E2,1.041677094E1,3.889778614E0
1.915906570E2,5.238728943E1,4.875809670E0,1.699625455E0,2.250000000E0,2.028999939E2,1.028718662E1,3.692612886E0
1.925918032E2,5.238727134E1,4.875796240E0,1.785590678E0,2.369999886E0,2.053000031E2,1.025626183E1,3.689451933E0
1.935905472E2,5.238725357E1,4.875781560E0,2.355808553E0,2.039999962E0,2.103000031E2,1.013275337E1,3.397208691E0
1.945918931E2,5.238723556E1,4.875765300E0,2.212585227E0,2.490000010E0,2.056000061E2,1.004605484E1,3.176979780E0
1.955910565E2,5.238721844E1,4.875747750E0,1.635585547E0,2.190000057E0,2.058000031E2,1.003858757E1,3.226131916E0
1.965915426E2,5.238720065E1,4.875736180E0,1.515253449E0,2.430000067E0,1.930000000E2,1.004716778E1,3.109835863E0
1.975911207E2,5.238718189E1,4.875731610E0,1.821620843E0,2.119999886E0,1.840000000E2,1.010019970E1,3.071309090E0
1.985915703E2,5.238716269E1,4.875736180E0,1.530886012E0,2.430000067E0,1.635000000E2,9.983039856E0,2.929318428E0
1.995905547E2,5.238714430E1,4.875751050E0,2.562607057E0,2.359999895E0,1.568999939E2,9.967319489E0,2.876043797E0
2.005906451E2,5.238712661E1,4.875767110E0,2.965362496E0,2.420000076E0,1.553000031E2,1.001948357E1,3.005460262E0
2.015918048E2,5.238711029E1,4.875784390E0,3.435320284E0,2.269999981E0,1.491000061E2,1.001565361E1,2.917512655E0
2.025916061E2,5.238709866E1,4.875795710E0,4.478584426E0,1.419999957E0,1.485000000E2,1.011459541E1,3.133998871E0
2.035925774E2,5.238708430E1,4.875804320E0,4.941948123E0,2.319999933E0,1.656999969E2,1.016090488E1,3.245054245E0
2.045930957E2,5.238706881E1,4.875809930E0,5.139805550E0,1.769999981E0,1.781000061E2,1.008143997E1,3.068226099E0
2.055919650E2,5.238705398E1,4.875811660E0,5.540420434E0,1.940000057E0,1.781999969E2,1.016909885E1,3.157267809E0
2.065911424E2,5.238703509E1,4.875807170E0,4.965134859E0,2.509999990E0,1.891999969E2,1.021210480E1,3.079010487E0
2.075910038E2,5.238701142E1,4.875797500E0,4.677193047E0,2.789999962E0,1.955000000E2,1.007345486E1,2.955883265E0
2.085918922E2,5.238698740E1,4.875787900E0,4.888030079E0,2.430000067E0,1.948000031E2,1.004498100E1,2.974085808E0
2.095915708E2,5.238696353E1,4.875780430E0,5.524039463E0,2.599999905E0,1.888000031E2,1.000614262E1,2.910021544E0
2.105904377E2,5.238693608E1,4.875772600E0,5.153818008E0,2.710000038E0,1.891000061E2,1.001665020E1,3.018424273E0
2.115906592E2,5.238691357E1,4.875761200E0,5.896333365E0,2.039999962E0,1.978000031E2,9.972256660E0,3.018708229E0
2.125919419E2,5.238689172E1,4.875747410E0,6.854119254E0,2.769999981E0,1.988999939E2,9.962163925E0,3.107887030E0
2.135910543E2,5.238686869E1,4.875733040E0,7.085767890E0,2.460000038E0,1.990000000E2,9.977125168E0,3.316623688E0
2.145909617E2,5.238684455E1,4.875723230E0,7.940220354E0,2.640000105E0,1.901000061E2,9.984020233E0,3.441314697E0
2.155914127E2,5.238681945E1,4.875715440E0,8.225214636E0,2.480000019E0,1.921000061E2,1.001036072E1,3.622982740E0
