"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.155809595E2,5.235564977E1,4.860572350E0,1.429293813E1,5.260000229E0,6.559999847E1,1.504213142E1,5.854558945E0
2.165799684E2,5.235566551E1,4.860727740E0,1.415370659E1,6.320000172E0,6.840000153E1,1.482899284E1,5.842690468E0
2.175799707E2,5.235564519E1,4.860809910E0,1.366208722E1,5.929999828E0,8.130000305E1,1.515258598E1,5.839241505E0
2.185802752E2,5.235570311E1,4.860947320E0,1.282899590E1,6.010000229E0,5.770000076E1,1.327946949E1,5.611022949E0
2.195809297E2,5.235576195E1,4.861000870E0,1.499756652E1,5.329999924E0,4.870000076E1,1.285474300E1,5.561926365E0
2.205825331E2,5.235578026E1,4.861056970E0,1.503363534E1,5.449999809E0,5.870000076E1,1.280578518E1,5.606657982E0
2.215804368E2,5.235580554E1,4.861139470E0,1.543282733E1,6.090000153E0,6.730000305E1,1.265654755E1,5.533548832E0
2.225809389E2,5.235583068E1,4.861218870E0,1.582017652E1,5.269999981E0,7.130000305E1,1.201015377E1,5.236595154E0
2.235803054E2,5.235583695E1,4.861340890E0,1.628155940E1,4.469999790E0,6.669999695E1,1.173563290E1,5.197434425E0
2.245811661E2,5.235585063E1,4.861442120E0,1.348177127E1,4.949999809E0,6.250000000E1,1.135803413E1,4.884037971E0
2.255813707E2,5.235584415E1,4.861518150E0,1.179375669E1,4.840000153E0,6.869999695E1,1.131882668E1,4.814532757E0
2.265840363E2,5.235585835E1,4.861575610E0,1.159312619E1,4.579999924E0,6.540000153E1,1.145973682E1,4.615513802E0
2.275803061E2,5.235587009E1,4.861633320E0,1.124521454E1,4.769999981E0,6.930000305E1,1.184925556E1,4.517745018E0
2.285813955E2,5.235589676E1,4.861728900E0,1.194159620E1,5.449999809E0,6.969999695E1,1.192511940E1,4.613945961E0
2.295814381E2,5.235588621E1,4.861784540E0,1.199404265E1,5.239999771E0,7.169999695E1,1.216332531E1,4.699647903E0
2.305805903E2,5.235591116E1,4.861851090E0,1.416184071E1,5.079999924E0,6.419999695E1,1.173488426E1,4.611202717E0
2.315819022E2,5.235593889E1,4.862017440E0,1.186442923E1,4.690000057E0,8.459999847E1,1.193199348E1,4.859876156E0
2.325825216E2,5.235595302E1,4.862185960E0,8.209333861E0,6.090000153E0,8.100000000E1,1.164397240E1,4.816621780E0
2.335810417E2,5.235598972E1,4.862254760E0,8.254163899E0,5.320000172E0,5.159999847E1,1.163825798E1,4.865346432E0
2.345810326E2,5.235600397E1,4.862330280E0,8.014115175E0,4.679999828E0,7.159999847E1,1.188452053E1,5.019474030E0
2.355828326E2,5.235601855E1,4.862435590E0,7.959753038E0,6.230000019E0,8.509999847E1,1.169284153E1,4.797248363E0
2.365815129E2,5.235602663E1,4.862528750E0,8.555338137E0,6.630000114E0,7.800000000E1,1.159192753E1,4.602327347E0
2.375802930E2,5.235603357E1,4.862683080E0,6.005327022E0,5.809999943E0,8.419999695E1,1.127040672E1,4.349924564E0
2.385806520E2,5.235605804E1,4.862818080E0,4.672797671E0,6.239999771E0,7.100000000E1,1.110280704E1,4.212239742E0
2.395816372E2,5.235606954E1,4.862908440E0,4.773818093E0,5.769999981E0,8.019999695E1,1.119816685E1,4.264352798E0
2.405819664E2,5.235608435E1,4.863024580E0,6.125346318E0,5.900000095E0,8.030000305E1,1.097576046E1,4.071902752E0
2.415802108E2,5.235610440E1,4.863118520E0,6.995423796E0,5.550000191E0,7.840000153E1,1.083103848E1,3.854446888E0
2.425806753E2,5.235611665E1,4.863206530E0,6.849556713E0,6.039999962E0,8.059999847E1,1.112261486E1,4.077702999E0
2.435809530E2,5.235613636E1,4.863296690E0,6.698513371E0,6.389999866E0,7.459999847E1,1.104790306E1,4.013795376E0
2.445798862E2,5.235614696E1,4.863395720E0,6.904823175E0,6.469999790E0,7.740000153E1,1.173823071E1,4.803952694E0
2.455803479E2,5.235615919E1,4.863501820E0,6.621210149E0,7.500000000E0,7.890000153E1,1.288091373E1,6.135430336E0
2.465792325E2,5.235619895E1,4.863602780E0,7.433030821E0,7.949999809E0,6.190000153E1,1.396732903E1,7.378455162E0
2.475811116E2,5.235621529E1,4.863688040E0,7.329587339E0,6.889999866E0,7.409999847E1,1.544562912E1,8.729520798E0
2.485817543E2,5.235623269E1,4.863783040E0,7.193436122E0,7.150000095E0,7.590000153E1,1.749814415E1,1.007807636E1
2.495810982E2,5.235627304E1,4.863856040E0,8.373893847E0,6.449999809E0,6.869999695E1,1.924663925E1,1.125923729E1
2.505816822E2,5.235629855E1,4.863919290E0,9.117801644E0,5.929999828E0,6.940000153E1,2.265207672E1,1.250437260E1
2.515819354E2,5.235632545E1,4.863988340E0,9.156453511E0,5.710000038E0,6.609999847E1,2.701801872E1,1.321054173E1
2.525807101E2,5.235632410E1,4.864066160E0,9.088320221E0,5.900000095E0,8.230000305E1,2.835355377E1,1.388770771E1
2.535804820E2,5.235631989E1,4.864112470E0,9.052208195E0,5.019999981E0,8.369999695E1,2.913467598E1,1.420712376E1
2.545830240E2,5.235633086E1,4.864156860E0,8.869693069E0,4.360000134E0,8.350000000E1,2.863555145E1,1.429796696E1
2.555829927E2,5.235631613E1,4.864242300E0,8.324433541E0,5.789999962E0,8.769999695E1,2.550357056E1,1.408209515E1
2.565804763E2,5.235630945E1,4.864336780E0,7.980850702E0,5.710000038E0,8.159999847E1,2.398837090E1,1.386243057E1
2.575827142E2,5.235631314E1,4.864492120E0,6.042224771E0,6.320000172E0,9.130000305E1,2.203562737E1,1.320086670E1
2.585829873E2,5.235632378E1,4.864607750E0,5.820931906E0,6.150000095E0,8.440000153E1,2.025923920E1,1.250405598E1
2.595812053E2,5.235631076E1,4.864733050E0,5.280519545E0,6.289999962E0,8.659999847E1,1.888577271E1,1.193672562E1
2.605804015E2,5.235631128E1,4.864827960E0,4.629879209E0,5.900000095E0,8.650000000E1,1.913178062E1,1.142500687E1
2.615900658E2,5.235630020E1,4.864897740E0,6.497945859E0,5.000000000E0,7.790000153E1,1.872210884E1,1.102681732E1
2.625807304E2,5.235631789E1,4.864957600E0,7.375995982E0,5.070000172E0,7.290000153E1,1.766043472E1,1.047686863E1
2.635833100E2,5.235630323E1,4.865143610E0,7.501754020E0,6.570000172E0,8.180000305E1,1.459279823E1,9.344347000E0
2.645821053E2,5.235630494E1,4.865344170E0,4.143412612E0,5.789999962E0,8.609999847E1,1.351917076E1,8.631719589E0
2.655807773E2,5.235632047E1,4.865447790E0,6.966797435E0,6.130000114E0,7.219999695E1,1.287256050E1,7.855040073E0
2.665809964E2,5.235632676E1,4.865528090E0,7.408991262E0,5.469999790E0,7.750000000E1,1.268010807E1,7.361713409E0
2.675808064E2,5.235632903E1,4.865630060E0,7.062251503E0,6.309999943E0,8.069999695E1,1.209740162E1,6.536669731E0
2.685807718E2,5.235634469E1,4.865714430E0,6.819036053E0,6.260000229E0,7.740000153E1,1.174016953E1,5.928963661E0
2.695809056E2,5.235635498E1,4.865797290E0,6.947272140E0,5.909999847E0,7.640000153E1,1.158159065E1,5.527982712E0
2.705810242E2,5.235637239E1,4.865868170E0,7.731761334E0,5.079999924E0,6.469999695E1,1.177769756E1,5.293649673E0
2.715836468E2,5.235637451E1,4.865933750E0,7.023794323E0,4.550000191E0,7.080000305E1,1.153126335E1,4.874436378E0
2.725812133E2,5.235638815E1,4.865990940E0,7.300152644E0,4.670000076E0,7.540000153E1,1.160527134E1,4.733154297E0
2.735804394E2,5.235639523E1,4.866083340E0,5.703963449E0,6.480000019E0,6.300000000E1,1.113893700E1,4.396382809E0
2.745818827E2,5.235641608E1,4.866191460E0,4.253920855E0,5.960000038E0,7.050000000E1,1.124907875E1,4.644247532E0
2.755818604E2,5.235644175E1,4.866276770E0,4.711464661E0,6.730000019E0,6.650000000E1,1.192463398E1,5.632795334E0
2.765800954E2,5.235646274E1,4.866357900E0,4.976616660E0,6.280000210E0,6.650000000E1,1.308927345E1,7.108723164E0
2.775825387E2,5.235647671E1,4.866427580E0,5.409659897E0,5.059999943E0,7.440000153E1,1.394629860E1,8.340185165E0
2.785812730E2,5.235649503E1,4.866500620E0,5.330565195E0,5.480000019E0,6.790000153E1,1.489003468E1,9.652151108E0
2.795820760E2,5.235651528E1,4.866570950E0,4.992865689E0,5.289999962E0,6.240000153E1,1.614625740E1,1.095114136E1
2.805804603E2,5.235650431E1,4.866647650E0,4.000584921E0,5.070000172E0,7.390000153E1,1.799951935E1,1.093695164E1
2.815821682E2,5.235651019E1,4.866714840E0,3.917196885E0,4.710000038E0,7.419999695E1,2.090034103E1,1.143192196E1
2.825813968E2,5.235654464E1,4.866781600E0,4.220628579E0,5.230000019E0,5.609999847E1,1.708748055E1,1.107545948E1
2.835802705E2,5.235654385E1,4.866853250E0,3.223903654E0,4.860000134E0,6.190000153E1,1.595206356E1,1.069025803E1
2.845819945E2,5.235656172E1,4.866942030E0,2.523479508E0,6.400000095E0,6.630000305E1,1.526787853E1,1.000499725E1
2.855799178E2,5.235659239E1,4.867012130E0,2.706668555E0,5.559999943E0,6.220000076E1,1.482271767E1,9.466630936E0
2.865824681E2,5.235662922E1,4.867087680E0,3.179115018E0,6.019999981E0,5.629999924E1,1.428050709E1,8.910945892E0
2.875848421E2,5.235664349E1,4.867150170E0,1.784945062E0,5.440000057E0,6.500000000E1,1.417490292E1,8.521459579E0
2.885800650E2,5.235666327E1,4.867218200E0,1.882912518E0,5.699999809E0,6.619999695E1,1.416319656E1,8.068038940E0
2.895810313E2,5.235668027E1,4.867335270E0,1.464302785E0,6.469999790E0,6.950000000E1,1.456409836E1,7.816136837E0
2.905830938E2,5.235670044E1,4.867360580E0,2.294179745E0,4.139999866E0,6.229999924E1,1.452805042E1,7.568976402E0
2.915827754E2,5.235673794E1,4.867385470E0,3.751278111E0,4.440000057E0,5.320000076E1,1.385929489E1,6.991786480E0
2.925807079E2,5.235676069E1,4.867441790E0,3.278991529E0,4.510000229E0,5.629999924E1,1.367409515E1,6.585253716E0
2.935810182E2,5.235679542E1,4.867512500E0,2.364164185E0,4.840000153E0,5.140000153E1,1.428485584E1,6.749109745E0
2.945809707E2,5.235678387E1,4.867513370E0,1.275159179E0,2.420000076E0,3.620000076E1,1.297044754E1,6.293097973E0
2.955798251E2,5.235682518E1,4.867577530E0,3.406174718E0,4.039999962E0,4.240000153E1,1.302584839E1,6.312322140E0
2.965821157E2,5.235686664E1,4.867652160E0,3.821132055E0,4.769999981E0,3.990000153E1,1.251938820E1,6.195456028E0
2.975806152E2,5.235689655E1,4.867776880E0,3.516436508E0,5.800000191E0,5.840000153E1,1.189538479E1,5.755782604E0
2.985810093E2,5.235693135E1,4.867914310E0,3.992883103E0,6.199999809E0,5.870000076E1,1.154689121E1,5.312754154E0
2.995802300E2,5.235697940E1,4.868059400E0,3.107475321E0,6.309999943E0,5.129999924E1,1.165317440E1,5.428638935E0
3.005803879E2,5.235698294E1,4.868140900E0,2.593733368E0,6.860000134E0,6.079999924E1,1.140752316E1,5.319996834E0
3.015810148E2,5.235699131E1,4.868204000E0,3.442475391E0,5.429999828E0,5.929999924E1,1.179861927E1,5.690730572E0
3.025802851E2,5.235701572E1,4.868253760E0,4.105258169E0,4.360000134E0,5.250000000E1,1.212551689E1,5.841058254E0
3.035806528E2,5.235705915E1,4.868316160E0,6.179085744E0,5.429999828E0,4.350000000E1,1.198430729E1,5.781906605E0
3.045856138E2,5.235709242E1,4.868371410E0,6.311000367E0,5.460000038E0,4.450000000E1,1.199226665E1,5.624875546E0
3.055797655E2,5.235714733E1,4.868436210E0,8.590900170E0,4.860000134E0,3.850000000E1,1.191198158E1,5.407047272E0
3.065796390E2,5.235718205E1,4.868470490E0,1.032418413E1,4.610000134E0,3.120000076E1,1.212598038E1,5.302437782E0
3.075822634E2,5.235720911E1,4.868497900E0,9.885395251E0,4.579999924E0,3.879999924E1,1.258296967E1,5.176836967E0
3.085806645E2,5.235721249E1,4.868552940E0,9.500116816E0,4.329999924E0,5.609999847E1,1.345769024E1,5.202735901E0
3.095799847E2,5.235727160E1,4.868670880E0,8.300377896E0,6.519999981E0,4.950000000E1,1.384795952E1,5.200714588E0
3.105807677E2,5.235730304E1,4.868701050E0,9.154992766E0,4.670000076E0,4.229999924E1,1.225282860E1,5.167714119E0
3.115907605E2,5.235734285E1,4.868771250E0,9.685912039E0,4.659999847E0,4.920000076E1,1.222036839E1,5.286054134E0
3.125805699E2,5.235736744E1,4.868800690E0,1.041789722E1,4.090000153E0,3.829999924E1,1.174816418E1,5.125659466E0
3.135794542E2,5.235736327E1,4.868850420E0,1.083387463E1,2.460000038E0,5.309999847E1,1.138961887E1,5.035708427E0
3.145795014E2,5.235736301E1,4.868882820E0,9.450164930E0,3.119999886E0,5.420000076E1,1.124267197E1,4.743275642E0
3.155820490E2,5.235740738E1,4.868976030E0,1.005935097E1,5.969999790E0,5.200000000E1,1.107989216E1,4.693605900E0
3.165803151E2,5.235743882E1,4.869040980E0,1.193595856E1,5.199999809E0,5.379999924E1,1.130566597E1,4.716994286E0
3.175841146E2,5.235747333E1,4.869166900E0,1.274967841E1,6.530000210E0,6.270000076E1,1.197275066E1,4.947236538E0
3.185816667E2,5.235746812E1,4.869277030E0,1.350748608E1,5.099999905E0,8.450000000E1,1.111817360E1,4.925911427E0
3.195806155E2,5.235746790E1,4.869373150E0,1.295077853E1,5.320000172E0,9.300000000E1,1.111584091E1,5.223165989E0
3.205813705E2,5.235746161E1,4.869480060E0,1.391012090E1,5.300000191E0,1.030000000E2,1.109667778E1,5.479322433E0
3.215809299E2,5.235747165E1,4.869587350E0,1.250638834E1,5.420000076E0,9.900000000E1,1.103360748E1,5.580985546E0
3.225826973E2,5.235747874E1,4.869668830E0,1.324216310E1,4.739999771E0,8.919999695E1,1.085607910E1,5.403300762E0
3.235815304E2,5.235749354E1,4.869768370E0,1.305571792E1,5.019999981E0,8.569999695E1,1.075804520E1,5.255188942E0
3.245807982E2,5.235748699E1,4.869847340E0,1.229299791E1,5.010000229E0,9.059999847E1,1.069868851E1,5.127746582E0
3.255801040E2,5.235748096E1,4.869960280E0,1.075905800E1,5.360000134E0,9.559999847E1,1.068376541E1,5.072024345E0
3.265817123E2,5.235748260E1,4.870045810E0,1.285957352E1,5.079999924E0,9.430000305E1,1.096063137E1,5.349109173E0
3.275811823E2,5.235749196E1,4.870131740E0,1.197010990E1,5.639999866E0,8.150000000E1,1.104844284E1,5.218802452E0
3.285834144E2,5.235750679E1,4.870198450E0,1.350294514E1,4.900000095E0,7.300000000E1,1.075588131E1,4.929971218E0
3.295825279E2,5.235752436E1,4.870271050E0,1.400984769E1,5.099999905E0,7.409999847E1,1.079968739E1,4.763319492E0
3.305820982E2,5.235752938E1,4.870345300E0,1.461438978E1,5.380000114E0,7.490000153E1,1.110985756E1,4.781879425E0
3.315802841E2,5.235753833E1,4.870418500E0,1.434234989E1,5.039999962E0,7.119999695E1,1.136274815E1,4.706517220E0
3.325832938E2,5.235756910E1,4.870497620E0,1.448812976E1,5.780000210E0,6.480000305E1,1.122800827E1,4.706794262E0
3.335844423E2,5.235759537E1,4.870572750E0,1.349284876E1,5.519999981E0,6.229999924E1,1.106191063E1,4.715517521E0
3.345813392E2,5.235761548E1,4.870639540E0,1.190471980E1,5.489999771E0,6.279999924E1,1.107251644E1,4.525582314E0
3.355822782E2,5.235764320E1,4.870704310E0,1.284186894E1,5.710000038E0,5.790000153E1,1.100335693E1,4.390447617E0
3.365806870E2,5.235765209E1,4.870785620E0,1.271113003E1,5.079999924E0,4.870000076E1,1.119110012E1,4.677416801E0
3.375796936E2,5.235766381E1,4.870863290E0,1.130286614E1,5.449999809E0,6.159999847E1,1.115733147E1,4.576100826E0
3.385811887E2,5.235770670E1,4.870916270E0,1.184726861E1,6.590000153E0,3.940000153E1,1.130233479E1,4.731588364E0
3.395811294E2,5.235774130E1,4.870975160E0,1.217279075E1,5.789999962E0,4.009999847E1,1.156249428E1,4.812939167E0
3.405807628E2,5.235773419E1,4.871049260E0,8.861116949E0,5.500000000E0,5.740000153E1,1.200097275E1,4.981631756E0
3.415798857E2,5.235776504E1,4.871107870E0,9.306994975E0,5.349999905E0,5.440000153E1,1.279673100E1,5.296175003E0
3.425834535E2,5.235779699E1,4.871169150E0,9.801887321E0,5.269999981E0,5.009999847E1,1.362270832E1,5.406697750E0
3.435821516E2,5.235781240E1,4.871225910E0,8.604920280E0,4.809999943E0,5.290000153E1,1.396149826E1,5.343726158E0
3.445815662E2,5.235782237E1,4.871260820E0,8.672764516E0,5.320000172E0,4.759999847E1,1.265837002E1,5.174526691E0
3.455795873E2,5.235784508E1,4.871354940E0,6.688536828E0,5.000000000E0,6.109999847E1,1.258037853E1,5.210953712E0
3.465824637E2,5.235788827E1,4.871440960E0,7.503832811E0,6.429999828E0,5.370000076E1,1.250408363E1,5.168722630E0
3.475837592E2,5.235790739E1,4.871542330E0,6.441540289E0,6.110000134E0,6.220000076E1,1.222392559E1,4.875076294E0
3.485802402E2,5.235794510E1,4.871614990E0,6.319503956E0,5.619999886E0,5.340000153E1,1.247377396E1,4.877842426E0
3.495803643E2,5.235797095E1,4.871697940E0,5.658821611E0,5.400000095E0,5.379999924E1,1.270740223E1,4.897235870E0
3.505809264E2,5.235800080E1,4.871763140E0,7.323574108E0,6.369999886E0,5.520000076E1,1.195686722E1,4.752620697E0
3.515829272E2,5.235804107E1,4.871844020E0,7.001533918E0,5.710000038E0,6.850000000E1,1.146338558E1,4.755294323E0
3.525814347E2,5.235806702E1,4.871953840E0,5.078538120E0,5.840000153E0,6.430000305E1,1.161083126E1,5.077043056E0
3.535829590E2,5.235808468E1,4.872012140E0,5.162642036E0,5.219999790E0,6.480000305E1,1.145324707E1,5.175178051E0
3.545801782E2,5.235810306E1,4.872088270E0,5.287345633E0,4.989999771E0,6.279999924E1,1.167499542E1,5.416712761E0
3.555809474E2,5.235809785E1,4.872146510E0,4.222430499E0,4.570000172E0,6.869999695E1,1.228284645E1,5.552109241E0
3.565823218E2,5.235812734E1,4.872222120E0,3.664654322E0,5.880000114E0,6.559999847E1,1.286304951E1,5.623602390E0
3.575819694E2,5.235814801E1,4.872303740E0,3.694881890E0,5.800000191E0,6.459999847E1,1.345058632E1,5.678710938E0
3.585820197E2,5.235817575E1,4.872356390E0,3.769902502E0,5.420000076E0,5.950000000E1,1.443842030E1,5.661979675E0
3.595798210E2,5.235818572E1,4.872419870E0,3.278620163E0,4.809999943E0,6.050000000E1,1.460688019E1,5.496570110E0
3.605809399E2,5.235824039E1,4.872546620E0,3.563316181E0,6.670000076E0,6.329999924E1,1.348263264E1,5.460565567E0
3.615825727E2,5.235824887E1,4.872615580E0,3.252515866E0,5.340000153E0,7.859999847E1,1.263797569E1,5.360395908E0
3.625806482E2,5.235823767E1,4.872689120E0,3.740884819E0,5.460000038E0,8.159999847E1,1.262646770E1,5.406112671E0
3.635823288E2,5.235824438E1,4.872786130E0,4.495955133E0,5.500000000E0,7.840000153E1,1.253940487E1,5.413815022E0
3.645830692E2,5.235824210E1,4.872869970E0,5.639188782E0,5.380000114E0,7.400000000E1,1.244309235E1,5.413311005E0
3.655807741E2,5.235826261E1,4.872958610E0,5.433275161E0,6.000000000E0,6.559999847E1,1.237604237E1,5.282104969E0
3.665799245E2,5.235828494E1,4.873011290E0,6.378771575E0,4.119999886E0,7.250000000E1,1.210542870E1,5.119637966E0
3.675816713E2,5.235826563E1,4.873072390E0,6.285945172E0,4.630000114E0,7.000000000E1,1.192998505E1,5.194744587E0
3.685794453E2,5.235827220E1,4.873110980E0,6.993801401E0,4.130000114E0,6.569999695E1,1.209122276E1,5.094254971E0
3.695798872E2,5.235830985E1,4.873184280E0,6.199768299E0,4.519999981E0,4.300000000E1,1.221581936E1,5.058669567E0
3.705803995E2,5.235832655E1,4.873235350E0,4.729667479E0,5.380000114E0,6.109999847E1,1.152204704E1,4.915472031E0
3.715813515E2,5.235835656E1,4.873326280E0,4.108058112E0,5.320000172E0,6.890000153E1,1.154198933E1,5.127635479E0
3.725797123E2,5.235838281E1,4.873408010E0,4.430285798E0,5.610000134E0,6.530000305E1,1.180265522E1,5.216970921E0
3.735820492E2,5.235840313E1,4.873465170E0,6.444446521E0,4.099999905E0,6.640000153E1,1.154103661E1,5.345578671E0
3.745869744E2,5.235843582E1,4.873536330E0,7.335219657E0,4.710000038E0,6.259999847E1,1.176748753E1,5.705434799E0
3.755818004E2,5.235845422E1,4.873581710E0,9.256719512E0,4.119999886E0,5.200000000E1,1.161215973E1,5.796603203E0
3.765825486E2,5.235846886E1,4.873647760E0,1.013409758E1,4.860000134E0,6.120000076E1,1.179271603E1,6.010704994E0
3.775817506E2,5.235848385E1,4.873723260E0,9.717170079E0,5.079999924E0,6.129999924E1,1.188696480E1,6.030025959E0
3.785809707E2,5.235851473E1,4.873800960E0,1.022171398E1,5.349999905E0,5.550000000E1,1.172379875E1,5.731668472E0
3.795805931E2,5.235851876E1,4.873872230E0,8.145039592E0,4.710000038E0,5.659999847E1,1.187997437E1,5.695776463E0
3.805816941E2,5.235853257E1,4.873927140E0,7.922190340E0,5.659999847E0,5.620000076E1,1.154509449E1,5.682242870E0
3.815814857E2,5.235857396E1,4.873991840E0,9.130537923E0,5.469999790E0,5.150000000E1,1.154524422E1,5.532762051E0
3.825807434E2,5.235862708E1,4.874067700E0,9.969279562E0,6.199999809E0,4.329999924E1,1.148127651E1,5.525558949E0
3.835812295E2,5.235863944E1,4.874093190E0,8.485852208E0,5.429999828E0,4.179999924E1,1.168918800E1,5.682179451E0
3.845818909E2,5.235867771E1,4.874151190E0,8.410988408E0,6.179999828E0,3.570000076E1,1.137153053E1,5.594890118E0
3.855814139E2,5.235870899E1,4.874224170E0,5.714114134E0,6.489999771E0,4.200000000E1,1.116560745E1,5.359633446E0
3.865804015E2,5.235876624E1,4.874291330E0,6.587402471E0,6.199999809E0,3.959999847E1,1.119395065E1,5.321444035E0
3.875813444E2,5.235880832E1,4.874329640E0,6.301778280E0,6.019999981E0,3.629999924E1,1.155807018E1,5.471182823E0
3.885802249E2,5.235883616E1,4.874351910E0,4.997325949E0,5.599999905E0,3.290000153E1,1.203046608E1,5.423896313E0
3.895812943E2,5.235888283E1,4.874411140E0,5.847706628E0,6.010000229E0,3.690000153E1,1.201022816E1,5.404970169E0
3.905814680E2,5.235892811E1,4.874425540E0,5.080994043E0,5.650000095E0,1.920000076E1,1.225547028E1,5.435336590E0
3.915817288E2,5.235897810E1,4.874482560E0,5.498272655E0,6.409999847E0,2.539999962E1,1.167444992E1,5.290821075E0
3.925809689E2,5.235902491E1,4.874499470E0,6.863460648E0,6.139999866E0,1.970000076E1,1.157708454E1,5.186897755E0
3.935818919E2,5.235906218E1,4.874515190E0,6.848202389E0,4.760000229E0,1.850000000E1,1.182447910E1,5.511604309E0
3.945812606E2,5.235909245E1,4.874517990E0,6.638529840E0,4.130000114E0,2.570000076E1,1.201965046E1,5.912120342E0
3.955799084E2,5.235913469E1,4.874548430E0,7.174861786E0,5.150000095E0,1.760000038E1,1.236577988E1,6.654335499E0
3.965799161E2,5.235917642E1,4.874552680E0,7.671749184E0,5.199999809E0,8.899999619E0,1.232261562E1,6.799417496E0
3.975822528E2,5.235922144E1,4.874583100E0,7.300126050E0,5.559999943E0,1.260000038E1,1.244406509E1,6.850928307E0
3.985812365E2,5.235926291E1,4.874594980E0,6.676961335E0,5.789999962E0,1.210000038E1,1.251495266E1,6.749254227E0
3.995816171E2,5.235931746E1,4.874623820E0,6.514029911E0,5.989999771E0,1.280000019E1,1.252596760E1,6.587045193E0
4.005821242E2,5.235936907E1,4.874668350E0,6.804899792E0,6.050000191E0,1.560000038E1,1.255625439E1,6.602920055E0
4.015809482E2,5.235943132E1,4.874727770E0,6.365812787E0,6.400000095E0,1.600000000E1,1.240239048E1,6.357176781E0
4.025803589E2,5.235947019E1,4.874742700E0,7.119660332E0,4.889999866E0,1.300000000E1,1.245375347E1,6.497830391E0
4.035802450E2,5.235952061E1,4.874789550E0,7.450141695E0,6.409999847E0,3.200000000E1,1.291348934E1,7.005327702E0
4.045800613E2,5.235956881E1,4.874818080E0,7.117035137E0,6.139999866E0,2.539999962E1,1.421857452E1,7.903142929E0
4.055797119E2,5.235961000E1,4.874845700E0,7.350141325E0,5.730000019E0,2.720000076E1,1.559482384E1,8.339475632E0
4.065821367E2,5.235964219E1,4.874831800E0,8.811909595E0,5.590000153E0,1.500000000E1,1.615839005E1,8.398517609E0
4.075815992E2,5.235965554E1,4.874873690E0,8.111391061E0,3.720000029E0,3.690000153E1,1.695824814E1,8.462490082E0
4.085808197E2,5.235973508E1,4.874974130E0,8.835254931E0,6.610000134E0,3.609999847E1,1.593610096E1,8.057079315E0
4.095806818E2,5.235976689E1,4.875030050E0,9.756840812E0,5.610000134E0,5.120000076E1,1.500113010E1,7.702227592E0
4.105808548E2,5.235982308E1,4.875081660E0,1.032360015E1,4.659999847E0,3.800000000E1,1.345853329E1,6.999848366E0
4.115804169E2,5.235983477E1,4.875118710E0,1.133792023E1,5.670000076E0,4.059999847E1,1.273518848E1,6.558075905E0
4.125813546E2,5.235990714E1,4.875262170E0,8.999909202E0,5.340000153E0,4.040000153E1,1.251842499E1,6.469203472E0
4.135824403E2,5.235995203E1,4.875310880E0,9.663879954E0,5.389999866E0,3.720000076E1,1.243531036E1,6.533515930E0
4.145812945E2,5.235998206E1,4.875360290E0,9.171763284E0,5.309999943E0,3.829999924E1,1.218062878E1,6.505669594E0
4.155811843E2,5.236002739E1,4.875440710E0,9.503843788E0,5.409999847E0,3.800000000E1,1.200887871E1,6.413482666E0
4.165803189E2,5.236005861E1,4.875500190E0,1.027052367E1,5.050000191E0,3.250000000E1,1.185394573E1,6.225408077E0
4.175795083E2,5.236008864E1,4.875548940E0,8.572351937E0,5.119999886E0,3.129999924E1,1.183986855E1,6.226185322E0
4.185814786E2,5.236012746E1,4.875606300E0,9.118460251E0,5.780000210E0,4.000000000E1,1.198721409E1,6.386276722E0
4.195802925E2,5.236016248E1,4.875641720E0,9.683288335E0,5.329999924E0,3.359999847E1,1.207491970E1,6.295159817E0
4.205795877E2,5.236020849E1,4.875693920E0,1.027450878E1,5.610000134E0,3.440000153E1,1.222392941E1,6.263013840E0
4.215794622E2,5.236024320E1,4.875756520E0,1.040533113E1,5.840000153E0,4.879999924E1,1.214453506E1,6.132380962E0
4.225798661E2,5.236025286E1,4.875827210E0,1.085466534E1,5.519999981E0,5.790000153E1,1.146350193E1,5.603785515E0
4.235804424E2,5.236026616E1,4.875899300E0,1.027763831E1,5.760000229E0,6.190000153E1,1.104465866E1,5.000382423E0
4.245822761E2,5.236028992E1,4.875974950E0,1.099274232E1,5.159999847E0,6.969999695E1,1.090270329E1,4.759706974E0
4.255805615E2,5.236031729E1,4.876044730E0,1.215670057E1,5.199999809E0,6.270000076E1,1.074535084E1,4.558890343E0
4.265817715E2,5.236033846E1,4.876126640E0,1.208793004E1,5.679999828E0,6.240000153E1,1.097211170E1,4.821955204E0
4.275819449E2,5.236036898E1,4.876200560E0,1.248572080E1,5.880000114E0,5.909999847E1,1.123471737E1,5.015687943E0
4.285806028E2,5.236037992E1,4.876265950E0,1.309142583E1,5.059999943E0,7.209999847E1,1.139421272E1,4.945083141E0
4.295797880E2,5.236039582E1,4.876362200E0,1.245051261E1,5.860000134E0,7.559999847E1,1.147010231E1,5.071051598E0
4.305828832E2,5.236039368E1,4.876429110E0,1.233879287E1,4.699999809E0,8.559999847E1,1.154311562E1,4.967713833E0
4.315818645E2,5.236042435E1,4.876514090E0,1.468208584E1,5.909999847E0,6.780000305E1,1.116678619E1,4.763436794E0
