"Time (s)","Illuminance (lx)"
3.667891560E2,3.585937744E3
3.668558370E2,3.444120117E3
3.669224894E2,3.339630127E3
3.669891643E2,3.282525146E3
3.670558200E2,3.267135010E3
3.671224910E2,3.237772705E3
3.671891546E2,3.171825195E3
3.672558202E2,3.153532715E3
3.673224871E2,3.133080078E3
3.673891512E2,3.104257568E3
3.674558322E2,3.104257568E3
3.675224897E2,3.104257568E3
3.675891480E2,3.104257568E3
3.676558151E2,3.113437744E3
3.677224828E2,3.124507568E3
3.677891463E2,3.124507568E3
3.678558250E2,3.227917725E3
3.679224803E2,3.279555176E3
3.679891530E2,3.314047607E3
3.680558187E2,3.353940186E3
3.681224787E2,3.353940186E3
3.681891437E2,3.353940186E3
3.682558236E2,3.342397705E3
3.683224756E2,3.324307617E3
3.683891412E2,3.304935059E3
3.684558239E2,3.278880127E3
3.685224809E2,3.272062744E3
3.685891402E2,3.254985107E3
3.686558053E2,3.254985107E3
3.687224724E2,3.254985107E3
3.687891362E2,3.429405029E3
3.688558012E2,3.448642578E3
3.689224733E2,3.741997559E3
3.689891501E2,3.767175049E3
3.690558018E2,3.978247559E3
3.691224694E2,3.978247559E3
3.691891352E2,3.978247559E3
3.692558103E2,3.372097656E3
3.693224660E2,3.351780029E3
3.693891438E2,3.351780029E3
3.694558011E2,3.372097656E3
3.695224638E2,3.398490234E3
3.695891303E2,3.411720215E3
3.696558073E2,3.472065186E3
3.697224621E2,3.517087646E3
3.697891334E2,3.539025146E3
3.698558096E2,3.542197754E3
3.699224617E2,3.547732666E3
3.699891261E2,3.969742676E3
3.700557924E2,3.998295166E3
3.701224587E2,3.998295166E3
3.701891275E2,3.998295166E3
3.702558012E2,3.976357666E3
3.703224566E2,3.842437744E3
3.703891212E2,3.842235107E3
3.704557877E2,3.808755127E3
3.705224577E2,3.797010254E3
3.705891217E2,3.808755127E3
3.706557997E2,3.842235107E3
3.707224537E2,3.836700195E3
3.707891168E2,3.861405273E3
3.708557822E2,3.861405273E3
3.709224506E2,3.836700195E3
3.709891165E2,3.836700195E3
3.710557967E2,3.861405273E3
3.711224459E2,4.097857422E3
3.711891184E2,4.220437500E3
3.712557769E2,4.366979980E3
3.713224481E2,4.445415039E3
3.713891113E2,4.446697754E3
3.714557794E2,4.499820312E3
3.715224431E2,4.499820312E3
3.715891141E2,4.499820312E3
3.716557896E2,4.517910156E3
3.717224360E2,4.521757812E3
3.717891062E2,4.526010254E3
3.718557736E2,4.554562500E3
3.719224486E2,4.554562500E3
3.719891060E2,4.526010254E3
3.720557841E2,4.352265137E3
3.721224384E2,4.352265137E3
3.721891038E2,4.352265137E3
3.722557672E2,4.486117676E3
3.723224398E2,4.695300293E3
3.723891027E2,5.132834961E3
3.724557819E2,5.132834961E3
3.725224318E2,5.132834961E3
3.725891005E2,5.260545410E3
3.726557635E2,5.260545410E3
3.727224347E2,5.584207520E3
3.727891064E2,5.584207520E3
3.728557652E2,5.584207520E3
3.729224345E2,5.365440430E3
3.729891048E2,4.655677734E3
3.730557782E2,4.356045410E3
3.731224300E2,4.356045410E3
3.731890935E2,4.356045410E3
3.732557564E2,4.415985352E3
3.733224270E2,4.438800293E3
3.733891001E2,4.479300293E3
3.734557692E2,4.837320312E3
3.735224234E2,4.837320312E3
3.735890901E2,4.837320312E3
3.736557535E2,4.578660156E3
3.737224261E2,4.315747559E3
3.737891037E2,4.315747559E3
3.738557630E2,4.315747559E3
3.739224210E2,4.366709961E3
3.739890909E2,4.366709961E3
3.740557487E2,4.366709961E3
3.741224162E2,4.308930176E3
3.741890893E2,4.272277832E3
3.742557491E2,4.201942871E3
3.743224187E2,4.201942871E3
3.743890848E2,3.702105225E3
3.744557546E2,3.423465088E3
3.745224196E2,3.275235107E3
3.745890855E2,2.688052490E3
3.746557437E2,2.536042480E3
3.747224121E2,2.536042480E3
3.747891048E2,2.536042480E3
3.748557576E2,2.775937500E3
3.749224111E2,2.879347656E3
3.749890951E2,2.955217529E3
3.750557389E2,3.092512695E3
3.751224097E2,3.172297607E3
3.751890956E2,3.172297607E3
3.752557631E2,3.172297607E3
3.753224031E2,3.170340088E3
3.753890762E2,3.141382568E3
3.754557346E2,3.133687744E3
3.755224089E2,3.095280029E3
3.755890970E2,3.091027588E3
3.756557343E2,3.043507568E3
3.757224083E2,2.934967529E3
3.757890687E2,2.855452637E3
3.758557511E2,2.855452637E3
3.759224005E2,2.855452637E3
3.759890846E2,3.039660156E3
3.760557308E2,3.084007568E3
3.761224002E2,3.212595215E3
3.761890860E2,3.212595215E3
3.762557691E2,3.255660156E3
3.763223972E2,3.317490234E3
3.763890636E2,3.317490234E3
3.764557231E2,3.512160156E3
3.765223937E2,3.512160156E3
3.765890936E2,3.512160156E3
3.766557466E2,3.149010010E3
3.767223918E2,2.986335205E3
3.767890681E2,2.914312500E3
3.768557203E2,2.828587646E3
3.769223924E2,2.672527588E3
3.769890804E2,2.601922607E3
3.770557233E2,2.502360107E3
3.771223866E2,2.410222656E3
3.771890733E2,2.300670166E3
3.772557331E2,2.164590088E3
3.773223889E2,2.123482666E3
3.773890525E2,1.816830078E3
3.774557158E2,1.816830078E3
3.775223900E2,1.816830078E3
3.775890720E2,1.865025024E3
3.776557231E2,1.869750122E3
3.777223888E2,1.879740112E3
3.777890494E2,1.935157593E3
3.778557116E2,2.146702637E3
3.779223805E2,2.146702637E3
3.779890740E2,2.146702637E3
3.780557256E2,2.124765137E3
3.781223766E2,2.037285034E3
3.781890506E2,1.931580078E3
3.782557112E2,1.872517578E3
3.783223736E2,1.803397583E3
3.783890683E2,1.781460083E3
3.784557162E2,1.778017578E3
3.785223774E2,1.775925049E3
3.785890482E2,1.772280029E3
3.786557174E2,1.772280029E3
3.787223725E2,1.775925049E3
3.787890376E2,1.880820068E3
3.788557021E2,1.919160034E3
3.789223688E2,1.949265137E3
3.789890653E2,2.013457520E3
3.790557134E2,2.070562500E3
3.791223766E2,2.070562500E3
3.791890437E2,2.070562500E3
3.792556961E2,1.964790039E3
3.793223687E2,1.926652588E3
3.793890615E2,1.808527588E3
3.794557103E2,1.819597534E3
3.795223610E2,1.819597534E3
3.795890261E2,1.622632568E3
3.796557054E2,1.568025024E3
3.797223637E2,1.475280029E3
3.797890556E2,1.434982544E3
3.798556920E2,1.415542603E3
3.799223605E2,1.202782593E3
3.799890534E2,1.107067505E3
3.800557016E2,9.808425293E2
3.801223556E2,9.516150513E2
3.801890217E2,9.225900269E2
3.802556868E2,9.204975586E2
3.803223548E2,9.063900146E2
3.803890491E2,8.908650513E2
3.804556963E2,8.908650513E2
3.805223524E2,8.908650513E2
3.805890250E2,9.008550415E2
3.806556815E2,9.643725586E2
3.807223476E2,1.002577515E3
3.807890379E2,1.003657532E3
3.808557003E2,1.003657532E3
3.809223527E2,1.002577515E3
3.809890188E2,9.620775146E2
3.810556765E2,8.583975220E2
3.811223464E2,8.583975220E2
3.811890386E2,8.583975220E2
3.812556777E2,8.620425415E2
3.813223458E2,8.635275269E2
3.813890125E2,9.025425415E2
3.814556885E2,9.961650391E2
3.815223425E2,1.119420044E3
3.815890075E2,1.129410034E3
3.816556749E2,1.148175049E3
3.817223476E2,1.138387573E3
3.817890447E2,1.138387573E3
3.818556860E2,1.148175049E3
3.819223366E2,1.166332520E3
3.819890032E2,1.156072510E3
3.820556690E2,1.156072510E3
3.821223376E2,1.156275024E3
3.821890235E2,1.156275024E3
3.822556814E2,1.156275024E3
3.823223342E2,1.186380005E3
3.823890015E2,1.216822510E3
3.824556648E2,1.294447510E3
3.825223304E2,1.294447510E3
3.825890217E2,1.294447510E3
3.826556621E2,1.283985107E3
3.827223333E2,1.283782593E3
3.827889941E2,1.234305054E3
3.828556779E2,1.151820068E3
