time,acc_x,acc_y,acc_z,loc_speed,label
2023-06-07 15:08:31.250000,5.479456218736002,-0.6788471557594399,9.856171821368,,hammocking
2023-06-07 15:08:31.500000,2.16737522629734,-2.1805578003416937,9.222759379701612,,hammocking
2023-06-07 15:08:31.750000,-2.6813430932848,-0.0288357654924799,8.972055374559998,0.0,hammocking
2023-06-07 15:08:32,-1.5336985705604842,-0.7362556418570967,9.903345000612902,,hammocking
2023-06-07 15:08:32.250000,-1.3325856424056453,-0.8251258983445969,9.48591888329032,,hammocking
2023-06-07 15:08:32.500000,-1.705437761304,-1.7765646963440005,9.83484902952,,hammocking
2023-06-07 15:08:32.750000,-1.5567041596774194,-1.2016189425403223,9.452767003040323,0.0,hammocking
2023-06-07 15:08:33,-1.7571860265679995,-1.1358523874552002,9.801588760736,,hammocking
2023-06-07 15:08:33.250000,-1.5762197913653229,-1.1930027051298386,9.406306820362904,,hammocking
2023-06-07 15:08:33.500000,-1.849559123032,-1.4324843921439998,9.7873576128,,hammocking
2023-06-07 15:08:33.750000,-1.574824784991935,-1.471951340491935,9.617044771870969,0.0,hammocking
2023-06-07 15:08:34,-1.5777645664400002,-1.701899123208,9.507901725783997,,hammocking
2023-06-07 15:08:34.250000,-1.667585612282258,-1.6108150367177416,9.4930194655,,hammocking
2023-06-07 15:08:34.500000,-1.7710913977096774,-1.4931516003306455,9.67988771776613,,hammocking
2023-06-07 15:08:34.750000,-1.84399021148,-1.461253120448,9.651898452784,0.0,hammocking
2023-06-07 15:08:35,-1.8541499203548384,-1.424337629322581,9.533363649975806,,hammocking
2023-06-07 15:08:35.250000,-1.7678162784479998,-1.489715384512,9.550729186992,,hammocking
2023-06-07 15:08:35.500000,-1.9349011269032257,-1.4998322109838709,9.696830511080645,,hammocking
2023-06-07 15:08:35.750000,-1.903749479312,-1.825899609552,9.456646705528,0.0,hammocking
2023-06-07 15:08:36,-1.9399212262096777,-1.8253664200967743,9.383224179620967,,hammocking
2023-06-07 15:08:36.250000,-1.8957288942479995,-1.7981651925360005,9.553372406008002,,hammocking
2023-06-07 15:08:36.500000,-1.875663950516129,-1.933182727846774,9.660294832758064,,hammocking
2023-06-07 15:08:36.750000,-1.6304417905279998,-1.7748360853119998,9.457642692552,0.0,hammocking
2023-06-07 15:08:37,-1.6646845763709677,-1.8561820993387097,9.56615844094355,,hammocking
2023-06-07 15:08:37.250000,-1.6362872345483874,-1.933646117516129,9.549466571540322,,hammocking
2023-06-07 15:08:37.500000,-1.7666191892239995,-1.8857355127200004,9.601318656952,,hammocking
2023-06-07 15:08:37.750000,-1.8425409380806448,-2.014006362798386,9.374728633548388,0.0,hammocking
2023-06-07 15:08:38,-1.883647748944,-1.89607846356,9.407690116824,,hammocking
2023-06-07 15:08:38.250000,-1.8853903932338705,-1.7999955963467742,9.623353742774196,,hammocking
2023-06-07 15:08:38.500000,-1.878806700672,-1.6820176677359997,9.505411758447998,,hammocking
2023-06-07 15:08:38.750000,-1.8454612781451607,-1.6257595006290322,9.501235039016128,0.0,hammocking
2023-06-07 15:08:39,-1.8586235685359995,-1.6154780301919998,9.55620709232,,hammocking
2023-06-07 15:08:39.250000,-1.9391778582983867,-1.7563979500725808,9.651818629241932,,hammocking
2023-06-07 15:08:39.500000,-1.8859358458548388,-1.826293190612903,9.404231348370969,,hammocking
2023-06-07 15:08:39.750000,-1.964001945448,-1.893013875016,9.433087783824,0.0,hammocking
2023-06-07 15:08:40,-1.883594734967741,-1.8273744506290324,9.522319439911293,,hammocking
2023-06-07 15:08:40.250000,-1.8957001618960003,-1.675237304672,9.684536201464,,hammocking
2023-06-07 15:08:40.500000,-1.811860413314516,-1.542696138580645,9.49768235607258,,hammocking
2023-06-07 15:08:40.750000,-1.801981548264,-1.6838947248400002,9.55636032108,0.0,hammocking
2023-06-07 15:08:41,-1.822957724346774,-1.9481657993306456,9.59526050475,,hammocking
2023-06-07 15:08:41.250000,-1.7648187513359996,-2.1166179418240008,9.504506782504,,hammocking
2023-06-07 15:08:41.500000,-1.846117781967742,-2.1418161199596777,9.348006279185483,,hammocking
2023-06-07 15:08:41.750000,-1.8264331846209672,-2.09502784375,9.388900679943548,0.0,hammocking
2023-06-07 15:08:42,-1.857464766528,-1.8990664262480004,9.630331504816002,,hammocking
2023-06-07 15:08:42.250000,-1.8585087157258064,-1.7018719344032258,9.533402266032258,,hammocking
2023-06-07 15:08:42.500000,-1.792715986248,-1.560468845392,9.560114425656,,hammocking
2023-06-07 15:08:42.750000,-1.8262352789274192,-1.562544856362903,9.58294674658871,0.0,hammocking
2023-06-07 15:08:43,-1.91339809232,-1.759819658208,9.670850975032,,hammocking
2023-06-07 15:08:43.250000,-1.894856166467742,-1.8375691165645165,9.435587636903229,,hammocking
2023-06-07 15:08:43.500000,-1.95668528076,-1.879682968128,9.456531784032,,hammocking
2023-06-07 15:08:43.750000,-1.9203814566048387,-1.8276061453951613,9.528729715629034,0.0,hammocking
2023-06-07 15:08:44,-1.873017487568,-1.6245185165999998,9.669299522463998,,hammocking
2023-06-07 15:08:44.250000,-1.834716348846774,-1.466583706677419,9.596597556161289,,hammocking
2023-06-07 15:08:44.500000,-1.8095724053467743,-1.5489133394838712,9.496639720879031,,hammocking
2023-06-07 15:08:44.750000,-1.88359988112,-1.7734187211919998,9.674159790176002,0.0,hammocking
2023-06-07 15:08:45,-1.8244444631451613,-2.070690025282258,9.521585733725804,,hammocking
2023-06-07 15:08:45.250000,-1.869718285528,-2.154738397584,9.376967750504004,,hammocking
2023-06-07 15:08:45.500000,-1.856635830056452,-2.1148379445806453,9.42732378741129,,hammocking
2023-06-07 15:08:45.750000,-1.851915007576,-1.869531541824,9.615621543919998,0.0,hammocking
2023-06-07 15:08:46,-1.8459005490322584,-1.5234652940080644,9.6539376858871,,hammocking
2023-06-07 15:08:46.250000,-1.8059607199359995,-1.4951550083519998,9.553142517104,,hammocking
2023-06-07 15:08:46.500000,-1.8672311450403225,-1.5540106834758065,9.554708726943549,,hammocking
2023-06-07 15:08:46.750000,-1.8718023367822585,-1.5812736749758065,9.723437063161292,0.0,hammocking
2023-06-07 15:08:47,-1.941170849768,-1.699447461088,9.503304862984,,hammocking
2023-06-07 15:08:47.250000,-1.9056638681209672,-1.7109853461935485,9.326612949387098,,hammocking
2023-06-07 15:08:47.500000,-2.065401181216,-1.9933788147280005,9.605460647623998,,hammocking
2023-06-07 15:08:47.750000,-2.016458460435484,-2.044460003427419,9.424089539443548,0.0,hammocking
2023-06-07 15:08:48,-2.2401204452719994,-2.234431820848,9.467908973672,,hammocking
2023-06-07 15:08:48.250000,-2.375395642185484,-2.31650600991129,9.165187489612904,,hammocking
2023-06-07 15:08:48.500000,-2.5104928570080007,-2.233747082704,9.3664521636,,hammocking
2023-06-07 15:08:48.750000,-2.416444609241936,-1.4538307088975804,9.486850446112904,0.0,hammocking
2023-06-07 15:08:49,-2.1729311173790324,-1.1065025132556452,9.409733987629028,,hammocking
2023-06-07 15:08:49.250000,-2.415490943928,-1.5817006235223996,9.452193367,,hammocking
2023-06-07 15:08:49.500000,-2.8733123560322578,-2.504320492645161,9.144291247120966,,hammocking
2023-06-07 15:08:49.750000,-2.170094838184,-2.6410630378719997,9.224677131648,0.0,hammocking
2023-06-07 15:08:50,-2.328168074879032,-2.0348107872580647,9.507292832145165,,hammocking
2023-06-07 15:08:50.250000,-1.907465269104,-1.80318344308,9.376929420448,,hammocking
2023-06-07 15:08:50.500000,-2.02765713966129,-2.064250781669355,9.799607461596777,,hammocking
2023-06-07 15:08:50.750000,-1.932829468744,-2.185896583528,9.093776573152,0.0,hammocking
2023-06-07 15:08:51,-2.1098709366048385,-2.804305266951613,9.369244940999996,,hammocking
2023-06-07 15:08:51.250000,-1.9455761857176,-2.61440122224,9.274141338328002,,hammocking
2023-06-07 15:08:51.500000,-1.986714372685484,-2.3699700639919348,9.492121634959677,,hammocking
2023-06-07 15:08:51.750000,-1.8525135622258069,-2.266073282717741,9.320550064895162,0.0,hammocking
2023-06-07 15:08:52,-1.7745918808719998,-2.2790214176,9.658803420976,,hammocking
2023-06-07 15:08:52.250000,-1.8172714854193548,-2.282581690870968,9.398516162758067,,hammocking
2023-06-07 15:08:52.500000,-2.055096519488,-2.619342886048,9.342644416816002,,hammocking
2023-06-07 15:08:52.750000,-1.941967896879032,-2.6225776365080646,9.143456428290325,0.0,hammocking
2023-06-07 15:08:53,-1.979679176304,-2.568700675944,9.468023941048,,hammocking
2023-06-07 15:08:53.250000,-1.8807130109677417,-2.5544973689354835,9.438367997443551,,hammocking
2023-06-07 15:08:53.500000,-1.83345093436,-2.5474784584319994,9.29878277588,,hammocking
2023-06-07 15:08:53.750000,-1.824333421620968,-2.6565212376532257,9.342754487048389,0.0,hammocking
2023-06-07 15:08:54,-1.9311167386532253,-2.7491228060967736,9.422226459693553,,hammocking
2023-06-07 15:08:54.250000,-2.0756675148,-2.6170827693839995,9.282770339952002,,hammocking
2023-06-07 15:08:54.500000,-2.1156247604032257,-2.6009526002500007,9.164927136491936,,hammocking
2023-06-07 15:08:54.750000,-2.1042064152,-2.424244150208,9.353178955104005,0.0,hammocking
2023-06-07 15:08:55,-2.093690779903226,-2.27714646442742,9.553637112330646,,hammocking
2023-06-07 15:08:55.250000,-2.0346787414400005,-2.17743543056,9.386506240808,,hammocking
2023-06-07 15:08:55.500000,-2.024413354983871,-2.129198305032258,9.390290929435483,,hammocking
2023-06-07 15:08:55.750000,-2.058199390432,-2.238841897952,9.551303771984005,0.0,hammocking
2023-06-07 15:08:56,-2.039435002185484,-2.24405239091129,9.409521756637096,,hammocking
2023-06-07 15:08:56.250000,-2.061953514168,-2.346403842904,9.233928543135995,,hammocking
2023-06-07 15:08:56.500000,-2.2200041932580645,-2.6589926865967737,9.38828286814516,,hammocking
2023-06-07 15:08:56.750000,-2.1056231433548382,-2.570947877870968,9.278960550967742,0.0,hammocking
2023-06-07 15:08:57,-2.002328344368,-2.450522892032001,9.472084526048,,hammocking
2023-06-07 15:08:57.250000,-1.9402301667096773,-2.638487473620968,9.188366843806453,,hammocking
2023-06-07 15:08:57.500000,-1.907896229712,-2.645468345616,9.428950607304,,hammocking
2023-06-07 15:08:57.750000,-1.935827905129032,-2.804845909927419,9.302825374008066,0.0,hammocking
2023-06-07 15:08:58,-1.935487008088,-2.612706110008,9.223738845880002,,hammocking
2023-06-07 15:08:58.250000,-1.928374991266129,-2.353234767903226,9.31869652960484,,hammocking
2023-06-07 15:08:58.500000,-1.946533870664,-2.157683261888,9.538126098624,,hammocking
2023-06-07 15:08:58.750000,-1.9506565091935484,-2.0905338958064523,9.525215648814518,0.0,hammocking
2023-06-07 15:08:59,-1.912310677153226,-2.0347432148064515,9.423191862733873,,hammocking
2023-06-07 15:08:59.250000,-1.977103006376,-2.097268003456,9.454309967016,,hammocking
2023-06-07 15:08:59.500000,-1.9858744529032253,-2.167085599524194,9.568398129548385,,hammocking
2023-06-07 15:08:59.750000,-1.971931536664,-2.1530289497840007,9.403284790072,0.0,hammocking
2023-06-07 15:09:00,-1.956642007612904,-2.162306829822581,9.32309883639516,,hammocking
2023-06-07 15:09:00.250000,-1.98422815228,-2.194333706824,9.498631385816,,hammocking
2023-06-07 15:09:00.500000,-1.9692308902661293,-2.280563996701613,9.536182626596773,,hammocking
2023-06-07 15:09:00.750000,-1.876005465512,-2.417310537288,9.335749214192,0.0,hammocking
2023-06-07 15:09:01,-1.844539325064516,-2.506999467677419,9.338081936701611,,hammocking
2023-06-07 15:09:01.250000,-1.882187287344,-2.618346889512,9.462239555424,,hammocking
2023-06-07 15:09:01.500000,-1.8839278067258065,-2.521635007491936,9.397589375951611,,hammocking
2023-06-07 15:09:01.750000,-1.9242044437096768,-2.3723449880080643,9.286761114685486,0.0,hammocking
2023-06-07 15:09:02,-1.916845752728,-2.209115503272,9.431670417784,,hammocking
2023-06-07 15:09:02.250000,-1.916172294806452,-2.0770279043629034,9.615538750959674,,hammocking
2023-06-07 15:09:02.500000,-1.917927929888,-1.986713378864,9.452203071592,,hammocking
2023-06-07 15:09:02.750000,-1.9235093574112905,-2.036326482379032,9.440298803419356,0.0,hammocking
2023-06-07 15:09:03,-1.97350212764,-2.0866856384320003,9.511694137552,,hammocking
2023-06-07 15:09:03.250000,-2.02530154875,-2.2598415825,9.54398308257258,,hammocking
2023-06-07 15:09:03.500000,-1.990778681752,-2.318362937896,9.273921409552004,,hammocking
2023-06-07 15:09:03.750000,-2.016728729951613,-2.3977157454758067,9.317074767943549,0.0,hammocking
2023-06-07 15:09:04,-1.9146662690403224,-2.399694850330645,9.478914922258063,,hammocking
2023-06-07 15:09:04.250000,-1.845661358792,-2.4867231960160003,9.494647438144,,hammocking
2023-06-07 15:09:04.500000,-1.7992667180564514,-2.428377020758065,9.28359459291129,,hammocking
2023-06-07 15:09:04.750000,-1.847160127624,-2.315633571632,9.467985633856,0.0,hammocking
2023-06-07 15:09:05,-1.922698439056452,-2.2908648040806447,9.585804339419353,,hammocking
2023-06-07 15:09:05.250000,-1.9110948905680003,-2.2852511291680004,9.374401145968,,hammocking
2023-06-07 15:09:05.500000,-1.862413783217742,-2.269162568354839,9.331092419185486,,hammocking
2023-06-07 15:09:05.750000,-1.884322910352,-2.124571489327999,9.508859405552,0.0,hammocking
2023-06-07 15:09:06,-1.857480561564516,-2.0810101839193558,9.625487242967742,,hammocking
2023-06-07 15:09:06.250000,-1.872639228776,-2.057160350776,9.388306678752,,hammocking
2023-06-07 15:09:06.500000,-1.9338971270080645,-2.129907886806451,9.461653517153229,,hammocking
2023-06-07 15:09:06.750000,-1.9646355836129032,-2.4195773255241937,9.493202886306452,0.0,hammocking
2023-06-07 15:09:07,-2.03774331288,-2.743534914016,9.357277854944,,hammocking
2023-06-07 15:09:07.250000,-1.945018570282258,-2.9583065144354843,8.946523497137097,,hammocking
2023-06-07 15:09:07.500000,-1.9240188007040004,-2.799999738696,9.28323005676,,hammocking
2023-06-07 15:09:07.750000,-1.9673000603064512,-2.5427194429677424,9.479416931798388,0.0,hammocking
2023-06-07 15:09:08,-1.7723987845759996,-2.08082463456,9.531154190096,,hammocking
2023-06-07 15:09:08.250000,-1.827123440112903,-2.0433932485,9.414928013282257,,hammocking
2023-06-07 15:09:08.500000,-1.8448185901519991,-2.056662370656,9.518551124559997,,hammocking
2023-06-07 15:09:08.750000,-1.89779100016129,-2.218628489225808,9.590592738169354,0.0,hammocking
2023-06-07 15:09:09,-1.908951080572581,-2.2486573650322583,9.375307875306454,,hammocking
2023-06-07 15:09:09.250000,-1.9186845026079995,-2.26466099736,9.331573699968,,hammocking
2023-06-07 15:09:09.500000,-1.890569773379032,-2.1969165629193546,9.479996173637096,,hammocking
2023-06-07 15:09:09.750000,-1.926001192128,-2.178570289648,9.60470399476,0.0,hammocking
2023-06-07 15:09:10,-1.817232877048387,-2.2884851309516128,9.346809179564517,,hammocking
2023-06-07 15:09:10.250000,-1.8000901336239998,-2.456383901648,9.364862678568,,hammocking
2023-06-07 15:09:10.500000,-1.8547339958225808,-2.4847565543387096,9.52351653960484,,hammocking
2023-06-07 15:09:10.750000,-1.901944251992,-2.502199367592,9.404740463232,0.0,hammocking
2023-06-07 15:09:11,-1.9267531306209675,-2.511594806951613,9.235749221596771,,hammocking
2023-06-07 15:09:11.250000,-1.943205903024,-2.383063888528,9.36800386812,,hammocking
2023-06-07 15:09:11.500000,-1.8282529615403225,-2.091166242419356,9.62835930242742,,hammocking
2023-06-07 15:09:11.750000,-1.8074147181612903,-1.9643845817419352,9.520774795258069,0.0,hammocking
2023-06-07 15:09:12,-1.813871154776,-1.962503198632,9.447874351511995,,hammocking
2023-06-07 15:09:12.250000,-1.9089510835080643,-2.152565913782258,9.51532992239516,,hammocking
2023-06-07 15:09:12.500000,-2.0685040703119992,-2.496414970456,9.538202713032002,,hammocking
2023-06-07 15:09:12.750000,-2.033410908717742,-2.8342327821532254,9.136659929846775,0.0,hammocking
2023-06-07 15:09:13,-1.988595169096,-3.018733982136,9.017300743136,,hammocking
2023-06-07 15:09:13.250000,-1.976365202838709,-2.973212349766129,9.309197072048388,,hammocking
2023-06-07 15:09:13.500000,-1.912229739168,-2.643821168864001,9.449942947368,,hammocking
2023-06-07 15:09:13.750000,-1.8539809853467744,-2.227548824258064,9.403420409806452,0.0,hammocking
2023-06-07 15:09:14,-1.8996542269435488,-2.292472241370968,9.322519617701612,,hammocking
2023-06-07 15:09:14.250000,-2.034056292528,-2.449986635184,9.636364921559997,,hammocking
2023-06-07 15:09:14.500000,-2.022598401209678,-2.58419318351613,9.29514075092742,,hammocking
2023-06-07 15:09:14.750000,-2.088691997552,-2.6116814251040004,9.223853912367998,0.0,hammocking
2023-06-07 15:09:15,-1.981433615572581,-2.5105811415483865,9.207482030354836,,hammocking
2023-06-07 15:09:15.250000,-2.022075689328,-2.2762106418319994,9.763669433704004,,hammocking
2023-06-07 15:09:15.500000,-1.8930943146774195,-2.4379537932338717,9.365576613330644,,hammocking
2023-06-07 15:09:15.750000,-1.766035001784,-2.4036444226320004,9.318855743408,0.0,hammocking
2023-06-07 15:09:16,-1.9498841848629032,-2.8373993231209678,9.421492730419354,,hammocking
2023-06-07 15:09:16.250000,-1.972965851744,-2.834361299504,9.4475678482,,hammocking
2023-06-07 15:09:16.500000,-2.038739991790323,-2.9798929364032256,9.061614082709678,,hammocking
2023-06-07 15:09:16.750000,-2.0133981233790323,-2.7073401232338714,9.160949353217744,0.0,hammocking
2023-06-07 15:09:17,-2.133319919592,-2.6451236324400003,9.52705532072,,hammocking
2023-06-07 15:09:17.250000,-1.930112722435484,-2.384740735241936,9.543452116701612,,hammocking
2023-06-07 15:09:17.500000,-1.906387898416,-2.191642635424,9.291542648311998,,hammocking
2023-06-07 15:09:17.750000,-1.9704279947419352,-2.272000853137097,9.478103983790325,0.0,hammocking
2023-06-07 15:09:18,-2.056360658696,-2.487987358128,9.572870719943998,,hammocking
2023-06-07 15:09:18.250000,-2.107785726774193,-2.6233885826290324,9.31309729241129,,hammocking
2023-06-07 15:09:18.500000,-2.0770465584160003,-2.863513164528,9.007149360624,,hammocking
2023-06-07 15:09:18.750000,-1.978691848056451,-3.082418864782258,9.268148076177418,0.0,hammocking
2023-06-07 15:09:19,-1.9682268673548384,-2.9047845505967738,9.483124079274194,,hammocking
2023-06-07 15:09:19.250000,-1.904716731984,-2.70373367692,9.259709251439997,,hammocking
2023-06-07 15:09:19.500000,-1.9099068122177416,-2.552643762483871,9.280659667830644,,hammocking
2023-06-07 15:09:19.750000,-2.086316947984,-2.6465410080080005,9.58926619716,0.0,hammocking
2023-06-07 15:09:20,-1.9430249967822577,-2.596280022975806,9.350130165838706,,hammocking
2023-06-07 15:09:20.250000,-2.038662675888,-2.7012053833039995,9.174628974888002,,hammocking
2023-06-07 15:09:20.500000,-2.047003790241935,-2.620222085927419,9.204894527314517,,hammocking
2023-06-07 15:09:20.750000,-2.042455116288,-2.621603004504,9.640607460064,0.0,hammocking
2023-06-07 15:09:21,-1.9836346814596773,-2.752366585137097,9.330899338572582,,hammocking
2023-06-07 15:09:21.250000,-1.9756025479516128,-2.8415312478548382,9.134883611435484,,hammocking
2023-06-07 15:09:21.500000,-1.92169640452,-3.173423351296,9.38267552188,,hammocking
2023-06-07 15:09:21.750000,-1.893620460258064,-2.969968593911291,9.350709407596772,0.0,hammocking
2023-06-07 15:09:22,-2.030618230872,-2.940548954,9.1720623474,,hammocking
2023-06-07 15:09:22.250000,-2.027270999620968,-2.744218551395162,9.018571507564516,,hammocking
2023-06-07 15:09:22.500000,-2.059310329464,-2.5937919464159997,9.655355705264002,,hammocking
2023-06-07 15:09:22.750000,-1.9783298142580643,-2.512405782008064,9.402686703612904,0.0,hammocking
2023-06-07 15:09:23,-2.0491206111919995,-2.448262804008,9.298591239896,,hammocking
2023-06-07 15:09:23.250000,-2.0316732064516128,-2.5071539494032264,9.40887977230645,,hammocking
2023-06-07 15:09:23.500000,-2.050537950568,-2.5280950069120007,9.626539138808004,,hammocking
2023-06-07 15:09:23.750000,-2.083805055387097,-2.664205866459678,9.15932792228226,0.0,hammocking
2023-06-07 15:09:24,-2.126784819774193,-2.8976405243467744,9.012354343161292,,hammocking
2023-06-07 15:09:24.250000,-1.9934602108,-2.901513872144,9.435079757735998,,hammocking
2023-06-07 15:09:24.500000,-1.9866129727338708,-2.7734123602983867,9.405853209967738,,hammocking
2023-06-07 15:09:24.750000,-2.0268641175919995,-2.662246942504,9.280471748384,0.0,hammocking
2023-06-07 15:09:25,-1.9911262489193549,-2.515649476370968,9.286954195282258,,hammocking
2023-06-07 15:09:25.250000,-2.069500078232,-2.5424602146240005,9.652157066352002,,hammocking
2023-06-07 15:09:25.500000,-2.021053779491935,-2.4999713551048397,9.273863330959678,,hammocking
2023-06-07 15:09:25.750000,-2.176262298543999,-2.6473454303840005,9.12747256464,0.0,hammocking
2023-06-07 15:09:26,-2.0493980261935483,-2.4657188365080644,9.371716445491934,,hammocking
2023-06-07 15:09:26.250000,-2.1272868533225813,-2.5079262372258064,9.589859031798389,,hammocking
2023-06-07 15:09:26.500000,-2.075284470576,-2.424076557152,9.281199775712,,hammocking
2023-06-07 15:09:26.750000,-2.0985564089919357,-2.479736487725807,9.269615542451612,0.0,hammocking
2023-06-07 15:09:27,-2.102291036647999,-2.618883169232,9.550461013816,,hammocking
2023-06-07 15:09:27.250000,-2.0319821199758064,-2.708575877499999,9.265599366193548,,hammocking
2023-06-07 15:09:27.500000,-2.11435781096,-3.1180646248080004,9.031321235688,,hammocking
2023-06-07 15:09:27.750000,-1.9354803629274195,-2.9069856751451613,9.080318843169357,0.0,hammocking
2023-06-07 15:09:28,-2.074901363376,-2.8495310383359995,9.51652084352,,hammocking
2023-06-07 15:09:28.250000,-1.9749460806693548,-2.5857378571209675,9.321399773314516,,hammocking
2023-06-07 15:09:28.500000,-2.049580318448,-2.4859187698480003,9.2624292526,,hammocking
2023-06-07 15:09:28.750000,-2.0533754932177417,-2.5325247645967743,9.49802990117742,0.0,hammocking
2023-06-07 15:09:29,-1.9927481066693544,-2.416869382701613,9.509807817395163,,hammocking
2023-06-07 15:09:29.250000,-2.1468423499600005,-2.6425186996320007,9.193131454472,,hammocking
