"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.502185467E1,5.237712509E1,4.877901260E0,2.819848527E1,0.000000000E0,0.000000000E0,1.008115482E1,1.294133186E1
3.602211780E1,5.237712511E1,4.877901210E0,2.819311417E1,0.000000000E0,0.000000000E0,9.610568047E0,1.217514324E1
3.702367030E1,5.237712520E1,4.877901140E0,2.819402979E1,0.000000000E0,0.000000000E0,9.313381195E0,1.164572048E1
3.802442905E1,5.237712518E1,4.877901230E0,2.819811917E1,0.000000000E0,0.000000000E0,9.022135735E0,1.100545216E1
3.902164045E1,5.237712520E1,4.877901180E0,2.820287991E1,0.000000000E0,0.000000000E0,9.324337006E0,1.121514893E1
4.002373952E1,5.237712540E1,4.877901370E0,2.819811956E1,0.000000000E0,0.000000000E0,9.371034622E0,1.120912170E1
4.102010373E1,5.237712533E1,4.877901280E0,2.821258474E1,0.000000000E0,0.000000000E0,9.371662140E0,1.111562920E1
4.202406389E1,5.237712320E1,4.877898170E0,2.861266538E1,0.000000000E0,0.000000000E0,9.162029266E0,1.082299805E1
4.302311936E1,5.237712327E1,4.877898240E0,2.862017284E1,0.000000000E0,0.000000000E0,8.725232124E0,1.017701340E1
4.402288254E1,5.237712338E1,4.877898050E0,2.864965287E1,0.000000000E0,0.000000000E0,8.283857346E0,9.722214699E0
4.502115337E1,5.237712343E1,4.877898070E0,2.868053674E1,0.000000000E0,0.000000000E0,7.467471123E0,8.971315384E0
4.602170899E1,5.237712354E1,4.877897850E0,2.879387905E1,0.000000000E0,0.000000000E0,7.524534702E0,9.141942024E0
4.701988655E1,5.237712386E1,4.877898240E0,2.881792758E1,0.000000000E0,0.000000000E0,7.903768063E0,9.614479065E0
4.802361279E1,5.237712407E1,4.877898370E0,2.893938791E1,0.000000000E0,0.000000000E0,7.879633427E0,9.626724243E0
4.902337727E1,5.237712428E1,4.877898640E0,2.898211298E1,0.000000000E0,0.000000000E0,7.554463387E0,9.247570992E0
5.002175253E1,5.237712453E1,4.877898710E0,2.904259921E1,0.000000000E0,0.000000000E0,7.168514252E0,8.793356895E0
5.102207623E1,5.237712474E1,4.877898870E0,2.906457225E1,0.000000000E0,0.000000000E0,7.656532288E0,9.383744240E0
5.202586524E1,5.237712520E1,4.877899050E0,2.906603785E1,0.000000000E0,0.000000000E0,7.518104553E0,9.184489250E0
5.302203982E1,5.237712553E1,4.877899230E0,2.905401449E1,0.000000000E0,0.000000000E0,7.142282486E0,8.671454430E0
5.402092540E1,5.237712563E1,4.877899130E0,2.910119475E1,0.000000000E0,0.000000000E0,6.595355511E0,8.003804207E0
5.502146982E1,5.237712642E1,4.877899860E0,2.899664307E1,0.000000000E0,0.000000000E0,6.376239300E0,7.760131359E0
5.602184196E1,5.237712454E1,4.877896570E0,2.969707796E1,0.000000000E0,0.000000000E0,6.012608051E0,7.300023079E0
5.702072935E1,5.237712462E1,4.877896670E0,2.968261280E1,0.000000000E0,0.000000000E0,6.559326172E0,7.872758865E0
5.802136227E1,5.237712465E1,4.877896600E0,2.969561329E1,0.000000000E0,0.000000000E0,6.986503601E0,8.269317627E0
5.902116092E1,5.237712323E1,4.877894290E0,3.015740194E1,0.000000000E0,0.000000000E0,7.850290298E0,8.980254173E0
6.002343435E1,5.237712219E1,4.877893230E0,3.036101314E1,0.000000000E0,0.000000000E0,7.952228546E0,8.878831863E0
6.101995190E1,5.237712205E1,4.877893470E0,3.042400136E1,0.000000000E0,0.000000000E0,8.755859375E0,9.302956581E0
6.202190430E1,5.237714048E1,4.877909010E0,2.734395823E1,0.000000000E0,0.000000000E0,7.461972713E0,8.576889038E0
6.302058216E1,5.237713938E1,4.877907040E0,2.781142380E1,0.000000000E0,0.000000000E0,7.415672779E0,8.315456390E0
6.402190123E1,5.237713943E1,4.877907080E0,2.781447565E1,0.000000000E0,0.000000000E0,1.172869205E1,8.053416252E0
6.502158503E1,5.237713941E1,4.877907250E0,2.784157533E1,0.000000000E0,0.000000000E0,1.170709419E1,7.881410122E0
6.602244289E1,5.237713903E1,4.877906260E0,2.798457959E1,0.000000000E0,0.000000000E0,1.168715286E1,7.692749023E0
6.702329966E1,5.237713909E1,4.877906300E0,2.798592248E1,0.000000000E0,0.000000000E0,1.165701008E1,7.563426971E0
6.802932503E1,5.237713875E1,4.877905750E0,2.813680058E1,0.000000000E0,0.000000000E0,1.173565674E1,7.643376827E0
6.902135836E1,5.237713870E1,4.877905930E0,2.815431771E1,0.000000000E0,0.000000000E0,1.183431053E1,7.777905464E0
7.001987680E1,5.237713873E1,4.877906020E0,2.816109270E1,0.000000000E0,0.000000000E0,1.186339951E1,7.813516140E0
7.102086174E1,5.237713876E1,4.877906150E0,2.816206938E1,0.000000000E0,0.000000000E0,1.184256172E1,7.715404987E0
7.202003096E1,5.237713739E1,4.877906590E0,2.849397689E1,0.000000000E0,0.000000000E0,1.180136776E1,7.627588272E0
7.302013726E1,5.237713731E1,4.877906470E0,2.852296841E1,0.000000000E0,0.000000000E0,1.194508553E1,7.722373962E0
7.402037976E1,5.237713725E1,4.877906620E0,2.852840054E1,0.000000000E0,0.000000000E0,1.208797359E1,7.688070297E0
7.502192091E1,5.237713728E1,4.877906610E0,2.851985565E1,0.000000000E0,0.000000000E0,1.202340126E1,7.603919029E0
7.602284554E1,5.237713732E1,4.877906690E0,2.853670146E1,0.000000000E0,0.000000000E0,1.201724625E1,7.617340565E0
7.702217549E1,5.237713723E1,4.877906570E0,2.857179648E1,0.000000000E0,0.000000000E0,1.211373711E1,7.709214687E0
7.802092565E1,5.237713719E1,4.877906570E0,2.858253861E1,0.000000000E0,0.000000000E0,1.233209991E1,7.927334309E0
7.902192632E1,5.237713697E1,4.877906190E0,2.864259667E1,0.000000000E0,0.000000000E0,1.270522118E1,8.332840919E0
8.001955377E1,5.237713699E1,4.877906250E0,2.863923980E1,0.000000000E0,0.000000000E0,1.250439453E1,7.966150761E0
8.101961539E1,5.237713709E1,4.877906420E0,2.861018730E1,0.000000000E0,0.000000000E0,1.268321133E1,8.020204544E0
8.202095184E1,5.237714592E1,4.877923280E0,2.739286335E1,0.000000000E0,0.000000000E0,1.193042088E1,7.939077377E0
8.302326627E1,5.237714597E1,4.877923350E0,2.737058563E1,0.000000000E0,0.000000000E0,1.199774933E1,7.655396461E0
8.402774955E1,5.237714639E1,4.877923230E0,2.725925803E1,0.000000000E0,0.000000000E0,1.231210709E1,7.704774857E0
8.502184637E1,5.237714631E1,4.877923120E0,2.727988773E1,0.000000000E0,0.000000000E0,1.221445179E1,7.711575031E0
8.602073835E1,5.237714628E1,4.877923180E0,2.728043704E1,0.000000000E0,0.000000000E0,1.232083988E1,7.857906342E0
8.702193804E1,5.237714621E1,4.877923130E0,2.731382314E1,0.000000000E0,0.000000000E0,1.216364765E1,7.626615047E0
8.802132731E1,5.237714626E1,4.877923100E0,2.729880855E1,0.000000000E0,0.000000000E0,1.215683842E1,7.623001575E0
8.902163392E1,5.237714628E1,4.877923120E0,2.730088378E1,0.000000000E0,0.000000000E0,1.214348316E1,7.631335258E0
9.002313210E1,5.237714631E1,4.877923190E0,2.728739510E1,0.000000000E0,0.000000000E0,1.216306210E1,7.578489780E0
9.102164033E1,5.237714634E1,4.877923270E0,2.729655046E1,0.000000000E0,0.000000000E0,1.233629704E1,7.894779205E0
9.202348470E1,5.237714636E1,4.877923350E0,2.728379419E1,0.000000000E0,0.000000000E0,1.259282303E1,8.117206573E0
9.302253392E1,5.237714639E1,4.877923400E0,2.727445588E1,0.000000000E0,0.000000000E0,1.277234173E1,8.352410316E0
9.402081845E1,5.237714639E1,4.877923470E0,2.726658238E1,0.000000000E0,0.000000000E0,1.306432819E1,8.726176262E0
9.502191913E1,5.237714643E1,4.877923470E0,2.725870891E1,0.000000000E0,0.000000000E0,1.299737453E1,8.446950912E0
9.602285272E1,5.237714651E1,4.877923510E0,2.723722467E1,0.000000000E0,0.000000000E0,1.269181252E1,7.787543774E0
9.702142778E1,5.237714643E1,4.877923300E0,2.727012238E1,0.000000000E0,0.000000000E0,1.264878654E1,7.787014008E0
9.802297642E1,5.237714642E1,4.877923460E0,2.726945107E1,0.000000000E0,0.000000000E0,1.258638000E1,7.738196373E0
9.902400955E1,5.237714644E1,4.877923570E0,2.724497607E1,0.000000000E0,0.000000000E0,1.265527153E1,7.890316963E0
1.000232340E2,5.237714643E1,4.877923770E0,2.725107969E1,0.000000000E0,0.000000000E0,1.278275108E1,8.000796318E0
1.010191057E2,5.237714645E1,4.877923810E0,2.724863833E1,0.000000000E0,0.000000000E0,1.253569698E1,7.528472424E0
1.020237329E2,5.237715146E1,4.877936980E0,2.655694162E1,0.000000000E0,0.000000000E0,1.158750343E1,7.245222092E0
1.030237578E2,5.237715151E1,4.877936970E0,2.655053299E1,0.000000000E0,0.000000000E0,1.156420803E1,7.141766548E0
1.040217074E2,5.237715155E1,4.877937030E0,2.654229333E1,0.000000000E0,0.000000000E0,1.161671638E1,7.286913872E0
1.050200854E2,5.237715152E1,4.877937050E0,2.655199789E1,0.000000000E0,0.000000000E0,1.193300533E1,7.834765434E0
1.060226747E2,5.237715151E1,4.877937100E0,2.654833580E1,0.000000000E0,0.000000000E0,1.226484680E1,8.450787544E0
1.070219107E2,5.237715148E1,4.877936740E0,2.657873105E1,0.000000000E0,0.000000000E0,1.233639050E1,8.488923073E0
1.080205611E2,5.237715221E1,4.877936490E0,2.640075342E1,0.000000000E0,0.000000000E0,1.225477219E1,8.164724350E0
1.090206915E2,5.237715229E1,4.877936520E0,2.636962562E1,0.000000000E0,0.000000000E0,1.241650295E1,8.161942482E0
1.100211655E2,5.237715232E1,4.877936520E0,2.637408123E1,0.000000000E0,0.000000000E0,1.231626797E1,8.112759590E0
1.110197143E2,5.237715242E1,4.877936680E0,2.634631047E1,0.000000000E0,0.000000000E0,1.275272369E1,8.829774857E0
1.120220517E2,5.237715222E1,4.877937140E0,2.667773135E1,0.000000000E0,0.000000000E0,1.280513191E1,8.859696388E0
1.130216908E2,5.237715227E1,4.877937130E0,2.666888132E1,0.000000000E0,0.000000000E0,1.281091404E1,8.908046722E0
1.140211476E2,5.237715233E1,4.877937020E0,2.665917675E1,0.000000000E0,0.000000000E0,1.285233212E1,9.003290176E0
1.150215613E2,5.237715237E1,4.877937050E0,2.664141559E1,0.000000000E0,0.000000000E0,1.254368973E1,8.449894905E0
1.160217374E2,5.237715240E1,4.877937140E0,2.661700163E1,0.000000000E0,0.000000000E0,1.255112553E1,8.385938644E0
1.170207508E2,5.237715235E1,4.877937100E0,2.663476276E1,0.000000000E0,0.000000000E0,1.246945286E1,8.283867836E0
1.180242632E2,5.237715242E1,4.877937110E0,2.661138640E1,0.000000000E0,0.000000000E0,1.260849857E1,8.394268036E0
1.190219795E2,5.237715244E1,4.877937140E0,2.660577121E1,0.000000000E0,0.000000000E0,1.263643646E1,8.426353455E0
1.200227516E2,5.237715148E1,4.877937470E0,2.683703226E1,0.000000000E0,0.000000000E0,1.248595238E1,8.134533882E0
1.210199653E2,5.237715151E1,4.877937570E0,2.683257679E1,0.000000000E0,0.000000000E0,1.244036579E1,7.982256889E0
1.220228743E2,5.237716172E1,4.877954430E0,2.525533047E1,0.000000000E0,0.000000000E0,1.151263046E1,8.434617996E0
1.230214771E2,5.237716172E1,4.877954460E0,2.525246183E1,0.000000000E0,0.000000000E0,1.187949848E1,9.101673126E0
1.240216377E2,5.237716149E1,4.877954830E0,2.555220538E1,0.000000000E0,0.000000000E0,1.217427731E1,9.478635788E0
1.250232285E2,5.237716153E1,4.877954770E0,2.555434163E1,0.000000000E0,0.000000000E0,1.200243950E1,8.961471558E0
1.260226382E2,5.237716154E1,4.877954780E0,2.554213462E1,0.000000000E0,0.000000000E0,1.176204872E1,8.347084999E0
1.270216003E2,5.237716158E1,4.877954720E0,2.552461755E1,0.000000000E0,0.000000000E0,1.176563168E1,8.237880707E0
1.280229878E2,5.237716160E1,4.877954750E0,2.551192228E1,0.000000000E0,0.000000000E0,1.156266785E1,7.717540741E0
1.290227411E2,5.237716162E1,4.877954760E0,2.551106782E1,0.000000000E0,0.000000000E0,1.147573185E1,7.380257607E0
1.300225475E2,5.237716167E1,4.877954730E0,2.548653174E1,0.000000000E0,0.000000000E0,1.159551620E1,7.569639206E0
1.310230693E2,5.237716164E1,4.877954730E0,2.549867770E1,0.000000000E0,0.000000000E0,1.172457314E1,7.691757202E0
1.320203894E2,5.237716158E1,4.877954750E0,2.551210536E1,0.000000000E0,0.000000000E0,1.194521523E1,8.065766335E0
1.330228460E2,5.237716165E1,4.877954770E0,2.548048926E1,0.000000000E0,0.000000000E0,1.221944904E1,8.493895531E0
1.340216326E2,5.237716176E1,4.877954810E0,2.544710321E1,0.000000000E0,0.000000000E0,1.265572453E1,9.280051231E0
1.350214221E2,5.237716185E1,4.877954880E0,2.540761363E1,0.000000000E0,0.000000000E0,1.305148125E1,9.967624664E0
1.360202737E2,5.237716206E1,4.877954780E0,2.520284092E1,0.000000000E0,0.000000000E0,1.334762096E1,1.048426819E1
1.370198662E2,5.237716221E1,4.877954730E0,2.515236502E1,0.000000000E0,0.000000000E0,1.371624947E1,1.118458366E1
1.380213592E2,5.237716228E1,4.877954710E0,2.512276306E1,0.000000000E0,0.000000000E0,1.338810730E1,1.058506393E1
1.390205899E2,5.237716235E1,4.877954660E0,2.509395454E1,0.000000000E0,0.000000000E0,1.317453098E1,1.019836330E1
1.400251676E2,5.237716240E1,4.877954650E0,2.507869581E1,0.000000000E0,0.000000000E0,1.304899883E1,9.951200485E0
1.410196352E2,5.237716247E1,4.877954750E0,2.504793425E1,0.000000000E0,0.000000000E0,1.321462250E1,1.027370262E1
1.420233142E2,5.237716734E1,4.877956950E0,2.420577930E1,0.000000000E0,0.000000000E0,1.244362926E1,9.568857193E0
1.430204098E2,5.237716743E1,4.877956960E0,2.416525209E1,0.000000000E0,0.000000000E0,1.233997822E1,9.300337791E0
1.440211149E2,5.237716818E1,4.877956650E0,2.396237211E1,0.000000000E0,0.000000000E0,1.222559166E1,9.016944885E0
1.450218461E2,5.237716826E1,4.877956700E0,2.392306561E1,0.000000000E0,0.000000000E0,1.213464451E1,8.858705521E0
1.460219686E2,5.237716836E1,4.877956660E0,2.388314874E1,0.000000000E0,0.000000000E0,1.220189857E1,8.957700729E0
1.470198255E2,5.237716843E1,4.877956670E0,2.386856144E1,0.000000000E0,0.000000000E0,1.198474598E1,8.482062340E0
1.480218157E2,5.237716846E1,4.877956670E0,2.391781685E1,0.000000000E0,0.000000000E0,1.186575413E1,8.120855331E0
1.490220631E2,5.237716850E1,4.877956660E0,2.390664747E1,0.000000000E0,0.000000000E0,1.165198994E1,7.618770599E0
1.500213380E2,5.237716856E1,4.877956680E0,2.387435997E1,0.000000000E0,0.000000000E0,1.183431530E1,7.920574665E0
1.510208032E2,5.237716860E1,4.877956700E0,2.385507293E1,0.000000000E0,0.000000000E0,1.184416199E1,7.988578320E0
1.520198563E2,5.237716871E1,4.877956590E0,2.380252175E1,0.000000000E0,0.000000000E0,1.205243969E1,8.427034378E0
1.530216083E2,5.237716879E1,4.877956590E0,2.375503651E1,0.000000000E0,0.000000000E0,1.235965633E1,9.138867378E0
1.540212594E2,5.237716886E1,4.877956570E0,2.372897458E1,0.000000000E0,0.000000000E0,1.213740730E1,8.588609695E0
1.550199050E2,5.237716896E1,4.877956620E0,2.368423599E1,0.000000000E0,0.000000000E0,1.236434841E1,9.043243408E0
1.560200862E2,5.237717022E1,4.877956220E0,2.337655931E1,0.000000000E0,0.000000000E0,1.242081642E1,9.193890572E0
1.570207774E2,5.237717029E1,4.877956170E0,2.335391533E1,0.000000000E0,0.000000000E0,1.215914154E1,8.650533676E0
1.580216753E2,5.237717037E1,4.877956170E0,2.331039738E1,0.000000000E0,0.000000000E0,1.207732296E1,8.481344223E0
1.590241321E2,5.237717047E1,4.877956170E0,2.327261676E1,0.000000000E0,0.000000000E0,1.219571304E1,8.704523087E0
1.600220031E2,5.237717053E1,4.877956160E0,2.325650356E1,0.000000000E0,0.000000000E0,1.227871513E1,8.913088799E0
1.610255157E2,5.237717057E1,4.877956010E0,2.324435753E1,0.000000000E0,0.000000000E0,1.243767166E1,9.157623291E0
1.620216070E2,5.237717074E1,4.877955400E0,2.320859081E1,0.000000000E0,0.000000000E0,1.171810055E1,8.702959061E0
1.630270564E2,5.237717080E1,4.877955330E0,2.318112504E1,0.000000000E0,0.000000000E0,1.184987450E1,8.728930473E0
1.640270917E2,5.237717087E1,4.877955260E0,2.314963095E1,0.000000000E0,0.000000000E0,1.193769073E1,8.801555634E0
1.650201185E2,5.237717096E1,4.877955180E0,2.311221648E1,0.000000000E0,0.000000000E0,1.206127834E1,9.048979759E0
1.660218602E2,5.237717105E1,4.877955090E0,2.307461890E1,0.000000000E0,0.000000000E0,1.198328209E1,8.860683441E0
1.670222055E2,5.237717117E1,4.877955060E0,2.303781485E1,0.000000000E0,0.000000000E0,1.193480778E1,8.703485489E0
1.680208232E2,5.237716967E1,4.877954890E0,2.337179702E1,0.000000000E0,0.000000000E0,1.187208080E1,8.579133034E0
1.690215781E2,5.237716979E1,4.877954860E0,2.330954131E1,0.000000000E0,0.000000000E0,1.191928673E1,8.665047646E0
1.700225340E2,5.237716999E1,4.877954830E0,2.324612605E1,0.000000000E0,0.000000000E0,1.255486202E1,9.983995438E0
1.710224652E2,5.237717007E1,4.877954840E0,2.321383857E1,0.000000000E0,0.000000000E0,1.254061508E1,9.823156357E0
1.720218802E2,5.237717022E1,4.877954810E0,2.316702480E1,0.000000000E0,0.000000000E0,1.254571533E1,9.753249168E0
1.730212154E2,5.237717030E1,4.877954780E0,2.314084081E1,0.000000000E0,0.000000000E0,1.246588421E1,9.593075752E0
1.740201098E2,5.237717043E1,4.877954730E0,2.308566518E1,0.000000000E0,0.000000000E0,1.246964359E1,9.532171249E0
1.750207550E2,5.237717051E1,4.877954690E0,2.304892211E1,0.000000000E0,0.000000000E0,1.257727337E1,9.791379929E0
1.760218273E2,5.237717058E1,4.877954620E0,2.302865849E1,0.000000000E0,0.000000000E0,1.292697525E1,1.045850945E1
1.770203143E2,5.237717067E1,4.877954630E0,2.301095843E1,0.000000000E0,0.000000000E0,1.323780632E1,1.110688305E1
1.780210076E2,5.237717074E1,4.877954590E0,2.296902735E1,0.000000000E0,0.000000000E0,1.353025246E1,1.166494846E1
1.790207876E2,5.237717081E1,4.877954620E0,2.294040198E1,0.000000000E0,0.000000000E0,1.379258347E1,1.208799839E1
1.800203412E2,5.237717028E1,4.877955050E0,2.329074328E1,0.000000000E0,0.000000000E0,1.397933006E1,1.239360905E1
1.810193590E2,5.237717034E1,4.877955000E0,2.325540398E1,0.000000000E0,0.000000000E0,1.367229748E1,1.183137894E1
1.820236923E2,5.237717224E1,4.877958890E0,2.282138792E1,0.000000000E0,0.000000000E0,1.286574936E1,1.117712116E1
1.830229066E2,5.237717228E1,4.877958820E0,2.280112427E1,0.000000000E0,0.000000000E0,1.277106190E1,1.087761116E1
1.840220197E2,5.237717236E1,4.877958790E0,2.277317026E1,0.000000000E0,0.000000000E0,1.270766830E1,1.056601906E1
1.850212640E2,5.237717241E1,4.877958760E0,2.276132949E1,0.000000000E0,0.000000000E0,1.255664444E1,1.023965263E1
1.860213676E2,5.237717245E1,4.877958730E0,2.272031391E1,0.000000000E0,0.000000000E0,1.244354439E1,9.988940239E0
1.870216581E2,5.237717250E1,4.877958660E0,2.270267478E1,0.000000000E0,0.000000000E0,1.247127914E1,9.905598640E0
1.880231915E2,5.237717255E1,4.877958650E0,2.268106840E1,0.000000000E0,0.000000000E0,1.236901188E1,9.688597679E0
1.890222544E2,5.237717260E1,4.877958650E0,2.265653233E1,0.000000000E0,0.000000000E0,1.224966240E1,9.331019402E0
1.900222555E2,5.237717266E1,4.877958660E0,2.263980879E1,0.000000000E0,0.000000000E0,1.219251823E1,9.062494278E0
1.910225998E2,5.237717270E1,4.877958660E0,2.262345142E1,0.000000000E0,0.000000000E0,1.246998501E1,9.560115814E0
1.920213458E2,5.237717229E1,4.877959070E0,2.301200089E1,0.000000000E0,0.000000000E0,1.266768742E1,9.893937111E0
1.930241822E2,5.237717235E1,4.877959060E0,2.299539941E1,0.000000000E0,0.000000000E0,1.284883213E1,1.011222458E1
1.940220292E2,5.237717205E1,4.877958700E0,2.297177817E1,0.000000000E0,0.000000000E0,1.264061928E1,9.513678551E0
1.950201520E2,5.237717209E1,4.877958610E0,2.296085288E1,0.000000000E0,0.000000000E0,1.275893879E1,9.681060791E0
1.960237165E2,5.237717217E1,4.877958590E0,2.292246187E1,0.000000000E0,0.000000000E0,1.277340317E1,9.700197220E0
1.970215341E2,5.237717165E1,4.877957980E0,2.299136947E1,0.000000000E0,0.000000000E0,1.266708946E1,9.396471024E0
1.980207178E2,5.237717175E1,4.877957930E0,2.294614253E1,0.000000000E0,0.000000000E0,1.259665966E1,9.191767693E0
1.990209838E2,5.237717186E1,4.877957980E0,2.290897231E1,0.000000000E0,0.000000000E0,1.255171013E1,9.002670288E0
2.000200182E2,5.237717199E1,4.877958020E0,2.285629917E1,0.000000000E0,0.000000000E0,1.289390659E1,9.675296783E0
2.010192104E2,5.237717205E1,4.877958000E0,2.284079632E1,0.000000000E0,0.000000000E0,1.299993324E1,9.840764999E0
2.020234539E2,5.237717256E1,4.877955040E0,2.269522647E1,0.000000000E0,0.000000000E0,1.260942078E1,9.550905228E0
2.030198576E2,5.237717267E1,4.877955060E0,2.264133259E1,0.000000000E0,0.000000000E0,1.294701290E1,1.023484421E1
2.040204473E2,5.237717290E1,4.877954940E0,2.242642806E1,0.000000000E0,0.000000000E0,1.294627094E1,1.020798779E1
2.050203428E2,5.237717296E1,4.877954920E0,2.239432364E1,0.000000000E0,0.000000000E0,1.296745396E1,1.017661953E1
2.060220340E2,5.237717276E1,4.877954650E0,2.232871041E1,0.000000000E0,0.000000000E0,1.309296703E1,1.045090199E1
2.070207303E2,5.237717280E1,4.877954640E0,2.231479445E1,0.000000000E0,0.000000000E0,1.297232819E1,1.006081009E1
2.080206060E2,5.237717339E1,4.877955070E0,2.210544494E1,0.000000000E0,0.000000000E0,1.282700253E1,9.781599045E0
2.090211734E2,5.237717299E1,4.877954590E0,2.215012183E1,0.000000000E0,0.000000000E0,1.298211288E1,1.008443832E1
2.100199009E2,5.237717309E1,4.877954630E0,2.210080559E1,0.000000000E0,0.000000000E0,1.292920399E1,1.001855946E1
2.110213752E2,5.237717315E1,4.877954640E0,2.207547609E1,0.000000000E0,0.000000000E0,1.293038940E1,9.950518608E0
2.120211338E2,5.237717326E1,4.877954670E0,2.203153095E1,0.000000000E0,0.000000000E0,1.286584091E1,9.812270164E0
2.130221555E2,5.237717331E1,4.877954660E0,2.199790064E1,0.000000000E0,0.000000000E0,1.276756096E1,9.626903534E0
2.140219366E2,5.237717336E1,4.877954650E0,2.195889924E1,0.000000000E0,0.000000000E0,1.274997044E1,9.582091331E0
2.150216209E2,5.237717342E1,4.877954650E0,2.193588907E1,0.000000000E0,0.000000000E0,1.270554447E1,9.500127792E0
2.160197945E2,5.237717328E1,4.877955130E0,2.228763476E1,0.000000000E0,0.000000000E0,1.255302620E1,9.320487022E0
2.170225849E2,5.237717334E1,4.877955130E0,2.226334285E1,0.000000000E0,0.000000000E0,1.258383846E1,9.448418617E0
