"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.856795202E1,5.237714389E1,4.877868970E0,2.541156673E1,0.000000000E0,0.000000000E0,1.236886787E1,1.742263985E1
2.956995968E1,5.237714422E1,4.877872170E0,2.441028732E1,0.000000000E0,0.000000000E0,1.278247929E1,1.800014877E1
3.056752025E1,5.237714288E1,4.877874890E0,2.576258193E1,0.000000000E0,0.000000000E0,1.228465462E1,1.725062180E1
3.156974962E1,5.237714316E1,4.877875990E0,2.561536617E1,0.000000000E0,0.000000000E0,1.224369717E1,1.722126961E1
3.256924150E1,5.237714664E1,4.877881380E0,2.477156317E1,0.000000000E0,0.000000000E0,1.168338680E1,1.624685097E1
3.356575207E1,5.237715099E1,4.877887340E0,2.429256885E1,0.000000000E0,0.000000000E0,1.144518948E1,1.584909725E1
3.456839499E1,5.237715128E1,4.877890480E0,2.337197782E1,0.000000000E0,0.000000000E0,1.063780499E1,1.466962337E1
3.556840650E1,5.237715051E1,4.877887920E0,2.449599869E1,0.000000000E0,0.000000000E0,9.547183037E0,1.319847012E1
3.656961410E1,5.237715122E1,4.877888190E0,2.384371713E1,0.000000000E0,0.000000000E0,9.121745110E0,1.255160236E1
3.756807400E1,5.237715137E1,4.877887810E0,2.384463265E1,0.000000000E0,0.000000000E0,8.886948586E0,1.223634338E1
3.857266634E1,5.237715136E1,4.877888160E0,2.371920559E1,0.000000000E0,0.000000000E0,8.056339264E0,1.108963394E1
3.957117998E1,5.237715109E1,4.877887920E0,2.386758154E1,0.000000000E0,0.000000000E0,7.683243752E0,1.059335995E1
4.056961624E1,5.237715094E1,4.877888100E0,2.375344569E1,0.000000000E0,0.000000000E0,7.538427353E0,1.039766788E1
4.157018441E1,5.237715053E1,4.877887340E0,2.398006821E1,0.000000000E0,0.000000000E0,7.113408089E0,9.792153358E0
4.256816196E1,5.237715562E1,4.877895170E0,2.165580014E1,0.000000000E0,0.000000000E0,7.965146065E0,1.094946098E1
4.356782160E1,5.237715817E1,4.877899160E0,2.166300820E1,0.000000000E0,0.000000000E0,9.870059013E0,1.343072128E1
4.457171722E1,5.237715969E1,4.877901350E0,2.159691054E1,0.000000000E0,0.000000000E0,1.198085022E1,1.619045830E1
4.556720295E1,5.237716044E1,4.877902670E0,2.156181715E1,0.000000000E0,0.000000000E0,1.341453266E1,1.788204956E1
4.656828415E1,5.237716105E1,4.877903500E0,2.148967494E1,0.000000000E0,0.000000000E0,1.567369843E1,2.063365364E1
4.756707102E1,5.237716046E1,4.877901610E0,2.214342057E1,0.000000000E0,0.000000000E0,1.829759026E1,2.372310448E1
4.856701483E1,5.237715996E1,4.877900300E0,2.233775504E1,0.000000000E0,0.000000000E0,2.067024803E1,2.633256340E1
4.956605300E1,5.237715910E1,4.877898510E0,2.272611949E1,0.000000000E0,0.000000000E0,2.152413368E1,2.716526985E1
5.056631342E1,5.237715820E1,4.877896540E0,2.306657117E1,0.000000000E0,0.000000000E0,2.276648903E1,2.842238426E1
5.156921384E1,5.237715772E1,4.877895970E0,2.304789341E1,0.000000000E0,0.000000000E0,2.316161728E1,2.865958977E1
5.256743576E1,5.237715716E1,4.877894790E0,2.333182748E1,0.000000000E0,0.000000000E0,2.318942451E1,2.844745445E1
5.356812988E1,5.237715686E1,4.877894660E0,2.329929524E1,0.000000000E0,0.000000000E0,2.217378616E1,2.696402359E1
5.456889967E1,5.237715627E1,4.877893350E0,2.376120771E1,0.000000000E0,0.000000000E0,2.115907860E1,2.556246567E1
5.556913962E1,5.237715603E1,4.877893070E0,2.371872675E1,0.000000000E0,0.000000000E0,1.947404480E1,2.333474922E1
5.656667399E1,5.237715600E1,4.877893450E0,2.366910534E1,0.000000000E0,0.000000000E0,1.851651382E1,2.198919868E1
5.756774081E1,5.237715601E1,4.877893960E0,2.363657391E1,0.000000000E0,0.000000000E0,1.708252525E1,2.025742912E1
5.856675034E1,5.237715603E1,4.877894510E0,2.360373735E1,0.000000000E0,0.000000000E0,1.552341938E1,1.850089455E1
5.956648493E1,5.237715619E1,4.877895120E0,2.355729017E1,0.000000000E0,0.000000000E0,1.421866608E1,1.705516052E1
6.056611456E1,5.237715462E1,4.877892760E0,2.442422995E1,0.000000000E0,0.000000000E0,1.318384647E1,1.571674538E1
6.156801753E1,5.237715347E1,4.877890190E0,2.488748367E1,0.000000000E0,0.000000000E0,1.173136044E1,1.391289616E1
6.256678722E1,5.237715396E1,4.877891050E0,2.436520703E1,0.000000000E0,0.000000000E0,9.953980446E0,1.215497208E1
6.357138810E1,5.237715441E1,4.877891770E0,2.428122371E1,0.000000000E0,0.000000000E0,1.282498646E1,1.167363548E1
6.456639430E1,5.237715459E1,4.877892350E0,2.426730828E1,0.000000000E0,0.000000000E0,1.261233234E1,1.113312531E1
6.556697065E1,5.237715488E1,4.877892890E0,2.418173772E1,0.000000000E0,0.000000000E0,1.240742779E1,1.064472103E1
6.656603346E1,5.237715476E1,4.877892470E0,2.443631494E1,0.000000000E0,0.000000000E0,1.221394920E1,1.010206127E1
6.756602873E1,5.237715477E1,4.877892470E0,2.439560450E1,0.000000000E0,0.000000000E0,1.219174099E1,1.008413315E1
6.856675341E1,5.237715474E1,4.877892660E0,2.440152498E1,0.000000000E0,0.000000000E0,1.203733444E1,9.712227821E0
6.956813393E1,5.237715476E1,4.877892960E0,2.436881034E1,0.000000000E0,0.000000000E0,1.183278656E1,9.297243118E0
7.056678956E1,5.237715478E1,4.877893220E0,2.434818064E1,0.000000000E0,0.000000000E0,1.189688492E1,9.393589020E0
7.156714393E1,5.237715455E1,4.877892400E0,2.465341665E1,0.000000000E0,0.000000000E0,1.185460758E1,9.324150085E0
7.256830362E1,5.237715444E1,4.877892210E0,2.462942957E1,0.000000000E0,0.000000000E0,1.174255943E1,9.042323112E0
7.356592659E1,5.237715443E1,4.877892280E0,2.461166837E1,0.000000000E0,0.000000000E0,1.180565643E1,9.205567360E0
7.456771367E1,5.237715555E1,4.877896330E0,2.336277093E1,0.000000000E0,0.000000000E0,1.189078808E1,9.380219460E0
7.556635539E1,5.237715613E1,4.877898570E0,2.332657920E1,0.000000000E0,0.000000000E0,1.190925407E1,9.403630257E0
7.656717393E1,5.237715677E1,4.877900880E0,2.293736025E1,0.000000000E0,0.000000000E0,1.185883045E1,9.274132729E0
7.756664633E1,5.237715715E1,4.877902240E0,2.291532789E1,0.000000000E0,0.000000000E0,1.180189419E1,9.020635605E0
7.856608070E1,5.237715744E1,4.877903180E0,2.282835375E1,0.000000000E0,0.000000000E0,1.182297325E1,9.085595131E0
7.956731388E1,5.237715758E1,4.877903840E0,2.282426497E1,0.000000000E0,0.000000000E0,1.217526627E1,9.934331894E0
8.056697893E1,5.237715828E1,4.877906490E0,2.210112297E1,0.000000000E0,0.000000000E0,1.227825165E1,1.020236588E1
8.156592888E1,5.237715863E1,4.877908000E0,2.207414680E1,0.000000000E0,0.000000000E0,1.231428432E1,1.024572277E1
8.256834377E1,5.237716255E1,4.877913640E0,2.056298616E1,0.000000000E0,0.000000000E0,1.191694641E1,9.554262161E0
8.356690367E1,5.237716449E1,4.877916600E0,2.055560536E1,0.000000000E0,0.000000000E0,1.186798954E1,9.401576996E0
8.456772153E1,5.237716554E1,4.877918320E0,2.049860101E1,0.000000000E0,0.000000000E0,1.174663925E1,9.078639984E0
8.556971903E1,5.237716606E1,4.877919370E0,2.047235723E1,0.000000000E0,0.000000000E0,1.175838375E1,9.108530045E0
8.656640023E1,5.237716638E1,4.877920070E0,2.043884979E1,0.000000000E0,0.000000000E0,1.176080704E1,9.157760620E0
8.756611866E1,5.237716654E1,4.877920490E0,2.042072282E1,0.000000000E0,0.000000000E0,1.162390041E1,8.813122749E0
8.856880533E1,5.237716638E1,4.877919660E0,2.074988471E1,0.000000000E0,0.000000000E0,1.148952103E1,8.520332336E0
8.956586596E1,5.237716632E1,4.877919330E0,2.071839029E1,0.000000000E0,0.000000000E0,1.151310635E1,8.495462418E0
9.056737934E1,5.237716574E1,4.877918410E0,2.097418728E1,0.000000000E0,0.000000000E0,1.169699860E1,8.949993134E0
9.156803049E1,5.237716565E1,4.877918890E0,2.070575481E1,0.000000000E0,0.000000000E0,1.190992069E1,9.422238350E0
9.256812153E1,5.237716567E1,4.877919240E0,2.065515690E1,0.000000000E0,0.000000000E0,1.177382469E1,9.099801064E0
9.356861434E1,5.237716571E1,4.877919530E0,2.062140468E1,0.000000000E0,0.000000000E0,1.166152287E1,8.802956581E0
9.456841299E1,5.237716562E1,4.877919130E0,2.079022757E1,0.000000000E0,0.000000000E0,1.163232422E1,8.717472076E0
9.556738403E1,5.237716563E1,4.877919060E0,2.075751270E1,0.000000000E0,0.000000000E0,1.159767818E1,8.624343872E0
9.656719543E1,5.237716547E1,4.877918420E0,2.097052479E1,0.000000000E0,0.000000000E0,1.153009510E1,8.364104271E0
9.756546314E1,5.237716544E1,4.877918220E0,2.093860325E1,0.000000000E0,0.000000000E0,1.159783745E1,8.337537766E0
9.856792002E1,5.237716543E1,4.877918170E0,2.093256072E1,0.000000000E0,0.000000000E0,1.160332012E1,8.370464325E0
9.956772314E1,5.237716544E1,4.877918280E0,2.091388404E1,0.000000000E0,0.000000000E0,1.159114933E1,8.256338120E0
1.005659018E2,5.237716566E1,4.877918690E0,2.082117219E1,0.000000000E0,0.000000000E0,1.145578766E1,7.733873844E0
1.015663683E2,5.237716582E1,4.877918900E0,2.078864080E1,0.000000000E0,0.000000000E0,1.182817841E1,8.637465477E0
1.025693645E2,5.237716537E1,4.877920860E0,2.068872675E1,0.000000000E0,0.000000000E0,1.160576534E1,8.269585609E0
1.035667549E2,5.237716516E1,4.877921940E0,2.068292875E1,0.000000000E0,0.000000000E0,1.171269894E1,8.476453781E0
1.045671123E2,5.237716505E1,4.877922480E0,2.069263349E1,0.000000000E0,0.000000000E0,1.178632832E1,8.480020523E0
1.055680482E2,5.237716503E1,4.877922840E0,2.066144471E1,0.000000000E0,0.000000000E0,1.169560528E1,8.362182617E0
1.065674650E2,5.237716503E1,4.877923110E0,2.065412065E1,0.000000000E0,0.000000000E0,1.167271996E1,8.221558571E0
1.075666282E2,5.237716507E1,4.877923210E0,2.062995084E1,0.000000000E0,0.000000000E0,1.179890251E1,8.601956367E0
1.085666804E2,5.237716554E1,4.877923930E0,2.042670485E1,0.000000000E0,0.000000000E0,1.213672543E1,9.291920662E0
1.095670665E2,5.237716581E1,4.877924360E0,2.040638077E1,0.000000000E0,0.000000000E0,1.182682896E1,8.712539673E0
1.105670378E2,5.237716595E1,4.877924620E0,2.040131520E1,0.000000000E0,0.000000000E0,1.166314697E1,8.285198212E0
1.115679250E2,5.237716597E1,4.877924690E0,2.041718441E1,0.000000000E0,0.000000000E0,1.151911926E1,8.010338783E0
1.125657442E2,5.237716598E1,4.877924730E0,2.042298279E1,0.000000000E0,0.000000000E0,1.152767277E1,7.976920605E0
1.135703193E2,5.237716602E1,4.877924830E0,2.041272900E1,0.000000000E0,0.000000000E0,1.146881580E1,7.945197582E0
1.145729024E2,5.237716607E1,4.877924910E0,2.038996300E1,0.000000000E0,0.000000000E0,1.149681854E1,8.021126747E0
1.155698788E2,5.237716612E1,4.877924990E0,2.037549779E1,0.000000000E0,0.000000000E0,1.135050201E1,7.728031158E0
1.165684678E2,5.237716615E1,4.877925050E0,2.037903790E1,0.000000000E0,0.000000000E0,1.124182892E1,7.442042828E0
1.175694107E2,5.237716620E1,4.877925050E0,2.036377919E1,0.000000000E0,0.000000000E0,1.136623001E1,7.760847569E0
1.185696290E2,5.237716624E1,4.877925080E0,2.035883541E1,0.000000000E0,0.000000000E0,1.125837994E1,7.472257137E0
1.195687836E2,5.237716627E1,4.877925070E0,2.036078857E1,0.000000000E0,0.000000000E0,1.125070953E1,7.304018497E0
1.205658884E2,5.237716631E1,4.877925090E0,2.035260993E1,0.000000000E0,0.000000000E0,1.125603485E1,7.321827888E0
1.215661083E2,5.237716632E1,4.877925130E0,2.035322032E1,0.000000000E0,0.000000000E0,1.124369621E1,7.116683006E0
1.225694353E2,5.237716837E1,4.877925360E0,1.983430244E1,0.000000000E0,0.000000000E0,1.115833759E1,6.977249146E0
1.235681769E2,5.237716971E1,4.877925880E0,1.969209272E1,0.000000000E0,0.000000000E0,1.113137531E1,6.967478752E0
1.245665598E2,5.237717039E1,4.877926190E0,1.968812657E1,0.000000000E0,0.000000000E0,1.113385010E1,6.983419895E0
1.255686768E2,5.237717074E1,4.877926390E0,1.968153538E1,0.000000000E0,0.000000000E0,1.116329956E1,7.327024460E0
1.265688786E2,5.237717093E1,4.877926480E0,1.967573736E1,0.000000000E0,0.000000000E0,1.115713978E1,7.094164371E0
1.275688108E2,5.237717100E1,4.877926560E0,1.968824972E1,0.000000000E0,0.000000000E0,1.139782143E1,7.782316208E0
1.285673617E2,5.237717105E1,4.877926610E0,1.968068146E1,0.000000000E0,0.000000000E0,1.129965019E1,7.572889805E0
1.295659179E2,5.237717108E1,4.877926650E0,1.967512732E1,0.000000000E0,0.000000000E0,1.134291077E1,7.543768406E0
1.305680616E2,5.237717112E1,4.877926700E0,1.966322555E1,0.000000000E0,0.000000000E0,1.129669476E1,7.537691593E0
1.315684970E2,5.237717113E1,4.877926750E0,1.967415089E1,0.000000000E0,0.000000000E0,1.135979748E1,7.683227062E0
1.325702094E2,5.237717113E1,4.877926800E0,1.967189262E1,0.000000000E0,0.000000000E0,1.125203609E1,7.457977295E0
1.335696292E2,5.237717115E1,4.877926840E0,1.966694882E1,0.000000000E0,0.000000000E0,1.129872799E1,7.571919441E0
1.345692432E2,5.237717118E1,4.877926850E0,1.965632875E1,0.000000000E0,0.000000000E0,1.132323170E1,7.629863262E0
1.355699374E2,5.237717121E1,4.877926930E0,1.964131419E1,0.000000000E0,0.000000000E0,1.127919865E1,7.404150009E0
1.365689640E2,5.237717123E1,4.877926970E0,1.964088700E1,0.000000000E0,0.000000000E0,1.128623962E1,7.263131142E0
1.375680005E2,5.237717125E1,4.877926970E0,1.963936115E1,0.000000000E0,0.000000000E0,1.134836292E1,7.654344559E0
1.385675488E2,5.237717125E1,4.877927000E0,1.963917806E1,0.000000000E0,0.000000000E0,1.148607159E1,8.051281929E0
1.395682329E2,5.237717126E1,4.877926990E0,1.965059164E1,0.000000000E0,0.000000000E0,1.141251755E1,7.848147392E0
1.405673220E2,5.237717126E1,4.877927020E0,1.965065269E1,0.000000000E0,0.000000000E0,1.147324657E1,7.755972862E0
1.415654888E2,5.237717165E1,4.877927630E0,1.946028495E1,0.000000000E0,0.000000000E0,1.131378174E1,7.185705662E0
1.425691174E2,5.237717256E1,4.877928280E0,1.925301122E1,0.000000000E0,0.000000000E0,1.121284866E1,7.032177925E0
1.435695325E2,5.237717303E1,4.877928590E0,1.924849546E1,0.000000000E0,0.000000000E0,1.113365269E1,6.836210251E0
1.445662205E2,5.237717327E1,4.877928780E0,1.924367413E1,0.000000000E0,0.000000000E0,1.128075123E1,6.998474598E0
1.455665843E2,5.237717343E1,4.877928900E0,1.921889415E1,0.000000000E0,0.000000000E0,1.146846581E1,7.320630074E0
1.465664656E2,5.237717352E1,4.877929030E0,1.921608673E1,0.000000000E0,0.000000000E0,1.185835171E1,7.846539974E0
1.475691819E2,5.237717356E1,4.877929100E0,1.921626994E1,0.000000000E0,0.000000000E0,1.174994087E1,8.013903618E0
1.485669235E2,5.237717357E1,4.877929150E0,1.921767379E1,0.000000000E0,0.000000000E0,1.182582569E1,8.126010895E0
1.495667387E2,5.237717358E1,4.877929210E0,1.922151905E1,0.000000000E0,0.000000000E0,1.189417458E1,8.326185226E0
1.505736261E2,5.237717359E1,4.877929260E0,1.921193658E1,0.000000000E0,0.000000000E0,1.216372395E1,8.973095894E0
1.515678180E2,5.237717358E1,4.877929300E0,1.921511041E1,0.000000000E0,0.000000000E0,1.225931168E1,9.235660553E0
1.525670757E2,5.237717357E1,4.877929320E0,1.921895563E1,0.000000000E0,0.000000000E0,1.228214550E1,9.282672882E0
1.535665960E2,5.237717356E1,4.877929350E0,1.922298395E1,0.000000000E0,0.000000000E0,1.224138069E1,9.241854668E0
1.545684206E2,5.237717356E1,4.877929350E0,1.922353327E1,0.000000000E0,0.000000000E0,1.226919842E1,9.307305336E0
1.555680466E2,5.237717355E1,4.877929390E0,1.922493708E1,0.000000000E0,0.000000000E0,1.221272469E1,9.043997765E0
1.565674251E2,5.237717351E1,4.877929410E0,1.923866995E1,0.000000000E0,0.000000000E0,1.206720161E1,8.697507858E0
1.575694953E2,5.237717351E1,4.877929410E0,1.923903616E1,0.000000000E0,0.000000000E0,1.214393616E1,8.683518410E0
1.585671360E2,5.237717350E1,4.877929460E0,1.924715385E1,0.000000000E0,0.000000000E0,1.220219421E1,8.851766586E0
1.595699273E2,5.237717349E1,4.877929480E0,1.924935111E1,0.000000000E0,0.000000000E0,1.224903774E1,8.751409531E0
1.605666460E2,5.237717375E1,4.877929870E0,1.911360952E1,0.000000000E0,0.000000000E0,1.208116436E1,8.499093056E0
1.615664794E2,5.237717387E1,4.877930040E0,1.912014055E1,0.000000000E0,0.000000000E0,1.208129787E1,8.300607681E0
1.625689778E2,5.237717514E1,4.877931410E0,1.867953034E1,0.000000000E0,0.000000000E0,1.166270828E1,7.924887180E0
1.635678118E2,5.237717577E1,4.877932140E0,1.868636759E1,0.000000000E0,0.000000000E0,1.180641556E1,8.101993561E0
1.645664024E2,5.237717609E1,4.877932530E0,1.868032579E1,0.000000000E0,0.000000000E0,1.174772263E1,7.995445728E0
1.655674209E2,5.237717625E1,4.877932720E0,1.867953267E1,0.000000000E0,0.000000000E0,1.184720039E1,8.019379616E0
1.665676420E2,5.237717632E1,4.877932830E0,1.868356115E1,0.000000000E0,0.000000000E0,1.173795891E1,7.837656021E0
1.675700721E2,5.237717637E1,4.877932870E0,1.868111984E1,0.000000000E0,0.000000000E0,1.178831005E1,7.874259472E0
1.685702462E2,5.237717640E1,4.877932930E0,1.867068290E1,0.000000000E0,0.000000000E0,1.180851269E1,7.858942032E0
1.695695649E2,5.237717643E1,4.877932960E0,1.867062193E1,0.000000000E0,0.000000000E0,1.180230999E1,7.846309662E0
1.705692436E2,5.237717643E1,4.877932990E0,1.867672546E1,0.000000000E0,0.000000000E0,1.171198559E1,7.647852421E0
1.715694480E2,5.237717643E1,4.877933010E0,1.868050965E1,0.000000000E0,0.000000000E0,1.159434319E1,7.331566811E0
1.725678421E2,5.237717660E1,4.877933250E0,1.860665749E1,0.000000000E0,0.000000000E0,1.171900558E1,7.481678963E0
1.735684330E2,5.237717666E1,4.877933340E0,1.860800040E1,0.000000000E0,0.000000000E0,1.184952641E1,7.619935513E0
1.745693665E2,5.237717671E1,4.877933430E0,1.861318851E1,0.000000000E0,0.000000000E0,1.193017769E1,7.914810181E0
1.755675776E2,5.237717674E1,4.877933500E0,1.861038098E1,0.000000000E0,0.000000000E0,1.209946728E1,8.316351891E0
1.765689473E2,5.237717675E1,4.877933530E0,1.861917007E1,0.000000000E0,0.000000000E0,1.229795742E1,8.724630356E0
1.775710806E2,5.237717676E1,4.877933550E0,1.862655535E1,0.000000000E0,0.000000000E0,1.192319489E1,8.204072952E0
1.785676972E2,5.237717675E1,4.877933590E0,1.862710468E1,0.000000000E0,0.000000000E0,1.185409164E1,8.059235573E0
1.795675615E2,5.237717676E1,4.877933620E0,1.861410422E1,0.000000000E0,0.000000000E0,1.187211514E1,8.340055466E0
1.805654986E2,5.237717676E1,4.877933630E0,1.861947532E1,0.000000000E0,0.000000000E0,1.186288643E1,8.390935898E0
1.815678242E2,5.237717676E1,4.877933660E0,1.862557885E1,0.000000000E0,0.000000000E0,1.159501362E1,7.872535706E0
1.825688989E2,5.237717575E1,4.877930820E0,1.921194053E1,0.000000000E0,0.000000000E0,1.163894367E1,8.106936455E0
1.835684348E2,5.237717524E1,4.877929410E0,1.921773733E1,0.000000000E0,0.000000000E0,1.174548244E1,8.362884521E0
1.845675168E2,5.237717532E1,4.877929180E0,1.905043994E1,0.000000000E0,0.000000000E0,1.196519947E1,8.744738579E0
1.855674993E2,5.237717589E1,4.877930150E0,1.872451358E1,0.000000000E0,0.000000000E0,1.193023396E1,8.680736542E0
1.865671845E2,5.237717618E1,4.877930650E0,1.871456554E1,0.000000000E0,0.000000000E0,1.192504120E1,8.585682869E0
1.875655966E2,5.237717631E1,4.877930900E0,1.871615279E1,0.000000000E0,0.000000000E0,1.176178646E1,8.293391228E0
1.885696142E2,5.237717638E1,4.877931060E0,1.872115786E1,0.000000000E0,0.000000000E0,1.171330261E1,8.117885590E0
1.895682477E2,5.237717641E1,4.877931140E0,1.872213451E1,0.000000000E0,0.000000000E0,1.154524326E1,7.785342693E0
1.905678757E2,5.237717642E1,4.877931210E0,1.871938799E1,0.000000000E0,0.000000000E0,1.145958614E1,7.521752357E0
1.915684583E2,5.237717643E1,4.877931250E0,1.870901205E1,0.000000000E0,0.000000000E0,1.152503586E1,7.732215881E0
1.925681510E2,5.237717643E1,4.877931290E0,1.870107750E1,0.000000000E0,0.000000000E0,1.186397743E1,8.274322510E0
1.935690464E2,5.237717645E1,4.877931310E0,1.869521816E1,0.000000000E0,0.000000000E0,1.181387901E1,8.294975281E0
1.945682923E2,5.237717646E1,4.877931300E0,1.869210538E1,0.000000000E0,0.000000000E0,1.174418068E1,8.104616165E0
1.955692202E2,5.237717647E1,4.877931320E0,1.869131195E1,0.000000000E0,0.000000000E0,1.165032768E1,8.012034416E0
1.965696715E2,5.237717647E1,4.877931330E0,1.869216645E1,0.000000000E0,0.000000000E0,1.153756046E1,7.781768799E0
1.975722355E2,5.237717645E1,4.877931320E0,1.870498379E1,0.000000000E0,0.000000000E0,1.140147495E1,7.608182907E0
1.985681426E2,5.237717646E1,4.877931400E0,1.870345798E1,0.000000000E0,0.000000000E0,1.144563198E1,7.776398659E0
1.995674441E2,5.237717644E1,4.877931450E0,1.871969333E1,0.000000000E0,0.000000000E0,1.154551315E1,8.086981773E0
2.005686795E2,5.237717642E1,4.877931510E0,1.872140232E1,0.000000000E0,0.000000000E0,1.162963009E1,8.307059288E0
2.015675002E2,5.237717640E1,4.877931540E0,1.872762789E1,0.000000000E0,0.000000000E0,1.165048695E1,8.345575333E0
2.025676176E2,5.237717540E1,4.877929410E0,1.922359693E1,0.000000000E0,0.000000000E0,1.152004337E1,8.160161972E0
2.035694897E2,5.237717490E1,4.877928370E0,1.922481632E1,0.000000000E0,0.000000000E0,1.142876339E1,7.897783756E0
2.045667445E2,5.237717464E1,4.877927840E0,1.922322873E1,0.000000000E0,0.000000000E0,1.151575089E1,8.089595795E0
2.055678449E2,5.237717450E1,4.877927610E0,1.922548670E1,0.000000000E0,0.000000000E0,1.157077599E1,8.196968079E0
2.065663967E2,5.237717442E1,4.877927490E0,1.923165107E1,0.000000000E0,0.000000000E0,1.151336670E1,8.130378723E0
2.075671800E2,5.237717437E1,4.877927430E0,1.923244442E1,0.000000000E0,0.000000000E0,1.156027222E1,8.244264603E0
2.085664400E2,5.237717435E1,4.877927400E0,1.923012504E1,0.000000000E0,0.000000000E0,1.155165958E1,8.178453445E0
2.095773113E2,5.237717434E1,4.877927370E0,1.923757130E1,0.000000000E0,0.000000000E0,1.153992081E1,8.026551247E0
2.105666164E2,5.237717434E1,4.877927400E0,1.922939261E1,0.000000000E0,0.000000000E0,1.145749474E1,7.622280121E0
2.115678391E2,5.237717434E1,4.877927390E0,1.922908743E1,0.000000000E0,0.000000000E0,1.144742107E1,7.501945019E0
2.125666619E2,5.237717433E1,4.877927400E0,1.923348195E1,0.000000000E0,0.000000000E0,1.170936394E1,7.941048622E0
2.135703025E2,5.237717433E1,4.877927430E0,1.923171195E1,0.000000000E0,0.000000000E0,1.198045254E1,8.497112274E0
2.145670351E2,5.237717431E1,4.877927450E0,1.924220998E1,0.000000000E0,0.000000000E0,1.184988308E1,8.118388176E0
2.155691358E2,5.237717430E1,4.877927460E0,1.924660450E1,0.000000000E0,0.000000000E0,1.179060078E1,7.905115128E0
2.165667584E2,5.237717427E1,4.877927480E0,1.924446824E1,0.000000000E0,0.000000000E0,1.199043274E1,8.159101486E0
2.175680835E2,5.237717425E1,4.877927490E0,1.925240279E1,0.000000000E0,0.000000000E0,1.225024223E1,8.539611816E0
2.185684555E2,5.237717425E1,4.877927500E0,1.924544478E1,0.000000000E0,0.000000000E0,1.248927307E1,8.781723022E0
2.195687169E2,5.237717425E1,4.877927510E0,1.925112106E1,0.000000000E0,0.000000000E0,1.255381775E1,8.860911369E0
2.205686363E2,5.237717425E1,4.877927530E0,1.924019578E1,0.000000000E0,0.000000000E0,1.267981148E1,9.042598724E0
2.215674134E2,5.237717424E1,4.877927550E0,1.924538376E1,0.000000000E0,0.000000000E0,1.282279968E1,9.034923553E0
2.225724205E2,5.237717373E1,4.877926490E0,1.949672520E1,0.000000000E0,0.000000000E0,1.263741016E1,8.713879585E0
2.235676227E2,5.237717347E1,4.877925950E0,1.949953214E1,0.000000000E0,0.000000000E0,1.303564835E1,8.927476883E0
