"Time (s)","Illuminance (lx)"
1.304076725E2,1.352632568E3
1.304743388E2,1.352632568E3
1.305409998E2,1.352430054E3
1.306076741E2,1.352025024E3
1.306743375E2,1.352430054E3
1.307409988E2,1.352430054E3
1.308076680E2,1.352227539E3
1.308743354E2,1.352227539E3
1.309409978E2,1.352227539E3
1.310076717E2,1.352227539E3
1.310743358E2,1.351822510E3
1.311409958E2,1.351822510E3
1.312076659E2,1.351822510E3
1.312743296E2,1.352902588E3
1.313409952E2,1.352902588E3
1.314076668E2,1.353105103E3
1.314743267E2,1.353105103E3
1.315409912E2,1.353307495E3
1.316076629E2,1.353915039E3
1.316743299E2,1.354185059E3
1.317409885E2,1.354185059E3
1.318076566E2,1.354387573E3
1.318743225E2,1.354387573E3
1.319409877E2,1.354387573E3
1.320076553E2,1.355197510E3
1.320743283E2,1.355197510E3
1.321409835E2,1.355197510E3
1.322076548E2,1.354994995E3
1.322743197E2,1.354994995E3
1.323409850E2,1.354792603E3
1.324076554E2,1.354792603E3
1.324743163E2,1.354387573E3
1.325409800E2,1.354792603E3
1.326076504E2,1.354387573E3
1.326743162E2,1.354387573E3
1.327409779E2,1.354387573E3
1.328076513E2,1.353915039E3
1.328743131E2,1.353510010E3
1.329409752E2,1.353510010E3
1.330076508E2,1.353307495E3
1.330743104E2,1.353105103E3
1.331409747E2,1.352025024E3
1.332076445E2,1.351619995E3
1.332743104E2,1.351619995E3
1.333409765E2,1.351619995E3
1.334076420E2,1.351619995E3
1.334743100E2,1.350945068E3
1.335409707E2,1.350945068E3
1.336076418E2,1.350135010E3
1.336743062E2,1.350540039E3
1.337409695E2,1.350135010E3
1.338076449E2,1.350135010E3
1.338743037E2,1.349460083E3
1.339409656E2,1.349460083E3
1.340076379E2,1.349460083E3
1.340743060E2,1.349055054E3
1.341409637E2,1.348852539E3
1.342076335E2,1.348380005E3
1.342742992E2,1.348852539E3
1.343409615E2,1.348852539E3
1.344076370E2,1.348852539E3
1.344742985E2,1.349055054E3
1.345409607E2,1.349662598E3
1.346076288E2,1.349460083E3
1.346742981E2,1.349460083E3
1.347409597E2,1.349460083E3
1.348076294E2,1.349460083E3
1.348742936E2,1.349460083E3
1.349409569E2,1.350337524E3
1.350076279E2,1.350337524E3
1.350742866E2,1.350337524E3
1.351409543E2,1.350337524E3
1.352076231E2,1.350337524E3
1.352742881E2,1.350540039E3
1.353409505E2,1.350540039E3
1.354076201E2,1.350540039E3
1.354742932E2,1.350337524E3
1.355409487E2,1.349460083E3
1.356076208E2,1.349460083E3
1.356742831E2,1.349460083E3
1.357409466E2,1.349460083E3
1.358076220E2,1.349055054E3
1.358742806E2,1.348582520E3
1.359409487E2,1.348582520E3
1.360076152E2,1.348380005E3
1.360742820E2,1.347570068E3
1.361409433E2,1.347367554E3
1.362076166E2,1.347367554E3
