"Time (s)","Illuminance (lx)"
1.244337772E1,2.980800049E3
1.251001897E1,2.947995117E3
1.257667902E1,2.819205078E3
1.264335939E1,2.819205078E3
1.271001553E1,2.819205078E3
1.277670293E1,2.946712646E3
1.284338324E1,3.113437744E3
1.291001335E1,3.113437744E3
1.297667866E1,3.113437744E3
1.304334470E1,2.956702637E3
1.311003210E1,2.945227539E3
1.317669001E1,2.913435059E3
1.324334777E1,2.839860107E3
1.331001069E1,2.665440186E3
1.337667147E1,2.663145020E3
1.344336720E1,2.625817627E3
1.351001527E1,2.293785156E3
1.357666897E1,2.165265137E3
1.364334543E1,2.156287598E3
1.371000699E1,2.156287598E3
1.377666981E1,2.165265137E3
1.384337199E1,2.269755127E3
1.391000595E1,2.454367676E3
1.397666856E1,2.454367676E3
1.404333980E1,2.454367676E3
1.411000366E1,2.444377686E3
1.417668428E1,2.420685059E3
1.424337314E1,2.301075195E3
1.430999710E1,2.259292480E3
1.437666277E1,2.235600098E3
1.444333158E1,2.026417603E3
1.451000012E1,1.846665039E3
1.457667637E1,1.788075073E3
1.464332819E1,1.788075073E3
1.470999486E1,1.788075073E3
1.477665647E1,1.857802612E3
1.484335856E1,1.933065063E3
1.491000199E1,2.313427490E3
1.497665694E1,2.313427490E3
1.504333033E1,2.313427490E3
1.510999626E1,2.265907471E3
1.517665356E1,2.214270020E3
1.524335064E1,2.213864990E3
1.531000694E1,2.138197510E3
1.537665126E1,2.022367554E3
1.544332689E1,1.986795044E3
1.550998512E1,1.864620117E3
1.557667189E1,1.618785034E3
1.564334835E1,1.618785034E3
1.570998689E1,1.618785034E3
1.577664762E1,1.717672607E3
1.584331861E1,1.829182617E3
1.590998741E1,1.885477539E3
1.597666053E1,1.927935059E3
1.604331814E1,1.927935059E3
1.610998236E1,1.927935059E3
1.617664376E1,1.920037598E3
1.624332168E1,1.918552612E3
1.630998194E1,1.862055054E3
1.637663980E1,1.727325073E3
1.644331694E1,1.715985107E3
1.650998751E1,1.690605103E3
1.657664022E1,1.543050049E3
1.664334043E1,1.377202515E3
1.670998585E1,1.357965088E3
1.677664314E1,1.357965088E3
1.684331194E1,1.357965088E3
1.690997918E1,1.364377563E3
1.697665402E1,1.597657593E3
1.704332699E1,1.602787598E3
1.710997861E1,1.619190063E3
1.717664147E1,1.627965088E3
1.724330408E1,1.627965088E3
1.730998116E1,1.625400024E3
1.737663335E1,1.625400024E3
1.744330043E1,1.625400024E3
1.750997845E1,1.572682617E3
1.757663043E1,1.479735107E3
1.764333626E1,1.363770020E3
1.770998043E1,1.363770020E3
1.777662835E1,1.363770020E3
1.784329699E1,1.409197510E3
1.790996991E1,1.482097534E3
1.797664595E1,1.560735107E3
1.804332678E1,1.605150024E3
1.810998465E1,1.605150024E3
1.817662678E1,1.615747559E3
1.824329356E1,1.631340088E3
1.830996606E1,1.615747559E3
1.837664272E1,1.604272583E3
1.844332272E1,1.601707520E3
1.850996522E1,1.599817505E3
1.857662564E1,1.549867554E3
1.864328772E1,1.385100098E3
1.870998168E1,1.370385010E3
1.877663230E1,1.370385010E3
1.884328501E1,1.370385010E3
1.890996548E1,1.433025024E3
1.897661324E1,1.446727539E3
1.904329074E1,1.499782593E3
1.910999027E1,1.600830078E3
1.917661137E1,1.607040039E3
1.924328444E1,1.611967529E3
1.930996168E1,1.607040039E3
1.937661199E1,1.606635010E3
1.944331231E1,1.606635010E3
1.950994897E1,1.553512573E3
1.957660730E1,1.488240112E3
1.964328918E1,1.380780029E3
1.970994470E1,1.236060059E3
1.977660845E1,1.236060059E3
1.984331397E1,1.236060059E3
1.990994928E1,1.314494995E3
1.997660689E1,1.353307495E3
2.004328220E1,1.468462524E3
2.010997033E1,1.535422607E3
2.017661845E1,1.543522583E3
2.024327543E1,1.568902588E3
2.030994928E1,1.573965088E3
2.037660022E1,1.595970093E3
2.044330111E1,1.598535034E3
2.050993897E1,1.598535034E3
2.057659751E1,1.595970093E3
2.064326606E1,1.508085083E3
2.070993637E1,1.252462524E3
2.077661486E1,1.252462524E3
2.084328637E1,1.252462524E3
2.090993465E1,1.311525024E3
2.097659460E1,1.368630005E3
2.104326423E1,1.529415039E3
2.110994460E1,1.682910034E3
2.117661293E1,1.794892578E3
2.124329949E1,1.817302612E3
2.130994923E1,1.851795044E3
2.137658856E1,1.889527588E3
2.144325944E1,1.889527588E3
2.150993928E1,1.889527588E3
2.157660397E1,1.806165039E3
2.164325814E1,1.643895020E3
2.170992777E1,1.461847534E3
2.177659918E1,1.298295044E3
2.184327876E1,1.298295044E3
2.190995606E1,1.298295044E3
2.197658650E1,1.320705078E3
2.204325307E1,1.369912598E3
2.210992338E1,1.612575073E3
2.217658525E1,1.683990112E3
2.224327140E1,1.699582520E3
2.230992098E1,1.738800049E3
2.237657411E1,1.838565063E3
2.244324692E1,1.838565063E3
2.250993619E1,1.838565063E3
2.257658682E1,1.821757568E3
2.264328353E1,1.731375122E3
2.270991952E1,1.633230103E3
2.277657504E1,1.587397583E3
2.284326848E1,1.587397583E3
2.290993109E1,1.587397583E3
2.297658432E1,1.664212524E3
2.304324140E1,1.760130127E3
2.310990327E1,1.843492554E3
2.317658645E1,1.912342529E3
2.324326161E1,1.970595093E3
2.330993661E1,1.985310059E3
2.337656728E1,2.000835083E3
2.344323640E1,2.000835083E3
2.350990244E1,2.000835083E3
2.357658234E1,1.987200073E3
2.364325463E1,1.956690063E3
2.370989812E1,1.956690063E3
2.377656098E1,1.956690063E3
2.384323859E1,1.957770020E3
2.390992640E1,2.026620117E3
2.397657228E1,2.107687500E3
2.404326671E1,2.117070068E3
2.410988994E1,2.177212646E3
2.417656077E1,2.334555176E3
2.424324911E1,2.349877686E3
2.430991296E1,2.360340088E3
2.437656900E1,2.412180176E3
2.444323171E1,2.506612549E3
2.450988973E1,2.507220215E3
2.457655494E1,2.600842529E3
2.464324004E1,2.601517578E3
2.470990088E1,2.664157715E3
2.477655353E1,2.779515137E3
2.484322879E1,2.837295166E3
2.490988530E1,2.840535156E3
2.497656296E1,2.858422607E3
2.504324921E1,2.897640137E3
2.510988728E1,3.026835205E3
2.517654609E1,3.026835205E3
2.524322129E1,3.026835205E3
2.530993463E1,3.026835205E3
2.537656307E1,3.026835205E3
2.544323682E1,3.032167725E3
2.550988150E1,3.044317627E3
2.557654333E1,3.122617676E3
2.564323145E1,3.178440186E3
2.570991098E1,3.209152588E3
2.577655353E1,3.410437744E3
2.584321025E1,3.410437744E3
2.590987530E1,3.410437744E3
2.597655692E1,3.411315186E3
2.604322869E1,3.411315186E3
2.610989182E1,3.434940186E3
2.617653921E1,3.434940186E3
2.624320786E1,3.434940186E3
2.630987577E1,3.434940186E3
2.637655317E1,3.401257568E3
2.644322489E1,3.401257568E3
2.650987062E1,3.445605225E3
2.657653348E1,3.488670166E3
2.664320270E1,3.619215088E3
2.670989301E1,3.836902588E3
2.677654390E1,3.940312744E3
2.684321682E1,3.940312744E3
2.690986687E1,3.959482666E3
2.697653484E1,3.977167725E3
2.704321697E1,3.959482666E3
2.710989025E1,3.949695068E3
2.717653541E1,3.949695068E3
2.724319843E1,3.901095215E3
2.730987400E1,3.836227539E3
2.737652629E1,3.836227539E3
2.744321369E1,3.836227539E3
2.750988124E1,3.945645264E3
2.757652286E1,3.997890137E3
2.764319150E1,4.124115234E3
2.770986202E1,4.166977539E3
2.777653687E1,4.270995117E3
2.784321379E1,4.357327637E3
2.790986004E1,4.357327637E3
2.797651827E1,4.357327637E3
2.804319598E1,4.348620117E3
2.810986473E1,4.326885254E3
2.817652942E1,4.297252441E3
2.824320307E1,4.272682617E3
2.830985182E1,4.199175293E3
2.837651765E1,4.099140137E3
2.844319348E1,4.067820068E3
2.850987187E1,4.067820068E3
2.857652202E1,4.099140137E3
2.864318312E1,4.130055176E3
