"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.522318122E1,5.238789999E1,4.869543680E0,5.450066497E0,8.799999952E-1,2.465000000E2,1.112402916E1,5.238152027E0
6.622038581E1,5.238789707E1,4.869532620E0,5.290265899E0,9.599999785E-1,2.481000061E2,1.130008125E1,5.157803059E0
6.721969815E1,5.238789263E1,4.869524260E0,5.020296279E0,9.599999785E-1,2.346000061E2,1.164539146E1,5.229194641E0
6.822211346E1,5.238788555E1,4.869504390E0,4.017161935E0,1.460000038E0,2.395000000E2,1.132621098E1,5.130121231E0
6.922119211E1,5.238787991E1,4.869473170E0,3.400131397E0,1.799999952E0,2.490000000E2,1.170578861E1,5.418813229E0
7.022116284E1,5.238788125E1,4.869429250E0,5.407065680E0,2.450000048E0,2.640000000E2,1.218559933E1,5.631739140E0
7.121984044E1,5.238788510E1,4.869390930E0,4.365117601E0,1.279999971E0,2.671000061E2,1.177508259E1,5.700371265E0
7.222212502E1,5.238788922E1,4.869357150E0,5.689383486E0,1.440000057E0,2.686000061E2,1.151994228E1,5.465883255E0
7.322368331E1,5.238788870E1,4.869336700E0,5.416116435E0,1.019999981E0,2.536000061E2,1.148914909E1,5.337157726E0
7.421936127E1,5.238788168E1,4.869318920E0,4.512592769E0,9.300000072E-1,2.398999939E2,1.099634647E1,5.058630466E0
7.522462565E1,5.238787140E1,4.869304860E0,4.193539341E0,1.070000052E0,2.196999969E2,1.109067059E1,5.027050495E0
7.621933903E1,5.238786017E1,4.869292120E0,5.547031733E0,1.250000000E0,2.161999969E2,1.136288261E1,5.021891117E0
7.722098039E1,5.238785079E1,4.869280260E0,4.720534565E0,7.099999785E-1,2.175000000E2,1.173819065E1,4.994919777E0
7.822118169E1,5.238784204E1,4.869271620E0,3.977902467E0,6.399999857E-1,2.158000031E2,1.239136505E1,5.105649471E0
7.922057679E1,5.238783454E1,4.869265350E0,3.676008373E0,6.999999881E-1,2.155000000E2,1.273773098E1,5.209345341E0
8.021911955E1,5.238783023E1,4.869255090E0,2.457002184E0,6.899999976E-1,2.246999969E2,1.278969955E1,5.267025471E0
8.121891898E1,5.238782720E1,4.869247400E0,2.428428982E0,4.699999988E-1,2.371999969E2,1.242914104E1,5.031602859E0
8.222332830E1,5.238784082E1,4.869221950E0,2.615200888E0,2.099999905E0,2.941000061E2,1.246774006E1,5.022106171E0
8.321920919E1,5.238786087E1,4.869188810E0,2.028051577E0,2.000000000E0,3.050000000E2,1.226749134E1,4.852813244E0
8.422107372E1,5.238787152E1,4.869160100E0,7.764629091E-1,1.669999957E0,2.982000122E2,1.236333466E1,4.744142056E0
8.522093278E1,5.238787393E1,4.869130090E0,2.071065500E0,1.769999981E0,2.776000061E2,1.241002750E1,4.904959202E0
8.622182773E1,5.238786367E1,4.869112310E0,1.465632979E0,1.230000019E0,2.481999969E2,1.245421028E1,4.808363914E0
8.722170731E1,5.238784638E1,4.869095690E0,5.735091112E-1,1.639999986E0,2.330000000E2,1.200115013E1,4.733986855E0
8.822257418E1,5.238783571E1,4.869063970E0,-1.237742663E0,2.170000076E0,2.416000061E2,1.154763508E1,4.814110756E0
8.922257908E1,5.238782396E1,4.869031910E0,-2.597580139E0,1.700000048E0,2.528999939E2,1.129752445E1,4.619844437E0
9.021943236E1,5.238781174E1,4.869014450E0,-1.016125584E0,1.039999962E0,2.551000061E2,1.110505581E1,4.595237732E0
9.122018080E1,5.238779750E1,4.869005770E0,-7.734138685E-1,1.200000048E0,2.278000031E2,1.077679348E1,4.419126987E0
9.222194543E1,5.238778260E1,4.868993230E0,5.059349543E-2,1.350000024E0,2.228000031E2,1.054779816E1,4.282051086E0
9.322004564E1,5.238777051E1,4.868978600E0,2.456697409E-2,1.059999943E0,2.335000000E2,1.065130806E1,4.008813858E0
9.422063600E1,5.238776006E1,4.868964490E0,1.558845798E0,1.340000033E0,2.331999969E2,1.044315815E1,3.596283913E0
9.521910923E1,5.238774986E1,4.868951300E0,3.166001487E0,1.330000043E0,2.366000061E2,1.010346222E1,3.539069653E0
9.622092345E1,5.238774017E1,4.868938430E0,3.984950073E0,1.490000010E0,2.361999969E2,1.026793861E1,3.714232445E0
9.722488616E1,5.238773195E1,4.868926520E0,5.508979412E0,1.320000052E0,2.406999969E2,1.019749546E1,3.754708529E0
9.822334965E1,5.238772570E1,4.868911050E0,4.080738940E0,1.360000014E0,2.426999969E2,9.935046196E0,3.588214159E0
9.922135746E1,5.238772034E1,4.868897200E0,4.458530939E0,1.019999981E0,2.300000000E2,9.935046196E0,3.513503313E0
1.002191224E2,5.238771407E1,4.868885340E0,4.485370668E0,1.179999948E0,2.300000000E2,9.947775841E0,3.582572460E0
1.012203700E2,5.238770742E1,4.868872030E0,4.783327182E0,1.360000014E0,2.300000000E2,1.026270485E1,3.566617489E0
1.022204977E2,5.238770111E1,4.868854750E0,5.437177855E0,1.490000010E0,2.403999939E2,9.935046196E0,3.410760403E0
1.032202406E2,5.238769580E1,4.868838030E0,5.257595204E0,1.120000005E0,2.403000031E2,9.935046196E0,3.390803814E0
1.042192604E2,5.238769226E1,4.868819240E0,5.727733075E0,1.279999971E0,2.465000000E2,9.935046196E0,3.487881422E0
1.052212326E2,5.238768663E1,4.868798290E0,5.830313034E0,1.559999943E0,2.445000000E2,9.935046196E0,3.470514774E0
1.062219242E2,5.238768047E1,4.868775940E0,5.477691236E0,1.490000010E0,2.463000031E2,9.935046196E0,3.570953608E0
1.072205648E2,5.238767412E1,4.868756760E0,5.519113987E0,1.429999948E0,2.461000061E2,9.935046196E0,3.645177126E0
1.082191148E2,5.238766651E1,4.868738790E0,5.729175808E0,1.500000000E0,2.418000031E2,9.935046196E0,3.554197788E0
1.092228634E2,5.238765965E1,4.868720060E0,5.144499472E0,1.309999943E0,2.425000000E2,9.935046196E0,3.590315819E0
1.102211411E2,5.238765354E1,4.868704290E0,5.000865956E0,1.129999995E0,2.425000000E2,1.041734409E1,3.742858887E0
1.112261514E2,5.238764621E1,4.868682410E0,4.536609485E0,2.089999914E0,2.425000000E2,1.066959572E1,3.839733839E0
1.122195877E2,5.238763923E1,4.868668200E0,5.233063545E0,8.299999833E-1,2.423999939E2,1.029475975E1,3.744159460E0
1.132210181E2,5.238763273E1,4.868653400E0,5.026991081E0,1.889999986E0,2.451999969E2,1.024396324E1,3.576425552E0
1.142217462E2,5.238762446E1,4.868635300E0,4.470328264E0,1.350000024E0,2.378999939E2,1.000524044E1,3.576042891E0
1.152201621E2,5.238761847E1,4.868620390E0,5.541966415E0,1.250000000E0,2.448999939E2,9.935046196E0,3.568413019E0
1.162188690E2,5.238761333E1,4.868602000E0,5.545427463E0,1.480000019E0,2.451000061E2,1.036156845E1,3.612077236E0
1.172234532E2,5.238760828E1,4.868582070E0,6.210814010E0,1.490000010E0,2.450000000E2,1.034431839E1,3.407463551E0
1.182213233E2,5.238760097E1,4.868565990E0,6.009500402E0,1.240000010E0,2.283999939E2,9.935046196E0,3.227522135E0
1.192201294E2,5.238759131E1,4.868551420E0,5.832537395E0,1.429999948E0,2.325000000E2,9.935046196E0,3.042738199E0
1.202185210E2,5.238758145E1,4.868536890E0,5.811824131E0,1.429999948E0,2.283000031E2,9.935046196E0,3.084048271E0
1.212198011E2,5.238757319E1,4.868521610E0,5.172460336E0,1.330000043E0,2.340000000E2,9.935046196E0,2.981355429E0
1.222224193E2,5.238756204E1,4.868507460E0,6.163891474E0,1.769999981E0,2.198000031E2,9.935046196E0,2.986111403E0
1.232208511E2,5.238754856E1,4.868495450E0,6.095078882E0,1.539999962E0,2.336999969E2,1.037666416E1,3.117066860E0
1.242210634E2,5.238753721E1,4.868484560E0,6.335840252E0,1.340000033E0,2.310000000E2,9.935046196E0,3.053553581E0
1.252208346E2,5.238752812E1,4.868470070E0,6.730777509E0,1.490000010E0,2.320000000E2,9.935046196E0,2.987455130E0
1.262213479E2,5.238752167E1,4.868450580E0,6.001509022E0,1.440000057E0,2.315000000E2,9.935046196E0,3.033541441E0
1.272215994E2,5.238751547E1,4.868430500E0,6.319970035E0,1.490000010E0,2.311000061E2,9.935046196E0,2.916205883E0
1.282199397E2,5.238750935E1,4.868411030E0,6.219608274E0,1.340000033E0,2.366000061E2,9.935046196E0,2.928122044E0
1.292224952E2,5.238750333E1,4.868393740E0,6.439194215E0,1.299999952E0,2.360000000E2,9.935046196E0,2.721954823E0
1.302218066E2,5.238749786E1,4.868374850E0,6.300198453E0,1.480000019E0,2.441999969E2,9.935046196E0,2.700844526E0
1.312204167E2,5.238749273E1,4.868356320E0,5.359567637E0,1.159999967E0,2.366999969E2,9.935046196E0,2.758302212E0
1.322201297E2,5.238748221E1,4.868334310E0,5.722149865E0,2.369999886E0,2.318999939E2,9.935046196E0,2.818248510E0
1.332220595E2,5.238746926E1,4.868314850E0,6.023633968E0,1.679999948E0,2.173000031E2,9.935046196E0,2.952618361E0
1.342217584E2,5.238745531E1,4.868301540E0,6.299790660E0,1.889999986E0,2.101000061E2,9.957613945E0,2.992783070E0
1.352194917E2,5.238744401E1,4.868290220E0,7.037378023E0,1.139999986E0,2.090000000E2,9.935046196E0,2.951902390E0
1.362205716E2,5.238743480E1,4.868278670E0,7.545048759E0,1.460000038E0,2.166000061E2,9.935046196E0,2.984795809E0
1.372191813E2,5.238742782E1,4.868263630E0,7.116197160E0,1.240000010E0,2.305000000E2,9.935046196E0,2.785462618E0
1.382192709E2,5.238742319E1,4.868246730E0,7.079986944E0,1.269999981E0,2.388000031E2,9.935046196E0,2.631331444E0
1.392214793E2,5.238741894E1,4.868226440E0,6.282117572E0,1.429999948E0,2.421999969E2,9.935046196E0,2.597607136E0
1.402186437E2,5.238741402E1,4.868205640E0,6.601922741E0,1.440000057E0,2.378999939E2,9.935046196E0,2.576930046E0
1.412188993E2,5.238740810E1,4.868184320E0,6.759433718E0,1.419999957E0,2.358999939E2,9.935046196E0,2.500000000E0
1.422231555E2,5.238740194E1,4.868162510E0,6.512158917E0,1.490000010E0,2.360000000E2,9.935046196E0,2.500000000E0
1.432181153E2,5.238739563E1,4.868140880E0,6.469840064E0,1.490000010E0,2.360000000E2,9.935046196E0,2.609852076E0
1.442183587E2,5.238739047E1,4.868119400E0,6.248018522E0,1.480000019E0,2.386000061E2,9.935046196E0,2.768847942E0
1.452173373E2,5.238738723E1,4.868102900E0,5.253619577E0,8.700000048E-1,2.358999939E2,1.000677204E1,3.001031637E0
1.462181940E2,5.238738387E1,4.868084380E0,4.707156298E0,1.429999948E0,2.358999939E2,1.025879574E1,3.033687353E0
1.472236341E2,5.238738079E1,4.868067390E0,4.311695281E0,8.999999762E-1,2.358999939E2,1.046247101E1,3.174630880E0
1.482195724E2,5.238737786E1,4.868051230E0,4.093236913E0,1.240000010E0,2.358999939E2,1.039173508E1,3.383317232E0
1.492210699E2,5.238737156E1,4.868033640E0,3.778825703E0,1.450000048E0,2.403000031E2,1.050760841E1,3.638538599E0
1.502197147E2,5.238736553E1,4.868012920E0,2.867733360E0,1.590000033E0,2.498000031E2,1.034046364E1,3.560113192E0
1.512198801E2,5.238735980E1,4.867993290E0,4.258521959E0,1.210000038E0,2.508000031E2,1.046513939E1,3.568109512E0
1.522210067E2,5.238735422E1,4.867975950E0,3.710164154E0,9.499999881E-1,2.501000061E2,1.065977955E1,3.531306028E0
1.532205537E2,5.238734924E1,4.867959860E0,2.414798645E0,1.259999990E0,2.501000061E2,1.075664902E1,3.563010216E0
1.542222241E2,5.238734277E1,4.867939250E0,2.799054869E0,1.429999948E0,2.438999939E2,1.088364124E1,3.591884851E0
1.552190883E2,5.238733760E1,4.867918960E0,5.093957640E0,1.139999986E0,2.438000031E2,1.083373642E1,3.985607386E0
1.562251673E2,5.238733136E1,4.867895830E0,5.659853343E0,1.480000019E0,2.375000000E2,1.079199505E1,4.264425755E0
1.572220772E2,5.238732456E1,4.867876520E0,5.510479490E0,1.039999962E0,2.373000031E2,1.064956093E1,4.505481720E0
1.582180964E2,5.238732018E1,4.867859400E0,6.065150846E0,1.269999981E0,2.373999939E2,1.080815220E1,4.782387733E0
1.592187123E2,5.238731699E1,4.867835080E0,5.923164405E0,1.539999962E0,2.376000061E2,1.094735050E1,5.050511837E0
1.602223668E2,5.238731447E1,4.867808620E0,5.340320726E0,1.570000052E0,2.602999878E2,1.102158451E1,5.088036537E0
1.612186555E2,5.238731126E1,4.867782650E0,6.300994428E0,1.690000057E0,2.503000031E2,1.103098392E1,5.376009941E0
1.622230964E2,5.238730526E1,4.867760770E0,5.939706140E0,1.330000043E0,2.368999939E2,1.099258614E1,5.297140598E0
1.632219184E2,5.238729609E1,4.867741910E0,6.415695425E0,1.549999952E0,2.370000000E2,1.091204929E1,5.373210907E0
1.642200821E2,5.238728689E1,4.867722880E0,7.023520507E0,1.330000043E0,2.351000061E2,1.081778431E1,5.130336285E0
1.652203012E2,5.238727781E1,4.867699260E0,6.865473942E0,1.940000057E0,2.341999969E2,1.076040745E1,4.947378635E0
1.662203656E2,5.238726802E1,4.867668260E0,6.125207719E0,2.480000019E0,2.415000000E2,1.073997211E1,4.836786747E0
1.672210321E2,5.238725795E1,4.867642490E0,5.124446105E0,1.830000043E0,2.461000061E2,1.060361195E1,4.938450813E0
1.682212298E2,5.238724958E1,4.867625370E0,5.292148956E0,1.429999948E0,2.300000000E2,1.055243301E1,4.867921829E0
1.692197100E2,5.238724139E1,4.867611570E0,4.669875970E0,1.330000043E0,2.461999969E2,1.066275120E1,4.888960361E0
1.702202832E2,5.238723106E1,4.867600130E0,4.474237090E0,1.529999971E0,2.158000031E2,1.067389774E1,4.912205696E0
1.712204660E2,5.238722239E1,4.867587740E0,4.946873918E0,1.200000048E0,2.241999969E2,1.071879768E1,4.916267872E0
1.722191850E2,5.238721429E1,4.867573190E0,5.127396031E0,1.529999971E0,2.261000061E2,1.069658566E1,4.795775414E0
1.732193220E2,5.238720769E1,4.867557770E0,6.332944162E0,1.259999990E0,2.461999969E2,1.059727669E1,4.536498070E0
1.742206745E2,5.238720204E1,4.867544200E0,6.167584063E0,1.110000014E0,2.355000000E2,1.045927143E1,4.445857525E0
1.752196897E2,5.238719984E1,4.867547780E0,6.325114793E0,0.000000000E0,0.000000000E0,1.055490494E1,4.706149578E0
1.762197160E2,5.238719955E1,4.867556160E0,6.272812142E0,0.000000000E0,0.000000000E0,1.050423813E1,4.639822960E0
1.772223172E2,5.238719942E1,4.867559690E0,6.653429251E0,0.000000000E0,0.000000000E0,1.046513844E1,4.517366886E0
1.782192485E2,5.238719884E1,4.867561970E0,6.504626053E0,0.000000000E0,0.000000000E0,1.045799637E1,4.444227695E0
1.792208647E2,5.238719941E1,4.867563940E0,6.890248121E0,0.000000000E0,0.000000000E0,1.045521355E1,4.285392284E0
1.802213134E2,5.238720045E1,4.867564510E0,7.880667397E0,0.000000000E0,0.000000000E0,1.047774315E1,4.257987976E0
1.812216585E2,5.238720152E1,4.867563720E0,7.963432114E0,0.000000000E0,0.000000000E0,1.055749702E1,4.374311924E0
1.822296912E2,5.238720111E1,4.867565490E0,8.114128369E0,0.000000000E0,0.000000000E0,1.071297455E1,4.427094936E0
1.832313260E2,5.238720067E1,4.867564400E0,8.062613443E0,0.000000000E0,0.000000000E0,1.078716564E1,4.465694427E0
1.842208057E2,5.238719965E1,4.867561900E0,7.952747269E0,0.000000000E0,0.000000000E0,1.078714466E1,4.368338585E0
1.852206128E2,5.238719876E1,4.867559760E0,7.917222308E0,0.000000000E0,0.000000000E0,1.092024040E1,4.389429569E0
1.862190887E2,5.238719823E1,4.867558590E0,8.005233576E0,0.000000000E0,0.000000000E0,1.105695724E1,4.491645336E0
1.872212365E2,5.238719762E1,4.867557880E0,8.043745487E0,0.000000000E0,0.000000000E0,1.090112686E1,4.416268349E0
1.882197758E2,5.238718939E1,4.867532290E0,9.021319087E0,2.480000019E0,2.383999939E2,1.084492302E1,4.410888195E0
1.892211115E2,5.238718128E1,4.867494010E0,7.040877645E0,5.799999833E-1,2.370000000E2,1.083630085E1,4.575202942E0
1.902188907E2,5.238717512E1,4.867466830E0,7.302754988E0,1.090000033E0,2.368000031E2,1.042980385E1,4.061554909E0
1.912196677E2,5.238716584E1,4.867442540E0,7.651482653E0,1.210000038E0,2.193000031E2,1.028181458E1,3.638047457E0
1.922211485E2,5.238715282E1,4.867425970E0,8.310146081E0,1.299999952E0,2.186000061E2,1.011808300E1,3.371299982E0
1.932206824E2,5.238714216E1,4.867418940E0,8.498054231E0,7.099999785E-1,2.183999939E2,9.935046196E0,3.122555971E0
1.942188373E2,5.238713494E1,4.867429560E0,9.255374483E0,1.440000057E0,1.295000000E2,1.047558784E1,4.792047024E0
1.952200678E2,5.238712749E1,4.867449750E0,9.493718056E0,1.549999952E0,1.155000000E2,1.154163170E1,6.859537125E0
1.962185788E2,5.238712379E1,4.867471410E0,9.475048720E0,1.399999976E0,2.181000061E2,1.257461643E1,8.718922615E0
1.972191535E2,5.238712060E1,4.867488560E0,1.010505911E1,1.009999990E0,2.181000061E2,1.346882820E1,1.029736805E1
1.982198466E2,5.238711667E1,4.867507270E0,1.042757426E1,1.500000000E0,2.181000061E2,1.464260197E1,1.188497734E1
1.992211545E2,5.238711456E1,4.867535380E0,9.833166288E0,1.919999957E0,1.005000000E2,1.528281879E1,1.338511753E1
2.002206133E2,5.238711544E1,4.867563280E0,1.008239033E1,1.460000038E0,8.759999847E1,1.601054764E1,1.445294094E1
2.012211123E2,5.238711977E1,4.867588880E0,9.917860569E0,1.500000000E0,7.119999695E1,1.626740646E1,1.494514847E1
2.022219781E2,5.238712467E1,4.867611840E0,9.910922840E0,1.139999986E0,7.790000153E1,1.670385742E1,1.540081501E1
2.032204732E2,5.238712992E1,4.867632800E0,9.811577212E0,1.269999981E0,6.819999695E1,1.710701180E1,1.582034397E1
2.042220554E2,5.238713712E1,4.867655730E0,9.641312624E0,1.490000010E0,6.769999695E1,1.724950027E1,1.598160362E1
2.052207755E2,5.238714508E1,4.867677330E0,9.148538564E0,1.350000024E0,6.359999847E1,1.669048882E1,1.560944080E1
2.062192460E2,5.238715170E1,4.867694570E0,8.284605293E0,1.379999995E0,6.079999924E1,1.527774143E1,1.399468422E1
2.072183257E2,5.238715803E1,4.867711190E0,8.601091173E0,1.470000029E0,6.780000305E1,1.417073059E1,1.224772167E1
2.082194245E2,5.238716020E1,4.867720590E0,6.368555761E0,1.220000029E0,6.740000153E1,1.297186756E1,1.061319351E1
2.092205315E2,5.238716132E1,4.867728590E0,5.206452626E0,1.429999948E0,6.719999695E1,1.235973549E1,9.630110741E0
2.102206738E2,5.238716191E1,4.867736450E0,3.693396515E0,1.370000005E0,6.530000305E1,1.190229511E1,8.819177628E0
2.112202103E2,5.238716414E1,4.867742220E0,2.412763368E0,1.389999986E0,6.530000305E1,1.149568558E1,8.138591766E0
2.122212014E2,5.238716775E1,4.867749160E0,3.718985872E0,1.429999948E0,6.619999695E1,1.108097744E1,7.231697083E0
2.132191465E2,5.238717277E1,4.867755570E0,4.862246184E0,1.389999986E0,6.509999847E1,1.070059299E1,6.403220177E0
2.142179300E2,5.238717810E1,4.867762550E0,5.009840760E0,1.360000014E0,6.530000305E1,1.041853619E1,5.796502113E0
2.152188646E2,5.238718248E1,4.867768870E0,4.934899436E0,1.269999981E0,6.440000153E1,1.021021843E1,5.213061333E0
2.162198818E2,5.238718695E1,4.867774930E0,4.681064043E0,1.210000038E0,6.440000153E1,1.009677792E1,4.790057182E0
