"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.352077660E0,-9.101200104E0,-3.968659973E1,-2.021539879E1
1.362077660E0,-9.113399506E0,-3.966220093E1,-2.033740044E1
1.372077660E0,-9.088999748E0,-3.962559891E1,-2.039839935E1
1.382077660E0,-9.052399635E0,-3.955239868E1,-2.056920052E1
1.392077660E0,-9.052399635E0,-3.949139786E1,-2.067899895E1
1.402077660E0,-9.101200104E0,-3.949139786E1,-2.075219917E1
1.412077660E0,-9.149999619E0,-3.941819763E1,-2.070339966E1
1.422077660E0,-9.308599472E0,-3.939379883E1,-2.072780037E1
1.432077660E0,-9.491600037E0,-3.941819763E1,-2.066679955E1
1.442077660E0,-9.698999405E0,-3.944260025E1,-2.049600029E1
1.452077660E0,-9.930799484E0,-3.946699905E1,-2.036179924E1
1.462077660E0,-1.028460026E1,-3.950360107E1,-2.011779976E1
1.472077660E0,-1.067500019E1,-3.952799988E1,-1.992259979E1
1.482077660E0,-1.091899967E1,-3.960120010E1,-1.958099937E1
1.492077660E0,-1.138259983E1,-3.971099854E1,-1.921500015E1
1.502077660E0,-1.167539978E1,-3.980859756E1,-1.870260048E1
1.512077660E0,-1.210239983E1,-3.991839981E1,-1.821459961E1
1.522077660E0,-1.251719952E1,-3.999160004E1,-1.779979897E1
1.532077660E0,-1.296859932E1,-3.983300018E1,-1.772659874E1
1.542077660E0,-1.329799938E1,-4.001599884E1,-1.712879944E1
1.552077660E0,-1.360299969E1,-4.022340012E1,-1.650659943E1
1.562077660E0,-1.400559998E1,-4.040639877E1,-1.596980000E1
1.572077660E0,-1.422519970E1,-4.058939743E1,-1.534759998E1
1.582077660E0,-1.449359989E1,-4.082119751E1,-1.481079960E1
1.592077660E0,-1.453020000E1,-4.101639938E1,-1.420079994E1
1.602077660E0,-1.459119987E1,-4.124819946E1,-1.362739944E1
1.612077660E0,-1.461559963E1,-4.176060104E1,-1.261479950E1
1.622077660E0,-1.460339928E1,-4.194359970E1,-1.199259949E1
1.632077660E0,-1.456680012E1,-4.217539978E1,-1.137039948E1
1.642077660E0,-1.448139954E1,-4.200460052E1,-1.127279949E1
1.652077660E0,-1.435939980E1,-4.218759918E1,-1.080919933E1
1.662077660E0,-1.410319996E1,-4.241939926E1,-1.021140003E1
1.672077660E0,-1.396899986E1,-4.263899994E1,-9.662400246E0
1.682077660E0,-1.370059967E1,-4.280979919E1,-9.113399506E0
1.692077660E0,-1.340779972E1,-4.295619965E1,-8.637599945E0
1.702077660E0,-1.313939953E1,-4.315139771E1,-8.210599899E0
1.712077660E0,-1.285879993E1,-4.330999756E1,-7.722599983E0
1.722077660E0,-1.255379963E1,-4.387120056E1,-6.819799900E0
1.732077660E0,-1.216339970E1,-4.401760101E1,-6.404999733E0
