"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.182209233E2,5.238592231E1,4.884259380E0,1.603160302E1,1.210000038E0,2.141000061E2,1.435355282E1,1.360756016E1
2.192199400E2,5.238591434E1,4.884248640E0,1.566744978E1,9.800000191E-1,2.141000061E2,1.417770100E1,1.347422409E1
2.202213340E2,5.238590578E1,4.884238610E0,1.632374289E1,1.340000033E0,2.140000000E2,1.445846081E1,1.413952446E1
2.212201613E2,5.238589722E1,4.884228560E0,1.714690612E1,1.110000014E0,2.140000000E2,1.487283421E1,1.505680180E1
2.222215954E2,5.238588661E1,4.884220600E0,1.632492606E1,1.450000048E0,2.136000061E2,1.501074505E1,1.576904488E1
2.232191765E2,5.238587338E1,4.884212500E0,1.645380894E1,1.610000014E0,2.086999969E2,1.540302086E1,1.655117226E1
2.242196036E2,5.238586134E1,4.884208360E0,1.576342089E1,1.059999943E0,2.133000031E2,1.560234642E1,1.711455536E1
2.252191532E2,5.238585027E1,4.884207260E0,1.576059702E1,1.159999967E0,1.991000061E2,1.583936501E1,1.778505325E1
2.262194491E2,5.238583546E1,4.884200680E0,1.565015970E1,1.909999967E0,2.036000061E2,1.617948723E1,1.858124924E1
2.272193622E2,5.238581845E1,4.884190560E0,1.565153362E1,1.830000043E0,2.045000000E2,1.696874046E1,1.936338806E1
2.282226536E2,5.238580241E1,4.884178920E0,1.562525910E1,1.789999962E0,2.088000031E2,1.881480598E1,1.998833656E1
2.292207046E2,5.238578748E1,4.884167330E0,1.573692562E1,1.659999967E0,2.065000000E2,2.268178940E1,2.066927719E1
2.302195435E2,5.238577425E1,4.884159220E0,1.590285683E1,1.370000005E0,2.133000031E2,2.848659515E1,2.123538780E1
2.312190083E2,5.238576331E1,4.884154680E0,1.583936219E1,1.120000005E0,1.993999939E2,3.346953964E1,2.155557251E1
2.322194858E2,5.238575260E1,4.884149330E0,1.581975168E1,1.269999981E0,1.991999969E2,4.040079117E1,2.228533936E1
2.332212574E2,5.238574235E1,4.884147540E0,1.589126939E1,1.090000033E0,1.973999939E2,4.848280334E1,2.291244698E1
2.342182097E2,5.238573273E1,4.884145650E0,1.588777571E1,1.090000033E0,1.976999969E2,5.912170029E1,2.358571815E1
2.352181537E2,5.238572131E1,4.884141980E0,1.588971059E1,1.250000000E0,1.938000031E2,6.902251434E1,2.402165222E1
2.362187688E2,5.238571634E1,4.884148770E0,1.565844533E1,6.899999976E-1,1.886999969E2,7.676449585E1,2.372438049E1
2.372216113E2,5.238570833E1,4.884153110E0,1.565245512E1,1.070000052E0,1.860000000E2,8.732358551E1,2.374420166E1
2.382194136E2,5.238569840E1,4.884157180E0,1.562259730E1,9.700000286E-1,1.783999939E2,1.007408752E2,2.413996506E1
2.392258863E2,5.238569559E1,4.884155430E0,1.564816604E1,6.100000143E-1,1.873999939E2,1.111567383E2,2.415911484E1
2.402191348E2,5.238569368E1,4.884152230E0,1.564785631E1,6.100000143E-1,1.938999939E2,1.283096313E2,2.495191193E1
2.412184873E2,5.238571117E1,4.884148660E0,1.598448778E1,6.600000262E-1,2.370000000E2,1.310617981E2,2.470487976E1
2.422195119E2,5.238573428E1,4.884183970E0,1.604606439E1,1.169999957E0,3.070000076E1,7.147088623E1,2.541627884E1
2.432189198E2,5.238575952E1,4.884220730E0,1.601413898E1,1.120000005E0,3.770000076E1,8.339570618E1,2.632568932E1
2.442246302E2,5.238577888E1,4.884250890E0,1.600325857E1,9.700000286E-1,5.150000000E1,9.254586792E1,2.579153442E1
2.452195866E2,5.238578285E1,4.884278960E0,1.594151295E1,9.200000167E-1,6.600000000E1,1.008759079E2,2.684203720E1
2.462195498E2,5.238579378E1,4.884308190E0,1.617152587E1,1.110000014E0,8.530000305E1,1.149531784E2,2.795159531E1
2.472189669E2,5.238578401E1,4.884345250E0,1.570376024E1,1.639999986E0,1.129000015E2,1.130798569E2,2.691190529E1
2.482189247E2,5.238576788E1,4.884368770E0,1.545027219E1,1.210000038E0,1.244000015E2,9.435719299E1,2.575795746E1
2.492194067E2,5.238575027E1,4.884366320E0,1.578764827E1,1.090000033E0,1.451000061E2,8.473049927E1,2.304163742E1
2.502200068E2,5.238572918E1,4.884344680E0,1.583179537E1,1.330000043E0,1.728999939E2,7.689123535E1,2.216154480E1
2.512210976E2,5.238563392E1,4.884034030E0,1.618981741E1,2.579999924E0,2.178000031E2,5.565617752E1,1.869501877E1
2.522197793E2,5.238560188E1,4.883942280E0,1.533644728E1,2.269999981E0,2.181000061E2,2.233959198E1,1.404148102E1
2.532195413E2,5.238558386E1,4.883898840E0,1.388742195E1,5.099999905E-1,1.673000031E2,1.522809982E1,1.146307468E1
2.542198029E2,5.238556361E1,4.883882500E0,1.442662947E1,1.269999981E0,1.976000061E2,1.345193291E1,9.601971626E0
2.552191556E2,5.238554651E1,4.883866570E0,1.543782654E1,8.899999857E-1,1.816000061E2,1.249987125E1,8.977243423E0
2.562187818E2,5.238553075E1,4.883852980E0,1.544963722E1,1.240000010E0,2.001000061E2,1.183338642E1,8.291222572E0
2.572186047E2,5.238551290E1,4.883838630E0,1.546278728E1,9.499999881E-1,2.181999969E2,1.159084606E1,8.077569962E0
2.582202804E2,5.238550147E1,4.883827230E0,1.630004479E1,8.199999928E-1,2.246999969E2,1.150121212E1,7.891226292E0
2.592218573E2,5.238549217E1,4.883819580E0,1.711490759E1,8.000000119E-1,2.201000061E2,1.167567635E1,7.907300472E0
2.602214856E2,5.238548746E1,4.883803950E0,1.590303881E1,9.800000191E-1,2.290000000E2,1.176793098E1,8.023999214E0
2.612200968E2,5.238547756E1,4.883787080E0,1.728277576E1,1.269999981E0,2.225000000E2,1.138221741E1,8.077322960E0
2.622209592E2,5.238546438E1,4.883767190E0,1.623788475E1,1.240000010E0,2.163000031E2,1.094940376E1,7.582280636E0
2.632188157E2,5.238545292E1,4.883752670E0,1.668073122E1,1.179999948E0,2.103999939E2,1.086688900E1,7.395171165E0
2.642209689E2,5.238544364E1,4.883741710E0,1.791050911E1,9.800000191E-1,2.123000031E2,1.079235458E1,6.985317230E0
2.652194156E2,5.238543149E1,4.883731180E0,1.817739258E1,1.399999976E0,2.098999939E2,1.083860970E1,7.282878876E0
2.662196372E2,5.238541846E1,4.883717970E0,1.828478838E1,1.350000024E0,2.048999939E2,1.095900249E1,7.255204678E0
2.672192788E2,5.238540493E1,4.883705530E0,1.842050424E1,1.330000043E0,2.003999939E2,1.150453758E1,7.970135689E0
2.682190020E2,5.238539653E1,4.883691350E0,1.949879224E1,1.019999981E0,2.108000031E2,1.193896008E1,7.969955444E0
2.692212524E2,5.238538717E1,4.883675940E0,1.987718803E1,1.590000033E0,2.086999969E2,1.199831009E1,8.158580780E0
2.702196323E2,5.238537980E1,4.883659650E0,1.907852312E1,1.039999962E0,2.136999969E2,1.186639881E1,8.741170883E0
2.712199073E2,5.238537033E1,4.883647840E0,1.865705513E1,1.549999952E0,2.053000031E2,1.162770367E1,8.758741379E0
2.722198026E2,5.238535862E1,4.883635920E0,1.825224652E1,1.340000033E0,2.028999939E2,1.135363579E1,8.373023033E0
2.732186474E2,5.238534540E1,4.883630820E0,1.828078936E1,1.620000005E0,1.921000061E2,1.135026836E1,8.472690582E0
2.742188654E2,5.238533269E1,4.883628380E0,1.857770604E1,1.509999990E0,1.878000031E2,1.111676979E1,8.052907944E0
2.752194438E2,5.238531958E1,4.883623320E0,1.813939115E1,1.440000057E0,2.071999969E2,1.088252735E1,7.662118435E0
2.762206946E2,5.238530581E1,4.883618100E0,1.696389262E1,1.289999962E0,2.070000000E2,1.081982136E1,7.512681961E0
2.772206373E2,5.238529468E1,4.883608160E0,1.559070218E1,1.009999990E0,2.071000061E2,1.094903660E1,7.538357735E0
2.782195056E2,5.238528059E1,4.883602480E0,1.300431426E1,1.649999976E0,2.068999939E2,1.090137482E1,7.550898075E0
2.792187018E2,5.238526601E1,4.883598320E0,1.314876149E1,1.039999962E0,2.071000061E2,1.091035938E1,7.640902996E0
2.802187871E2,5.238525357E1,4.883591720E0,1.471923570E1,1.559999943E0,1.816000061E2,1.089165020E1,7.656390190E0
2.812185714E2,5.238524239E1,4.883578310E0,1.342386300E1,1.090000033E0,2.073000031E2,1.106848621E1,8.098809242E0
2.822190461E2,5.238523203E1,4.883561320E0,1.203364074E1,1.450000048E0,2.141000061E2,1.092753124E1,7.975859642E0
2.832210983E2,5.238522036E1,4.883546340E0,1.128025862E1,1.379999995E0,2.061000061E2,1.090112400E1,7.926294327E0
2.842206638E2,5.238521088E1,4.883532670E0,1.094582567E1,1.009999990E0,2.071999969E2,1.090902328E1,7.616434574E0
2.852206044E2,5.238520123E1,4.883526880E0,1.200873593E1,1.149999976E0,2.071000061E2,1.087329102E1,7.213242054E0
2.862196720E2,5.238518854E1,4.883520360E0,1.290794520E1,1.629999995E0,1.978999939E2,1.061178970E1,6.870490074E0
2.872211890E2,5.238517771E1,4.883514180E0,1.208529449E1,9.100000262E-1,1.978000031E2,1.061914349E1,6.932295322E0
2.882204491E2,5.238516682E1,4.883509590E0,1.207245907E1,1.549999952E0,1.973999939E2,1.135900116E1,9.076608658E0
2.892199537E2,5.238515629E1,4.883505280E0,1.168828644E1,9.900000095E-1,1.971000061E2,1.233202839E1,1.160990143E1
2.902211953E2,5.238514575E1,4.883505060E0,1.158133785E1,1.379999995E0,1.968000031E2,1.337650871E1,1.424647141E1
2.912213008E2,5.238513388E1,4.883508420E0,1.144069807E1,1.259999990E0,1.966999969E2,1.476322269E1,1.669634628E1
2.922217461E2,5.238512017E1,4.883499320E0,1.221972617E1,1.600000024E0,1.886000061E2,1.416736507E1,1.660480690E1
2.932189362E2,5.238510687E1,4.883488680E0,1.398587553E1,1.389999986E0,1.933000031E2,1.372036171E1,1.598172474E1
2.942189143E2,5.238509088E1,4.883478120E0,1.335834439E1,1.909999967E0,1.958000031E2,1.347463989E1,1.506887913E1
2.952197812E2,5.238507113E1,4.883463190E0,1.239358616E1,2.069999933E0,1.931999969E2,1.318403816E1,1.423205853E1
2.962194340E2,5.238505519E1,4.883455810E0,1.348773663E1,1.159999967E0,1.886000061E2,1.261350441E1,1.303102589E1
2.972212276E2,5.238504352E1,4.883453190E0,1.223820692E1,1.169999957E0,1.843999939E2,1.224234772E1,1.209525108E1
2.982192847E2,5.238503036E1,4.883448900E0,1.272060774E1,1.580000043E0,1.810000000E2,1.192505741E1,1.124138832E1
2.992189984E2,5.238501883E1,4.883445190E0,1.433057467E1,1.159999967E0,1.956000061E2,1.168761158E1,1.063945389E1
